GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003EA,B25072_003MA,B25072_004MA,B25072_004EA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009EA,B25072_009MA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013EA,B25072_013MA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025EA,B25072_025MA,B25072_026MA,B25072_026EA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029MA,B25072_029EA,state
0400000US13,1324588,15205,128239,6529,18152,2697,9167,1893,10771,1977,10009,1919,66326,4805,13814,2468,362239,8044,81842,5724,46577,4055,42722,4419,32752,3318,132762,6228,25584,2625,692768,13056,164775,7306,77683,5836,73288,5104,57408,4883,260121,7988,59493,3729,141342,5496,19589,2351,8667,1506,15195,1824,11363,1663,61910,4059,24618,2699,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,197121,5311,13439,1898,1185,673,726,545,730,466,323,211,9253,1516,1222,463,55705,2741,8573,1578,5297,980,5881,1169,7010,1389,24687,2272,4257,1124,98206,4090,22114,2520,13540,1786,10965,1556,7350,1244,36524,3239,7713,1347,29771,2024,4571,872,2478,685,3895,831,2989,830,11983,1400,3855,733,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,180315,6715,28330,2701,4700,1305,3287,888,3746,1270,1429,598,12584,1996,2584,940,49354,3610,12916,2095,8645,1879,7163,1888,3515,1324,13948,2328,3167,896,80233,5308,20825,2594,9175,1510,8421,1569,6816,1694,27583,3080,7413,1166,22398,2516,3165,647,1158,528,2101,786,1775,667,10012,1958,4187,1283,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1629394,15616,150137,5500,22037,2448,14717,1845,12442,2167,11715,2119,75263,3937,13963,1935,451590,9188,132705,5577,63032,4344,47896,3745,35073,3232,146546,6569,26338,2754,809434,12705,214810,7123,90411,4446,82170,4436,63160,4844,296853,8428,62030,3956,218233,6765,34948,2557,18893,2166,26347,2831,20828,2214,96456,4468,20761,2117,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,786375,11440,100791,4637,16475,2635,10384,1646,7949,1755,7653,1461,49718,3735,8612,1678,202724,6019,53245,3336,25351,2996,21963,2390,17092,2356,69392,4409,15681,2148,377059,9054,104524,4497,46290,4276,34675,2716,28767,2688,128551,5495,34252,2826,105801,4319,17246,1783,9465,1378,12376,1516,11885,1750,42656,3121,12173,1782,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,360847,6767,61194,3270,12365,1726,6527,1267,6108,1523,5054,1379,27893,2357,3247,1038,92861,3959,31635,3025,13748,1966,10543,1685,6209,1148,26050,2437,4676,892,148149,4870,52659,3569,17159,2068,13964,1462,10216,1610,40355,3005,13796,1475,58643,3049,9453,1256,5750,1011,8438,1219,5403,858,21762,1989,7837,920,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,377992,7275,61176,3845,9863,1759,5677,1356,5427,1211,5121,1342,29652,2723,5436,1199,104314,4702,30912,2732,14828,2030,13362,2138,7887,1560,29053,2745,8272,1232,159515,4838,48360,3389,21467,2476,18896,2285,11873,1630,46022,3086,12897,1528,52987,2770,10399,1420,5419,939,5114,946,5479,977,20959,1981,5617,904,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,556315,9575,67430,4020,13317,2338,6418,1454,6526,1343,5167,1072,29715,2833,6287,1283,132616,5055,37188,2693,17503,2549,12651,1861,8904,1429,39807,3240,16563,2001,284515,7368,80396,4735,31171,2894,29017,2911,18298,2316,88962,4736,36671,3142,71754,3251,12369,1560,6001,1200,8100,1193,6645,1403,25491,2445,13148,1582,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,588097,11088,67543,4239,9973,2012,4052,1138,5568,1215,5113,1443,32282,3309,10555,1953,166059,5905,41277,3392,18236,1952,16914,2250,10878,1718,62063,4382,16691,2283,288413,8343,71810,4734,30653,3367,24675,2751,20658,2423,105328,4851,35289,2853,66082,3100,9330,1455,4692,958,6485,1147,5681,1286,25653,2071,14241,1600,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,163449,5445,12907,1739,2553,832,1383,500,1794,719,742,393,5819,1279,616,358,40106,2762,9738,1628,6024,1466,5382,1256,5417,1380,11215,1792,2330,706,78346,3916,14458,1905,8538,1695,9404,1794,6296,1427,32701,3082,6949,1303,32090,2290,4303,966,2321,597,4648,833,3190,848,12779,1943,4849,920,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,724773,10402,47325,3669,4263,1119,6869,1493,4039,973,4788,1286,24999,2799,2367,816,194004,5422,45189,3013,25564,2566,22106,2609,18265,2367,73345,3949,9535,1603,383155,9222,99588,5391,45788,3533,45535,3180,32934,3127,139355,5625,19955,2360,100289,3780,14806,1725,8213,1228,10087,1476,7265,1192,50142,3131,9776,1303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,975512,13094,66507,3893,9486,1766,5168,1032,6722,1295,4226,1180,35989,3082,4916,983,251722,6689,74929,4108,35950,3098,26232,2665,19133,2465,85851,4371,9627,1871,484872,10480,122484,5882,60235,4256,54993,3838,40402,3361,182747,7141,24011,2818,172411,5245,24495,2521,16174,1994,23717,2356,22373,2349,72776,4133,12876,1667,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1128509,11560,133179,5417,20565,2221,12583,1790,12181,1513,9517,1655,70247,4709,8086,1142,261751,6477,69702,3855,33238,2813,23314,2427,21894,2573,96135,4511,17468,1984,568121,9270,139258,5323,65273,4033,57042,3569,40965,3318,212720,6832,52863,3695,165458,5632,24191,2279,13744,1646,20495,2232,17308,1887,74769,4174,14951,1434,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,603054,9033,77822,4263,14081,1917,9305,1437,6478,1260,6993,1379,37322,3317,3643,950,162670,4822,52611,3106,24072,2174,18082,2039,13067,1848,47970,3423,6868,1001,258917,6930,73242,4243,33712,2920,27712,2547,22114,2443,85947,4658,16190,1669,103645,3575,14806,1633,8429,1214,14341,1654,9554,1633,47414,3044,9101,920,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,357901,8808,35146,3060,7003,1405,2711,1008,2643,847,2172,878,16777,2135,3840,1236,92757,5044,22114,2864,10441,1947,8471,1703,6581,1497,34826,3368,10324,2072,186066,6663,45602,3462,18378,2523,17096,2237,11578,1615,64616,4075,28796,2946,43932,3184,6839,1515,2538,695,5260,1137,4473,1110,14831,2074,9991,1415,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,780441,10077,94953,4975,15837,2241,9009,1524,9752,1840,6188,1609,44607,3860,9560,1904,208661,5998,59109,4148,27236,2447,21853,2820,16994,2770,69756,4044,13713,2007,364509,8426,98956,4497,43939,3158,38096,3435,27767,2760,124733,5519,31018,2751,112318,4383,16943,1563,10668,1383,13172,1931,10701,1252,47750,3283,13084,1512,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,134569,4196,19117,1986,3057,1101,1952,695,1967,772,1165,483,9995,1705,981,490,31895,2691,10015,1684,4554,1081,3477,1143,2774,920,9336,1393,1739,501,61701,2973,17996,1855,6701,1283,6049,1235,4864,1245,18288,2102,7803,1259,21856,1904,3259,815,2088,560,3176,748,1795,680,8915,1243,2623,542,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,248127,5506,37513,2314,6912,1306,5155,1134,3001,804,2916,833,17612,1769,1917,659,65625,3259,19307,1970,9960,1636,8757,1694,5147,1009,19112,2123,3342,767,108239,4322,36487,2868,14580,1945,10077,1391,7519,1479,31016,2576,8560,1326,36750,2348,6545,1114,3403,696,3685,826,3061,794,16170,1593,3886,807,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,458116,7272,27384,2754,3727,816,2613,808,3274,884,2100,760,13796,1854,1874,902,114585,4668,27855,2704,15896,1762,14885,1971,10359,1808,40121,3359,5469,1238,257273,6914,68249,4184,36950,3202,25849,2819,19623,2369,94175,4968,12427,2263,58874,3330,9959,1451,5262,1232,6001,1044,4601,976,29032,2504,4019,901,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,154991,5597,15420,1911,2967,988,1471,674,1275,656,1613,677,7589,1363,505,270,36434,2911,10480,1701,6626,1319,4404,929,2886,767,11105,1817,933,478,78501,4805,19912,2465,9780,1509,9640,1824,7245,1702,27490,3209,4434,1035,24636,2321,3702,948,3466,937,3161,829,2650,632,9641,1405,2016,662,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1141916,14360,42588,2924,4392,983,4743,1167,4308,1077,2677,981,24250,2720,2218,819,283827,6180,71925,4507,38016,3031,31986,2897,20678,2221,110769,5278,10453,1604,629211,12352,144411,6283,72722,4940,63934,3968,53329,3678,265039,9584,29776,2742,186290,5703,26691,2330,16738,1970,21922,2396,17377,2140,89123,4124,14439,1908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,241814,6643,29059,2979,4345,1205,3067,887,2690,1072,2036,795,14352,2284,2569,746,60554,3559,14850,2239,6246,1190,6320,1292,5391,1333,22196,2386,5551,1360,121969,5617,29778,2916,14777,2222,12297,2116,7931,1544,44421,2960,12765,2390,30232,2444,4410,1032,3085,952,3390,886,2603,897,12328,1487,4416,950,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3346057,18812,180078,7333,26142,2713,16644,2102,16499,2003,12627,1992,93167,4947,14999,2018,782264,11463,186721,6895,111320,6224,81684,4965,63046,4065,303316,8106,36177,3177,1791232,15929,436420,11278,198111,6677,179303,8225,148557,7252,733818,14903,95023,5110,592483,10407,92980,4265,47523,3683,65762,4029,60975,4136,284691,8246,40552,2733,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1342763,14344,144557,5729,22482,3164,12584,1997,11329,2102,12209,2101,73564,4943,12389,2086,349015,8548,90821,5172,47297,4229,43813,3886,30905,3375,116178,5857,20001,2589,683858,12148,171799,7211,86117,5415,67558,4295,52402,3535,239536,7468,66446,4323,165333,5896,22805,1904,14000,2150,16542,1871,15194,1865,66251,3872,30541,2821,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,104909,3874,25203,1956,5574,1196,2447,1021,1456,526,1443,673,12734,1701,1549,613,25983,2138,10160,1670,3483,980,1822,617,2412,826,5529,1221,2577,706,36116,2673,13977,1756,4995,1232,3046,849,2406,1030,7626,1243,4066,829,17607,1426,3532,711,1731,434,2230,647,1718,631,6581,971,1815,492,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1548950,14954,170201,6318,29232,2805,16542,2106,15177,2005,12268,1822,84172,4724,12810,1915,390502,8079,119290,6196,50811,3302,43200,3852,30904,3239,124883,5447,21414,2407,759018,12624,212320,8610,88750,3782,78939,4859,55754,4000,262188,9437,61067,4601,229229,6814,37406,2872,19553,2060,26694,2434,21868,2211,98389,4883,25319,2372,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,498737,8276,71333,3660,16587,1707,7341,1270,6352,1073,5969,1062,29025,2416,6059,987,133941,4194,39226,2422,16368,1761,14306,2042,11151,1512,41184,2367,11706,1376,231443,5697,69745,3809,28673,2294,22537,2100,16805,1746,68344,3727,25339,1931,62020,2977,11367,1325,6171,1251,6743,1045,5180,873,23637,2115,8922,1013,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596869,8290,60938,3652,4612,1094,6109,1285,5036,1180,4743,1169,36413,2915,4025,1133,161016,4767,38618,3190,22750,2551,17411,2113,12728,1835,64067,4355,5442,1154,290474,6540,72180,3935,38589,3495,30435,2933,22528,2690,109990,5366,16752,2096,84441,4586,12413,1852,7085,1328,8552,1269,7155,1394,42154,3116,7082,1248,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1533724,16437,132256,5728,20228,2266,11769,1888,10894,1711,10438,1747,66669,3602,12258,2098,383779,9236,111662,4933,50642,3419,40242,3973,28533,3011,130127,5780,22573,2421,724942,11578,188852,7575,77578,4071,79744,4433,60698,4136,261753,8277,56317,3661,292747,6748,43372,2701,28042,2039,34741,2637,24267,2151,124294,5257,38031,2817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160957,5516,11756,1601,1966,627,913,508,367,302,1072,520,6790,1325,648,487,40604,3091,9042,1794,6273,1267,3742,1159,3020,851,16744,2368,1783,739,80217,4029,20096,2736,9220,1644,9187,1711,7424,1677,29336,2723,4954,1023,28380,2203,5315,1152,2521,780,3974,993,2644,837,12245,1414,1681,678,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
