GEO_ID,C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,NAME,C27009_001MA,C27009_001EA,C27009_002MA,C27009_002EA,C27009_003EA,C27009_003MA,C27009_004EA,C27009_004MA,C27009_005MA,C27009_005EA,C27009_006MA,C27009_006EA,C27009_007EA,C27009_007MA,C27009_008MA,C27009_008EA,C27009_009MA,C27009_009EA,C27009_010EA,C27009_010MA,C27009_011MA,C27009_011EA,C27009_012EA,C27009_012MA,C27009_013EA,C27009_013MA,C27009_014MA,C27009_014EA,C27009_015EA,C27009_015MA,C27009_016MA,C27009_016EA,C27009_017MA,C27009_017EA,C27009_018EA,C27009_018MA,C27009_019MA,C27009_019EA,C27009_020EA,C27009_020MA,C27009_021EA,C27009_021MA,state
0400000US23,1314191,575,641305,2085,132959,1581,70,65,132889,1581,404804,1749,15419,1715,389385,2264,103542,903,22704,1559,80838,1618,672886,2064,126868,1536,200,198,126668,1529,420703,1445,3813,869,416890,1690,125315,939,2852,629,122463,1031,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,250,201,684431,2312,1790937,3081,45832,3029,1745105,3690,333098,1601,45084,2329,288014,2724,3025323,3574,658437,2167,968,649,657469,2156,1931264,2835,14082,2129,1917182,3553,435622,1752,4175,791,431447,1807,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,538,466,711203,1912,2077396,2161,28351,2576,2049045,3684,410397,1522,54522,2817,355875,3250,3414120,2292,677424,1689,811,503,676613,1801,2195447,1966,5737,1151,2189710,2224,541249,1493,5737,861,535512,1755,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,1145,569,1145972,2643,2993301,3793,74677,4075,2918624,6123,642484,2055,91227,3341,551257,3859,5001549,4686,1092886,2761,1014,475,1091872,2736,3103460,3883,11382,1455,3092078,3899,805203,1958,8788,1123,796415,2307,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,1027,466,652062,3311,1679652,2650,44423,3056,1635229,3978,324863,1570,71652,2729,253211,2876,2705077,4152,627147,3131,938,579,626209,3239,1677519,2746,7120,1309,1670399,3074,400411,1589,6594,923,393817,1744,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,577,418,374335,4424,854907,3621,32276,2498,822631,4605,172121,1842,32814,2367,139307,3284,1523271,5966,359163,4847,766,767,358397,4703,935839,3223,6101,1285,929738,3148,228269,1667,3997,709,224272,1687,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,1549,1020,711042,4259,1788252,3811,65746,3833,1722506,4852,384950,1563,78609,3584,306341,3875,3044884,4865,681997,3807,842,553,681155,3958,1877767,2891,11734,1506,1866033,3171,485120,2001,8108,1377,477012,2350,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,160,180,112458,1242,308076,1859,14972,1776,293104,2511,75976,747,19337,1361,56639,1607,502720,2261,110425,1669,190,178,110235,1684,308049,2003,2074,427,305975,2037,84246,1001,1421,455,82825,1113,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,39,66,233614,1860,562421,1713,17651,1831,544770,2385,113349,910,26395,1711,86954,1941,931236,2120,228984,1956,76,78,228908,1955,563004,1468,3013,693,559991,1676,139248,1189,3727,839,135521,1366,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,757,801,335750,1889,862994,2075,33872,3462,829122,3601,176812,807,36891,2208,139921,2254,1380894,2325,324590,1893,78,91,324512,1882,856891,1547,7411,1570,849480,1981,199413,1101,3549,740,195864,1247,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,33,58,136923,1300,419117,1905,11507,1927,407610,2636,88786,986,17154,1439,71632,1711,663799,2133,133686,1291,0,185,133686,1291,423763,1890,1883,632,421880,2097,106350,1216,1372,465,104978,1312,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,727,526,1030011,2245,2709556,2147,25944,2346,2683612,3166,531743,1580,56998,3137,474745,3583,4519615,3370,986974,2293,292,240,986682,2291,2819281,1844,6549,1316,2812732,2272,713360,1967,4648,1020,708712,2261,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,462,471,257408,2690,611782,1831,23003,2455,588779,3278,138575,1130,29078,2333,109497,2261,1043673,2686,249081,2225,647,532,248434,2270,631571,1549,6576,1490,624995,2066,163021,1077,2922,735,160099,1272,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,1528,639,2162334,3282,6048931,4143,95598,4057,5953333,5934,1159731,2726,146140,4339,1013591,4770,10027545,5101,2067113,3488,703,393,2066410,3483,6391044,3547,17580,1675,6373464,4221,1569388,2475,12207,1427,1557181,2819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,1108,645,1163339,6212,2879124,5487,102921,5393,2776203,7428,597413,2776,112654,4607,484759,5038,5004336,7224,1116102,6731,1562,821,1114540,6817,3121078,4214,23590,2419,3097488,4756,767156,2297,11446,1366,755710,2552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,36,44,81981,1590,233881,1813,6878,1343,227003,2120,44000,544,10212,917,33788,1043,348283,2069,78413,1564,224,191,78189,1572,217423,1290,1279,447,216144,1321,52447,509,697,305,51750,610,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,932,673,1350689,3423,3465095,3632,97993,5165,3367102,6510,733103,2243,122925,4034,610178,3810,5848479,4420,1293331,3169,567,424,1292764,3166,3607019,3668,15324,1750,3591695,4145,948129,2723,10449,1243,937680,2790,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,1055,639,484016,2658,1127344,3140,48812,2642,1078532,3975,236319,1653,51996,2355,184323,2644,1921520,4017,461062,2511,1357,584,459705,2658,1168390,2823,10784,1384,1157606,3134,292068,1505,8705,1142,283363,1939,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,362,326,440880,3027,1207436,2441,44071,2776,1163365,3735,269547,1342,53583,2776,215964,3239,1974867,3282,417017,3122,819,913,416198,3250,1233316,2213,8977,1491,1224339,2719,324534,1643,4533,945,320001,1898,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,693,433,1382743,3225,3853909,3598,91230,4090,3762679,5164,871317,2501,142281,4382,729036,5195,6460713,4826,1325407,3465,516,338,1324891,3568,3995607,3027,17248,2302,3978359,3693,1139699,2675,10157,1333,1129542,2777,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,59,100,110667,1222,327071,1517,5638,1321,321433,2005,66864,941,11531,1387,55333,1578,531385,1618,101704,1154,0,210,101704,1154,341377,1161,966,486,340411,1184,88304,885,1581,537,86723,1003,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,595,338,546328,3680,1386800,3194,58878,4075,1327922,4752,312314,1521,60593,2980,251721,3131,2432085,4421,529698,3623,1281,689,528417,3644,1507042,2670,13885,1572,1493157,3166,395345,1782,6454,951,388891,1915,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,108,128,105973,1482,253068,1506,12187,1618,240881,2090,54045,801,13838,1193,40207,1332,413845,1983,101183,1652,120,111,101063,1659,248701,1417,2707,850,245994,1504,63961,644,1145,385,62816,701,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,1185,827,763623,4400,1932335,3991,64016,3807,1868319,5303,406531,2135,69955,3313,336576,3115,3290970,5173,724766,4407,888,516,723878,4535,2051225,3307,12340,1951,2038885,3911,514979,2121,6462,1115,508517,2160,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,5178,1704,3589028,8112,7904075,7323,232804,8781,7671271,10796,1284407,3334,222967,6579,1061440,7493,13193874,8674,3434576,7912,4699,1569,3429877,7860,8161504,5415,53323,4137,8108181,7593,1597794,3660,24894,2345,1572900,4206,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,150,118,459246,2203,849890,1929,19170,1971,830720,2953,128638,892,20326,1568,108312,1894,1436289,2563,434289,2152,94,111,434195,2169,851815,1748,2403,800,849412,1867,150185,936,1401,473,148784,1011,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,0,151,63808,1079,196359,1108,4560,768,191799,1238,45699,541,8285,730,37414,796,315030,1448,60004,1124,251,214,59753,1133,201367,950,470,229,200897,975,53659,586,902,394,52757,651,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,4289,1311,944075,4720,2471458,5727,80708,4165,2390750,7076,476101,2235,65504,3249,410597,3881,4158268,6203,913294,4539,3608,989,909686,4683,2641465,4175,22946,2415,2618519,4676,603509,2952,7119,971,596390,2913,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,1229,842,809514,3338,2159053,4250,75855,5467,2083198,6624,424347,2133,68831,2978,355516,3470,3470006,3595,783760,3139,683,540,783077,3192,2180146,3036,15067,1864,2165079,3665,506100,1765,7042,1210,499058,2208,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,297,264,195982,2116,561062,1961,25031,2913,536031,3581,140351,1024,32439,2541,107912,2467,927129,2771,184877,1998,329,263,184548,2054,571641,1874,4693,998,566948,2262,170611,1305,3508,778,167103,1606,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,549,340,669152,2913,1769993,3074,50273,2959,1719720,4248,368168,1508,69021,2954,299147,3278,2861404,3419,635080,2552,551,385,634529,2560,1774110,2069,7777,1419,1766333,2511,452214,1583,5893,900,446321,1694,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,106,153,72567,1792,182407,1715,9629,1640,172778,2461,35862,799,8437,1083,27425,1147,282268,2342,66618,1638,0,193,66618,1638,176119,1653,909,442,175210,1801,39531,827,411,271,39120,806,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,237,267,418227,3432,1034322,1076,16309,1939,1018013,2075,255911,994,30306,2412,225605,2408,1879944,3695,394803,3433,496,378,394307,3457,1148896,1138,3242,917,1145654,1536,336245,1130,2883,734,333362,1248,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
