GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001MA,C19201_001EA,C19201_002MA,C19201_002EA,C19201_003EA,C19201_003MA,C19201_004MA,C19201_004EA,C19201_005MA,C19201_005EA,C19201_006MA,C19201_006EA,C19201_007MA,C19201_007EA,C19201_008MA,C19201_008EA,C19201_009EA,C19201_009MA,C19201_010MA,C19201_010EA,C19201_011EA,C19201_011MA,state
0400000US20,378133,7485,53787,3207,37937,2934,68971,3939,60205,4103,62830,3519,53427,3572,20283,2210,14814,1437,3008,757,2871,608,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,566027,10170,108581,5205,70086,3807,105548,5263,77237,4843,83908,4623,70121,3872,25991,2640,15835,1569,4062,950,4658,1244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,598712,10885,112794,4522,72830,4144,109014,5609,72887,3847,79888,4667,78343,4852,32255,2835,25876,2534,7444,1219,7381,1476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,209077,6463,29233,2736,26638,2550,39825,2597,31955,2703,29682,2412,28721,2362,11397,1498,6331,948,2673,916,2622,686,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,717884,11210,79502,4614,47803,2875,87284,4340,73475,4154,95659,4369,134842,5502,82995,4750,74859,3894,23675,2266,17790,2010,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,915519,10663,112153,5426,88593,5836,128475,5380,98526,4441,111370,5356,151943,6208,88230,4180,81620,4299,31030,2767,23579,2816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1347908,13939,206932,6041,136270,5296,248843,6256,194498,5649,212562,6543,187989,6143,84389,4321,53070,3038,11045,1296,12310,1433,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,747765,9538,86594,3427,65287,3310,125352,4934,97174,5148,116189,4459,124110,4742,64512,3658,45745,2725,11326,1406,11476,1579,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,345923,7315,75121,3996,52455,3782,65347,3989,43842,3502,48618,3730,38224,3376,12047,1923,7618,1601,813,397,1838,599,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,839768,9411,124762,5302,94894,3761,155382,5181,122748,4810,132047,4942,118050,5736,45893,3160,31188,2821,7132,1282,7672,1079,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,150197,4059,22365,2545,17677,2130,31213,2097,21522,2119,21917,1911,21393,2015,6326,1064,5261,1191,829,327,1694,491,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,255579,5361,31895,2452,27849,2392,46565,2978,37558,2952,44156,2517,41358,2987,13071,1491,8554,1216,2122,566,2451,672,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,362746,7454,44152,3275,30088,2492,59175,3741,50165,3335,55779,4241,62423,4170,27301,2636,22195,2281,6814,1310,4654,944,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,171974,6291,17471,2312,15961,2122,28175,2275,21202,2317,27206,2735,29047,2674,14584,1750,12775,1699,2627,829,2926,791,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,969031,14846,114600,5990,79466,3935,139235,5173,107653,4236,127537,6083,165886,6051,94018,5262,84899,4514,29094,2774,26643,2251,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,270937,6659,46257,3401,31631,2408,47240,3503,35162,3079,40517,2831,34816,2838,18184,2185,10936,1604,3099,910,3095,742,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2635261,22644,384658,10368,229806,8259,376092,9586,296584,7744,341694,10387,395155,10948,223263,7908,212662,7938,77807,4561,97540,5297,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1282678,13756,194086,6631,145737,5522,228672,6967,185870,7018,196421,7376,175664,7030,77762,4791,50126,3496,14708,2042,13632,1771,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,118085,4315,15617,1760,11618,1686,17507,1924,18334,2116,20340,2366,16884,1982,9711,1567,5256,1077,1369,560,1449,599,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1641341,15862,252034,6455,166220,6190,308554,7620,238683,7853,248770,7407,233697,7708,102900,5292,62488,3918,14093,1852,13902,1539,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,490760,7057,75271,3617,59453,2999,90896,3384,72092,3962,73769,2972,65901,3489,25701,2354,18484,1860,5171,1027,4022,756,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,562602,7826,79298,4580,54950,3469,94546,4785,75491,4720,83613,4603,86429,3778,38574,3159,31322,2642,10142,1470,8237,1507,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1786660,13639,247534,7541,186543,5736,331684,7047,240585,7493,261955,7528,267835,8593,120666,4765,83328,4183,23905,2412,22625,2068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,146503,6019,21790,2551,15126,1973,21856,2382,16794,2369,21881,2554,23877,2156,11830,1682,8546,1367,2611,819,2192,845,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,599885,10932,102979,4922,71439,3684,108816,5307,85305,4304,87199,4973,79432,4886,29525,2755,22391,2280,6782,1562,6017,1114,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,117568,4167,14298,1823,14256,1497,20242,1741,19382,2099,21152,1899,16348,1919,6497,1239,3423,843,759,403,1211,439,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,832178,12211,136045,6335,96349,4762,160808,6741,115869,6214,127358,5703,107275,5678,42926,3239,31566,3120,6841,1322,7141,1378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2788311,23160,401351,12069,260163,7546,454282,13463,346041,10953,419565,12461,446505,11197,196823,8220,160082,7416,50423,4126,53076,3515,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,222143,5973,25978,2837,21048,1900,37336,2382,27391,2382,36471,2866,36584,3107,18550,1908,11666,1700,3514,830,3605,1037,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,97301,3038,11731,1634,12605,1621,16490,1748,13086,1438,14799,1621,14852,1712,7732,1481,3644,717,1536,526,826,321,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1006679,14183,114899,4804,83941,3826,137224,6177,121198,4630,145324,5317,164854,6034,93355,4923,90091,4573,29460,2690,26333,2181,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,939445,10991,121065,5629,73435,3892,140841,5581,116484,4662,139864,6111,156824,6531,82805,4676,70466,4522,21581,2349,16080,1563,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,259264,6101,50202,3486,33446,2730,55323,2656,33677,2720,33174,2958,29851,2185,11168,1421,7987,1407,2857,925,1579,640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,830942,10983,100172,4697,87456,3961,152995,4898,127357,4772,134761,4740,130288,4955,51828,3350,32170,2378,7040,974,6875,1149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,75447,3774,6703,1267,7770,1439,13428,1987,11670,1966,12088,1757,12673,1809,4941,1068,4315,951,662,344,1197,604,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,358610,8397,163951,5943,57614,3888,59175,4696,28498,2654,20112,2338,17735,2124,5560,1175,3485,1066,1101,569,1379,591,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
