GEO_ID,B24080_001E,B24080_001M,B24080_002E,B24080_002M,B24080_003E,B24080_003M,B24080_004E,B24080_004M,B24080_005E,B24080_005M,B24080_006E,B24080_006M,B24080_007E,B24080_007M,B24080_008E,B24080_008M,B24080_009E,B24080_009M,B24080_010E,B24080_010M,B24080_011E,B24080_011M,B24080_012E,B24080_012M,B24080_013E,B24080_013M,B24080_014E,B24080_014M,B24080_015E,B24080_015M,B24080_016E,B24080_016M,B24080_017E,B24080_017M,B24080_018E,B24080_018M,B24080_019E,B24080_019M,B24080_020E,B24080_020M,B24080_021E,B24080_021M,NAME,B24080_001MA,B24080_001EA,B24080_002MA,B24080_002EA,B24080_003EA,B24080_003MA,B24080_004MA,B24080_004EA,B24080_005EA,B24080_005MA,B24080_006EA,B24080_006MA,B24080_007EA,B24080_007MA,B24080_008MA,B24080_008EA,B24080_009EA,B24080_009MA,B24080_010EA,B24080_010MA,B24080_011EA,B24080_011MA,B24080_012MA,B24080_012EA,B24080_013MA,B24080_013EA,B24080_014MA,B24080_014EA,B24080_015MA,B24080_015EA,B24080_016EA,B24080_016MA,B24080_017MA,B24080_017EA,B24080_018EA,B24080_018MA,B24080_019EA,B24080_019MA,B24080_020EA,B24080_020MA,B24080_021EA,B24080_021MA,state
0400000US19,1576091,8695,817035,6682,618493,6830,581029,6426,37464,2744,46974,3058,37754,2633,37548,2899,14618,1970,60250,3138,1398,535,759056,6391,498194,6597,486076,6809,12118,1346,97446,4007,54236,2731,55890,3285,12871,1550,39531,2428,888,280,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1399578,10271,743390,6062,559066,6197,525661,6066,33405,2131,34814,2745,42472,2817,32210,3022,19826,1954,53767,2886,1235,333,656188,7543,421557,8368,409310,8407,12247,1233,80191,3966,57784,3473,48905,3488,16484,2060,30429,2441,838,325,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1894116,12461,993492,7990,756810,9712,716750,9705,40060,3209,48593,3665,45276,3060,47629,3477,25510,2120,68024,4021,1650,629,900624,9411,595665,10111,578613,9866,17052,2010,101933,4609,62967,4091,83512,4892,21079,2110,33723,2682,1745,538,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2011783,15819,1057617,11090,814973,13272,765825,13035,49148,3947,46439,4059,58465,4210,41138,3378,23545,2418,71952,6030,1105,499,954166,9517,650129,10233,628644,9846,21485,2979,80758,4563,84093,4818,78598,4500,17604,2251,41716,4027,1268,588,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643378,6579,321712,4932,219465,5247,203382,5026,16083,1871,27748,2445,17520,1787,12526,1726,10176,1309,33977,2674,300,220,321666,5064,189020,5059,182657,4919,6363,1167,61773,3449,27812,2485,15796,1837,7098,1013,19774,1819,393,263,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2983367,14133,1499572,9876,1022744,12296,959317,12680,63427,4271,103961,4294,87731,4343,55165,3665,155973,6216,72633,4248,1365,484,1483795,10225,859847,10223,833470,10302,26377,2245,194492,6891,138696,6047,70222,4002,153880,5935,64882,4602,1776,578,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3398003,20562,1723854,13902,1264914,13069,1195160,12829,69754,3831,151357,5498,91903,4662,60437,3708,36609,3212,116362,4911,2272,802,1674149,12158,1074076,13086,1048417,12887,25659,2226,287799,7712,139102,6627,65966,3855,22601,2245,82405,4778,2200,799,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4369787,19964,2252261,13599,1771375,13303,1666965,12934,104410,4328,141974,6197,93858,4519,76191,4289,34130,2727,131062,5029,3671,713,2117526,13877,1460691,13023,1421157,12704,39534,2824,273554,7113,136391,5446,111712,4081,34574,2579,96913,4555,3691,814,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2828280,11413,1460904,8602,1126776,8947,1048406,8434,78370,3741,101249,5146,69591,2680,47811,2894,21876,2240,91388,3732,2213,566,1367376,7136,893181,7842,862197,8090,30984,2137,213095,5222,112259,4353,64199,3279,19354,1710,62514,3381,2774,596,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196784,12502,605264,7886,449182,7426,425095,7273,24087,2801,23923,2553,33234,3480,34460,2895,21349,2585,42107,4021,1009,566,591520,8830,403164,8204,392257,7820,10907,1855,39831,3313,43195,3755,67742,3604,15759,2171,20824,2447,1005,533,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2808535,14504,1442268,8978,1087614,10707,1031113,10213,56501,3144,98946,4306,71883,3733,51025,3899,32777,2579,97823,4760,2200,540,1366267,11139,911726,11797,886745,12084,24981,2479,195337,7326,85995,4696,81719,4803,32582,2875,56144,3152,2764,755,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482603,6120,249953,4354,167065,4413,148351,4454,18714,1981,15403,1856,12770,1557,15202,2112,12370,1723,26229,2134,914,371,232650,3929,139369,4480,131863,4351,7506,1283,28484,2366,21877,1905,18104,1887,9564,1226,14464,1671,788,403,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,965779,6495,506597,4839,375137,5296,350868,5286,24269,1737,28288,2042,28923,2347,21858,2232,10706,1475,40774,2268,911,314,459182,4773,303143,4978,293514,4820,9629,1229,59047,3159,36083,2121,29211,2166,8249,1273,22279,1720,1170,387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1262730,12070,675941,8058,549291,7891,523802,7723,25489,2559,20445,2476,34634,3216,18320,1958,19122,2249,33312,3146,817,438,586789,8946,442644,9477,430842,9818,11802,1701,30614,2839,49248,3231,19882,2336,12505,1800,31499,3219,397,217,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,694508,7769,362498,4789,272084,5426,255562,5494,16522,2171,21330,2529,17187,1929,11326,1590,9063,1431,31166,2401,342,266,332010,5304,209073,5170,202819,5168,6254,1106,50727,3311,35168,2593,14044,1673,5861,1163,16430,1896,707,344,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4252626,20357,2226651,10879,1752569,13815,1632724,13824,119845,4829,99732,5011,129785,5364,77954,4444,48372,3859,115397,5796,2842,856,2025975,15242,1435065,15122,1391650,15200,43415,2973,182626,6013,191231,6956,110182,4774,28773,2915,75181,4677,2917,835,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872487,9827,463052,6967,313160,7476,296230,7496,16930,2067,20224,2118,35133,3488,25948,2472,31396,3046,35735,3406,1456,909,409435,6199,238010,7537,230576,7571,7434,1161,40118,3447,40579,3070,45240,3094,19776,2147,23983,2432,1729,770,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9213552,31058,4739127,20817,3449057,22320,3207731,23746,241326,8142,325590,9754,378626,8778,178090,6598,87070,4368,312570,9930,8124,1699,4474425,19358,2883277,20136,2793828,19223,89449,4858,575491,12446,487499,10652,225523,7020,66639,5012,228203,7695,7793,1519,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4355481,20357,2228684,13389,1708281,13621,1605178,14153,103103,4889,106919,4710,104112,4864,104439,5683,51948,4205,149887,6116,3098,950,2126797,13710,1449941,16866,1402918,16349,47023,3379,194275,7042,140714,6153,197861,6997,43559,3752,96049,4738,4398,1164,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,390647,4139,211930,2964,152018,3967,142283,4023,9735,1297,11187,1430,11218,1631,9698,1317,6451,1153,20536,1971,822,380,178717,3466,103620,4097,100902,4091,2718,648,28572,2077,17368,1575,13965,1701,4354,772,10286,1252,552,249,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5347801,23450,2747132,15611,2138488,20629,2036787,20915,101701,5659,155662,7031,154181,6503,81409,4816,53316,3693,160649,6279,3427,984,2600669,14574,1798520,14279,1758977,14203,39543,2886,329213,8478,222204,6808,104668,4240,45562,3364,97516,4883,2986,724,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1716784,9781,928063,7433,689493,8336,651051,8294,38442,2692,39742,1987,42884,2888,43407,2803,43400,2728,67512,3470,1625,581,788721,7375,518776,7163,503773,7185,15003,1558,70269,3235,55054,2826,77221,3116,27109,2079,38586,2333,1706,417,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1785619,12787,934071,9251,688775,9245,641525,8624,47250,3596,59510,4541,50756,4145,38891,3349,18219,2048,76194,4702,1726,710,851548,9478,550122,9328,522931,9613,27191,2891,102896,4788,63738,4010,58035,3637,14790,1823,60072,3977,1895,628,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5987761,21619,3094392,14350,2361139,16301,2238502,16588,122637,5566,222329,6014,139837,6367,94744,4846,68849,3942,203009,7592,4485,998,2893369,16576,1989842,17705,1947059,17744,42783,3144,452399,8418,181735,5467,110836,4846,47553,2817,106128,4275,4876,1057,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,515340,7901,266282,5189,197520,4950,185471,5260,12049,1878,23431,2524,12681,1678,10261,1366,7018,1412,14992,1946,379,300,249058,5346,168367,5925,164381,5658,3986,1114,37937,3443,17985,1947,10497,2027,3939,933,10125,1772,208,162,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2080718,15739,1062489,9542,816337,11388,769739,11303,46598,3750,44340,3309,53027,4175,53545,4036,28619,3040,65433,4786,1188,547,1018229,11213,695722,10840,676221,10738,19501,2089,79049,4616,71202,4800,109705,6058,19690,2294,41216,3385,1645,682,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,431256,5106,225095,3835,153576,3968,141547,3979,12029,1528,13928,2014,12747,1536,8682,1327,8820,1920,26728,1887,614,288,206161,3151,127164,3063,122921,3050,4243,833,31494,2261,17540,1644,12489,1540,6776,1131,10214,1181,484,253,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2881431,18741,1507886,11055,1119935,12623,1076521,11921,43414,3217,77069,4448,88442,5166,47946,3554,44434,3727,127070,5831,2990,958,1373545,13539,932778,13288,913930,13417,18848,1946,141627,5860,121644,6070,73562,3984,33296,3071,67921,5017,2717,846,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12074980,34059,6577791,23537,5120397,30361,4887804,28315,232593,8439,245948,8728,322169,10656,211673,9336,168347,7799,500626,12197,8631,1324,5497189,25763,3829958,27812,3731340,27479,98618,4379,435209,10690,454833,11563,358750,10196,115106,6077,292739,9246,10594,1719,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1327452,11547,743383,7144,575162,8445,535129,8167,40033,2697,38457,2943,33454,2460,34732,2670,25615,2877,34764,2841,1199,456,584069,9087,391239,8040,379371,8025,11868,1489,55838,3807,47789,3126,46259,3256,14327,1906,27496,2427,1121,502,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322899,4274,163330,3213,111967,3613,102362,3464,9605,1073,15003,1569,8211,1201,6486,1033,3614,849,17348,1656,701,273,159569,2896,84611,2872,79671,2902,4940,848,34055,2258,14301,1371,10301,1457,3332,877,12745,1129,224,126,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3986665,21243,2065539,14110,1467259,17444,1382833,17715,84426,4319,106240,5733,115010,5207,68612,3843,194469,7197,111576,5498,2373,677,1921126,13868,1220784,14904,1182699,14855,38085,2739,195664,6650,198645,6693,92651,4434,127954,5730,82560,3923,2868,927,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3229431,17677,1719108,10611,1289365,13155,1210632,13443,78733,4527,88527,4577,91447,5361,81512,4486,63271,3802,102917,4952,2069,651,1510323,14843,965614,14399,923510,13926,42104,3332,174497,6148,107253,4371,125529,5481,45052,3357,88480,5309,3898,1112,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752310,9863,402199,7058,300419,6794,287730,6498,12689,1784,17165,2339,22292,2382,25745,2291,16850,1908,19230,2029,498,311,350111,6166,220554,7000,216138,6826,4416,915,36934,2477,29621,2485,33681,2606,14788,1874,14137,1877,396,222,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2873231,15153,1481716,9748,1162343,9800,1100029,10167,62314,3125,76453,3650,79290,3724,49584,3342,18846,2007,91618,3964,3582,902,1391515,9647,942667,9759,921308,9624,21359,1809,190810,5832,112255,3717,73875,4117,17515,1648,52176,2638,2217,500,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295192,4132,160407,3063,115484,3664,108065,3839,7419,1372,4702,1109,13528,1899,9922,1480,6477,1456,9870,1406,424,326,134785,3311,72420,3862,69061,3671,3359,936,13954,1937,20991,2146,13149,1793,5160,1189,8281,1449,830,480,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1065584,11160,560576,8324,363303,8126,344679,7837,18624,2324,20644,2571,32107,3350,66896,4031,11506,2149,65542,3846,578,513,505008,8656,308027,7811,300725,7854,7302,1343,33163,3244,32357,2697,95411,5840,8569,1440,26474,2806,1007,483,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
