GEO_ID,B15012_001E,B15012_001M,B15012_002E,B15012_002M,B15012_003E,B15012_003M,B15012_004E,B15012_004M,B15012_005E,B15012_005M,B15012_006E,B15012_006M,B15012_007E,B15012_007M,B15012_008E,B15012_008M,B15012_009E,B15012_009M,B15012_010E,B15012_010M,B15012_011E,B15012_011M,B15012_012E,B15012_012M,B15012_013E,B15012_013M,B15012_014E,B15012_014M,B15012_015E,B15012_015M,B15012_016E,B15012_016M,NAME,B15012_001MA,B15012_001EA,B15012_002MA,B15012_002EA,B15012_003MA,B15012_003EA,B15012_004MA,B15012_004EA,B15012_005MA,B15012_005EA,B15012_006EA,B15012_006MA,B15012_007EA,B15012_007MA,B15012_008MA,B15012_008EA,B15012_009MA,B15012_009EA,B15012_010MA,B15012_010EA,B15012_011MA,B15012_011EA,B15012_012EA,B15012_012MA,B15012_013EA,B15012_013MA,B15012_014EA,B15012_014MA,B15012_015MA,B15012_015EA,B15012_016EA,B15012_016MA,state
0400000US32,447082,9911,18381,2073,25715,2467,16457,2265,20560,2233,30061,2690,29595,2232,1929,612,45400,3005,101316,5754,57490,3859,14370,1774,20170,2054,15940,2076,18257,2087,31441,2656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,339299,8185,18015,1793,20317,2108,12331,1570,19323,1752,25085,2607,29903,2516,3529,923,28251,2460,60646,2860,43535,3066,19417,1995,17493,1957,14519,1787,8997,1376,17938,2209,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2375900,20852,132592,5629,124086,5406,87532,5362,122214,5471,205972,6894,198300,5988,11887,1903,196016,6674,512587,9889,273437,7538,112604,4324,112818,4668,95532,5051,90183,4955,100140,4583,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,386586,8297,15660,1907,24295,1849,18477,1931,16405,1730,30171,2768,33961,3173,975,471,34981,2310,59690,3935,60823,3677,21501,2383,18857,2043,18920,2121,10096,1557,21774,2729,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4899403,35822,220976,9761,229082,8044,159053,6565,278104,8343,504431,13127,280449,8385,34185,3524,408041,9505,886252,14790,570999,12317,297082,8520,288858,8787,324023,10306,202096,8439,215772,7924,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1998855,24297,89962,4734,137872,6719,64087,4459,99727,4759,162161,6370,134463,6082,10729,1566,172887,6499,385158,8689,263450,7423,95821,4287,107089,5288,69189,3898,73412,4448,132848,6883,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,138576,5510,3838,1083,9629,1402,4623,1009,4774,1129,6127,1218,6618,1360,760,465,18269,1858,25293,2683,28611,2230,5007,1020,4139,874,3010,591,5087,990,12791,1865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2183629,22561,80259,4097,121743,4989,73689,3801,92584,4047,139329,5615,164824,5975,11385,1513,234832,6751,460860,10626,346750,9315,79882,4193,97468,4785,74778,4095,92079,4290,113167,5459,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,637005,10683,21706,2114,41331,3020,22871,2044,27300,2322,35690,3183,34599,2338,4351,1101,58152,3177,136014,4382,124813,4127,17201,1669,30584,2439,19140,1769,23492,1957,39761,2816,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,906324,13739,30924,2784,77736,4327,35580,3942,47927,3248,90620,4611,61304,3608,9854,1825,81355,4720,132998,5860,102029,4274,53534,3495,59067,3910,47371,3562,35416,2956,40609,3285,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2697601,22782,113285,5177,163536,6538,98399,4632,131139,5475,196204,6635,182244,6576,14331,1681,266910,7196,535102,11742,405142,8025,120547,4378,122932,5098,100119,5211,106327,4942,141384,5512,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,252225,7494,8425,1617,14879,1966,8395,1645,14354,2118,19840,2544,16085,1794,1424,741,25322,2482,42524,3266,33720,2901,15230,1853,15695,2071,12580,2030,8594,1372,15158,1836,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,883777,13804,27104,2529,51775,3837,32316,3001,41499,3471,61884,3761,57774,3765,5639,1263,78331,4172,193701,6774,140927,5610,38674,3164,50790,3612,30450,2992,25935,2866,46978,3695,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,161417,5799,5357,1127,12796,1265,3534,857,7388,1284,11944,1800,6178,1174,657,297,20423,1948,29332,2677,32409,2389,4610,858,6775,1379,4496,1001,4953,997,10565,1361,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1157965,18499,35796,3074,73033,4459,37665,3389,54007,3657,71516,4073,70747,4086,7937,1473,120038,5278,254238,7427,171976,6328,49716,3627,60730,3940,39685,2768,43730,4040,67151,4566,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4891620,40202,226958,8762,293258,9482,175539,6732,189734,6112,306191,9736,440051,10904,48111,3991,427796,11738,1113454,17461,653097,13534,185216,7150,223046,7397,158093,5693,179610,7033,271466,8123,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,562417,9404,25838,2354,33131,2568,16551,1914,25964,2308,44592,2621,37788,2779,5680,1037,55300,3557,98757,4266,82192,3585,29834,2285,20757,2046,20870,2028,22541,2195,42622,3050,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,169643,5201,5760,928,15946,1740,6520,1179,11264,1362,15922,1398,9060,1212,1172,608,14349,1344,19452,1522,21652,1839,13783,1430,12644,1568,9347,1212,4278,863,8494,1162,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2165261,24338,130651,6879,115355,5338,75041,3700,109870,5520,238173,7316,177038,6371,20866,2328,161384,5986,397861,8624,214684,6759,120523,5161,138184,5502,76348,3885,72606,3776,116677,5577,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1678479,17909,91195,5253,112355,5173,58221,3489,86309,4501,160496,6479,149036,5360,17024,2179,148239,5536,259268,8003,179993,5722,88807,4878,100622,5374,76695,4683,64462,3575,85757,4393,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,262997,8410,9794,1509,16029,1891,10007,1517,10831,1292,13389,2087,14966,1793,1690,602,31238,2623,47740,2873,55265,3322,8297,1449,12271,1522,5539,926,9276,1562,16665,1916,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1175877,13060,42482,2966,83502,3741,31966,2506,51268,2548,82852,4101,68046,3929,5912,1098,128170,4854,217451,7499,190686,4790,51948,3278,50929,3332,44118,2885,55596,3247,70951,3292,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,110213,4982,2748,894,12276,2019,4851,979,3965,1025,5428,1225,7178,1326,761,511,12779,1893,14911,1861,24100,2177,3218,859,5432,1302,2956,831,2669,785,6941,1276,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,600778,11892,17168,2366,34471,3323,22452,2601,18416,2260,29238,2809,33920,3050,2266,733,65031,4080,178853,6739,119886,6655,5039,1338,12729,1787,11482,1772,12126,1816,37701,3549,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
