GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001EA,C27014_001MA,C27014_002MA,C27014_002EA,C27014_003EA,C27014_003MA,C27014_004EA,C27014_004MA,C27014_005EA,C27014_005MA,C27014_006MA,C27014_006EA,C27014_007MA,C27014_007EA,C27014_008EA,C27014_008MA,C27014_009EA,C27014_009MA,C27014_010EA,C27014_010MA,C27014_011MA,C27014_011EA,C27014_012MA,C27014_012EA,C27014_013EA,C27014_013MA,C27014_014EA,C27014_014MA,C27014_015MA,C27014_015EA,C27014_016MA,C27014_016EA,C27014_017MA,C27014_017EA,C27014_018EA,C27014_018MA,C27014_019MA,C27014_019EA,C27014_020MA,C27014_020EA,C27014_021MA,C27014_021EA,C27014_022MA,C27014_022EA,state
0400000US15,1038320,3371,444420,7439,422165,7401,22143,2086,400022,7577,22255,2168,17969,1887,4286,857,249624,7450,225199,7270,37822,3826,187377,6523,24425,2201,22747,2187,1678,672,344276,6290,175178,5996,63220,3705,111958,4913,169098,3052,165125,3075,3973,964,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1166224,1531,470983,7646,456618,7429,18282,2452,438336,7580,14365,1861,12357,1759,2008,696,318483,7992,292497,7542,32242,3318,260255,7917,25986,1873,25101,1851,885,347,376758,8086,197828,7078,63881,4316,133947,5798,178930,2636,175656,2840,3274,1212,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9686656,2729,4184902,21375,4042937,21785,203061,7374,3839876,21645,141965,4966,111686,4611,30279,2800,2453030,17517,2245642,16805,319291,9169,1926351,14398,207388,6585,198394,6335,8994,1368,3048724,18920,1722192,17328,577593,11192,1144599,15110,1326532,8067,1291583,8798,34949,2796,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4887536,3003,2075183,15181,2008182,14497,75501,3810,1932681,14106,67001,3576,57123,2960,9878,1659,1252860,16264,1137645,15634,133614,6156,1004031,14995,115215,4382,113174,4382,2041,551,1559493,14956,863123,13274,322727,10556,540396,9434,696370,5210,688833,5237,7537,1211,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2324020,2105,1101942,9443,1065647,9382,50777,3523,1014870,10410,36295,2206,32092,1865,4203,972,597663,9019,525757,8628,83828,4220,441929,8073,71906,2652,70795,2629,1111,452,624415,7856,277448,6789,117002,4922,160446,5733,346967,3646,344849,3685,2118,651,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2117799,2796,985707,10602,948769,10135,33722,2974,915047,10587,36938,2261,31616,2075,5322,923,538396,9916,476050,9824,45720,3436,430330,9461,62346,3177,60986,3068,1360,475,593696,8973,305550,8631,98303,4596,207247,7440,288146,3534,285008,3674,3138,790,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3299980,3152,1319923,13696,1273811,13673,50111,3947,1223700,13944,46112,2910,39996,2674,6116,1042,768832,13084,700689,12160,71012,4269,629677,11587,68143,3119,66576,3151,1567,502,1211225,12355,712679,12332,322174,9150,390505,9430,498546,4586,492371,4361,6175,1114,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3411933,2114,1453901,15573,1394971,14875,62230,4163,1332741,14686,58930,2957,49314,2663,9616,1741,754935,13165,687675,13305,88476,5321,599199,11798,67260,3077,63470,3028,3790,986,1203097,14152,742455,13641,301825,9995,440630,10364,460642,4680,449359,4784,11283,1794,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054364,1396,419844,6679,403765,6287,30428,2681,373337,6603,16079,1541,13665,1473,2414,585,290542,6607,253990,5784,53489,3727,200501,5201,36552,2227,35478,2255,1074,388,343978,6249,167752,5935,96652,4887,71100,4067,176226,2651,173472,2692,2754,715,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4490921,2388,2176906,13489,2088372,13075,106197,5549,1982175,13863,88534,3665,69506,3279,19028,1984,1052066,14582,945688,13854,137848,6743,807840,12858,106378,3887,100456,3834,5922,1008,1261949,14297,688141,13363,243336,7872,444805,10574,573808,5463,555431,5495,18377,1937,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5224489,1580,2257481,19577,2164111,18596,158150,6803,2005961,17693,93370,3953,72097,3682,21273,2155,1457094,17500,1313654,16306,310566,9967,1003088,13764,143440,5615,135901,5273,7539,1278,1509914,16462,795078,14650,409211,12936,385867,9957,714836,6807,698219,6925,16617,1791,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7544448,2261,2855763,18365,2777034,17876,133421,5650,2643613,17555,78729,3760,66779,3404,11950,1429,1999925,17907,1837883,16022,285681,8924,1552202,15594,162042,5219,157422,5328,4620,879,2688760,18656,1481844,17128,646034,11836,835810,12273,1206916,6878,1193574,7052,13342,2195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4082445,2179,1897882,13552,1842554,13177,97030,4892,1745524,13811,55328,2743,44733,2303,10595,1153,1161128,12637,1049348,11928,184137,6733,865211,10972,111780,3590,107898,3616,3882,922,1023435,9517,465269,9009,189630,6589,275639,8282,558166,4552,551401,4632,6765,1289,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2191136,1906,858523,11682,824157,11485,37627,3513,786530,11919,34366,2645,29988,2440,4378,1183,471672,11235,429714,10783,55538,3905,374176,9921,41958,3336,40888,3335,1070,460,860941,13101,536875,11853,235612,8042,301263,9101,324066,4469,321537,4395,2529,767,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4536089,3377,1950754,15338,1881227,14611,72771,4610,1808456,15284,69527,3917,57711,3588,11816,1857,1119293,14629,1005919,14251,108493,5717,897426,13252,113374,3865,110327,3982,3047,903,1466042,12596,778873,12742,311898,8482,466975,11907,687169,5287,680111,5455,7058,1401,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,776347,1678,313557,6398,301178,6119,12422,1764,288756,5904,12379,1218,10856,1191,1523,529,227906,6181,201492,5664,23000,2557,178492,5343,26414,2169,25770,2130,644,307,234884,4977,113455,3954,41706,2956,71749,3701,121429,2508,120304,2504,1125,377,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1378022,1829,679308,7128,653800,7200,20453,2091,633347,7292,25508,2001,21942,1860,3566,668,356715,7004,310789,6830,30772,2386,280017,6291,45926,2673,44847,2598,1079,424,341999,5533,160836,4729,55854,3259,104982,3908,181163,3059,178374,3221,2789,705,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2096110,1477,871018,11390,836054,11514,29501,3085,806553,11742,34964,2603,27482,2132,7482,1324,528095,10385,484541,10340,41955,3651,442586,9958,43554,2394,41295,2397,2259,683,696997,11129,399290,10923,113131,5556,286159,8214,297707,3202,285561,3581,12146,2006,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1038016,1115,465996,7783,448908,7681,12208,1727,436700,7819,17088,1494,13005,1465,4083,858,290445,6146,257560,5792,24840,2547,232720,5626,32885,2046,31596,2058,1289,548,281575,6493,136412,5692,47923,4038,88489,4148,145163,2671,143501,2752,1662,563,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6773940,1516,2994237,18463,2864408,17515,99759,5688,2764649,18315,129829,4609,99216,3994,30613,3227,1615434,18446,1461657,18396,143492,5764,1318165,17862,153777,5168,145207,5419,8570,1436,2164269,17106,1202772,16205,360795,11168,841977,13540,961497,6422,935364,6595,26133,2489,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1544949,1832,597866,9287,572318,8904,45813,3639,526505,9168,25548,2465,20821,2199,4727,1059,361347,8721,326330,8174,59959,4042,266371,7383,35017,2451,33676,2342,1341,640,585736,9391,344705,9188,138559,6231,206146,7614,241031,3742,235152,4089,5879,1387,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15169094,3079,6448984,30026,6205404,28737,455889,12012,5749515,30926,243580,7913,183748,6352,59832,4367,3616402,26491,3293625,25957,695811,18870,2597814,24653,322777,7683,303108,7364,19669,2329,5103708,29295,2940946,27408,1354006,19490,1586940,22935,2162762,11012,2123776,11650,38986,3343,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7364771,4921,3033694,21889,2934459,20878,118060,5717,2816399,21840,99235,4585,85299,4145,13936,1706,1775747,20248,1611838,19026,176386,6548,1435452,18691,163909,5694,158968,5530,4941,1143,2555330,19134,1453905,17781,550879,11160,903026,16362,1101425,6540,1089550,7029,11875,1889,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,547751,1316,273944,5056,264321,4700,8902,1334,255419,4732,9623,1236,8101,1056,1522,522,146183,4517,128106,4475,12686,2023,115420,4223,18077,1296,17682,1244,395,268,127624,3649,58877,3191,18257,2160,40620,2916,68747,1669,67969,1774,778,344,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8753346,2912,3670410,22350,3549603,21829,171550,6125,3378053,23084,120807,4603,97639,3959,23168,2096,2216722,20934,2003836,20098,327732,10596,1676104,18424,212886,6410,205795,6170,7091,1355,2866214,18217,1518675,16153,610152,12481,908523,13044,1347539,7636,1327426,7504,20113,2141,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2824121,1928,1260720,11114,1208003,10553,60219,3207,1147784,10629,52717,2766,45951,2529,6766,926,607805,10128,546312,10225,70306,3484,476006,9508,61493,2597,59920,2622,1573,464,955596,9653,541419,9119,195773,5834,345646,8245,414177,4288,409152,4262,5025,993,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3034833,1629,1124964,13624,1087069,13000,44107,3009,1042962,13093,37895,2636,31811,2309,6084,1152,887831,13103,814479,13148,107272,6293,707207,13615,73352,3408,71320,3405,2032,685,1022038,12093,539204,11396,209821,8906,329383,8681,482834,4572,476412,4712,6422,1524,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9860532,2434,4136331,22405,3975387,22297,148067,6514,3827320,21983,160944,4901,128996,4853,31948,2396,2438597,21259,2182595,19839,280444,7865,1902151,18010,256002,6440,246252,6255,9750,1333,3285604,20978,1691534,19774,717227,13617,974307,15177,1594070,7999,1573517,8033,20553,2026,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,823616,1256,333956,7780,321493,7481,15840,2547,305653,7548,12463,1570,10103,1592,2360,678,229660,6304,207654,6328,26969,3254,180685,5678,22006,1949,20866,1929,1140,492,260000,6741,139301,6454,58463,4202,80838,4605,120699,2123,118916,2217,1783,676,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3601501,2877,1454000,13570,1402551,13564,67057,4302,1335494,13335,51449,2988,44007,2770,7442,1651,835865,14354,752791,13502,96250,5895,656541,13375,83074,4277,80570,4103,2504,939,1311636,15152,738500,13710,288942,9809,449558,10260,573136,5183,567893,5116,5243,1129,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,619775,1184,302254,5345,290560,5041,15338,1890,275222,4804,11694,1138,10055,1020,1639,538,165696,4711,142420,4580,19759,1783,122661,4472,23276,1370,22561,1337,715,460,151825,4280,68789,3865,28558,2285,40231,3137,83036,1967,82812,1974,224,172,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4905070,3530,2037945,17030,1961683,16738,100242,4391,1861441,17517,76262,3695,66000,3512,10262,1605,1142211,14519,1037278,14372,152634,7385,884644,12756,104933,4312,101278,4361,3655,1101,1724914,17346,984599,16030,412816,11058,571783,11878,740315,6414,732594,6337,7721,1436,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18947780,5656,8752308,36848,8448816,34671,341333,10444,8107483,35200,303492,8392,248960,7198,54532,4728,4364161,34527,4018069,32977,396721,11408,3621348,31895,346092,9113,328079,8929,18013,2994,5831311,31463,3598694,27476,1024570,17357,2574124,26406,2232617,11362,2163831,11740,68786,4223,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1980528,1369,865552,11674,839862,11512,26010,2646,813852,10821,25690,2071,21401,1978,4289,860,573243,10866,535152,10519,48273,3407,486879,9176,38091,2581,36697,2539,1394,478,541733,10556,326691,9859,81507,5171,245184,8004,215042,3228,210882,3492,4160,1165,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497084,933,211101,4136,202027,4198,19927,2388,182100,4418,9074,1030,7140,923,1934,683,146190,4451,127612,4142,31733,2761,95879,3384,18578,1436,18298,1458,280,225,139793,3549,68087,3191,40735,2771,27352,2009,71706,1805,71181,1813,525,247,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6192533,5214,2843827,20281,2740520,19720,95530,5367,2644990,19809,103307,3925,85077,3656,18230,1986,1483348,17642,1336013,17222,117479,5673,1218534,17398,147335,4414,140413,4368,6922,1261,1865358,17979,1036390,17792,306089,9764,730301,13739,828968,6127,810934,6464,18034,2559,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5269646,3393,2175367,18123,2102835,17498,82917,4742,2019918,17783,72532,4299,56983,3963,15549,1888,1415898,18051,1299531,17624,143059,6265,1156472,15947,116367,5015,111925,4732,4442,1133,1678381,16111,936833,15055,314105,8825,622728,12693,741548,6674,729125,6934,12423,1998,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1443665,1382,534809,8877,515283,8469,22774,2835,492509,8315,19526,2086,16957,1795,2569,795,306385,7751,276825,7142,36640,3177,240185,7330,29560,2347,29004,2334,556,280,602471,8502,340595,7633,165113,6284,175482,5627,261876,3371,260037,3412,1839,526,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4364485,2309,1923738,13499,1873219,13233,114832,4493,1758387,13954,50519,2474,41358,2217,9161,1290,1204712,12266,1086170,11123,187935,6780,898235,10198,118542,3842,116408,3730,2134,582,1236035,11588,584714,10295,246566,7631,338148,7231,651321,4173,646576,4247,4745,864,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,433919,1693,206757,4821,198584,4479,9386,1794,189198,4784,8173,1318,7302,1291,871,350,119800,4762,107217,4525,8382,1477,98835,4523,12583,1360,11993,1379,590,390,107362,4117,52725,3476,14708,1834,38017,3210,54637,1857,53896,1714,741,607,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2775374,571,725646,11909,703991,11666,137042,6612,566949,11528,21655,2148,16850,1950,4805,1243,442620,10244,419741,9932,211090,7035,208651,7578,22879,1780,21137,1766,1742,691,1607108,11531,1059486,11047,736817,13506,322669,10288,547622,2536,534502,2845,13120,1722,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
