GEO_ID,B13016_001E,B13016_001M,B13016_002E,B13016_002M,B13016_003E,B13016_003M,B13016_004E,B13016_004M,B13016_005E,B13016_005M,B13016_006E,B13016_006M,B13016_007E,B13016_007M,B13016_008E,B13016_008M,B13016_009E,B13016_009M,B13016_010E,B13016_010M,B13016_011E,B13016_011M,B13016_012E,B13016_012M,B13016_013E,B13016_013M,B13016_014E,B13016_014M,B13016_015E,B13016_015M,B13016_016E,B13016_016M,B13016_017E,B13016_017M,NAME,B13016_001MA,B13016_001EA,B13016_002EA,B13016_002MA,B13016_003EA,B13016_003MA,B13016_004MA,B13016_004EA,B13016_005EA,B13016_005MA,B13016_006MA,B13016_006EA,B13016_007MA,B13016_007EA,B13016_008MA,B13016_008EA,B13016_009EA,B13016_009MA,B13016_010MA,B13016_010EA,B13016_011MA,B13016_011EA,B13016_012MA,B13016_012EA,B13016_013MA,B13016_013EA,B13016_014EA,B13016_014MA,B13016_015EA,B13016_015MA,B13016_016MA,B13016_016EA,B13016_017MA,B13016_017EA,state
0400000US16,366115,2423,21018,2449,966,479,4072,993,7622,1480,5033,1257,2642,916,583,420,100,117,345097,3265,53897,1933,49389,1685,43628,1901,46715,1867,42615,2835,50022,2905,58831,1917,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3150687,5595,156818,6280,7152,1412,32169,3529,38028,2990,46932,3443,22045,1979,8681,1242,1811,625,2993869,8215,422900,3577,413602,4215,400627,3762,402431,4198,399243,7943,414876,7971,540190,4414,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1562092,5206,83444,4366,5388,1165,20584,2214,25222,2877,21139,2140,7571,1341,2443,856,1097,450,1478648,6791,220061,3527,215990,3488,183841,3894,192804,3213,193567,5722,209847,5619,262538,3351,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,708322,3729,37894,2876,1361,508,7818,1488,12066,1497,10163,1699,4763,1162,1090,508,633,312,670428,4498,106436,3164,102399,2690,81019,2280,88714,2524,85445,3511,88607,3471,117808,2046,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,667432,3290,43604,3090,2751,991,10490,1622,13571,1879,10578,1431,4655,987,1156,443,403,241,623828,4258,97807,3058,90178,2681,78867,2443,84839,2403,83268,3395,82254,3159,106615,2155,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1035388,4563,53643,3689,4324,1038,13470,1915,14609,1767,12467,1733,5905,1419,1829,746,1039,493,981745,5676,136077,3490,133671,3027,124767,2573,130909,2809,129820,4101,144578,3912,181923,3160,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125800,4344,64822,4224,3991,1027,17924,2752,18042,2346,16407,2395,5685,1283,1935,758,838,374,1060978,5921,145942,4002,155100,4318,150153,3891,146033,3804,134901,5351,145172,5195,183677,3765,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,294461,1868,13667,1696,379,260,2828,799,3690,1050,4382,1062,1484,616,519,332,385,254,280794,2601,39772,1214,35608,1301,35468,1464,32480,1253,35544,2064,42787,2134,59135,1701,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1473312,4028,76852,4352,3468,1011,11874,2030,21007,2292,22151,2192,13012,1960,4018,852,1322,600,1396460,6107,188747,2487,183330,2418,187831,2776,182606,2655,180830,5406,198117,5425,274999,4097,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1665973,3616,77689,4269,1332,596,10820,1799,18383,2378,23940,2756,16796,2015,5756,1266,662,344,1588284,5323,225236,2361,234444,2775,218339,2805,198218,3012,184058,4773,224050,5005,303939,3078,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2313979,4610,121880,5987,7172,1638,27191,2869,35046,2956,30361,2480,14779,1913,5906,1117,1425,559,2192099,7726,331378,3226,328850,3599,258730,3165,266366,2718,264282,5823,324914,5534,417579,3713,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1271452,3673,71629,4884,3406,905,11309,1733,21031,2413,21252,2206,9974,1226,3513,868,1144,541,1199823,5975,171336,2985,167247,3245,158561,3162,163608,2581,149540,4458,169214,4079,220317,3045,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,721943,4225,38631,3378,2857,935,11263,1664,11045,2121,7579,1760,4328,1127,789,418,770,351,683312,5885,100830,3724,103002,3977,78463,3141,92170,3095,90191,4788,102021,4300,116635,3270,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1417380,4629,77139,4375,4524,1119,19739,2508,20825,2288,17739,1899,9690,1568,3198,904,1424,588,1340241,6289,192154,3310,194588,3699,178388,2849,180194,2906,169180,4998,182523,5394,243214,3644,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,224888,2234,12242,1732,755,398,2885,956,4006,858,3260,876,1003,477,230,213,103,136,212646,2661,32596,1836,32614,1575,26387,1384,27880,1114,27829,2017,27432,2197,37908,1390,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,433122,2497,26077,2487,417,296,4966,1011,8376,1222,7542,1261,3246,769,963,413,567,317,407045,3167,63966,1986,60582,2067,51824,1757,53736,1686,51232,2248,55664,2440,70041,1884,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,670257,2466,35476,2943,1658,658,6263,1067,8876,1728,9465,1605,6543,1543,2014,572,657,381,634781,3726,85806,1771,84105,1606,87529,2146,87701,2177,84567,3335,93773,3421,111300,2336,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,308318,2421,15795,2089,778,568,2954,1167,3656,955,4989,1082,2574,697,620,475,224,196,292523,3207,44017,1441,40688,1752,33692,1144,31854,1639,36294,2458,42350,2127,63628,1826,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2138567,3887,100877,5095,2318,857,15217,2318,24603,2368,34511,2865,17006,2190,5968,1279,1254,519,2037690,6729,277089,2303,259503,2935,253487,2710,253788,2948,266379,6877,311210,6724,416234,3570,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481706,2573,28496,2643,2179,734,7573,1423,8116,1394,5639,1144,2986,966,1666,883,337,280,453210,3290,68827,2681,67046,2809,57255,1979,60199,1636,58419,3246,61030,3380,80434,2331,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4901261,7123,231584,7305,8048,1138,33314,2546,59037,3616,66527,4768,47785,3307,11662,1675,5211,1004,4669677,10709,625254,3415,678374,4263,661678,4111,619289,4893,571171,11224,649787,11353,864124,6109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2393153,5751,118248,5759,5877,1415,29039,3107,32328,3429,27981,2741,16063,2128,5165,1337,1795,656,2274905,8243,308032,5272,314225,5613,286686,4687,298171,4502,299496,7399,352510,8408,415785,5348,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165888,1555,10066,1534,457,287,3270,959,3221,747,1978,600,986,497,136,144,18,31,155822,2266,23668,1205,28695,1554,20623,1176,20108,883,18265,1530,19024,1559,25439,924,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2696291,5702,136831,5775,6324,1290,34545,3087,40843,3284,33913,2832,13830,1668,4899,1205,2477,930,2559460,8180,377892,3621,358459,4658,323515,4013,326626,3779,317011,6971,377473,7511,478484,5094,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905512,2738,52382,2708,3814,922,13968,1373,14673,1649,13191,1667,4877,979,1311,480,548,276,853130,3857,123883,2745,122787,2415,115337,2495,117254,2275,108438,3246,120280,3518,145151,2319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922053,3861,45186,3949,1296,602,8867,1655,13195,1940,12112,1961,5780,1245,3513,1085,423,433,876867,5271,118690,2405,122645,2876,114472,2410,124497,2560,118251,4241,126125,4149,152187,3139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2956073,5528,141870,4883,7987,1469,26327,2256,39177,3233,40194,2686,20148,1959,5415,1139,2622,898,2814203,7647,411317,3882,405155,3905,368670,4073,346328,3510,346835,7594,395838,7788,540060,4584,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256478,1857,11650,2018,669,542,1229,614,3194,1004,4271,932,1525,606,532,481,230,169,244828,2670,35790,1238,39789,1167,30503,1279,28556,1077,28210,2566,33948,2479,48032,1796,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1139993,4430,58531,4203,2960,1074,17323,2686,12936,2027,13744,1919,8664,1729,2075,762,829,468,1081462,5322,154895,4049,153925,4345,139424,2938,141712,3191,138869,5367,153825,5370,198812,3311,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,188896,1869,13341,1561,625,283,3054,739,4477,946,3237,741,1480,531,268,192,200,196,175555,2458,27150,1259,25724,1254,22306,1143,24086,1323,23523,1542,21334,1480,31432,1367,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1558401,5296,83742,5084,6644,1560,22853,2948,24059,2490,18808,2354,9485,1592,1339,556,554,251,1474659,7179,200885,4122,205704,4310,185838,2881,195294,3214,194913,5786,222145,5562,269880,3635,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6588884,9281,387079,9902,29097,3179,91446,5566,103172,5149,93458,6027,51829,3907,13632,2152,4445,1250,6201805,12773,904265,8348,848736,7596,824039,5910,851610,6607,844103,12705,891831,13130,1037221,7593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,721862,2284,52145,3088,1914,653,11762,1672,15381,1983,15200,1854,6760,1392,975,475,153,161,669717,3805,109472,2021,109150,2167,88479,2442,96688,2488,93628,3744,82204,3583,90096,1724,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143023,1416,5068,821,185,122,742,384,1417,400,1436,503,912,431,127,118,249,206,137955,1621,21549,1063,21891,1041,15667,573,16460,752,17039,1224,18260,1203,27089,933,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2043963,4969,102576,4827,5002,1388,20316,2240,27826,3081,29299,2608,13213,1632,6038,1114,882,498,1941387,7218,264403,5259,267353,4838,260057,4534,256667,3877,246019,6727,284565,7507,362323,4303,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1663461,4065,85373,5131,2572,855,15843,2620,23874,2250,24421,2589,13864,2008,3648,1015,1151,392,1578088,5922,213995,3155,217141,3251,217765,2806,217661,3172,204885,5787,230175,5855,276466,3728,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,410893,2496,16687,1964,1026,515,5169,1189,5103,915,3645,986,1139,407,554,391,51,75,394206,3001,53338,2326,59349,2215,43616,1606,51699,1436,56159,2849,56338,2962,73707,1803,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1325161,3204,63908,3956,2003,579,11878,1664,18940,2022,19481,1968,8327,1241,2518,532,761,338,1261253,5046,186543,2387,181843,2751,158143,2739,163388,2624,159209,4177,174299,4103,237828,2646,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133086,2405,7179,1219,279,242,2028,738,2361,580,2052,651,282,216,141,153,36,59,125907,2503,17290,1840,18548,1599,17431,978,18050,1090,16680,1616,16346,1495,21562,1350,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,891126,3124,33517,2572,4263,1049,9913,1493,8191,1422,6721,1262,2780,787,1002,502,647,379,857609,4190,126915,3776,124217,3127,102093,2104,111732,2052,118803,4857,123355,4839,150494,2951,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
