GEO_ID,B07410_001E,B07410_001M,B07410_002E,B07410_002M,B07410_003E,B07410_003M,B07410_004E,B07410_004M,B07410_005E,B07410_005M,B07410_006E,B07410_006M,B07410_007E,B07410_007M,B07410_008E,B07410_008M,B07410_009E,B07410_009M,B07410_010E,B07410_010M,B07410_011E,B07410_011M,B07410_012E,B07410_012M,B07410_013E,B07410_013M,B07410_014E,B07410_014M,B07410_015E,B07410_015M,B07410_016E,B07410_016M,B07410_017E,B07410_017M,B07410_018E,B07410_018M,B07410_019E,B07410_019M,B07410_020E,B07410_020M,B07410_021E,B07410_021M,B07410_022E,B07410_022M,B07410_023E,B07410_023M,B07410_024E,B07410_024M,B07410_025E,B07410_025M,B07410_026E,B07410_026M,B07410_027E,B07410_027M,B07410_028E,B07410_028M,B07410_029E,B07410_029M,B07410_030E,B07410_030M,B07410_031E,B07410_031M,B07410_032E,B07410_032M,B07410_033E,B07410_033M,B07410_034E,B07410_034M,B07410_035E,B07410_035M,B07410_036E,B07410_036M,B07410_037E,B07410_037M,B07410_038E,B07410_038M,B07410_039E,B07410_039M,B07410_040E,B07410_040M,B07410_041E,B07410_041M,B07410_042E,B07410_042M,B07410_043E,B07410_043M,B07410_044E,B07410_044M,B07410_045E,B07410_045M,B07410_046E,B07410_046M,B07410_047E,B07410_047M,B07410_048E,B07410_048M,B07410_049E,B07410_049M,B07410_050E,B07410_050M,B07410_051E,B07410_051M,B07410_052E,B07410_052M,B07410_053E,B07410_053M,B07410_054E,B07410_054M,B07410_055E,B07410_055M,NAME,B07410_001EA,B07410_001MA,B07410_002EA,B07410_002MA,B07410_003EA,B07410_003MA,B07410_004EA,B07410_004MA,B07410_005EA,B07410_005MA,B07410_006MA,B07410_006EA,B07410_007MA,B07410_007EA,B07410_008EA,B07410_008MA,B07410_009MA,B07410_009EA,B07410_010EA,B07410_010MA,B07410_011EA,B07410_011MA,B07410_012MA,B07410_012EA,B07410_013EA,B07410_013MA,B07410_014MA,B07410_014EA,B07410_015EA,B07410_015MA,B07410_016EA,B07410_016MA,B07410_017MA,B07410_017EA,B07410_018MA,B07410_018EA,B07410_019EA,B07410_019MA,B07410_020EA,B07410_020MA,B07410_021MA,B07410_021EA,B07410_022MA,B07410_022EA,B07410_023MA,B07410_023EA,B07410_024EA,B07410_024MA,B07410_025MA,B07410_025EA,B07410_026EA,B07410_026MA,B07410_027EA,B07410_027MA,B07410_028MA,B07410_028EA,B07410_029MA,B07410_029EA,B07410_030EA,B07410_030MA,B07410_031MA,B07410_031EA,B07410_032EA,B07410_032MA,B07410_033EA,B07410_033MA,B07410_034MA,B07410_034EA,B07410_035EA,B07410_035MA,B07410_036EA,B07410_036MA,B07410_037MA,B07410_037EA,B07410_038EA,B07410_038MA,B07410_039EA,B07410_039MA,B07410_040EA,B07410_040MA,B07410_041MA,B07410_041EA,B07410_042EA,B07410_042MA,B07410_043EA,B07410_043MA,B07410_044EA,B07410_044MA,B07410_045EA,B07410_045MA,B07410_046EA,B07410_046MA,B07410_047MA,B07410_047EA,B07410_048EA,B07410_048MA,B07410_049EA,B07410_049MA,B07410_050EA,B07410_050MA,B07410_051EA,B07410_051MA,B07410_052EA,B07410_052MA,B07410_053MA,B07410_053EA,B07410_054EA,B07410_054MA,B07410_055EA,B07410_055MA,state
0400000US13,7865433,17330,1360661,16794,6504772,20862,1409890,21134,718390,13447,1122905,17983,838205,16673,886267,18554,569192,13822,217386,7375,742537,12606,6645919,25453,1131587,16498,5514332,25228,1122193,18806,595935,10723,947369,16048,713286,15130,763827,16093,503345,12978,198203,7102,670174,12620,653571,21813,120441,6868,533130,20279,151869,8351,69217,6364,100430,6791,73290,5857,62617,5510,32100,3846,9810,1848,33797,3612,346702,12457,72207,5013,274495,10829,83594,5048,32582,3389,46638,4142,33331,3656,35164,3668,18336,2752,5797,1310,19053,2584,219241,11253,36426,3594,182815,9825,52234,4185,20656,2584,28468,2715,18298,2865,24659,3309,15411,2664,3576,1043,19513,2576,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1133456,7771,147326,4484,986130,7650,179334,5486,87271,4663,160142,6488,130720,5591,146569,6504,103087,4904,42923,3229,136084,5131,974630,8547,122363,4470,852267,7185,149277,5118,74744,4215,136748,5642,114469,5295,127652,5736,91812,4462,36550,2972,121015,4696,105007,7502,17857,2732,87150,6427,18144,2587,8335,1569,15179,2543,10393,1477,12880,2145,7817,1566,5164,1486,9238,1660,5207,1144,634,397,4573,1127,1531,592,335,330,685,391,418,304,493,348,569,533,76,124,466,481,48612,5142,6472,1376,42140,4705,10382,1779,3857,1045,7530,1469,5440,1733,5544,1233,2889,883,1133,691,5365,1582,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1246755,6908,163662,6491,1083093,8921,250204,6801,122221,6187,194425,7679,155802,7284,152056,5311,82725,4324,30754,3102,94906,4866,1033114,10810,137343,5933,895771,10569,187652,6791,95403,5126,158660,7071,135674,6662,132089,4914,72890,4370,27440,2781,85963,5074,117261,8503,13309,2233,103952,7357,30940,3408,15631,2660,22583,3303,12262,1912,11033,2305,6135,1759,1245,619,4123,1109,46302,4807,6462,1515,39840,4273,16259,2295,4372,1205,7458,1871,4084,1027,4013,1180,1701,720,289,231,1664,910,50078,4799,6548,1385,43530,4407,15353,2210,6815,1622,5724,1388,3782,977,4921,1204,1999,607,1780,818,3156,896,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10393859,14837,1494552,16881,8899307,19374,1779898,18615,838490,12739,1457391,18063,1104802,15200,1190984,15220,864895,13540,377810,8340,1285037,14035,9001711,25283,1279302,16723,7722409,26000,1464721,17471,718789,13220,1258774,17606,957134,14393,1044191,15107,770141,12960,338579,8660,1170080,14787,868494,21519,133560,7122,734934,18889,175050,7388,79824,4807,134807,7058,99014,6298,97345,6096,60488,4700,22162,2560,66244,4857,266407,9737,48194,3999,218213,8500,70497,3710,18836,2241,30219,2632,25053,2574,25855,2667,18267,2407,8681,1801,20805,2460,257247,9519,33496,3152,223751,8541,69630,4316,21041,2716,33591,2944,23601,2604,23593,2683,15999,2099,8388,1719,27908,2987,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5235539,11139,672676,11963,4562863,15176,965386,14858,500271,10542,814311,12952,638916,12473,665284,10493,405577,10118,152266,5879,420852,10044,4459693,18066,559981,10241,3899712,20284,766138,12128,418659,9679,685463,13040,554182,11037,585275,10018,367075,9213,136837,5304,386083,9818,463819,15394,65531,4224,398288,13890,115489,7026,51248,3827,81574,4685,53512,4489,47243,3643,23276,2877,8268,1528,17678,2109,196987,8633,33069,2761,163918,7821,56610,4143,18716,2122,27865,3234,20560,2776,20048,2854,7894,1453,5019,1277,7206,1362,115040,8068,14095,1877,100945,7235,27149,3027,11648,2008,19409,2400,10662,1822,12718,1798,7332,1495,2142,807,9885,1627,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2484115,7774,210870,5887,2273245,9253,439169,7794,216318,6434,383318,8293,333580,7475,371303,7523,225861,7043,84219,3986,219477,5929,2104674,10899,175839,5853,1928835,10352,337754,8125,176029,5315,319475,7332,281290,7442,331373,6643,205023,6684,76538,4008,201353,5325,216354,8399,19060,2132,197294,8032,55847,3840,23083,2414,37282,2868,33031,2832,22243,2464,12423,1943,4700,1028,8685,1572,96613,5450,8339,1238,88274,5403,28325,2385,10824,1740,15526,1593,12308,1925,11822,1888,4228,1010,1499,650,3742,1038,66474,5284,7632,1481,58842,4751,17243,2290,6382,1490,11035,1809,6951,1315,5865,1388,4187,958,1482,507,5697,1299,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2280424,8261,246748,6770,2033676,10044,415519,7758,200249,7526,344052,7900,284781,6762,307453,9123,187668,6652,74162,3586,219792,6312,1920871,9858,204087,6085,1716784,10568,324409,7560,164010,6238,284150,6668,244450,6348,265876,7652,163931,5805,66962,3441,202996,5883,205626,9291,22558,2859,183068,8252,48039,3922,22396,2940,38494,3495,24305,2660,25071,2943,13745,2081,2673,761,8345,1149,77446,5332,10098,1547,67348,4862,24658,2576,7584,1268,10584,1350,7835,1626,7441,1659,5178,1254,1471,577,2597,662,76481,5081,10005,1872,66476,4604,18413,2366,6259,1139,10824,1862,8191,1404,9065,1855,4814,992,3056,952,5854,1248,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3531707,8928,447539,9621,3084168,12848,735233,11239,368420,9325,546497,9324,401094,9163,425906,8269,257313,7932,95737,5074,253968,6580,3009492,16812,373010,9560,2636482,16165,593922,9737,308942,8354,458739,9469,347082,9325,375099,7515,232844,7872,85981,4326,233873,7059,301288,11961,39947,3411,261341,10968,75664,4785,37129,4032,53225,4436,34229,3163,31554,2872,13526,1843,5495,1233,10519,1719,140979,8722,23852,2482,117127,7794,44942,4352,14714,2093,21895,2387,12108,2252,10024,1878,6625,1466,2719,944,4100,950,79948,5111,10730,1542,69218,4661,20705,1916,7635,1534,12638,1756,7675,1150,9229,1538,4318,1010,1542,918,5476,1421,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3680360,9587,581433,10354,3098927,12912,706745,12495,370406,9168,525804,10336,375165,10328,404629,10571,275135,8963,107046,5406,333997,7871,3199131,13973,500556,10179,2698575,13696,590072,11211,318830,8439,457502,10631,328920,9819,356744,9366,246106,8423,97630,5172,302771,7756,272241,9748,40162,4234,232079,8355,67655,4974,29279,3052,44753,3476,27880,2843,24895,3127,16946,2437,5586,1216,15085,2441,130090,7607,29424,3043,100666,6188,31849,3439,11951,2095,14411,1937,11136,1726,12819,2078,7516,1710,2704,904,8280,1684,78898,6257,11291,1861,67607,5879,17169,2367,10346,2041,9138,1847,7229,1379,10171,2203,4567,1115,1126,441,7861,1736,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1109272,5339,95169,4003,1014103,6946,215045,5822,118303,4221,185904,6369,143338,5963,143847,4430,89493,4507,30580,2660,87593,4330,959950,7761,80513,3915,879437,8528,175394,5416,100978,4239,158668,5651,123753,5759,129020,4718,83172,4194,26726,2473,81726,4013,92560,4894,7575,1415,84985,4625,24226,2425,11981,1830,18545,2499,12332,1719,9010,1642,4008,916,1781,653,3102,800,30955,3456,3309,1281,27646,2920,9484,1634,3667,923,4360,1140,4403,1129,3060,733,1092,457,609,304,971,439,25807,2928,3772,1098,22035,2564,5941,1152,1677,624,4331,1315,2850,772,2757,893,1221,519,1464,748,1794,673,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4796789,13461,592701,11248,4204088,15995,736192,13681,318294,8548,549673,10618,485142,11632,575756,13357,472737,11300,213290,7049,853004,11920,4186432,16707,507163,10918,3679269,17491,618330,12739,274832,8315,475513,10196,422041,10333,499583,12497,415237,9488,189026,6383,784707,11432,325116,13425,41247,3651,283869,12432,55981,4399,23999,2990,41339,3529,35604,3752,42881,3589,32778,3090,14400,2497,36887,3311,130451,7131,21018,2208,109433,6682,26541,2785,8755,1514,14976,2315,14556,2385,15492,2198,12743,2015,4147,1161,12223,1787,154790,8553,23273,2799,131517,7419,35340,3277,10708,1903,17845,2456,12941,1653,17800,2204,11979,1736,5717,1494,19187,2219,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5520496,8756,580817,13057,4939679,14363,941889,13281,447592,11736,685563,13255,561455,12373,643848,13730,522125,8536,241812,7352,895395,12728,4782648,18939,497659,12456,4284989,20416,771876,13906,383027,10733,593196,12376,488005,12084,559180,11749,463180,8377,216893,6887,809632,13108,425961,14587,48698,4268,377263,12732,92845,5333,40931,3400,58398,5014,43660,3733,50163,3681,32283,2899,14387,1970,44596,4265,170635,7760,17938,2473,152697,6677,40491,3249,15208,2276,17958,2499,16666,2683,19679,2463,15650,1919,6184,1545,20861,2458,141252,6688,16522,2001,124730,6438,36677,3285,8426,1569,16011,2309,13124,2122,14826,2286,11012,1788,4348,1127,20306,2727,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8041507,11678,1013052,12194,7028455,15334,1579923,14619,756375,10657,1199208,14269,912414,12685,957084,14148,612416,10303,257011,7613,754024,11758,6861468,23455,854268,10968,6007200,22813,1259557,13633,629160,10378,1015134,12380,785266,12686,849637,13143,541390,10115,231775,6815,695281,11431,705027,17700,95868,6447,609159,14964,181553,7619,82662,4905,117053,5771,79193,5688,62653,4149,39858,3100,14118,1801,32069,2662,332316,11741,44351,3587,287965,10511,103270,5680,33494,3072,44667,3433,33710,3082,31690,3067,18983,2227,7027,1415,15124,2033,142696,8636,18565,2691,124131,7572,35543,3170,11059,1539,22354,2418,14245,2235,13104,2045,12185,1929,4091,1167,11550,1965,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4341402,9662,355829,8979,3985573,11747,753759,11345,359191,8715,594274,9330,512112,10705,616032,10281,431955,9111,172059,5337,546191,8785,3721660,13884,307175,8503,3414485,13868,594559,10130,296657,7019,501185,8559,434889,9374,544165,10034,385312,8226,156291,5324,501427,8076,309641,11230,22443,2673,287198,10238,68857,4786,30592,2778,51887,3685,40630,2839,40106,2980,24070,2191,8765,1471,22291,2198,205173,7289,15675,1880,189498,6755,59546,3177,20796,2156,27694,2608,25676,2703,23177,2191,15146,2101,4740,1155,12723,2155,104928,6398,10536,1870,94392,5917,30797,2764,11146,2270,13508,2066,10917,1751,8584,1771,7427,1331,2263,769,9750,1781,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2371969,8115,388157,9438,1983812,9364,509827,12919,265591,8386,355036,9040,265719,9170,260497,7176,140657,6035,53155,3260,133330,4898,2047653,12296,333097,9198,1714556,12244,417056,12656,230279,7681,305465,8093,229547,8558,233309,7252,126354,5763,48895,3221,123651,4626,175921,9802,27822,3065,148099,9209,47731,4566,19218,2650,28775,3497,21946,3492,16358,2343,7651,1727,2417,941,4003,1112,89569,7211,19166,2544,70403,6119,30155,3735,9844,1433,10445,2253,8557,1698,5309,1334,3618,1367,595,399,1880,672,58826,5279,8072,1996,50754,4550,14885,2519,6250,1467,10351,2499,5669,1014,5521,1347,3034,882,1248,821,3796,1249,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4840335,10209,560890,10559,4279445,14353,915565,14748,480658,10327,744867,10727,604952,11880,609303,11072,371268,7793,143922,5578,408910,9913,4108252,16221,465883,9992,3642369,18164,728436,13954,399257,9385,618480,9547,519405,10742,538283,10235,333879,7970,130349,5111,374280,9053,401579,13118,46400,3698,355179,11970,98277,5661,47161,3648,73232,5152,50424,4567,40064,3049,20925,2706,7081,1572,18015,2251,216089,8971,34344,2639,181745,8182,61467,3931,22793,2728,34564,2921,22963,3187,19625,2569,9592,1507,3510,854,7231,1369,114415,6686,14263,1860,100152,5957,27385,3024,11447,1736,18591,2513,12160,1777,11331,1870,6872,1387,2982,883,9384,1528,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,817073,5285,71469,3895,745604,6530,163046,5687,85115,3836,137144,5002,99547,4739,104464,4696,67597,4079,23257,2297,65434,3321,688005,7131,60465,3801,627540,6826,126544,4875,69349,3888,113361,4827,84789,4375,92844,4063,59952,3489,21135,1931,59566,3030,72082,5239,5508,1404,66574,4924,20113,2086,9170,1832,11610,1751,9728,1614,6584,1423,4841,1296,1120,546,3408,1003,29738,3341,3323,924,26415,2993,9608,1532,3339,996,5811,1471,2746,827,1881,731,1352,473,479,313,1199,560,27248,3283,2173,779,25075,3069,6781,1393,3257,1111,6362,1299,2284,796,3155,994,1452,617,523,331,1261,532,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1472185,5491,126362,4809,1345823,7038,265126,6630,135512,4398,231716,6505,190476,5422,212570,5232,131246,4560,46158,2663,133019,3976,1238112,8996,106753,4527,1131359,9427,203688,6337,111160,4309,188986,6255,161407,4912,183987,4618,118052,4569,42461,2630,121618,3753,134128,6467,10162,1931,123966,6069,32052,2959,15049,1744,26309,2782,16859,1709,16658,2065,8070,1426,2151,731,6818,1303,60786,4082,5021,1075,55765,3667,17874,1993,5427,1155,11304,1844,8573,1414,7662,1140,2304,768,977,439,1644,520,39159,3185,4426,998,34733,2927,11512,1674,3876,987,5117,1196,3637,1139,4263,1394,2820,868,569,296,2939,865,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203803,10072,333694,9448,1870109,11885,344163,9409,191878,7325,347187,9602,277370,8433,264963,8116,168668,6455,73313,4610,202567,6954,1774878,17446,271803,9038,1503075,17144,262152,8567,148872,7267,274935,9152,223444,7778,214395,7944,141367,6009,62964,4203,174946,6253,322693,13973,47215,4692,275478,11726,55942,4503,32437,3030,55325,4629,43353,4260,38975,3415,20273,2615,7991,1731,21182,2543,23696,3363,4466,1143,19230,3187,5843,1198,2013,782,2931,997,1403,820,3720,1188,1353,700,708,501,1259,568,82536,6053,10210,1867,72326,5363,20226,2410,8556,1595,13996,2444,9170,1756,7873,1449,5675,1389,1650,653,5180,1176,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1099330,5277,95230,4386,1004100,6357,185622,5902,92008,4192,152203,5592,123364,4935,155460,5809,107224,4713,39769,2290,148450,5216,952248,7499,84850,4348,867398,7500,149901,5245,77959,4088,127835,4870,106171,4866,136040,5212,96479,4454,36434,2240,136579,4873,81618,5820,5382,1376,76236,5521,18367,2091,8748,1490,13308,2231,10089,1807,11755,2038,6171,1334,1539,601,6259,1323,25421,2651,1950,580,23471,2550,6606,1294,2061,705,4131,1046,3220,945,2838,783,2042,769,764,536,1809,648,40043,3743,3048,860,36995,3533,10748,1498,3240,749,6929,1496,3884,987,4827,1192,2532,764,1032,574,3803,1066,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7250028,10156,1025753,16666,6224275,18736,1125935,17208,554636,11062,907123,16977,688270,13982,757193,13411,663041,13087,292116,8246,1235961,14143,6524238,18040,917763,16210,5606475,21555,975740,16867,492674,10467,809938,14977,622652,13282,688820,12189,599643,12860,269151,8278,1147857,14477,373223,14531,52150,4873,321073,12103,70015,5562,34449,3306,57258,4810,37001,4010,38104,3289,31085,3169,10931,1823,42230,3438,171642,8578,25496,2847,146146,7751,34254,3125,13284,1993,18788,2647,14712,1928,17241,2079,18135,2419,6723,1475,23009,2997,180925,7317,30344,2978,150581,6361,45926,3207,14229,1975,21139,2230,13905,1868,13028,1972,14178,1982,5311,1280,22865,2545,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
