GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003EA,B25093_003MA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007EA,B25093_007MA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018EA,B25093_018MA,B25093_019MA,B25093_019EA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028MA,B25093_028EA,B25093_029EA,B25093_029MA,state
0400000US25,1560809,13055,4619,1180,1664,760,475,265,522,338,150,114,1640,624,168,142,114661,5665,45239,3495,22189,2290,16035,2125,9727,1485,21176,2720,295,242,1007735,9762,469212,8119,145245,5255,107337,4517,75078,4335,204629,7567,6234,1181,433794,5662,197383,4992,44798,2819,38982,2610,25789,1892,124058,4615,2784,715,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,25418,2573,9930,1422,3081,875,2706,921,1156,497,7929,1387,616,349,255092,6607,132637,5014,40172,2792,23528,2147,14422,1651,42742,2845,1591,571,1647155,9918,915978,9111,213658,5368,141598,4922,86476,3655,274858,7072,14587,1887,776292,6132,436803,5823,83287,3865,60500,2878,44515,2643,146159,4170,5028,803,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,15752,1719,7226,1051,2361,661,1484,511,870,292,3463,897,348,276,183148,5101,93419,3695,35155,2450,20332,2105,10335,1326,23561,1960,346,261,946413,6728,518804,6654,140285,4944,92966,3958,54972,2769,134898,4736,4488,693,371587,3738,210262,3829,38547,1766,29137,2023,19766,1216,71915,2518,1960,462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,7767,1578,3454,1035,1013,488,1018,604,190,152,1885,891,207,180,66063,3637,35475,2734,9743,1648,4921,1189,3735,952,11148,1773,1041,593,437976,5735,252252,5934,51084,3641,31954,2903,19899,2344,76626,4564,6161,1382,221295,4683,139033,4106,19356,2206,13334,1641,9864,1673,37665,2597,2043,659,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,16586,2217,7262,1529,3372,1078,1062,460,443,295,3908,1053,539,336,171708,5292,88085,3975,28998,2431,19296,2481,10590,1669,24122,2253,617,515,938907,8371,552224,7632,117603,5346,73347,4050,48569,3283,139333,5628,7831,1520,455211,5424,267573,4877,48158,2626,33431,2180,22316,1769,81141,3652,2592,590,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,1995,699,692,328,260,271,212,256,128,130,609,399,94,130,27078,2051,12826,1531,4178,874,3109,771,2194,694,4679,955,92,78,161242,3700,90674,3705,22205,2417,14032,1706,7755,1097,25409,2028,1167,575,81404,2377,48903,2322,8644,1219,5616,903,3848,733,13801,1388,592,286,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,5820,1086,3034,791,737,315,328,192,211,171,1474,575,36,59,61533,3096,33223,2256,10567,1623,7396,1158,3377,752,6596,1163,374,230,284945,4298,172536,4199,38285,2161,22651,1999,14153,1454,35450,2238,1870,568,130154,2423,77465,2316,13641,1325,8984,1238,6669,985,22570,1623,825,298,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,5427,1135,2385,793,572,427,499,389,359,256,1575,537,37,43,54731,3015,25144,2354,8098,1238,5741,1129,4561,1350,10849,1482,338,214,321690,7539,157699,4767,42135,2925,27877,2278,20860,2064,69016,4080,4103,753,162607,3713,82567,3395,16359,1539,13498,1617,11231,1595,38166,2267,786,284,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,1489,913,950,833,37,45,187,206,0,185,315,213,0,185,28328,2309,8418,1390,6288,1241,4662,1147,2822,834,6059,1156,79,100,236838,4726,103357,4197,38443,2592,25594,2527,18905,2013,48830,3107,1709,764,97600,2409,41517,1877,11889,1333,9757,1044,7674,1412,26358,2041,405,287,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,5189,1212,841,392,946,677,496,280,390,347,2484,727,32,54,131274,4631,40449,3014,24981,2640,19898,2365,13067,1814,32064,3070,815,503,1321179,11451,525039,10401,190733,7177,150373,5819,102931,5264,344349,7874,7754,1425,576581,7151,214058,5019,67280,3499,49759,2822,40513,2710,201833,5855,3138,833,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,6028,1327,2497,778,651,450,627,413,473,425,1518,662,262,200,44954,3170,20684,2011,6306,1311,4745,1417,3388,989,9141,1794,690,419,299169,5992,170327,5151,35230,2849,23190,2507,17701,2279,47695,3439,5026,1417,161542,3616,100152,3454,13985,1636,10473,1521,6664,1051,27884,2297,2384,812,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,17129,2015,5498,1070,1109,410,1623,672,1176,530,7151,1356,572,399,274423,7640,123112,4455,40465,2711,31061,2689,18052,2226,60230,3729,1503,618,2462123,14590,1158568,12818,309638,8376,229665,7628,165114,6166,582550,8060,16588,2103,1119624,9472,524926,7784,116471,4706,88476,3809,66956,3390,314290,7345,8505,1450,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,19324,2281,8625,1753,2584,966,2424,998,1808,689,3528,994,355,245,209765,7553,109222,5075,32629,2941,21339,2106,13896,1869,30896,3351,1783,672,1478060,12447,815694,11284,192643,6281,123224,6215,83420,4054,250216,7509,12863,2057,707568,6863,399619,6726,75920,4167,52537,3341,34473,2505,140272,5866,4747,950,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,5263,1328,3883,1206,177,129,311,272,168,118,679,468,45,70,26362,1928,16604,1684,4023,1098,2687,909,1205,557,1725,549,118,104,113534,2715,79942,2492,12282,1405,6568,1114,3931,838,10286,1579,525,272,48230,1646,32829,1413,4221,779,2682,546,1805,410,6482,961,211,114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,25862,2724,10404,1631,4299,1108,3180,947,1951,775,5352,1210,676,356,279655,8233,145705,5465,48359,3901,28822,2879,16572,2203,38398,3013,1799,745,1830857,13184,1050174,10981,253195,7044,154459,5172,92704,4138,266432,6804,13893,1874,879421,7756,501830,8443,93256,3804,66423,3392,49932,3347,162761,4679,5219,906,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,11861,1473,5620,933,1244,403,1070,389,810,313,2897,862,220,203,107809,4400,58082,2996,17059,1683,9865,1272,5741,757,15939,1732,1123,524,548654,5555,343170,6007,63971,2897,42165,2820,24685,1996,68809,2925,5854,905,280216,3603,181953,3708,25301,1985,19387,1434,12437,1292,39045,2091,2093,546,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,4431,1009,1433,679,387,257,599,486,777,439,1235,506,0,200,67603,4299,26689,2590,13056,1593,9178,1659,5347,1328,13222,1963,111,129,565928,7936,263635,5981,81894,3542,56750,3496,38110,3255,121587,5818,3952,997,288968,4465,144766,4040,30196,2370,23981,1927,17261,1667,71183,3203,1581,433,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,20464,2018,8023,1171,2694,620,2133,751,1944,741,5329,1128,341,315,287186,5758,140586,4942,47179,2510,31869,2699,19567,1704,46931,3052,1054,443,2096934,13954,1153334,12065,278451,7718,186678,5759,119398,3925,345076,9234,13997,2113,1000586,8495,531453,7272,107389,4221,81995,3199,58220,2876,214582,5810,6947,1026,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,1352,532,659,371,112,95,0,210,0,210,544,409,37,61,17719,1836,6367,1133,2832,846,2771,1009,1124,394,4537,1127,88,144,157568,3822,74032,2964,20363,2038,16266,1955,10624,1605,35629,3112,654,329,68770,2425,30502,2115,7480,1043,6250,1192,4383,940,19841,1673,314,257,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,10034,1754,4057,1004,1840,724,519,288,869,461,2280,828,469,335,108704,4687,58180,3354,16041,2223,9259,1510,5341,1239,18142,2340,1741,740,724827,8399,407655,8074,88689,4651,54002,3726,39592,3414,123296,5326,11593,1516,380049,5748,223668,6119,35221,2699,25793,2129,18765,1875,73438,3498,3164,740,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,2735,650,1522,549,226,163,365,237,239,172,348,244,35,64,28847,1831,15980,1555,5235,925,3604,800,1232,515,2689,702,107,144,132768,2975,81463,3074,16924,1755,10850,1424,6182,927,16507,1727,842,371,58459,1863,37413,1544,6324,1069,3751,672,2671,559,7903,1106,397,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
