GEO_ID,B24010I_001E,B24010I_001M,B24010I_002E,B24010I_002M,B24010I_003E,B24010I_003M,B24010I_004E,B24010I_004M,B24010I_005E,B24010I_005M,B24010I_006E,B24010I_006M,B24010I_007E,B24010I_007M,B24010I_008E,B24010I_008M,B24010I_009E,B24010I_009M,B24010I_010E,B24010I_010M,B24010I_011E,B24010I_011M,B24010I_012E,B24010I_012M,B24010I_013E,B24010I_013M,B24010I_014E,B24010I_014M,B24010I_015E,B24010I_015M,B24010I_016E,B24010I_016M,B24010I_017E,B24010I_017M,B24010I_018E,B24010I_018M,B24010I_019E,B24010I_019M,B24010I_020E,B24010I_020M,B24010I_021E,B24010I_021M,B24010I_022E,B24010I_022M,B24010I_023E,B24010I_023M,B24010I_024E,B24010I_024M,B24010I_025E,B24010I_025M,B24010I_026E,B24010I_026M,B24010I_027E,B24010I_027M,B24010I_028E,B24010I_028M,B24010I_029E,B24010I_029M,B24010I_030E,B24010I_030M,B24010I_031E,B24010I_031M,B24010I_032E,B24010I_032M,B24010I_033E,B24010I_033M,B24010I_034E,B24010I_034M,B24010I_035E,B24010I_035M,B24010I_036E,B24010I_036M,B24010I_037E,B24010I_037M,B24010I_038E,B24010I_038M,B24010I_039E,B24010I_039M,B24010I_040E,B24010I_040M,B24010I_041E,B24010I_041M,B24010I_042E,B24010I_042M,B24010I_043E,B24010I_043M,B24010I_044E,B24010I_044M,B24010I_045E,B24010I_045M,B24010I_046E,B24010I_046M,B24010I_047E,B24010I_047M,B24010I_048E,B24010I_048M,B24010I_049E,B24010I_049M,B24010I_050E,B24010I_050M,B24010I_051E,B24010I_051M,B24010I_052E,B24010I_052M,B24010I_053E,B24010I_053M,B24010I_054E,B24010I_054M,B24010I_055E,B24010I_055M,B24010I_056E,B24010I_056M,B24010I_057E,B24010I_057M,B24010I_058E,B24010I_058M,B24010I_059E,B24010I_059M,B24010I_060E,B24010I_060M,B24010I_061E,B24010I_061M,B24010I_062E,B24010I_062M,B24010I_063E,B24010I_063M,B24010I_064E,B24010I_064M,B24010I_065E,B24010I_065M,B24010I_066E,B24010I_066M,B24010I_067E,B24010I_067M,B24010I_068E,B24010I_068M,B24010I_069E,B24010I_069M,B24010I_070E,B24010I_070M,B24010I_071E,B24010I_071M,B24010I_072E,B24010I_072M,B24010I_073E,B24010I_073M,NAME,B24010I_001EA,B24010I_001MA,B24010I_002MA,B24010I_002EA,B24010I_003EA,B24010I_003MA,B24010I_004MA,B24010I_004EA,B24010I_005EA,B24010I_005MA,B24010I_006EA,B24010I_006MA,B24010I_007MA,B24010I_007EA,B24010I_008EA,B24010I_008MA,B24010I_009EA,B24010I_009MA,B24010I_010EA,B24010I_010MA,B24010I_011EA,B24010I_011MA,B24010I_012EA,B24010I_012MA,B24010I_013MA,B24010I_013EA,B24010I_014EA,B24010I_014MA,B24010I_015EA,B24010I_015MA,B24010I_016MA,B24010I_016EA,B24010I_017MA,B24010I_017EA,B24010I_018MA,B24010I_018EA,B24010I_019EA,B24010I_019MA,B24010I_020EA,B24010I_020MA,B24010I_021EA,B24010I_021MA,B24010I_022EA,B24010I_022MA,B24010I_023EA,B24010I_023MA,B24010I_024MA,B24010I_024EA,B24010I_025EA,B24010I_025MA,B24010I_026EA,B24010I_026MA,B24010I_027MA,B24010I_027EA,B24010I_028MA,B24010I_028EA,B24010I_029EA,B24010I_029MA,B24010I_030EA,B24010I_030MA,B24010I_031EA,B24010I_031MA,B24010I_032MA,B24010I_032EA,B24010I_033EA,B24010I_033MA,B24010I_034EA,B24010I_034MA,B24010I_035EA,B24010I_035MA,B24010I_036EA,B24010I_036MA,B24010I_037MA,B24010I_037EA,B24010I_038EA,B24010I_038MA,B24010I_039MA,B24010I_039EA,B24010I_040MA,B24010I_040EA,B24010I_041EA,B24010I_041MA,B24010I_042MA,B24010I_042EA,B24010I_043EA,B24010I_043MA,B24010I_044EA,B24010I_044MA,B24010I_045MA,B24010I_045EA,B24010I_046EA,B24010I_046MA,B24010I_047MA,B24010I_047EA,B24010I_048MA,B24010I_048EA,B24010I_049EA,B24010I_049MA,B24010I_050MA,B24010I_050EA,B24010I_051EA,B24010I_051MA,B24010I_052MA,B24010I_052EA,B24010I_053MA,B24010I_053EA,B24010I_054EA,B24010I_054MA,B24010I_055MA,B24010I_055EA,B24010I_056MA,B24010I_056EA,B24010I_057EA,B24010I_057MA,B24010I_058EA,B24010I_058MA,B24010I_059EA,B24010I_059MA,B24010I_060MA,B24010I_060EA,B24010I_061MA,B24010I_061EA,B24010I_062EA,B24010I_062MA,B24010I_063MA,B24010I_063EA,B24010I_064EA,B24010I_064MA,B24010I_065EA,B24010I_065MA,B24010I_066EA,B24010I_066MA,B24010I_067EA,B24010I_067MA,B24010I_068EA,B24010I_068MA,B24010I_069EA,B24010I_069MA,B24010I_070EA,B24010I_070MA,B24010I_071MA,B24010I_071EA,B24010I_072EA,B24010I_072MA,B24010I_073EA,B24010I_073MA,state
0400000US01,74631,3383,50830,2690,7224,1716,3562,1110,2674,1005,888,547,2061,864,436,414,1560,684,65,110,1108,507,82,93,58,103,734,479,234,230,493,471,493,471,0,192,12404,2300,0,192,747,422,213,186,534,355,6549,1656,4483,1472,625,484,3605,979,2025,830,1580,704,16937,2604,2567,1304,10209,2267,4161,1737,10660,2065,6116,1491,638,465,3906,1304,23801,2496,4386,1207,1947,912,1382,747,565,526,219,230,151,196,68,118,0,192,1224,625,249,265,370,385,399,317,206,194,996,519,857,502,139,180,6615,1565,219,279,152,229,152,229,0,192,2901,1002,2214,1036,1129,598,6937,1345,2781,932,4156,1012,886,409,636,407,219,244,31,53,4977,1595,3662,1119,96,146,1219,1045,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,19741,1594,10871,1147,3310,1032,960,435,636,348,324,319,992,618,681,472,311,286,0,147,926,545,459,380,0,147,389,330,78,138,432,389,180,187,252,354,2547,1108,37,68,363,320,353,320,10,18,1483,901,449,314,215,279,1229,532,575,321,654,448,1102,563,134,102,566,388,402,317,2683,907,636,360,343,354,1704,766,8870,1082,3020,869,1254,509,893,400,361,313,76,90,23,39,0,147,53,85,1131,642,61,142,100,171,808,544,162,183,559,392,359,348,200,167,2616,741,183,163,258,260,178,223,80,123,1015,488,280,245,880,612,2929,925,859,530,2070,799,52,90,0,147,0,147,52,90,253,273,121,159,132,224,0,147,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,778738,10538,436918,6037,66429,3951,33023,3085,24815,2839,8208,1581,13311,1946,5489,1151,6209,1447,1613,748,14476,1779,3826,1026,594,327,6504,1290,3552,825,5619,1383,3007,942,2612,974,108154,5043,3292,1032,15591,2444,7158,1548,8433,1812,35457,3510,47447,3457,6367,1364,72395,4794,39616,3838,32779,3369,111479,5465,9930,2035,71904,4608,29645,3194,78461,5279,32218,3484,21641,2811,24602,3006,341820,7818,80615,4377,28500,2752,15716,2230,12784,1811,4020,1004,2080,822,1184,525,756,386,33813,2713,7681,1232,1810,743,22004,2380,2318,706,14282,1910,7313,1456,6969,1359,113713,6073,16686,2504,4806,1292,2337,856,2469,1045,33154,3182,34055,3905,25012,2825,116185,6075,42882,4223,73303,4406,5375,1694,3441,1464,1302,587,632,419,25932,3195,17200,2647,3218,934,5514,1188,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,82021,3323,50111,2538,4899,1633,3162,1542,2270,1494,892,491,593,473,397,361,6,21,190,242,1031,527,402,249,0,192,371,315,258,301,113,130,113,130,0,192,10595,2323,106,143,255,294,0,192,255,294,4443,1390,5349,1707,442,374,3416,1100,2104,890,1312,555,13026,2800,1761,711,8563,2350,2702,1481,18175,2390,12911,1997,2145,808,3119,1022,31910,2652,6851,1804,2502,984,1462,753,1040,701,377,389,333,382,8,30,36,84,2537,920,165,299,116,152,1863,740,393,434,1435,1200,1079,1190,356,235,8766,1677,1146,570,0,192,0,192,0,192,2859,1131,3275,1037,1486,890,7692,1379,2771,1008,4921,1134,962,694,373,387,589,588,0,192,7639,1946,7036,1930,0,192,603,332,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6146473,25223,3520652,16105,513155,10473,250668,8958,187106,7050,63562,4093,86734,4405,34906,2859,41051,3286,10777,2055,136852,5519,21118,2558,11048,2258,55951,2765,48735,3395,38901,3826,19150,2687,19751,2402,764413,14498,22645,2349,85831,4890,55537,3545,30294,3443,282636,9651,319611,11143,53690,4825,557869,13568,293318,9854,264551,8092,867566,16063,186245,9281,475426,11535,205895,9139,817649,16155,346330,10550,246421,7966,224898,9875,2625821,18063,607009,10282,226469,7789,140745,6231,85724,4339,31926,3218,12973,1781,9474,1950,9479,1689,253464,7501,54147,3786,17715,2524,150528,5829,31074,3439,95150,4971,49304,3668,45846,3894,813264,14385,114692,5290,22934,2652,13947,1932,8987,1556,217486,7436,233276,8524,224876,8353,873094,13750,342395,10122,530699,11026,83852,4617,70898,4396,6588,1318,6366,1254,248602,7986,160157,6633,20029,2289,68416,4071,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,464117,6828,261814,4756,42226,3551,24308,2629,18572,2197,5736,1501,8288,1532,3862,951,3084,972,1342,459,6691,1425,1386,524,439,500,3546,1042,1320,631,2939,891,1939,785,1000,347,56240,5028,1776,795,5950,1326,2937,1032,3013,788,21720,3040,22883,3256,3911,1223,36567,3587,20213,2701,16354,2399,78613,5516,4711,1208,56345,4756,17557,2652,48168,3829,18431,2187,15326,2100,14411,2192,202303,4672,52041,3778,21095,2708,12821,2098,8274,1653,4131,1064,2292,660,804,412,1035,549,19140,2594,4198,1108,2815,953,10057,1679,2070,867,7675,1326,3368,937,4307,1089,70843,3779,12114,1850,1696,609,1138,586,558,283,23142,2730,20755,2803,13136,1828,63136,3843,22103,2485,41033,3448,3488,1097,1584,878,1300,732,604,468,12795,1743,8624,1560,1087,450,3084,930,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,230832,4711,123310,3096,19481,2461,8829,1689,6592,1375,2237,1088,3741,1328,1635,729,1464,761,642,701,5160,1234,1288,671,433,280,1742,638,1697,802,1751,912,1191,763,560,477,36674,3513,698,523,3417,1019,1964,731,1453,749,9716,1753,21269,3440,1574,779,18858,2277,9753,1833,9105,1518,25361,2917,1949,1123,17031,2330,6381,1564,22936,2937,12081,2167,5947,1313,4908,1342,107522,3722,24130,2288,6885,1204,3650,824,3235,999,1039,472,386,328,300,264,353,252,10505,1428,3147,948,835,412,5329,1048,1194,548,5701,1226,3013,937,2688,843,40883,3227,10182,1643,1453,753,1384,703,69,114,7950,1791,12025,2314,9273,1840,31314,2814,13525,2063,17789,2355,460,432,105,132,74,119,281,394,10735,1931,6890,1532,1118,628,2727,1198,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,32432,2182,19472,1475,2717,911,592,398,421,278,171,214,851,465,501,389,202,230,148,167,1022,676,114,154,32,52,876,619,0,189,252,262,252,262,0,189,4785,1474,185,232,923,529,498,361,425,363,2441,1007,1236,668,0,189,2983,1108,1379,610,1604,828,4161,1193,433,374,3026,1121,702,412,4826,1176,1791,673,995,632,2040,884,12960,1617,4155,1224,1452,701,1367,691,85,123,381,287,269,303,0,189,112,145,2201,830,736,539,175,205,1171,558,119,169,121,128,121,128,0,189,4219,1450,400,353,205,249,205,249,0,189,2033,807,1378,991,203,186,3311,1044,1478,732,1833,843,32,58,0,189,32,58,0,189,1243,645,917,520,207,248,119,145,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,35251,1531,18375,1155,8652,1442,3903,1093,2930,923,973,566,1652,662,664,500,202,257,786,487,2829,1002,390,308,820,483,1153,846,466,298,268,385,0,203,268,385,5281,1354,0,203,310,289,127,167,183,200,2939,1301,1657,652,375,283,1595,690,842,547,753,430,1760,969,0,203,1515,938,245,293,1087,593,176,174,826,576,85,135,16876,1115,7872,1146,3160,999,1172,625,1988,851,845,402,462,350,0,203,383,302,3446,926,243,286,960,459,1137,732,1106,619,421,349,275,231,146,256,6109,1354,363,288,0,203,0,203,0,203,2079,993,2875,1169,792,510,2343,890,914,497,1429,689,138,149,0,203,102,129,36,63,414,349,414,349,0,203,0,203,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2112472,17509,1163624,11285,252645,9475,128842,6006,97874,5555,30968,3601,43649,3881,24417,3111,15981,2434,3251,1128,51095,4527,7050,2098,6358,1253,19152,2395,18535,2787,29059,3237,19096,2829,9963,1875,241551,10011,5871,1484,36857,3910,26133,3152,10724,2046,78227,6236,102128,7393,18468,3323,219150,8241,125977,7410,93173,5806,263790,10649,28718,4509,161320,9469,73752,5095,186488,7957,56743,4496,84955,6120,44790,4596,948848,12736,279827,9390,104874,6650,65162,5213,39712,3689,14783,2430,8798,1740,2973,990,3012,978,102867,6365,14435,2215,12665,2340,62153,5159,13614,2022,57303,4874,32499,4063,24804,3099,260033,9211,42637,3868,8149,1765,5016,1228,3133,1118,64664,4930,93454,6659,51129,4413,341671,10163,135512,7230,206159,8192,14291,2485,9463,1827,2628,865,2200,984,53026,4710,32849,4006,9128,1575,11049,2110,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
