GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002MA,C21007_002EA,C21007_003EA,C21007_003MA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006EA,C21007_006MA,C21007_007MA,C21007_007EA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016MA,C21007_016EA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023EA,C21007_023MA,C21007_024MA,C21007_024EA,C21007_025MA,C21007_025EA,C21007_026MA,C21007_026EA,C21007_027MA,C21007_027EA,C21007_028MA,C21007_028EA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US23,1037100,1396,808243,1778,60526,2965,5287,1118,2587,835,2700,782,55239,2831,11006,1283,44233,2648,747717,3342,109450,5529,36230,3024,73220,4733,638267,5838,66942,3727,571325,6280,228857,1052,56616,2009,2543,556,1281,380,1262,418,54073,2016,21723,1514,32350,2160,172241,2210,18174,1945,8393,1269,9781,1571,154067,2895,49502,2947,104565,3261,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4442054,2477,3673334,3444,228861,7488,12618,2066,4033,1483,8585,1290,216243,7156,25846,2712,190397,6940,3444473,7887,330546,11056,65212,4422,265334,10511,3113927,13492,225091,8183,2888836,14010,768720,2242,165909,4143,8245,1467,3434,900,4811,1146,157664,4243,54723,3289,102941,3543,602811,4444,53443,3709,24759,2366,28684,3099,549368,5599,169873,4108,379495,5624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5082404,1594,4130758,2428,146543,6006,12037,1762,4331,1235,7706,1342,134506,5796,21448,2412,113058,5635,3984215,6695,451282,14743,99242,6201,352040,13274,3532933,17270,260101,9644,3272832,17093,951646,1725,185851,3316,9065,1256,4498,912,4567,1028,176786,3561,63705,3220,113081,3537,765795,3549,74461,3717,38372,3017,36089,2583,691334,4444,218120,5883,473214,6356,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7466812,2280,6019125,3193,298227,6812,34564,2590,12933,1534,21631,1908,263663,6661,48452,2852,215211,6311,5720898,7154,970021,16920,230784,8290,739237,14420,4750877,17513,476136,10139,4274741,20484,1447687,2363,310017,4945,14006,1545,6566,1074,7440,1048,296011,4829,115868,3940,180143,4476,1137670,5219,105994,4326,54984,3585,51010,3037,1031676,6452,350878,7937,680798,8487,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4032044,2196,3306770,2592,165503,4554,11932,1564,4664,1026,7268,1091,153571,4514,23967,2209,129604,4700,3141267,4678,350130,9772,69258,3716,280872,9250,2791137,10993,187385,5926,2603752,12197,725274,1621,165188,2956,7877,927,3221,723,4656,660,157311,3006,58955,2338,98356,3162,560086,3071,45733,2436,20904,1800,24829,1756,514353,3791,147257,4456,367096,4731,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2163734,1900,1763344,2497,102042,4884,12789,2288,4482,1242,8307,1922,89253,4787,20924,2534,68329,4645,1661302,5478,378042,13396,86734,6267,291308,10876,1283260,13631,160039,7156,1123221,14065,400390,2230,77621,3346,5068,971,2585,770,2483,736,72553,3229,34184,2688,38369,2907,322769,3912,53654,3052,28820,2470,24834,2205,269115,4553,115142,4600,153973,4644,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4483696,3425,3613626,3620,231311,6824,27614,2730,11178,1749,16436,2107,203697,5990,40833,3002,162864,5305,3382315,6997,517201,14356,128974,6309,388227,12552,2865114,15953,282969,8048,2582145,15440,870070,2406,196883,4832,11700,1324,5316,925,6384,1048,185183,4994,76852,3362,108331,4017,673187,5121,69864,4067,35132,3071,34732,2634,603323,5196,205069,5814,398254,6354,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,768033,1677,607811,1804,41859,2918,5341,1292,1710,585,3631,1019,36518,2520,7560,1270,28958,2459,565952,3403,96552,5198,17418,2079,79134,5335,469400,6283,47165,3528,422235,6640,160222,1207,39332,1652,2777,561,1290,495,1487,499,36555,1642,15591,1455,20964,1634,120890,1835,12026,1527,5723,1004,6303,1207,108864,2018,34428,2159,74436,2397,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1355414,1830,1102817,1873,65050,3287,3785,826,938,345,2847,708,61265,3287,10614,1332,50651,3136,1037767,3634,133692,5733,22945,2210,110747,5385,904075,6583,64475,3621,839600,7008,252597,1325,57738,2094,3656,733,2112,599,1544,396,54082,2052,22744,1485,31338,1915,194859,2403,17610,1851,7963,1268,9647,1242,177249,2802,56484,3042,120765,3113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2092777,1477,1716552,1849,119256,6710,13396,2180,4666,1305,8730,1721,105860,6051,19703,2060,86157,5492,1597296,6580,239742,9576,41374,4375,198368,8881,1357554,11389,127572,7205,1229982,12822,376225,1248,93442,3170,5053,1194,2491,1070,2562,680,88389,3135,32181,1922,56208,2925,282783,3589,27689,2871,11995,1603,15694,2436,255094,3994,89364,4195,165730,4808,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1015251,1181,820115,1817,53095,3447,3821,1101,942,514,2879,954,49274,3308,8942,1554,40332,3205,767020,3559,69610,5521,17735,2603,51875,4841,697410,6401,57609,4055,639801,7418,195136,1485,51434,1864,2234,638,1417,515,817,376,49200,1999,18479,1708,30721,1530,143702,2095,8708,1504,4419,1136,4289,905,134994,2436,43275,2644,91719,3144,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6718022,1528,5472919,2310,153065,5169,10149,1575,3425,1013,6724,1335,142916,5014,20575,1843,122341,5011,5319854,5956,553311,15414,94049,5306,459262,13323,4766543,16424,325471,9842,4441072,17062,1245103,1889,224663,4194,9090,1388,3844,987,5246,1074,215573,3981,78080,3878,137493,4288,1020440,4546,92442,4820,42567,2880,49875,3611,927998,6053,292734,7431,635264,7961,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1536995,1805,1235399,1922,88062,4114,9102,1721,2665,853,6437,1455,78960,3992,13299,2281,65661,3679,1147337,4562,247316,9173,45150,3425,202166,8343,900021,9509,103708,6398,796313,9457,301596,1425,70760,2818,4279,986,2153,627,2126,713,66481,2773,28850,2297,37631,2256,230836,2921,31077,2617,16974,1706,14103,1977,199759,3897,78530,3458,121229,4304,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14951824,3192,12222705,4834,359359,8053,34276,2450,10815,1540,23461,2315,325083,7932,47357,2957,277726,7268,11863346,9628,1754755,28272,314276,10126,1440479,24881,10108591,29683,700537,14947,9408054,29418,2729119,3230,426279,7001,21990,2073,9584,1284,12406,1668,404289,6465,144175,4920,260114,6312,2302840,7752,294256,9195,137992,7015,156264,6627,2008584,10465,638316,10554,1370268,10946,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7273930,4889,5909361,5288,379347,9923,36010,3056,10816,1727,25194,2575,343337,9453,57233,4319,286104,8179,5530014,11531,975234,19145,203259,8872,771975,17555,4554780,20703,428035,10467,4126745,21842,1364569,3424,293833,5641,14715,1830,8536,1424,6179,1133,279118,5423,110706,4122,168412,5017,1070736,6780,121898,5219,66504,4135,55394,3288,948838,8041,335715,7483,613123,7812,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,536037,1302,439590,1406,27362,2614,1772,641,1039,586,733,318,25590,2477,3459,971,22131,2068,412228,2786,52378,3358,8308,1445,44070,3203,359850,4089,25187,2432,334663,4090,96447,602,20550,1155,1728,462,976,372,752,343,18822,1200,7053,851,11769,1114,75897,1193,7370,983,3302,657,4068,786,68527,1502,21260,1389,47267,1575,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8640800,2963,6959568,3837,403107,9336,40388,3109,13996,1821,26392,2541,362719,8710,62599,4032,300120,8182,6556461,10412,1023763,20031,251848,9835,771915,18266,5532698,21766,506599,11561,5026099,24276,1681232,3199,371098,5323,19012,1677,8944,1394,10068,1087,352086,5515,138893,4205,213193,5050,1310134,5682,122275,4817,60162,3231,62113,3517,1187859,7706,384291,8195,803568,9310,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2793987,1915,2265645,2704,151827,4266,14686,1774,6069,1192,8617,1383,137141,4510,29784,2127,107357,3943,2113818,5074,338988,8665,81062,3771,257926,7728,1774830,8663,201633,6694,1573197,10519,528342,1967,123815,2617,7826,1069,4375,793,3451,658,115989,2562,55910,2294,60079,2180,404527,3096,42156,2376,23135,1769,19021,2039,362371,3656,142955,4088,219416,4934,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
