GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004MA,B22007_004EA,B22007_005MA,B22007_005EA,B22007_006EA,B22007_006MA,B22007_007EA,B22007_007MA,B22007_008MA,B22007_008EA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011MA,B22007_011EA,B22007_012EA,B22007_012MA,B22007_013EA,B22007_013MA,B22007_014MA,B22007_014EA,B22007_015MA,B22007_015EA,B22007_016MA,B22007_016EA,B22007_017EA,B22007_017MA,B22007_018EA,B22007_018MA,B22007_019MA,B22007_019EA,B22007_020MA,B22007_020EA,B22007_021MA,B22007_021EA,B22007_022EA,B22007_022MA,B22007_023EA,B22007_023MA,B22007_024EA,B22007_024MA,B22007_025MA,B22007_025EA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028EA,B22007_028MA,B22007_029EA,B22007_029MA,B22007_030MA,B22007_030EA,B22007_031EA,B22007_031MA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035EA,B22007_035MA,B22007_036MA,B22007_036EA,B22007_037MA,B22007_037EA,B22007_038EA,B22007_038MA,B22007_039EA,B22007_039MA,B22007_040EA,B22007_040MA,B22007_041MA,B22007_041EA,B22007_042MA,B22007_042EA,B22007_043EA,B22007_043MA,state
0400000US13,2389803,16893,431115,10526,156616,6004,24855,2293,57515,4064,54804,3979,41014,3834,13790,1649,19442,2416,15154,2238,4288,1227,274499,9464,46220,4534,10038,2000,26678,3248,7225,1569,2279,773,228279,8156,64265,4159,125171,5902,31585,2680,7258,1593,1958688,14801,1516088,14948,214278,5978,410386,9666,741816,12663,691134,12108,50682,3693,149608,8053,134439,7609,15169,1773,442600,11374,129482,5736,11484,1521,73790,5120,34491,3631,9717,1718,313118,9239,37631,3486,181601,7413,76034,4071,17852,2713,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,38514,2912,17170,1988,1984,698,4089,826,7089,1397,4922,1244,2167,665,4008,746,3031,700,977,426,21344,2776,5265,1336,1218,722,2640,848,732,380,675,412,16079,2361,3640,1050,7690,1452,2490,615,2259,1078,272689,4734,218020,4866,26018,2239,52762,2900,104702,4799,95840,4690,8862,1203,34538,2640,29646,2573,4892,910,54669,3229,17779,1885,1403,414,9392,1347,4507,960,2477,726,36890,2856,4145,845,16100,1705,10935,1525,5710,1107,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,54344,4200,27861,3033,1954,613,9162,1666,12763,2056,11261,2028,1502,603,3982,954,3251,915,731,477,26483,2912,6751,1746,1377,794,4081,1386,1058,459,235,389,19732,2286,3859,916,12272,1923,2438,862,1163,648,355717,6433,297061,6150,45722,2350,77303,3802,142665,5697,132261,5932,10404,1623,31371,2395,29271,2393,2100,676,58656,4210,20867,2525,1878,619,12188,1993,6090,1521,711,515,37789,3423,4510,1287,23001,2835,9064,1328,1214,476,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,458604,9024,165725,6901,23891,2386,58421,3631,58145,4124,44082,3685,14063,1869,25268,2466,19261,2117,6007,1224,292879,8277,59030,4132,11317,1802,33922,3138,10311,1909,3480,1005,233849,8105,57889,4087,127698,5722,37178,2777,11084,1763,2669765,17901,2133919,18110,268654,5447,509785,10358,1047518,11810,962950,11743,84568,4315,307962,7950,277933,7178,30029,2463,535846,9342,163229,5140,13152,1378,85169,4603,48264,3577,16644,2636,372617,7742,42056,3263,199998,6057,100988,3991,29575,2680,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,229262,7819,82513,4334,11870,1665,32637,2468,29034,2913,22589,2469,6445,1120,8972,1385,7345,1338,1627,622,146749,5739,26476,2773,6324,1502,15278,2288,3799,945,1075,589,120273,5593,35357,3290,67677,4208,14609,1823,2630,687,1418679,13411,1143691,11915,162612,5324,280636,7463,563837,9930,524369,9756,39468,3053,136606,4819,126300,4790,10306,1546,274988,8643,87797,4634,8092,1333,50354,3761,25621,2277,3730,905,187191,7639,21716,2142,105937,6008,49581,3376,9957,1702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,99015,4720,34906,2669,4504,754,10585,1217,13730,1889,11018,1602,2712,875,6087,1077,4843,953,1244,536,64109,3519,13324,1510,1844,653,8053,1332,3052,789,375,247,50785,3087,9702,1442,31097,2643,7788,1386,2198,969,694734,7873,590201,7166,81482,3282,114977,4577,323125,6205,310891,6168,12234,1345,70617,2882,67766,2815,2851,620,104533,4982,39708,3316,2276,750,21939,2282,13645,1932,1848,561,64825,3396,5711,1166,36793,2677,18713,2015,3608,918,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,76863,3122,30457,2366,4189,902,9905,1369,12180,1645,10607,1542,1573,510,4183,1060,3464,905,719,495,46406,3207,7566,1292,1028,402,4590,1095,1459,508,489,356,38840,3063,10037,1652,22910,2261,4781,1074,1112,499,658733,7523,537708,7291,64581,2655,125372,4954,284409,6880,269454,6911,14955,1809,63346,3151,59107,3076,4239,881,121025,4893,40778,3026,2692,688,24424,2312,11797,1838,1865,601,80247,4264,7618,1232,45033,3519,22723,2127,4873,994,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,200965,5721,80527,3940,20645,2144,29503,2398,22971,2301,17806,2134,5165,1009,7408,1219,6214,1091,1194,509,120438,4732,26059,2652,8252,1611,13752,1876,3643,1081,412,319,94379,3845,34762,2911,49684,3516,7814,1187,2119,724,938631,10157,752813,9796,126267,3905,192479,5271,361777,7327,335364,7166,26413,2202,72290,3523,66006,3632,6284,1035,185818,6198,60812,4124,8383,1508,34328,2954,15518,2303,2583,673,125006,5354,21780,2409,67227,4269,30102,2655,5897,1144,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,208726,6932,62054,4039,11878,1745,20903,2500,22472,2198,18677,2316,3795,892,6801,1182,5240,1095,1561,636,146672,5376,20305,2652,6577,1381,11205,1970,2273,800,250,222,126367,5020,38286,3352,68056,3843,16299,2288,3726,1119,920711,10537,683578,10544,94867,3595,189448,5921,333209,8607,305175,8229,28034,2679,66054,3881,60746,3850,5308,1041,237133,6107,70500,4808,6568,1345,38422,3531,21141,2650,4369,1113,166633,5986,21591,2624,97731,4496,38240,3658,9071,1673,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,56163,3429,23403,2358,5347,829,7938,1487,8020,1462,5630,1076,2390,987,2098,717,1801,672,297,225,32760,2955,8466,1678,2066,768,5099,1375,1163,585,138,145,24294,2455,7298,1301,12939,1807,3096,1055,961,513,282446,5694,240110,5182,37218,2115,56828,2944,120086,3865,114532,3705,5554,926,25978,2014,24063,1953,1915,592,42336,3398,15245,2315,1367,706,9665,1830,3519,964,694,388,27091,2258,2757,807,14859,1615,8335,1536,1140,366,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,172727,6260,56543,4019,7056,1332,17877,2414,21066,2648,16176,2208,4890,1228,10544,1863,8346,1584,2198,830,116184,5658,16350,2227,2723,909,9207,1681,3602,942,818,430,99834,5135,21641,2509,53453,4226,19037,2253,5703,1071,1271069,12719,965851,11356,103074,3561,215781,7502,500237,10603,462387,9819,37850,2945,146759,5067,133719,4559,13040,1653,305218,8575,85785,4519,4935,896,43222,3558,28959,2770,8669,1804,219433,7760,16915,2354,110565,5096,70621,4562,21332,2384,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,203937,6544,66457,4246,13586,2012,21611,2484,20682,2559,14718,1858,5964,1403,10578,1701,8669,1517,1909,646,137480,5928,21328,2240,4868,1127,12023,1795,3122,951,1315,574,116152,5709,34751,2838,59095,4215,16533,1986,5773,1263,1416865,13330,1123792,14112,123604,4245,238093,6859,582747,10669,536641,9944,46106,3660,179348,6793,165600,6563,13748,1599,293073,9353,86714,4952,7399,1244,41536,3410,29659,2453,8120,1524,206359,7683,22181,1990,100471,5584,64933,4093,18774,2478,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,426921,9457,149548,5072,26769,1984,58568,3125,46256,3306,34859,2815,11397,1355,17955,1882,14046,1631,3909,817,277373,7698,54825,3457,13535,1729,31679,2590,7658,1371,1953,834,222548,6214,63631,3736,123410,4861,28016,1980,7491,1321,2057637,15668,1660275,14518,296717,5039,400504,6977,763432,9499,704992,9686,58440,2767,199622,5836,183944,5695,15678,1705,397362,8193,124527,4783,13800,1447,69853,3700,34113,2643,6761,1148,272835,7288,34189,2382,147069,5738,75563,3640,16014,2112,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,126202,4944,42661,3191,6227,1091,14755,2245,16491,1766,13924,1768,2567,569,5188,923,4384,852,804,295,83541,3955,13769,1583,2209,658,8135,1338,2517,655,908,528,69772,3791,14719,1934,43770,3237,8727,1450,2556,667,1245987,10846,1035236,10569,131032,3229,188132,5107,577528,8187,550545,7695,26983,2394,138544,4406,130891,4028,7653,1204,210751,5347,72206,3634,3743,665,41653,2887,21921,2052,4889,848,138545,4703,8200,1167,75792,3328,44850,3005,9703,1559,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,158535,6260,46194,3486,7628,1443,19309,2573,14257,1946,10164,1679,4093,1170,5000,1343,3932,1081,1068,664,112341,5101,12557,1973,4021,878,6169,1235,2142,899,225,214,99784,4901,30633,3769,54597,3796,12337,1707,2217,838,586544,9194,441454,7879,75945,4022,117880,5118,206132,6947,190559,6559,15573,2057,41497,3377,38887,3302,2610,923,145090,5894,41084,3497,6854,1331,22036,2443,10519,1894,1675,771,104006,5227,18318,2587,55805,4049,25154,2717,4729,1256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,225797,7743,83549,4834,15472,1952,31155,2917,28075,2482,22385,2179,5690,1064,8847,1517,7603,1393,1244,502,142248,6341,21934,2552,5457,1249,12901,1860,2606,776,970,610,120314,5989,31421,3040,70352,5022,15300,2048,3241,839,1297288,11134,1050434,11108,163383,4431,252470,7598,513730,8942,480824,9140,32906,2643,120851,4827,112180,4728,8671,1170,246854,6763,78849,4244,8430,1253,42695,3305,23747,2806,3977,992,168005,6094,17525,2192,91901,4550,48060,3299,10519,1761,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
