B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013EA,B24012_013MA,B24012_014MA,B24012_014EA,B24012_015MA,B24012_015EA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023MA,B24012_023EA,B24012_024MA,B24012_024EA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027EA,B24012_027MA,B24012_028MA,B24012_028EA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033EA,B24012_033MA,B24012_034MA,B24012_034EA,B24012_035EA,B24012_035MA,B24012_036EA,B24012_036MA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039MA,B24012_039EA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042MA,B24012_042EA,B24012_043MA,B24012_043EA,B24012_044EA,B24012_044MA,B24012_045MA,B24012_045EA,B24012_046MA,B24012_046EA,B24012_047EA,B24012_047MA,B24012_048EA,B24012_048MA,B24012_049EA,B24012_049MA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055EA,B24012_055MA,B24012_056MA,B24012_056EA,B24012_057MA,B24012_057EA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060EA,B24012_060MA,B24012_061MA,B24012_061EA,B24012_062MA,B24012_062EA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065MA,B24012_065EA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068EA,B24012_068MA,B24012_069MA,B24012_069EA,B24012_070MA,B24012_070EA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003EA,B24012_003MA,B24012_004EA,B24012_004MA,B24012_005EA,B24012_005MA,B24012_006MA,B24012_006EA,B24012_007MA,B24012_007EA,B24012_008EA,B24012_008MA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012MA,B24012_012EA,state
101092,5336,48504,1986,36649,3583,67434,7910,96559,9256,37518,3994,20887,537,27017,4731,36944,1098,31781,1165,40644,1237,13606,1210,20512,654,18710,2927,35677,770,41838,766,29607,1409,30152,513,19418,1985,25291,816,38034,2016,30327,382,31812,573,32199,893,22341,1172,26522,295,43279,910,50308,892,51560,1007,47157,2022,53670,4126,55609,5546,58167,7743,49023,6991,35877,879,32407,1124,51231,7093,36669,1134,29766,4514,46393,1022,53972,2362,32044,1234,15008,458,21523,833,29101,1992,22496,2305,32292,3637,11952,372,13404,957,13945,1172,23960,641,17475,785,26839,456,19838,4454,10044,3599,17481,7425,32259,6565,20794,559,21449,541,22604,2015,16760,1406,0400000US13,31239,198,36297,358,62403,1564,67916,3438,70021,3340,64456,4540,72495,2853,78516,4182,71701,3433,51077,2626,46762,1506,38339,4739,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
84350,9794,40296,9774,31227,5169,91163,3945,100784,8020,56881,12841,28292,2398,30055,14180,42655,4123,35106,5335,61433,6125,22541,1969,26257,1331,28902,3889,30995,1493,34272,4475,27488,2214,41688,1424,27369,2683,42339,3429,42639,3680,33580,3218,45155,7524,32169,2948,27123,4954,30381,572,45751,1743,50105,2213,50559,2968,49267,3391,46619,13630,56988,17902,42194,33806,41186,5487,37479,3669,43037,6059,60073,9694,35744,5702,16532,9350,60310,2486,71291,5282,42219,6563,20464,959,26386,1209,37304,16136,18425,11583,65991,5193,16073,2155,24296,4085,15081,3459,26146,917,18854,2184,30962,1021,25083,6186,19676,5107,40995,54744,27317,63355,22117,4976,19535,2080,26222,3388,25467,8925,0400000US15,34932,1065,40171,949,62105,2041,66015,3360,67995,6053,56998,8119,70711,4201,70662,7044,70837,7322,70394,17152,42101,4278,40538,18435,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
110976,12034,39939,9814,28264,13580,88615,7809,92002,14850,41984,17519,20397,1217,21230,5099,39049,5328,35958,1324,48137,7317,12530,2169,20086,3807,20870,3718,30307,2436,32340,4664,26199,2750,31516,535,24149,3094,31414,575,40657,1939,30808,973,31955,1170,35997,3052,22055,1604,21908,485,35247,1482,41104,3152,40523,6282,41833,4670,40260,3757,38454,10025,50930,8218,39844,4493,28460,3339,35751,2919,35580,9699,26359,3965,22889,7466,40547,4554,48660,3404,27915,5053,12107,707,16553,2134,33100,5564,9934,22788,37401,11557,10679,1340,10546,2347,11476,910,21633,569,16906,1292,22901,1103,17530,2756,16213,4601,16987,18494,31477,20719,19761,2035,19925,3936,20690,5709,18805,3532,0400000US16,27932,1063,33623,1585,51778,917,51696,1409,51381,1126,53932,6857,59509,5497,52689,6041,63714,7024,52226,19282,40157,5729,35317,10328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
119681,15344,45178,2607,42494,3531,75964,5597,102081,2885,39054,4636,21864,398,22661,3137,53769,3550,31530,1323,69670,2770,15415,756,22524,1021,17042,1864,36207,661,41920,802,30746,599,40919,464,25568,2159,40407,645,43277,2590,32566,922,35616,631,37236,1393,26084,719,29396,463,47880,934,55227,1228,59787,2834,51722,698,60785,1669,67353,3924,53487,5076,50792,2313,37302,911,36509,1286,56681,3676,36219,1096,32364,2976,50182,873,57618,1742,32437,1143,15890,241,20883,438,25524,2662,18047,2706,61532,4775,11672,396,16891,607,14379,901,26274,322,18065,1097,29531,582,29777,3985,20594,3450,32140,9472,35734,9910,21061,401,21583,458,23334,3542,18526,1091,0400000US17,35388,208,41747,208,70342,534,76887,1044,80907,1075,68658,2840,72396,1497,74093,2808,74501,2541,61060,3270,49589,2386,41065,1344,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
111335,21567,44482,2952,32279,4122,71181,5916,100174,8732,39238,4766,19175,1057,22355,2773,40706,1397,33747,5484,44089,4270,10854,630,21083,1040,17310,2236,34224,1622,40288,1739,29612,1482,37902,1460,26019,2425,35813,978,41927,921,33466,1074,36325,720,36351,1298,25933,700,25321,298,40039,629,42063,692,42712,1757,41501,892,48646,3449,55495,5717,40934,6496,49489,7219,31664,786,33335,1794,40814,3768,31109,1365,22263,2815,42379,1371,50456,837,31155,833,12733,611,20279,628,22858,4726,12191,8749,37087,9004,9774,563,12749,2677,11973,725,23197,687,15527,803,26237,444,16217,2847,10949,1506,21781,6406,18760,5265,23022,1005,24757,1002,20702,1182,19814,1780,0400000US18,31223,191,38130,774,60219,884,65315,1610,66335,1682,61362,2187,63647,2917,61219,1978,68057,3290,55488,4837,43319,2165,37287,5078,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
80366,17247,46360,1833,36045,7173,80593,16457,112328,11911,38295,12235,19238,1530,30755,8366,46123,1975,31156,2391,55578,3199,9992,1124,21678,1311,14232,5031,34966,1826,39333,2465,31030,1093,38044,1181,29841,2070,37268,1294,41970,1017,35141,679,36845,623,37351,2384,27359,912,26128,354,40458,529,45012,1828,44800,3124,45146,2264,51069,3728,53264,5109,51972,11988,42190,13574,31771,1011,35086,3289,36879,2738,31320,1910,24486,3756,41823,886,46200,1382,32304,2131,13827,777,21615,780,23958,2672,12186,4255,50625,10833,9563,804,12787,1688,14111,1424,24569,904,15516,1119,26853,468,25799,3323,24734,2652,23243,6633,35268,14188,24005,1762,25576,889,17925,3371,21849,1408,0400000US19,31936,200,39399,821,60079,1767,61910,951,62070,1360,61546,2269,63417,2700,63544,3483,66834,6002,51484,6559,44178,2391,39140,4039,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
102140,28682,40930,1506,43903,8656,65899,9251,101338,18139,38599,3904,20505,632,21575,4002,39202,4084,26705,8011,45242,4637,12263,1120,21767,1003,16080,8485,34609,2252,41034,1395,27864,2035,34779,2041,26450,1819,31581,758,40566,1319,32125,472,35131,1277,36461,2194,24141,1770,26448,396,40453,575,46105,1731,49326,3088,42120,2185,51152,2097,53157,5413,50241,14407,47720,12934,32527,1241,36391,1834,39659,3429,32037,1232,20381,2987,45077,2271,50194,1944,31839,2866,13446,940,20113,1013,30647,7139,19311,4973,40400,5535,8457,1027,12338,2382,12938,2039,24494,732,18275,1924,26211,471,24021,3738,15804,5564,31238,19212,36667,11069,22742,1763,24228,1821,18658,2211,18421,3023,0400000US20,31780,231,38267,882,58603,2357,61716,1953,63297,3729,56361,6535,70620,2653,70771,2736,75849,7420,51974,5601,41566,1259,32322,4158,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
81364,18538,46081,1978,33363,4880,67040,10304,100384,15070,34746,5253,19379,870,20763,2529,34412,2990,24613,5747,39265,2380,11620,963,20623,837,21471,2956,31471,702,35264,2056,27639,1775,35729,984,19015,2178,35074,2333,41541,1243,32042,546,36314,1019,33315,3400,24022,1461,24534,558,40080,656,42174,900,44487,3012,40702,1185,44154,4573,47923,8949,41586,6072,43523,2899,35116,1406,31989,1473,51390,2172,35940,1330,25070,9006,42987,2171,50578,888,31498,1103,12863,627,20830,640,21342,1917,17419,5354,31790,6934,10471,466,12136,869,12434,1182,22477,563,14640,903,25558,500,22909,4735,15633,8032,14414,7957,32203,11660,21828,543,23022,1416,20322,2530,17438,3734,0400000US21,30424,196,36282,412,55570,1558,60516,1497,62259,2383,51821,2711,60225,3564,60803,4103,61282,2226,50073,5068,44247,2567,34296,4746,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
100336,6471,43406,2781,36246,5891,71713,7585,100342,13582,42042,9995,20459,972,21845,14245,41307,1165,36896,11574,43209,2649,13433,2058,16560,993,21652,4260,36247,1322,40674,1138,30214,1744,37750,2187,21799,1331,36839,1729,42185,3493,40252,947,42258,2227,40325,2831,25078,3287,24625,602,41159,419,42191,1181,42301,2628,42072,1632,46351,2268,40503,4535,56440,8989,43816,5959,36330,1156,32264,2209,45511,7386,36760,1719,25517,3628,44938,1983,52780,3720,32137,2761,14418,632,18918,1308,26716,3337,21519,2111,35598,5708,11412,352,11646,514,14934,952,22306,593,15440,681,25449,571,16813,4491,11057,2225,20521,7775,17313,14343,19584,1787,18505,2565,20183,4537,20819,1119,0400000US22,31625,278,41008,389,61713,779,66280,2328,68270,4014,62925,3019,65744,3515,56414,5547,75515,5019,54386,7447,46010,1341,40761,3877,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
120521,17342,42668,2032,31675,6280,60215,8532,71724,21445,37319,13803,22042,1477,23826,4988,40908,2786,28138,7736,51405,6604,14853,2639,22210,2317,20976,2715,32297,2165,39391,5491,26654,1981,31705,816,22361,2705,30881,1387,37374,3258,31760,538,36709,2410,30624,1125,23705,4868,25614,557,40522,801,45260,2364,42125,2245,48036,3822,47207,6615,60752,2864,54809,24349,36281,6119,32150,1283,35406,1668,45595,12587,31436,1713,21375,3060,46606,1389,52347,2690,32885,3314,15557,733,21128,1311,31806,13196,15882,14782,38623,1297,11903,889,13706,2287,15931,1692,22726,1299,15746,1390,25515,757,19205,4957,14141,6028,16409,7145,50030,22011,20821,2132,22000,2460,20432,2812,9992,11181,0400000US23,30577,353,35909,850,55024,2519,60838,4085,61733,3763,54757,5324,62790,5179,62255,6361,70041,8613,56157,3776,41629,1666,36464,7180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
128832,10003,50423,1732,45208,5200,80483,7256,110342,14171,41712,3631,27077,1218,29226,3380,55417,3490,41772,2960,62057,2537,15754,881,25502,1404,17154,3616,36838,1177,38262,2886,35721,2012,39177,1540,25069,8193,36060,915,46019,1273,35312,999,40831,850,36174,1306,25201,3420,37506,719,57058,673,64804,1483,66619,1378,61807,1372,75109,2203,82455,3155,72615,4822,59065,5519,45907,1118,46568,1708,70935,1627,41125,1227,45528,5038,58057,2728,63326,2682,40359,2878,20777,437,26499,809,44110,3532,39723,4288,49477,5170,13052,1139,18658,2417,17738,1233,31209,410,19090,1619,35235,622,36893,9616,19617,38329,32497,9388,41860,11352,22633,1444,23819,1255,26804,1844,16978,2603,0400000US24,42276,236,49642,1084,80621,792,85711,1823,90503,2056,76091,2520,90094,2949,88272,3944,93000,3860,81388,4209,55392,2535,46620,4127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
104765,17052,51549,1644,46589,5141,82391,7482,101460,6867,49951,8012,26377,977,30349,4511,60531,2320,43483,6203,76344,2983,16640,1108,27695,1595,23484,2997,41082,946,50319,1851,34372,3142,41914,677,21832,5506,41303,886,46074,2352,33857,2438,40562,1330,32436,1788,20010,2567,34407,814,53868,1215,61036,847,64095,3095,56842,2336,65707,2202,76504,4838,63757,6906,50448,4157,40309,940,40385,1056,60759,2136,36975,1771,36383,2391,60525,913,66660,1425,41017,1334,16544,524,24232,1723,20437,5602,13048,4952,62403,18058,11882,644,17062,855,14565,1119,28565,1441,19031,1949,32104,435,30429,7662,15539,6261,7068,3176,42131,11902,23185,2019,26485,1138,19853,2939,18348,4249,0400000US25,41113,254,50064,591,76524,931,85894,1872,91898,2744,74778,4200,81003,1000,85751,2215,78880,2512,67616,11001,53409,2108,40286,4554,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
81824,9368,52006,2120,37460,4680,69057,3603,91261,6938,36929,4158,17686,647,20770,1610,48887,3925,26157,3753,58267,2814,11779,535,19613,1365,16113,1342,31817,447,36731,957,27337,981,36304,694,19734,2335,35340,966,41124,720,31988,322,35017,854,32250,1048,24161,1673,25472,256,43643,1006,48512,1725,50515,1218,46004,1054,56468,1676,59707,2940,66296,3602,45671,5464,34302,2263,38034,1754,45610,5775,32661,2301,24469,3938,46752,866,55304,1597,32386,1327,13007,399,20995,436,35518,6045,22253,4079,60911,4815,10149,345,11531,516,12454,620,22614,498,15249,583,26490,370,22735,3451,11226,1975,26540,4994,39218,4732,22175,539,23821,1010,20087,1430,19867,2411,0400000US26,31149,153,38052,644,65458,731,70336,1407,73097,2284,61405,1448,71210,904,65900,1452,77043,1656,52851,4906,48212,3054,40431,2709,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
100798,5328,52285,2733,41733,3479,78948,10039,101798,2845,41135,4777,21241,713,19795,2576,49124,3849,28634,3944,62209,3083,14087,1990,22876,2213,19011,2141,38894,1627,43964,3383,32315,1584,40504,483,26999,1229,40301,1033,42191,874,35097,835,36660,635,37063,1500,23483,3006,30336,236,46676,484,52623,1382,55236,1756,51203,1014,58350,3971,64896,4447,60051,10110,44601,4651,35173,1237,37050,1571,53657,5693,31761,1163,28482,3506,50761,743,60111,1959,35653,861,15370,422,20638,848,36983,5708,25269,13642,56843,8581,10509,596,13861,1817,16200,581,27133,444,18024,1502,30517,308,25088,4834,12281,5480,30555,9695,35470,10579,24131,1257,25224,760,22309,5475,18484,3494,0400000US27,36181,238,42119,240,65641,996,70476,1671,74462,2947,60882,1785,70689,1131,73776,3842,70997,1915,51986,3179,50913,899,40920,1214,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
72373,31690,39179,3698,29941,10028,62438,9824,85214,21049,37659,11612,21307,826,28319,9398,35189,3513,35256,5724,35143,3487,11422,835,20845,1762,22463,3417,32099,1383,36355,2100,26930,1935,32158,1055,21787,3495,31776,1234,36281,2115,30222,797,31631,787,32361,3149,21714,1494,22928,615,36708,710,37852,2175,39578,4652,37379,1593,40633,3733,52263,6489,33469,4235,39427,12412,31765,1104,33389,5034,45491,6768,31290,1131,16937,8976,42640,3016,51288,1586,32020,1601,13451,775,16978,1000,22177,1807,19034,11768,23882,2671,11445,684,11591,1491,14167,1796,21818,569,14050,1518,25323,633,27124,14579,23069,17199,40218,31029,27413,16068,20046,1705,21171,1123,16816,2793,16184,1481,0400000US28,27956,704,32455,1021,51365,1030,56647,4818,61131,4775,45165,6531,59638,3964,57492,8237,63446,7383,47029,7657,37989,3622,35600,5581,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
86028,8368,40299,2568,32409,3358,71574,9216,110169,18982,40488,5524,20137,979,21069,2357,37390,2577,30866,4049,41487,2735,11718,624,21725,1409,15661,3399,31587,660,36078,1393,27663,2051,35057,1189,23275,2420,32484,2081,38839,3259,31771,393,32814,1406,37279,1531,22151,1137,26157,283,40777,404,45755,1141,47638,1938,43400,2326,52355,2513,60809,6893,52814,6289,44944,2719,32291,841,34654,2721,46519,5584,31599,1183,25438,4208,42833,2204,50949,806,30268,1083,13166,567,19121,1154,28007,3060,19815,2965,32099,1921,10205,547,12650,1630,12524,981,24348,636,16785,915,26636,474,26194,4918,20893,2863,27261,6233,43808,9734,22394,1076,25114,1244,19075,1532,18369,3208,0400000US29,30888,157,36210,347,58895,2177,61456,962,62469,2501,56442,1884,66912,2043,67055,3486,71233,1431,51162,4494,40367,1554,33164,1807,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
