GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001MA,C08501_001EA,C08501_002MA,C08501_002EA,C08501_003EA,C08501_003MA,C08501_004MA,C08501_004EA,C08501_005EA,C08501_005MA,C08501_006MA,C08501_006EA,C08501_007MA,C08501_007EA,C08501_008EA,C08501_008MA,C08501_009EA,C08501_009MA,C08501_010MA,C08501_010EA,C08501_011EA,C08501_011MA,C08501_012EA,C08501_012MA,C08501_013MA,C08501_013EA,C08501_014EA,C08501_014MA,C08501_015MA,C08501_015EA,C08501_016EA,C08501_016MA,C08501_017MA,C08501_017EA,C08501_018MA,C08501_018EA,C08501_019EA,C08501_019MA,C08501_020MA,C08501_020EA,C08501_021MA,C08501_021EA,C08501_022EA,C08501_022MA,C08501_023MA,C08501_023EA,C08501_024MA,C08501_024EA,C08501_025MA,C08501_025EA,C08501_026MA,C08501_026EA,C08501_027EA,C08501_027MA,C08501_028MA,C08501_028EA,C08501_029MA,C08501_029EA,C08501_030EA,C08501_030MA,C08501_031MA,C08501_031EA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035MA,C08501_035EA,C08501_036EA,C08501_036MA,C08501_037EA,C08501_037MA,C08501_038MA,C08501_038EA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041MA,C08501_041EA,C08501_042EA,C08501_042MA,state
0400000US13,4286025,25812,127143,6611,410116,9557,1960307,17426,974257,12017,393965,9349,420237,8906,3418991,24013,86677,5764,304544,10848,1568676,17460,795980,11537,320140,8662,342974,8030,436504,14774,22852,3001,55513,5215,212999,9956,83259,4859,33619,2732,28262,3256,88821,6025,4417,1007,16281,3267,39446,3847,16001,2311,6172,1478,6504,1187,133264,8300,8783,1412,22816,2848,57313,5417,24858,3542,9205,1930,10289,1545,208445,8238,4414,1056,10962,1487,81873,5399,54159,4755,24829,2705,32208,2903,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,16873,2016,71571,2741,291299,4551,138414,2788,68354,3207,86794,4205,455034,8127,8057,1350,43501,3193,203715,4913,95048,3480,47502,3148,57211,3230,90318,5317,3233,786,10133,1755,38895,3173,20607,2328,7903,1220,9547,1626,41119,3576,1870,591,5796,1482,14050,2072,7950,1472,4472,910,6981,1292,57215,4508,3095,1030,10028,2067,24773,2534,9220,1541,4481,1161,5618,1138,29619,3070,618,485,2113,788,9866,1807,5589,972,3996,868,7437,1257,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,25536,2318,72713,4229,290144,5022,144969,4530,66808,3950,73779,3738,531908,9894,17486,1895,55731,3777,231016,6391,116081,4568,55127,4125,56467,3299,63044,4879,3865,1050,8594,2209,29466,3188,12240,2143,3814,853,5065,1092,4529,1104,13,22,443,479,1973,661,694,374,893,417,513,260,36090,3086,3338,779,6747,1444,13991,2143,5918,1146,2864,703,3232,789,38378,3045,834,425,1198,640,13698,1877,10036,1523,4110,906,8502,1600,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,190021,5971,568341,7788,2601271,14615,1354640,8706,584569,9391,662011,9644,4384980,27860,125429,4805,386531,8084,1874410,18807,1038924,9840,453768,8365,505918,8903,493886,11657,22358,2153,54872,3477,226677,8476,103116,5004,42691,3110,44172,3247,547271,13985,13327,2190,64596,4916,286831,8843,101588,5271,39876,2913,41053,3359,283768,10206,23245,2052,49418,3863,116373,6475,48026,3378,19548,2177,27158,2955,250948,8615,5662,1059,12924,1656,96980,6175,62986,4082,28686,2420,43710,2553,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,113315,5082,299894,6914,1212929,10241,654632,7608,295909,5996,336982,7172,2418842,18155,80388,4390,232038,6413,1004864,10576,555793,7716,256658,6040,289101,6963,260079,8370,17376,2216,31055,3384,121619,5881,50855,3402,19386,1867,19788,2262,29600,2776,913,405,6511,1440,11793,1835,5754,1081,1764,561,2865,685,106504,6044,11969,1749,24532,2740,37435,3678,16689,1891,6936,985,8943,1196,98636,5088,2669,597,5758,1080,37218,3639,25541,2570,11165,1544,16285,1725,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,76079,2975,168644,4510,616233,6393,336288,4077,159138,4209,193459,5570,1251692,11586,55010,2723,125793,4533,499053,7151,279534,4533,134324,4059,157978,5290,134958,5054,7787,1161,16337,2026,63601,4128,25725,2177,10047,1282,11461,1314,17172,2248,1079,519,3544,1097,8496,1520,1633,636,1146,421,1274,461,81618,3949,9259,1343,19544,2368,24023,2125,13419,1585,5676,970,9697,1308,64401,3558,2944,671,3426,760,21060,2211,15977,1755,7945,1005,13049,1433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,62180,3499,150006,5114,586871,7355,293649,4656,140179,4521,171120,5016,1156572,11285,46964,3063,119624,5088,485736,8268,245304,4646,118068,4160,140876,4728,130342,5373,8005,1253,16657,2023,59445,3958,25392,2588,10446,1321,10397,1415,6744,1264,348,233,1056,629,2362,664,1772,686,516,351,690,326,54941,3214,4576,903,9279,1637,21194,2047,9193,1243,4159,872,6540,1007,55406,3290,2287,813,3390,827,18134,1899,11988,1397,6990,1307,12617,1376,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,72313,3957,201426,5940,811893,10483,424112,6370,176802,5817,207397,5542,1573114,16406,53372,3504,155808,5702,674938,10507,361983,6730,153429,5375,173584,5054,179046,6707,9049,1708,23888,2488,85579,4799,34368,2650,12287,1543,13875,1546,18267,2316,729,341,2944,1039,8482,1653,2905,1000,1702,573,1505,527,63755,4507,7417,1249,15403,2177,21222,2654,10332,1329,3449,770,5932,1178,59761,4269,1746,756,3383,1091,21672,2703,14524,1613,5935,1261,12501,1751,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,59527,4296,202860,7421,883851,9107,432067,7031,191839,6257,223999,6426,1644426,14104,43963,3344,156126,6801,729293,9003,364735,7252,160720,5679,189589,5812,194837,9158,8530,1324,24779,3340,94053,5777,36890,3888,16614,2151,13971,1474,26900,3207,1919,806,5614,1495,9864,1871,4376,924,1951,633,3176,948,80607,4655,3996,1124,14537,2031,34170,3228,13884,1834,6436,1301,7584,1501,47373,4325,1119,485,1804,660,16471,2724,12182,1797,6118,1366,9679,1531,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,24021,1974,53786,2614,225112,4611,146462,3427,72390,3190,91198,3630,474333,7462,15060,1761,36637,2565,175314,4832,117771,3511,59439,2855,70112,3228,64912,4152,4047,980,6461,1352,28078,2714,12890,1734,6097,1074,7339,1368,3782,945,246,208,767,382,1360,592,630,360,445,301,334,255,33998,2868,4337,972,8329,1421,9188,1818,5920,1133,2090,547,4134,885,35944,3056,331,186,1592,543,11172,1602,9251,1597,4319,954,9279,1146,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,86655,4744,244167,6437,1122989,11235,628339,7104,264437,7452,327625,7750,2045419,18957,51108,3621,169090,5920,859494,11668,495694,7331,212163,7199,257870,6853,247036,8425,14880,2045,25880,2908,109322,7165,55743,2992,19378,1846,21833,2142,153181,7093,7480,1480,23427,2634,72193,5090,26169,2522,10888,1920,13024,1896,103632,6226,9613,1441,18215,2223,40143,3980,17768,2608,7379,1531,10514,1270,124944,5322,3574,875,7555,1165,41837,2956,32965,2769,14629,1605,24384,2357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,126030,5087,318980,7201,1389822,10975,789647,7918,346244,8627,428611,10476,2451965,23319,68457,3422,194291,6675,974358,12599,612311,9088,269071,7506,333477,9878,253291,10179,19520,2384,30349,2880,105762,6010,55106,4604,20325,2402,22229,2091,332387,7900,8283,1279,42958,3567,174603,5963,55130,4038,26196,2350,25217,2006,214200,7817,25971,2424,43983,3631,86710,4657,27755,2590,12904,1846,16877,2048,147491,6136,3799,806,7399,1037,48389,3551,39345,3610,17748,1958,30811,2327,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,162946,4808,447782,7972,1728651,9690,1006806,8552,447315,6767,447114,8234,3493387,21069,113984,4328,344000,7729,1428158,10925,847718,8486,384897,6556,374630,8195,371014,9661,23190,2448,53987,4148,160550,6948,80735,4099,26507,2252,26045,2482,63869,4769,4047,1085,10923,1889,29636,2934,10981,1934,4883,1251,3399,833,147829,6944,16461,1871,30380,2863,52309,3486,23996,2207,11363,1409,13320,1882,164515,6370,5264,1176,8492,1515,57998,3414,43376,3127,19665,1832,29720,2223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,118347,3511,268853,5531,1157976,8527,641485,4613,288603,5995,314910,5874,2189446,12683,78708,3239,199494,5829,910404,9784,517501,5302,233052,5254,250287,5499,238756,7828,15754,1776,23793,2677,110710,5048,48198,2551,20277,1847,20024,1716,99302,4167,3800,758,13702,1774,46531,2987,19968,1935,7206,1003,8095,1154,127243,5658,13599,1512,23261,2376,46314,3669,21045,1884,10596,1281,12428,1574,135427,4577,6486,1024,8603,1198,44017,3411,34773,2230,17472,1406,24076,2151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,37765,3076,116256,5804,497979,8889,244615,5815,108269,5223,130540,5178,951366,13242,28627,2554,90326,5252,416777,8927,209464,6034,93467,5107,112705,4886,119796,6844,5113,1306,16604,2853,56903,4589,22816,2754,9292,1574,9068,1764,5056,1334,303,214,1371,748,1892,781,882,466,180,183,428,265,36421,3276,3452,812,6364,1291,13665,1992,6770,1435,3201,1095,2969,738,22785,2576,270,202,1591,719,8742,1689,4683,1024,2129,720,5370,1242,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,111659,4423,292088,6796,1164104,10319,631066,7832,281332,7236,333254,7416,2299416,17448,81876,3852,222568,6501,956766,10346,524620,7945,236825,7218,276761,6413,256151,8751,13301,1683,33778,3192,112824,5594,55583,4279,20763,2071,19902,1966,49276,3670,2327,702,7841,1426,18853,2506,10070,1431,4805,1261,5380,1124,94481,5198,8123,1254,20120,2669,35456,3181,14752,1755,6853,1353,9177,1320,114179,4710,6032,1312,7781,1157,40205,3076,26041,2227,12086,1494,22034,2358,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
