GEO_ID,B98022_001E,B98022_002E,B98022_003E,B98022_004E,B98022_005E,B98022_006E,B98022_007E,B98022_008E,B98022_009E,B98022_010E,NAME,B98022_001EA,B98022_002EA,B98022_003EA,B98022_004EA,B98022_005EA,B98022_006EA,B98022_007EA,B98022_008EA,B98022_009EA,B98022_010EA,state
0400000US01,94.1,5.9,1.4,0.1,0.1,0.0,0.3,2.3,0.4,1.2,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,92.1,7.9,1.4,2.2,0.1,0.0,0.0,0.2,1.0,3.1,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,91.5,8.5,3.2,0.2,0.3,0.0,0.0,0.9,3.6,0.3,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,97.0,3.0,0.8,0.1,0.6,0.0,0.0,0.9,0.6,0.0,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,94.4,5.6,0.9,0.1,0.1,0.0,0.1,1.4,1.0,2.1,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,97.8,2.2,0.9,0.0,0.0,0.0,0.1,0.4,0.0,0.8,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,96.3,3.7,0.9,0.1,0.1,0.0,0.0,1.6,1.0,0.0,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,97.6,2.4,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.9,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,89.6,10.4,1.5,0.9,0.3,0.0,0.1,6.3,1.1,0.1,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,97.0,3.0,1.2,0.1,0.0,0.0,0.0,1.0,0.5,0.2,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,97.5,2.5,0.3,0.1,0.1,0.0,0.0,1.0,0.5,0.3,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,96.2,3.8,0.0,0.1,0.0,0.0,0.0,0.5,1.1,2.1,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,96.3,3.7,1.1,0.1,0.0,0.0,0.1,1.4,0.0,1.0,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,98.3,1.7,0.3,0.0,0.0,0.0,0.1,0.8,0.2,0.3,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,94.8,5.2,2.1,0.1,0.1,0.0,0.0,2.2,0.2,0.5,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,98.4,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,97.7,2.3,0.1,0.1,0.2,0.0,0.0,0.4,0.9,0.6,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,95.6,4.4,3.2,0.0,0.0,0.0,0.0,0.7,0.5,0.0,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,97.3,2.7,1.1,0.1,0.0,0.0,0.0,0.9,0.0,0.6,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,83.8,16.2,0.9,1.0,0.1,0.0,0.0,7.1,0.0,7.1,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,92.8,7.2,0.6,0.3,0.0,0.0,0.0,2.1,2.3,1.9,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,90.0,10.0,1.4,0.2,0.1,0.0,0.4,6.8,0.8,0.4,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,94.2,5.8,1.0,0.0,0.0,0.0,0.2,2.3,0.8,1.5,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,95.5,4.5,1.6,0.1,0.0,0.0,0.0,1.0,1.1,0.8,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,96.2,3.8,2.2,0.0,0.0,0.0,0.0,1.5,0.0,0.1,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,98.1,1.9,0.2,0.0,0.0,0.0,0.3,1.3,0.0,0.0,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,85.2,14.8,0.1,12.1,0.1,0.0,0.0,1.7,0.0,0.9,Montana,null,null,null,null,null,null,null,null,null,null,30
