GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002MA,B18108_002EA,B18108_003MA,B18108_003EA,B18108_004EA,B18108_004MA,B18108_005MA,B18108_005EA,B18108_006MA,B18108_006EA,B18108_007MA,B18108_007EA,B18108_008MA,B18108_008EA,B18108_009EA,B18108_009MA,B18108_010EA,B18108_010MA,B18108_011MA,B18108_011EA,B18108_012MA,B18108_012EA,B18108_013MA,B18108_013EA,B18108_014EA,B18108_014MA,B18108_015EA,B18108_015MA,B18108_016MA,B18108_016EA,B18108_017EA,B18108_017MA,B18108_018MA,B18108_018EA,B18108_019MA,B18108_019EA,B18108_020EA,B18108_020MA,B18108_021MA,B18108_021EA,B18108_022EA,B18108_022MA,B18108_023MA,B18108_023EA,B18108_024MA,B18108_024EA,B18108_025EA,B18108_025MA,state
0400000US13,9800887,3675,657016,3801,2908,1083,1138,932,652970,4131,1830063,5123,69826,4405,23479,2577,1736758,7306,2284374,8786,81185,5067,52913,4429,2150276,10349,3867516,8743,280048,9178,259109,9678,3328359,15809,720071,4022,106438,4929,98256,5721,515377,6937,441847,3717,85063,3664,151468,4862,205316,5097,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,90689,399,198,286,289,405,90202,648,216159,767,6828,1223,2073,674,207258,1670,301295,2896,8904,1650,5843,1204,286548,3265,521247,2418,29018,2133,21030,2383,471199,4036,120313,732,14416,1352,12852,1799,93045,2593,95465,659,17344,1785,32304,2133,45817,2114,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,111239,1466,504,304,0,193,110735,1497,314709,1850,12360,1945,4259,1068,298090,2658,356658,2555,15899,2465,8825,1673,331934,3813,590285,2478,43268,3603,37870,3068,509147,4723,130301,1653,19979,1800,16553,2099,93769,2686,88980,1103,21145,1944,28168,2253,39667,2531,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,797089,3404,3633,1217,1790,883,791666,3806,2220871,3889,71428,3645,25198,2419,2124245,5943,2991665,4307,83371,4608,64553,4806,2843741,7507,5019106,4624,306340,7552,261141,8212,4451625,12380,950751,2578,131213,4992,98960,3731,720578,6482,725134,2794,142455,4256,218610,5788,364069,5846,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,424064,2969,3437,1029,1076,658,419551,2861,1159951,3374,55673,4022,17928,1933,1086350,5646,1481999,4863,60752,3933,41144,3572,1380103,7086,2526951,5045,203588,5156,181782,7085,2141581,10819,508038,3024,76447,3685,64616,3640,366975,4932,370548,1870,76264,3725,115727,4353,178557,5250,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,192907,2388,1160,533,373,254,191374,2514,528357,2694,20063,2027,5617,1026,502677,3713,699764,2977,27346,2512,14549,2016,657869,3940,1169088,3394,78206,4038,61460,3770,1029422,6098,244935,1596,32779,2046,20535,1302,191621,2571,210233,1424,44314,2025,51328,2323,114591,3340,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,199304,1648,1486,641,401,373,197417,1778,519630,2330,21435,2232,6354,1283,491841,3441,666901,4222,25640,3004,15449,2021,625812,4777,1063468,4137,75908,3364,61128,3687,926432,5790,214391,1992,32313,2280,22144,2111,159934,2802,173039,1508,36965,2320,51545,2553,84529,2979,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,271837,2572,1540,600,330,267,269967,2655,740283,3216,37429,3238,15851,1970,687003,5097,961842,4048,45492,3442,35870,2927,880480,5398,1725337,4743,166758,5555,174081,6287,1384498,8541,366235,2014,62606,3140,56869,2870,246760,3707,246566,1723,49641,2923,88314,3405,108611,4107,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,304998,1953,2116,765,1981,989,300901,2361,805979,2334,49172,3990,13441,2306,743366,4790,1095558,4383,46610,3876,33731,3093,1015217,5624,1729543,4749,144669,6380,142963,5945,1441911,9582,346883,2795,58466,3559,56571,3163,231846,5030,239949,2284,44657,2608,85069,2910,110223,3520,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,64009,967,176,185,108,110,63725,997,195818,1378,11308,1759,4137,1183,180373,2503,261173,2089,16514,1918,10617,1785,234042,3058,564334,1931,47555,3069,42921,3098,473858,4573,131985,875,19251,1659,11710,1308,101024,2190,96872,871,22492,1862,27446,2110,46934,2197,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,366712,1310,1460,716,368,312,364884,1640,976406,1698,36453,3328,10203,1804,929750,4137,1340608,3801,41375,3557,27408,3121,1271825,5451,2381593,4060,144168,5968,108458,5435,2128967,8281,450172,2395,58193,3218,42639,2676,349340,4080,318548,2017,58436,2632,93521,3679,166591,4381,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,363826,1473,2903,965,971,690,359952,1760,1025339,1677,46693,3655,17069,1976,961577,4179,1587813,2618,48860,3904,36460,3413,1502493,5694,2685030,3234,155315,6833,149238,7012,2380477,10801,531623,1972,68652,3544,51861,3585,411110,4894,420023,2330,79301,3732,124881,4694,215841,5877,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,570303,1863,3976,1076,1511,609,564816,2222,1669700,2436,79488,4159,29009,2633,1561203,5276,2157066,4586,95308,4178,69228,4319,1992530,6720,3939695,4745,304521,8160,302465,7849,3332709,12515,827617,2210,124175,3957,94812,4160,608630,5407,620070,2346,121473,4243,187836,5149,310761,5714,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,346332,1826,1478,441,463,337,344391,1883,933904,2471,32233,2613,11695,1441,889976,4100,1236614,3670,42894,3068,27384,2605,1166336,5265,2120557,3965,122373,4676,94585,3751,1903599,7141,405928,1507,53193,2674,30935,2116,321800,3049,319346,1413,65285,3290,80924,3371,173137,3912,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,197882,1896,637,356,258,304,196987,1998,536193,2311,25540,3397,7102,1384,503551,4125,673428,5329,30773,2965,19215,2775,623440,6789,1117318,5613,103953,4803,119207,6333,894158,8266,237053,2124,41827,2956,42842,3095,152384,4025,163337,2235,31813,2257,64249,3252,67275,3132,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,374233,2760,2297,1043,405,275,371531,2807,1020355,3617,45289,3634,15077,2480,959989,5771,1354750,5241,57043,4444,38286,3400,1259421,7658,2311269,5630,189554,6232,181018,6416,1940697,9427,499514,2153,74136,3204,60377,3109,365001,4714,370556,2028,75013,3124,112843,3996,182700,4980,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,61143,1548,362,368,172,218,60609,1568,161900,1638,5894,1245,2246,735,153760,1915,222909,1880,10306,1775,5532,1256,207071,2903,393216,2172,30946,2423,27323,2533,334947,3731,93457,910,14170,1199,8527,1149,70760,1830,66765,888,14933,1809,19402,1897,32430,2107,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,128671,1132,973,437,56,91,127642,1164,333966,1565,12171,1833,3153,661,318642,2269,432558,2759,13788,1609,7183,1214,411587,3269,692867,2504,45133,3030,33594,2708,614140,4351,137197,1150,18700,1687,14481,1823,104016,2278,115400,1207,25431,1742,30691,2018,59278,2408,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,177287,907,1161,639,369,349,175757,1145,483810,1145,21243,2358,4868,1240,457699,2980,638572,1911,23171,2313,16024,2155,599377,3171,1081313,2278,85182,5412,68986,4603,927145,7684,235137,1302,38903,2309,26902,2707,169332,4003,141088,1257,27908,2117,42318,2841,70862,2865,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,65803,1102,343,293,72,118,65388,1133,204839,1416,7986,1279,4203,1091,192650,1980,274582,2127,11264,1855,6130,1221,257188,2989,568298,2626,39024,2938,29646,3161,499628,4952,115345,1296,17067,1579,12069,1762,86209,2437,79791,1103,17840,1608,20614,2059,41337,1948,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,531160,1710,2630,782,932,698,527598,2097,1486552,1832,54139,4757,16460,1935,1415953,4985,1900888,2866,53929,3864,36451,3241,1810508,5884,3627949,3238,195974,6760,158093,6864,3273882,8594,695036,2329,85090,4618,66784,3770,543162,5776,550067,2323,102410,4453,162941,5540,284716,5494,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,138396,1358,1561,719,409,296,136426,1470,368555,1525,14408,1884,3850,1031,350297,2386,470054,3439,17483,2380,16509,2513,436062,4741,773299,3525,65995,4258,65051,3872,642253,7356,178332,1928,29707,2664,26745,2235,121880,3132,123264,1740,26540,2140,43515,2421,53209,2768,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,1170425,2387,6689,1704,3762,1361,1159974,3287,3060550,2793,106452,5833,43235,3764,2910863,7577,4718997,4802,141415,5927,93100,5678,4484482,9558,7720978,4802,454592,11559,392269,10559,6874117,15381,1520493,3035,189419,5832,158126,5881,1172948,8251,1208626,3011,219046,5974,363476,6574,626104,7691,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,607357,3625,3451,1045,989,555,602917,3576,1673192,3762,79074,4904,23177,2236,1570941,5893,2163632,8904,76691,4400,60149,4580,2026792,9807,3836570,8793,292063,8610,273749,7589,3270758,13445,817307,3685,122098,5103,108540,5037,586669,6192,547262,3229,108948,4001,181875,5402,256439,5115,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,47475,1110,67,55,5,10,47403,1108,112955,1349,3123,727,1116,428,108716,1506,190168,2304,5511,1194,3313,1105,181344,2893,261136,1923,16962,1733,12514,1364,231660,2887,50481,519,7317,1025,3687,795,39477,1133,45966,556,9311,1107,12276,1166,24379,1347,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,691663,2799,4573,1027,862,479,686228,2995,1953289,3391,89337,5020,29571,2896,1834381,5902,2515911,5466,104423,5872,68592,4531,2342896,9882,4556203,5704,343406,9139,322294,8590,3890503,13915,952206,2980,131951,4832,106960,5000,713295,6911,729026,2881,137948,4435,215431,5871,375647,6657,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,262673,1441,1392,442,800,518,260481,1620,683460,1758,36988,2573,9469,1187,637003,3514,884913,2976,37706,2738,28050,2573,819157,4654,1410821,3288,130611,4260,123026,4987,1157184,6858,309330,1778,54706,2641,49769,2716,204855,3844,219057,1520,45989,2319,75911,2830,97157,2876,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,228403,2380,2317,914,1588,856,224498,2654,629856,2350,27215,3340,7729,1503,594912,4027,888151,3622,43573,3774,26230,3046,818348,5212,1552601,3712,120603,5853,117466,6089,1314532,7777,349167,1929,53714,3131,41848,3137,253605,4354,244914,1910,51455,2878,78244,3146,115215,3019,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,714568,2027,4745,1075,1485,856,708338,2328,1994275,2494,101023,5332,33022,2576,1860230,6138,2792459,4368,111332,4950,70480,4764,2610647,7367,5057057,4910,353901,8308,322750,8836,4380406,11961,1095427,3041,149108,5004,105410,4742,840909,5869,915589,2927,173835,5070,262032,6348,479722,6865,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,54166,732,48,80,223,253,53895,751,158264,1095,7289,1580,3165,979,147810,2215,249717,1711,9714,1768,6345,1594,233658,3168,418731,1732,26607,2531,23778,2702,368346,3764,85019,938,10941,1256,8154,1452,65924,1934,70149,848,13158,1719,22161,2111,34830,2030,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,293618,2394,2013,965,765,517,290840,2551,783003,2765,35114,3705,11486,1660,736403,5232,1055781,5088,42402,3680,28501,3454,984878,6735,1838061,5465,153013,6818,143654,6678,1541394,9985,435360,2557,66031,3538,57730,3200,311599,4609,272299,2169,51687,2901,87642,3360,132970,4138,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,58617,939,562,323,20,32,58035,901,148647,1110,6526,1479,1760,555,140361,1845,190327,1794,9183,1592,3930,1283,177214,2838,311442,1698,23949,2133,20248,2025,267245,3055,63887,853,8842,1164,5794,781,49251,1269,54119,779,11867,1204,15431,1610,26821,1642,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,397208,3058,3589,1197,894,787,392725,3199,1092366,3825,46321,3838,17582,2251,1028463,5625,1439001,5191,61657,4871,41003,3116,1336341,7360,2544559,6068,216316,7465,227570,8892,2100673,11757,555417,2753,86848,3680,81382,4243,387187,6044,366093,2383,69383,3326,131175,4998,165535,4404,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,1926363,4125,13056,2791,4170,1236,1909137,4681,5102419,5506,214496,9508,64326,5077,4823597,12305,6332846,8458,214250,8382,137140,6984,5981456,14478,9732733,9467,678121,12747,572949,14488,8481663,20601,1723805,5105,266598,7164,239454,6239,1217753,9753,1158396,4165,230550,6531,412048,8040,515798,8721,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,253409,1240,830,479,381,391,252198,1317,640276,1582,18784,2269,7190,1326,614302,2918,761858,2729,25409,2635,16346,2141,720103,4443,939847,2825,58100,3398,46729,4003,835018,5056,161936,1276,26629,2250,16488,1814,118819,2660,116887,1244,24968,1792,32297,2264,59622,2417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,30303,668,122,96,0,151,30181,667,93509,1024,3758,772,2381,644,87370,1294,135839,1067,6097,1247,4568,952,125174,1956,261887,1531,18733,1866,16309,1595,226845,2755,59451,589,8986,1176,5336,707,45129,1402,39907,399,7098,795,12579,1213,20230,1591,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,509604,3831,3953,1051,1111,670,504540,4005,1352054,3938,43621,3194,18453,2007,1289980,5957,1880302,6567,60426,4395,39082,3122,1780794,8103,3232621,7616,206450,6901,168421,6876,2857750,10989,645498,3694,87186,3864,64504,3505,493808,5796,434112,2885,78323,3388,136126,4917,219663,4563,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
