GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004MA,C08513_004EA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014MA,C08513_014EA,C08513_015EA,C08513_015MA,C08513_016MA,C08513_016EA,C08513_017MA,C08513_017EA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020MA,C08513_020EA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027MA,C08513_027EA,C08513_028MA,C08513_028EA,C08513_029EA,C08513_029MA,C08513_030MA,C08513_030EA,state
0400000US24,2674212,19448,2206724,17402,467488,10397,290211,10410,177277,7246,2045419,18957,1726037,17871,319382,10118,212828,9556,106554,6095,247036,8425,178695,7532,68341,5029,33102,3207,35239,3822,153181,7093,114160,5474,39021,3877,19105,2012,19916,3155,103632,6226,83193,5535,20439,2613,11036,1855,9403,2074,124944,5322,104639,4493,20305,2191,14140,1837,6165,1410,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,2663940,22810,735394,14365,457510,10898,277884,8832,2451965,23319,1996874,21130,455091,11873,304257,9571,150834,6918,253291,10179,167724,6924,85567,6603,41193,4385,44374,4159,332387,7900,220276,7572,112111,5863,62183,4886,49928,4316,214200,7817,155229,6669,58971,5121,34656,3439,24315,3230,147491,6136,123837,5315,23654,2730,15221,2000,8433,1671,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,3867296,17703,373318,9050,246759,7757,126559,5725,3493387,21069,3208953,20350,284434,8457,194675,6361,89759,5573,371014,9661,319162,8915,51852,4462,27583,2663,24269,3253,63869,4769,57174,4779,6695,1461,4443,1100,2252,767,147829,6944,129139,6582,18690,2694,10810,1606,7880,1882,164515,6370,152868,5824,11647,2057,9248,1928,2399,721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,2517517,13522,272657,7878,164390,6477,108267,5336,2189446,12683,1997717,12038,191729,5636,118995,5399,72734,3873,238756,7828,199392,6729,39364,3681,19668,2693,19696,2590,99302,4167,83320,4244,15982,2112,9271,1574,6711,1570,127243,5658,110632,5362,16611,2047,9916,1449,6695,1442,135427,4577,126456,4401,8971,1332,6540,1205,2431,685,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,1087405,13461,48019,3983,29886,3214,18133,2050,951366,13242,916706,13340,34660,3607,22695,2623,11965,2127,119796,6844,109340,6215,10456,2038,5393,1475,5063,1170,5056,1334,4046,1151,1010,558,748,537,262,315,36421,3276,34952,3245,1469,707,639,364,830,668,22785,2576,22361,2507,424,305,411,302,13,23,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,2640798,17791,172705,7830,108175,5913,64530,4770,2299416,17448,2172924,18411,126492,6160,82092,4837,44400,4004,256151,8751,229938,7995,26213,3074,13628,2036,12585,2243,49276,3670,45927,3514,3349,1062,1532,760,1817,645,94481,5198,85899,5020,8582,1426,5693,1026,2889,802,114179,4710,106110,4843,8069,1375,5230,1152,2839,981,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,454515,6596,17585,1843,14176,1872,3409,742,354929,7078,342637,6867,12292,1473,9717,1496,2575,656,48207,3400,45936,3372,2271,714,1878,664,393,304,3111,886,3111,886,0,165,0,165,0,165,37375,3440,35819,3256,1556,618,1296,571,260,187,28478,2805,27012,2739,1466,479,1285,460,181,199,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,972334,6986,881129,8174,91205,4317,47451,3536,43754,3277,792843,7895,725957,8467,66886,4220,36722,3230,30164,3084,90098,5141,74115,4675,15983,2189,6780,1653,9203,1593,7284,1343,5792,1075,1492,649,503,347,989,546,40320,2864,35781,2485,4539,1059,1950,800,2589,812,41789,2560,39484,2420,2305,748,1496,526,809,479,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1250232,13247,858285,11039,391947,9749,226159,8689,165788,7928,981286,13420,680723,10108,300563,9011,182836,8163,117727,6626,131358,5947,79071,4932,52287,4324,24551,3096,27736,3069,42186,3920,25389,2730,16797,2715,6341,1450,10456,2217,51024,4611,34718,3513,16306,2363,8497,1975,7809,1486,44378,3747,38384,3710,5994,1341,3934,1066,2060,789,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,638308,10110,586069,9233,52239,3359,36688,3129,15551,2121,517055,10432,477751,9320,39304,3232,28843,2836,10461,1714,52394,3893,45815,3776,6579,1520,2717,669,3862,1322,4295,1265,3487,1153,808,795,730,782,78,133,27844,2917,24465,2539,3379,1136,2859,1003,520,446,36720,3085,34551,3060,2169,675,1539,535,630,452,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3884264,26647,2675638,20708,1208626,19116,695988,14971,512638,14194,2970924,24017,2191496,17505,779428,17742,510057,13221,269371,11138,322269,9134,161824,6941,160445,7234,64056,4651,96389,5655,220659,7687,103111,5432,117548,6241,54357,3901,63191,4932,204049,9234,93860,4996,110189,7602,40425,4406,69764,5437,166363,6258,125347,5625,41016,3968,27093,3238,13923,1905,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,863562,10736,562554,11302,301008,9799,219590,9179,81418,5715,681554,10800,446671,11281,234883,9223,174065,8163,60818,5492,92550,6095,56650,4246,35900,4177,24038,3087,11862,2121,9193,1388,6154,1160,3039,892,2361,769,678,400,42450,3249,28028,2970,14422,1795,10072,1649,4350,1017,37815,3287,25051,2535,12764,1981,9054,1583,3710,997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369775,31153,6586090,27981,2783685,24003,1570500,19366,1213185,18674,4827098,26864,3910881,24115,916217,15575,580753,12476,335464,11060,636260,15423,416445,11411,219815,7802,100321,4460,119494,7424,2789804,27298,1553727,19178,1236077,20867,678445,15312,557632,14467,756280,17153,441780,11532,314500,11422,154100,6727,160400,9081,360333,11526,263257,9542,97076,5243,56881,4723,40195,3678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4346403,23045,3845651,23844,500752,11581,258196,8937,242556,8421,3534016,22599,3190683,23822,343333,9476,193208,7483,150125,6108,431500,10593,321829,9359,109671,6480,37871,3760,71800,5571,49935,4059,40385,3428,9550,1691,4277,1167,5273,1420,134084,7491,112004,6299,22080,3414,11941,2211,10139,2085,196868,7649,180750,7115,16118,2227,10899,2039,5219,1412,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,426190,5770,405401,5937,20789,2368,14243,2036,6546,1352,333761,5185,321179,5248,12582,1782,9148,1551,3434,1029,44943,3631,41239,3277,3704,1151,2003,841,1701,683,2317,635,1843,571,474,289,196,124,278,271,28252,2546,24784,2347,3468,1051,2455,932,1013,600,16917,1414,16356,1404,561,265,441,224,120,160,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5260763,23967,4915175,25755,345588,10700,225026,8293,120562,6806,4402917,24051,4158129,24809,244788,9363,168554,7359,76234,5288,406367,13300,352755,11721,53612,4166,28343,3207,25269,2978,89526,5060,80696,4595,8830,1577,5164,1061,3666,1145,179272,7078,155404,7229,23868,3011,12955,1935,10913,2211,182681,7490,168191,7098,14490,2113,10010,1780,4480,956,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1696629,10537,1514148,11369,182481,6168,98197,4976,84284,3698,1411954,11199,1277754,11387,134200,6000,77203,4443,56997,3776,165928,6278,130594,5097,35334,3084,13787,1592,21547,2436,9247,1385,7909,1309,1338,570,818,409,520,390,52276,3606,44616,3292,7660,1474,3708,1074,3952,1176,57224,3337,53275,3304,3949,901,2681,686,1268,452,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1790663,15630,1518709,15658,271954,7608,147629,5821,124325,7430,1288901,15850,1119079,15142,169822,6609,97330,5138,72492,4927,183668,9488,132725,6770,50943,6191,18557,2658,32386,5314,76642,4710,59900,3876,16742,2734,9939,2193,6803,1342,131118,5859,109952,5404,21166,3183,13355,2387,7811,1847,110334,5784,97053,5476,13281,2258,8448,1850,4833,1128,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5807772,22684,5225371,22763,582401,11153,362290,8722,220111,8752,4447205,24600,4087148,22721,360057,8622,236787,7581,123270,5681,482322,12948,397092,11279,85230,5155,42160,3236,43070,4000,334650,10880,276238,9879,58412,5034,36464,3987,21948,3106,315830,9475,262188,8584,53642,4165,29487,2718,24155,3229,227765,7559,202705,6854,25060,2766,17392,2314,7668,1717,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
