GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001EA,B27012_001MA,B27012_002MA,B27012_002EA,B27012_003EA,B27012_003MA,B27012_004EA,B27012_004MA,B27012_005MA,B27012_005EA,B27012_006EA,B27012_006MA,B27012_007EA,B27012_007MA,B27012_008EA,B27012_008MA,B27012_009MA,B27012_009EA,B27012_010MA,B27012_010EA,B27012_011MA,B27012_011EA,B27012_012MA,B27012_012EA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015MA,B27012_015EA,B27012_016MA,B27012_016EA,B27012_017EA,B27012_017MA,B27012_018MA,B27012_018EA,B27012_019EA,B27012_019MA,B27012_020EA,B27012_020MA,B27012_021EA,B27012_021MA,B27012_022EA,B27012_022MA,B27012_023MA,B27012_023EA,B27012_024EA,B27012_024MA,B27012_025MA,B27012_025EA,B27012_026MA,B27012_026EA,B27012_027EA,B27012_027MA,B27012_028MA,B27012_028EA,B27012_029MA,B27012_029EA,B27012_030EA,B27012_030MA,B27012_031EA,B27012_031MA,B27012_032EA,B27012_032MA,B27012_033EA,B27012_033MA,B27012_034EA,B27012_034MA,B27012_035MA,B27012_035EA,B27012_036EA,B27012_036MA,B27012_037EA,B27012_037MA,B27012_038MA,B27012_038EA,B27012_039EA,B27012_039MA,B27012_040MA,B27012_040EA,B27012_041EA,B27012_041MA,B27012_042MA,B27012_042EA,B27012_043EA,B27012_043MA,B27012_044MA,B27012_044EA,B27012_045MA,B27012_045EA,B27012_046EA,B27012_046MA,B27012_047MA,B27012_047EA,B27012_048MA,B27012_048EA,B27012_049EA,B27012_049MA,B27012_050MA,B27012_050EA,B27012_051EA,B27012_051MA,B27012_052EA,B27012_052MA,B27012_053EA,B27012_053MA,B27012_054EA,B27012_054MA,B27012_055EA,B27012_055MA,B27012_056EA,B27012_056MA,B27012_057MA,B27012_057EA,B27012_058MA,B27012_058EA,B27012_059EA,B27012_059MA,B27012_060MA,B27012_060EA,B27012_061EA,B27012_061MA,B27012_062MA,B27012_062EA,B27012_063MA,B27012_063EA,B27012_064MA,B27012_064EA,B27012_065MA,B27012_065EA,B27012_066MA,B27012_066EA,B27012_067EA,B27012_067MA,B27012_068MA,B27012_068EA,B27012_069EA,B27012_069MA,B27012_070MA,B27012_070EA,B27012_071MA,B27012_071EA,B27012_072MA,B27012_072EA,B27012_073MA,B27012_073EA,B27012_074EA,B27012_074MA,B27012_075EA,B27012_075MA,B27012_076MA,B27012_076EA,B27012_077MA,B27012_077EA,B27012_078MA,B27012_078EA,B27012_079EA,B27012_079MA,B27012_080EA,B27012_080MA,B27012_081EA,B27012_081MA,B27012_082EA,B27012_082MA,B27012_083MA,B27012_083EA,B27012_084EA,B27012_084MA,B27012_085EA,B27012_085MA,B27012_086EA,B27012_086MA,B27012_087EA,B27012_087MA,B27012_088EA,B27012_088MA,B27012_089MA,B27012_089EA,B27012_090EA,B27012_090MA,B27012_091EA,B27012_091MA,B27012_092MA,B27012_092EA,B27012_093EA,B27012_093MA,B27012_094EA,B27012_094MA,state
0400000US01,3647537,3371,1443438,16734,809999,11489,778951,10945,663958,10038,589676,9897,74358,4434,3778,872,14717,2268,114993,6845,31048,2715,30864,2721,19275,2000,7819,1232,26464,2533,1343,576,184,173,633439,11651,609419,11461,542201,11634,488963,11232,54676,4382,3177,793,19268,2563,67218,5115,24020,2364,23680,2309,15741,1744,6795,1242,20005,2185,1559,460,340,292,789246,13587,353000,9658,318430,9099,208999,7786,147222,6399,41761,4145,6629,1306,20275,2086,109431,6890,34570,2505,34379,2463,15653,1841,9757,1163,33555,2351,2167,634,191,166,436246,9593,402297,9711,303208,7888,215841,6564,48407,3746,6570,1281,42056,3401,99089,5769,33949,2410,33579,2383,14348,1519,10803,1394,32997,2354,2497,616,370,375,1414853,14414,558552,11467,321342,9604,238140,8545,91714,4615,34521,3486,78651,4523,89035,5088,83202,5518,237210,3959,236268,3825,85060,3116,75112,3950,234106,3805,33636,2940,942,690,856301,9614,515027,9112,395535,8193,183168,6547,59473,3745,90388,5108,134301,6677,119492,6971,341274,3711,339472,3504,107992,3532,113886,3902,336791,3530,63530,3250,1802,817,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,524363,2065,231589,5912,131975,4343,125973,4180,102489,4097,91552,4472,9034,1725,243,187,2360,620,23484,2621,6002,1066,5976,1070,4100,914,872,428,4988,955,286,262,26,32,99614,3697,95822,3614,80282,3646,72072,3921,6688,1317,199,148,2947,1211,15540,2219,3792,863,3785,861,3077,853,334,246,2812,653,16,19,7,12,169253,4699,85755,3357,80255,3325,51504,2748,40121,2536,4542,938,559,258,5910,928,28751,2228,5500,963,5388,964,2978,740,821,337,4605,927,363,228,112,93,83498,3061,78827,2945,57790,2961,41569,2744,5141,1146,772,366,8941,1284,21037,2171,4671,882,4550,839,2370,621,713,291,4411,822,596,409,121,143,123521,4327,52161,2945,31402,2714,22492,2462,9648,1651,1568,618,4810,1208,9898,1624,8910,1248,20759,1310,20558,1312,10621,1317,2068,610,20118,1282,2797,633,201,197,71360,2971,47497,2506,35774,2391,20240,1955,1981,605,3196,754,10271,1458,11723,1631,23863,1125,23631,1140,10281,1064,3685,862,23351,1173,4971,924,232,206,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4907721,1948,1925101,17003,1102748,11034,1066005,11497,861512,12095,740877,11937,89359,4657,3465,926,44262,3415,204493,7165,36743,2637,36277,2627,19060,2144,6983,1144,30649,2351,2397,711,466,341,822353,12050,795992,12468,686576,12510,595348,11861,62413,4395,2280,616,43784,3867,109416,6512,26361,2245,26224,2212,14225,1651,6856,1233,22602,2097,1945,979,137,113,1148117,18548,530514,13267,472016,12370,296170,9277,192204,7755,51957,3860,6848,1160,53304,3652,175846,7293,58498,3626,57809,3603,19930,2224,17671,2449,56334,3542,3310,661,689,413,617603,11588,563036,11419,420190,8910,275397,7167,62531,3565,7367,1707,86248,5405,142846,7073,54567,3174,54110,3183,16929,1886,17256,1821,52875,3087,4257,929,457,412,1834503,15737,749930,10170,382066,9773,264126,7336,94291,4651,37774,3119,52735,4017,110710,5973,117940,6484,367864,4284,364420,4350,104256,4323,111758,3845,357865,4553,42057,3278,3444,1086,1084573,10716,621785,10714,454905,10222,198129,7527,65986,3873,58837,4422,179198,7228,166880,6901,462788,3605,458976,3617,118153,4546,155019,4919,451648,4008,63966,3445,3812,872,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2197889,2534,895469,11142,502332,7797,480918,7738,388728,7180,341763,6589,45302,3323,2994,912,10837,1582,92190,5037,21414,1971,20983,2012,11445,1435,5321,968,18168,2058,857,406,431,473,393137,8035,378394,7495,329065,7104,299467,6805,30740,3087,1730,569,10050,1794,49329,4141,14743,1746,14301,1657,8665,1340,3774,835,12491,1562,1090,452,442,469,466296,9974,210818,6606,186068,6408,107706,5329,74233,4231,18721,2491,5356,1216,12324,1994,78362,4378,24750,1753,24737,1746,6541,972,8372,1027,24289,1662,2037,527,13,28,255478,7859,232008,7446,156017,6929,107593,5826,26740,3020,6382,1144,22065,2122,75991,4530,23470,2081,23421,2087,6896,1346,8891,1331,22862,2086,2867,1027,49,61,836124,12404,345159,7439,195517,6904,145902,5716,44360,3997,16798,2020,52056,3683,57480,4320,49615,4303,149642,2588,149405,2583,35128,2438,49728,2648,148245,2527,20097,1807,237,245,490965,8550,286995,7380,208458,6291,83975,4253,29877,2891,52886,3336,80948,4489,78537,4100,203970,3018,203475,3020,42029,2766,74897,3375,202614,3126,37196,2457,495,345,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28673598,5547,11376821,48529,6701758,34251,6450151,34279,5151614,32155,4478912,29913,530092,10462,23361,2497,241008,8303,1298537,22612,251607,6118,244361,6038,139307,5793,50175,3100,195537,5305,14865,2344,7246,1398,4675063,28830,4514311,27145,3890020,24826,3419539,26359,347655,10001,18854,1970,206721,7847,624291,14059,160752,6071,155920,5889,95833,5026,32825,2756,118965,4579,7270,1204,4832,1188,7455091,41595,3457313,28075,3184829,26429,2008528,22734,1325763,19915,366685,10498,35926,3030,347596,9444,1176301,21207,272484,7372,265889,7298,103032,3993,74530,3627,251895,6823,23368,2195,6595,1149,3997778,27032,3742030,26997,2783669,24364,1849848,20548,468136,12289,41851,3264,526574,11740,958361,15316,255748,7645,251022,7573,97500,4347,73500,3906,237219,7282,21319,2240,4726,1175,9841686,37814,3834565,26950,2282934,24721,1610382,19478,668125,13782,248053,8135,259087,8726,641740,13188,672552,13839,1551631,9766,1530412,10321,485682,7883,350545,7760,1501170,9963,313504,8312,21219,2972,6007121,26468,3802263,24563,2788758,23599,1296508,17529,420307,10598,265756,8046,1055678,17693,1013505,17525,2204858,9386,2166052,9697,600392,8925,544487,8866,2126827,10156,531055,10240,38806,3183,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3934081,4210,1754226,15821,1026615,12091,991807,11533,835657,10937,714536,10448,100374,4811,4202,1142,27790,2774,156150,6941,34808,2292,34323,2232,17489,1547,8282,1228,29181,2128,1418,439,485,292,727611,9861,706855,9619,627820,9482,545688,9859,65298,4167,1897,570,24793,2677,79035,5494,20756,1870,20546,1858,12502,1664,4403,891,16197,1474,305,210,210,204,1107035,15790,498289,11457,449046,11060,311180,8687,201095,6447,66147,3473,5855,1229,41397,3989,137866,7112,49243,2543,48631,2506,16122,1725,14799,1483,47056,2361,3031,828,612,438,608746,10705,561284,10394,437773,9487,287965,7662,84044,4359,5508,1144,63930,4209,123511,5490,47462,2739,47273,2727,14827,1510,16495,1598,45384,2700,2561,756,189,159,1072820,12726,413214,7606,212283,6754,163025,6542,66207,4010,27562,2915,36936,2813,55008,4321,49258,3995,200931,3067,199939,3087,64938,3345,62206,2787,197413,3021,23800,1771,992,601,659606,10471,383665,9704,306558,8298,151856,5646,56274,3256,37371,3185,84229,4345,77107,5078,275941,3367,274317,3421,77249,3448,94827,2622,270604,3569,37292,2649,1624,571,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2757250,1455,1184273,12438,676005,9026,639864,8926,573664,9956,511853,9932,51323,4159,2509,1006,23158,3356,66200,5046,36141,2174,35394,2159,24004,2077,7005,1053,28046,1938,934,433,747,433,508268,8863,489289,8732,454435,8985,408448,9201,31227,2584,2556,724,26758,3017,34854,3584,18979,1526,18849,1512,13717,1362,4048,747,14838,1531,1014,559,130,144,749657,12600,322332,8709,285592,8220,218221,6674,153295,5706,30963,2805,6728,1307,38672,3829,67371,4782,36740,2218,36654,2224,17622,1729,11156,1494,35964,2193,2851,939,86,100,427325,6948,390104,6583,339030,6018,236568,5531,43015,2554,6410,1441,65497,4277,51074,4388,37221,2446,36703,2459,16362,2025,10922,1434,34834,2419,3096,891,518,409,823320,9510,321572,6685,168067,5830,134189,5521,54969,3669,18140,2171,25529,2785,55587,4198,33878,3291,153505,3041,152658,3061,58551,2614,46704,2428,151316,3112,17095,2000,847,402,501748,8085,262779,7449,221954,6393,112448,5213,30089,2481,28090,2914,75845,4966,40825,3675,238969,2737,236651,2908,82551,3599,80257,3102,233259,3016,41120,2714,2318,833,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,708163,1158,301052,6737,162648,4744,156645,4686,140375,4209,127171,4322,10492,1671,697,441,6457,1364,16270,2183,6003,970,6003,970,4401,840,1001,431,5035,844,327,230,0,189,138404,4326,134668,4256,123107,4369,110592,4129,7401,1269,507,277,7881,1778,11561,1930,3736,730,3736,730,2714,602,755,371,3190,662,73,88,0,189,177726,5674,81422,4368,70834,4086,53850,3089,36092,3062,6023,1062,1855,672,12789,1777,16984,2522,10588,1032,10542,1032,5138,877,3284,626,10270,1032,679,300,46,78,96304,3307,86990,3157,75013,2938,49943,2920,6904,1096,2171,886,20103,2402,11977,2057,9314,1174,9314,1174,4130,709,3359,680,9202,1172,672,361,0,189,229385,4788,90435,2788,43240,2728,36258,2826,15983,1691,3642,871,10310,1940,14878,1935,6982,1473,47195,1330,46782,1307,22984,1372,16920,1495,46180,1336,5205,884,413,291,138950,3652,72761,3612,63809,3451,30525,2723,5814,1144,11305,1561,26061,2423,8952,1551,66189,1434,65178,1504,28282,1578,24369,1788,64801,1471,8250,1189,1011,425,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,524546,632,249938,5705,125956,3706,120661,3538,111712,3300,98626,3363,10164,1630,809,438,8133,1458,8949,1823,5295,785,5295,785,4271,743,614,316,4150,670,249,219,0,203,123982,4344,120166,4282,115241,4092,99055,3964,11382,1882,482,339,9164,1636,4925,1329,3816,797,3816,797,3168,748,546,262,2783,613,213,190,0,203,127053,5515,57664,3486,53170,3386,44211,2910,27243,2656,9045,1355,2051,853,10430,1787,8959,1559,4494,735,4494,735,2721,571,747,340,4282,733,659,352,0,203,69389,3867,64184,3705,58745,3659,35529,2750,11025,1577,712,347,16918,2167,5439,1017,5205,1033,5205,1033,3845,912,1011,411,4925,1000,549,291,0,203,147555,4721,58825,3058,39392,2915,32671,2849,9068,1418,4712,1166,3335,836,19432,2417,6721,1367,19433,1056,19433,1056,8630,1038,3639,731,18125,1173,5512,1161,0,203,88730,3181,55580,3143,51172,3068,16583,1682,6508,1212,6818,1197,29446,2717,4408,1130,33150,1189,32886,1230,16588,1566,7390,1071,31056,1284,9655,1299,264,266,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15225292,4755,5888749,33035,3243454,24491,3095797,22684,2321307,23428,1964468,23303,273213,10865,11609,2068,82366,5348,774490,17701,147657,5523,143274,5582,69051,3853,30251,2824,121957,5001,8036,1544,4383,1165,2645295,22529,2545414,22186,2081692,20518,1818558,19698,202479,7764,10010,1803,84743,5592,463722,13167,99881,5277,96649,5231,49177,3276,19004,2167,80682,4937,5931,1182,3232,1102,3378977,31319,1558031,22668,1364164,20940,759949,15431,489148,12331,142081,7300,19363,2377,109314,6584,604215,16394,193867,7382,191351,7360,59890,3450,55475,2681,184424,7272,13905,1765,2516,907,1820946,19637,1640870,19033,1093362,15633,712463,14566,198191,7787,19931,2640,182187,7405,547508,13737,180076,5816,176944,5808,50789,3674,54073,3048,172284,5842,12629,1782,3132,1125,5957566,30547,2472485,20767,1203908,20503,795787,15761,292959,10915,117683,5497,202601,8727,303069,11220,408121,11915,1268577,9274,1253426,9326,350251,8442,362014,7994,1234544,9486,167418,5459,15151,2361,3485081,22760,1796742,21961,1246011,17869,527534,12676,210468,8005,205485,9741,436308,11874,550731,16620,1688339,8323,1657612,8734,401653,8600,503148,8345,1633993,9134,287537,7898,30727,3613,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
