GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001EA,B21001H_001MA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005EA,B21001H_005MA,B21001H_006EA,B21001H_006MA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016EA,B21001H_016MA,B21001H_017MA,B21001H_017EA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021EA,B21001H_021MA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025EA,B21001H_025MA,B21001H_026EA,B21001H_026MA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031EA,B21001H_031MA,B21001H_032MA,B21001H_032EA,B21001H_033EA,B21001H_033MA,state
0400000US13,4291664,4965,2077531,3490,566580,2999,26054,2931,540526,4168,761797,2100,89339,5020,672458,5546,360374,689,76144,4218,284230,4305,249237,1029,109900,3980,139337,3984,139543,864,91591,3137,47952,2963,2214133,2143,572307,1508,5350,1178,566957,1927,768118,2084,11007,1886,757111,2663,384895,771,5999,1168,378896,1411,278212,460,3333,758,274879,941,210601,466,2717,691,207884,884,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,253728,2257,131207,2137,33475,1921,6295,1631,27180,1779,41512,1009,6441,968,35071,1264,27600,185,6228,993,21372,993,19227,93,8241,999,10986,989,9393,33,6112,664,3281,667,122521,694,33226,679,1346,585,31880,890,36062,169,1492,505,34570,509,25218,185,308,223,24910,223,16778,70,365,259,16413,270,11237,185,342,216,10895,216,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1014635,815,500018,552,145610,785,6841,1271,138769,1487,168325,619,21593,2195,146732,2240,87715,49,21348,1966,66367,1957,60180,275,29199,1829,30981,1817,38188,277,23733,1523,14455,1525,514617,495,142949,493,942,432,142007,679,169010,352,2545,804,166465,928,91030,159,1706,532,89324,570,62346,210,591,357,61755,446,49282,224,755,326,48527,408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6484234,3458,3142500,2414,874508,1623,33053,3055,841455,3327,1107605,1660,89743,4500,1017862,4615,569651,396,95258,3668,474393,3686,345228,471,137658,3898,207570,3858,245508,484,143746,3274,101762,3178,3341734,1760,859436,1202,4844,1112,854592,1682,1111893,831,10123,1442,1101770,1738,593205,437,4492,777,588713,911,390633,309,2733,655,387900,608,386567,274,5287,1384,381280,1412,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4138651,1781,2008692,1297,581756,1036,19879,2285,561877,2650,708739,997,81396,4439,627343,4344,356358,536,75309,3228,281049,3233,218468,294,90419,2689,128049,2651,143371,303,84846,2640,58525,2627,2129959,984,575696,980,2684,835,573012,1203,713533,910,8236,1382,705297,1662,371206,289,4322,1056,366884,1049,245846,411,2057,556,243789,672,223678,200,2972,919,220706,950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2123956,1663,1034687,1239,297986,1001,14567,2015,283419,2162,345262,713,32679,2796,312583,2853,188841,178,38248,2144,150593,2165,114482,31,46807,2487,67675,2487,88116,10,55313,1756,32803,1757,1089269,858,291137,516,1637,639,289500,833,345052,543,4466,975,340586,1123,190830,179,2878,857,187952,885,125649,256,1036,385,124613,466,136601,21,1875,600,134726,601,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1731575,1572,841162,1427,248173,1268,13194,2115,234979,2363,279318,861,30899,2420,248419,2561,152466,399,32516,2380,119950,2342,92315,365,38807,1958,53508,1885,68890,287,42450,1613,26440,1557,890413,453,240949,610,2978,803,237971,1047,286075,532,3995,781,282080,960,157507,184,2329,798,155178,815,101271,222,854,303,100417,356,104611,13,1154,431,103457,429,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2945920,1787,1421950,1354,405267,1105,18995,2556,386272,2561,508687,1073,57380,3751,451307,3841,249800,269,48361,2818,201439,2778,161437,127,62254,3174,99183,3165,96759,223,55872,2078,40887,2049,1523970,911,406305,639,3337,939,402968,1101,520434,623,7052,1224,513382,1435,266113,367,4250,1017,261863,1045,181893,116,1651,609,180242,628,149225,115,1443,609,147782,632,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2166241,1512,1051670,1244,308977,1650,14718,2456,294259,2848,360158,1695,34118,3526,326040,3750,186034,109,35743,2844,150291,2829,119661,619,44857,2443,74804,2347,76840,609,49971,2018,26869,1962,1114571,767,307983,1105,3054,1040,304929,1504,364413,1011,4227,1167,360186,1587,193805,101,1935,661,191870,657,133846,383,1009,406,132837,599,114524,380,1477,533,113047,656,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1013238,720,488853,535,121066,366,6485,1551,114581,1590,168439,453,21918,1928,146521,1931,95866,33,24258,1929,71608,1940,62934,165,28502,1513,34432,1513,40548,165,27127,1194,13421,1194,524385,408,120029,340,490,265,119539,448,176015,141,3626,785,172389,788,101874,165,1466,489,100408,489,67214,165,743,295,66471,295,59253,41,1198,488,58055,487,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2532198,2546,1219745,2244,325005,1848,13079,1784,311926,2475,424408,1165,50066,2795,374342,3212,228723,182,43590,2569,185133,2562,143925,934,62129,2443,81796,2462,97684,107,61886,1953,35798,1971,1312453,1227,324826,935,4948,1005,319878,1450,441176,360,10554,1839,430622,1854,238114,425,4401,763,233713,846,160232,94,1411,543,158821,543,148105,283,2961,801,145144,850,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4085202,3563,1950412,1857,541184,1192,14397,2003,526787,2425,682860,1159,53088,3550,629772,3934,352945,429,53408,3269,299537,3347,218131,238,81242,3238,136889,3215,155292,454,96393,2521,58899,2521,2134790,2121,544954,1285,1249,505,543705,1309,708666,911,6393,1102,702273,1521,378817,524,2634,731,376183,880,251093,115,1521,804,249572,833,251260,372,3315,792,247945,849,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5988354,1683,2921000,1208,794717,981,23048,2499,771669,2740,1012091,788,98621,4501,913470,4465,547200,281,102149,3699,445051,3708,339287,216,139671,3236,199616,3203,227705,89,135146,2953,92559,2951,3067354,780,772340,580,4289,993,768051,1156,1015370,558,11824,1490,1003546,1652,567484,255,5936,1037,561548,1110,370822,187,2282,606,368540,622,341338,246,4788,813,336550,851,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3519087,1491,1725389,832,485019,631,16398,1851,468621,1961,606367,478,55147,3356,551220,3374,316323,131,67060,2594,249263,2573,185141,146,79140,2479,106001,2505,132539,141,81471,1927,51068,1933,1793698,914,472428,552,2689,721,469739,876,603869,554,7782,1018,596087,1111,320353,431,2649,535,317704,689,200920,236,1451,472,199469,530,196128,130,2636,641,193492,654,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1346784,1376,651779,1119,179117,1784,7745,1521,171372,2079,224411,1605,26254,2499,198157,2756,113991,363,27388,2255,86603,2357,83026,784,35839,2250,47187,2204,51234,758,31305,1525,19929,1470,695005,1014,179150,2048,1721,966,177429,2380,224539,1734,2005,683,222534,1741,119993,349,2337,751,117656,868,92160,597,943,568,91217,767,79163,509,1461,473,77702,682,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3813972,2095,1846412,1608,529164,1480,22142,2384,507022,2659,634613,1077,75603,4229,559010,4262,324849,341,77384,3716,247465,3723,212611,377,93928,3694,118683,3639,145175,362,90763,2390,54412,2364,1967560,1201,526485,1394,2596,810,523889,1571,642278,813,9685,1390,632593,1425,344055,203,6214,1093,337841,1123,238129,311,1689,467,236440,520,216613,303,2252,686,214361,753,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,703185,816,350729,647,96335,761,4041,962,92294,1211,111502,638,14832,1814,96670,1928,68687,11,15577,1677,53110,1676,45309,16,20418,1312,24891,1313,28896,11,17404,1145,11492,1145,352456,457,91178,436,1025,454,90153,644,109848,279,1584,449,108264,509,69358,80,1125,401,68233,388,44140,22,395,243,43745,246,37932,15,467,235,37465,236,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1179005,1115,575196,1034,169465,877,6801,1183,162664,1394,193477,624,22435,2003,171042,2012,103071,89,20672,1435,82399,1431,61715,51,25219,1511,36496,1508,47468,16,29181,1421,18287,1420,603809,562,166064,638,1970,667,164094,869,193067,632,3020,736,190047,914,105972,107,1786,489,104186,486,67131,92,921,418,66210,446,71575,21,591,244,70984,246,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1198940,1835,607357,1331,146465,1326,12119,1881,134346,2126,208965,968,31076,2927,177889,3208,114326,4,31367,2594,82959,2594,87588,211,43273,2265,44315,2268,50013,152,33511,1576,16502,1560,591583,773,140344,574,1842,634,138502,874,192595,403,4715,1012,187880,1082,112944,255,2860,843,110084,879,86570,311,1900,651,84670,677,59130,295,1493,666,57637,726,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,974147,995,475145,545,124153,421,4446,952,119707,1017,170920,345,21140,1912,149780,1982,91447,81,18401,1650,73046,1672,54790,185,26864,1472,27926,1472,33835,185,23329,1196,10506,1196,499002,562,121602,504,399,290,121203,531,176052,159,3601,821,172451,831,93447,72,1936,712,91511,704,58157,34,324,215,57833,217,49744,185,1796,743,47948,743,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4104357,3737,1971687,2103,479010,1284,10971,1638,468039,2027,706827,1276,37785,2578,669042,2643,375454,623,43990,2830,331464,2859,233952,266,86728,3134,147224,3140,176444,169,109771,2933,66673,2929,2132670,2339,461010,1417,2669,820,458341,1524,725119,1137,3848,890,721271,1396,394673,673,1910,688,392763,951,269590,280,1743,584,267847,701,282278,116,3104,854,279174,851,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,685524,1300,335370,1137,80461,1557,6695,1336,73766,1759,100434,1459,19034,1883,81400,2498,68948,355,16897,1774,52051,1680,51467,651,25813,1721,25654,1754,34060,666,23241,1393,10819,1386,350154,590,72289,594,1458,730,70831,987,103547,573,2472,698,101075,935,75093,373,2362,727,72731,767,55199,718,1188,560,54011,894,44026,633,676,347,43350,713,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9079907,4985,4377882,3014,1219557,1746,32922,3168,1186635,3621,1498720,1598,102292,4371,1396428,4689,786679,780,102387,4171,684292,4281,496829,510,168230,4865,328599,4829,376097,535,205800,4246,170297,4184,4702025,3081,1220463,1746,5383,1567,1215080,2094,1508309,1521,12790,1449,1495519,2079,823098,973,7251,1191,815847,1703,566312,551,3749,832,562563,1060,583843,500,5943,1078,577900,1186,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5041827,3550,2407932,3209,630005,3281,30014,2740,599991,3858,855891,2173,102156,4908,753735,5437,427189,192,88380,4053,338809,4018,307357,220,133370,4591,173987,4608,187490,242,116390,2573,71100,2596,2633895,1534,652708,2017,6306,1411,646402,2425,886158,1709,15973,2425,870185,3092,463977,287,8635,1587,455342,1632,346352,261,3264,731,343088,776,284700,237,3963,756,280737,821,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,497553,811,251846,858,85235,865,5762,1697,79473,1877,78955,535,7253,993,71702,1094,43570,140,9442,1166,34128,1162,24423,30,9711,841,14712,838,19663,10,10664,878,8999,878,245707,406,75134,550,698,373,74436,618,74300,469,985,360,73315,617,41297,108,776,519,40521,529,25148,134,165,128,24983,175,29828,54,188,147,29640,122,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
