GEO_ID,B23023_001E,B23023_001M,B23023_002E,B23023_002M,B23023_003E,B23023_003M,B23023_004E,B23023_004M,B23023_005E,B23023_005M,B23023_006E,B23023_006M,B23023_007E,B23023_007M,B23023_008E,B23023_008M,B23023_009E,B23023_009M,B23023_010E,B23023_010M,B23023_011E,B23023_011M,B23023_012E,B23023_012M,B23023_013E,B23023_013M,B23023_014E,B23023_014M,B23023_015E,B23023_015M,B23023_016E,B23023_016M,B23023_017E,B23023_017M,B23023_018E,B23023_018M,B23023_019E,B23023_019M,B23023_020E,B23023_020M,B23023_021E,B23023_021M,B23023_022E,B23023_022M,B23023_023E,B23023_023M,B23023_024E,B23023_024M,B23023_025E,B23023_025M,B23023_026E,B23023_026M,B23023_027E,B23023_027M,B23023_028E,B23023_028M,B23023_029E,B23023_029M,B23023_030E,B23023_030M,B23023_031E,B23023_031M,B23023_032E,B23023_032M,B23023_033E,B23023_033M,B23023_034E,B23023_034M,B23023_035E,B23023_035M,B23023_036E,B23023_036M,B23023_037E,B23023_037M,B23023_038E,B23023_038M,B23023_039E,B23023_039M,B23023_040E,B23023_040M,B23023_041E,B23023_041M,B23023_042E,B23023_042M,B23023_043E,B23023_043M,B23023_044E,B23023_044M,B23023_045E,B23023_045M,B23023_046E,B23023_046M,B23023_047E,B23023_047M,B23023_048E,B23023_048M,B23023_049E,B23023_049M,B23023_050E,B23023_050M,B23023_051E,B23023_051M,B23023_052E,B23023_052M,B23023_053E,B23023_053M,B23023_054E,B23023_054M,B23023_055E,B23023_055M,B23023_056E,B23023_056M,B23023_057E,B23023_057M,B23023_058E,B23023_058M,B23023_059E,B23023_059M,B23023_060E,B23023_060M,B23023_061E,B23023_061M,B23023_062E,B23023_062M,B23023_063E,B23023_063M,B23023_064E,B23023_064M,B23023_065E,B23023_065M,B23023_066E,B23023_066M,B23023_067E,B23023_067M,B23023_068E,B23023_068M,B23023_069E,B23023_069M,B23023_070E,B23023_070M,B23023_071E,B23023_071M,B23023_072E,B23023_072M,B23023_073E,B23023_073M,B23023_074E,B23023_074M,B23023_075E,B23023_075M,B23023_076E,B23023_076M,B23023_077E,B23023_077M,B23023_078E,B23023_078M,B23023_079E,B23023_079M,B23023_080E,B23023_080M,B23023_081E,B23023_081M,B23023_082E,B23023_082M,B23023_083E,B23023_083M,B23023_084E,B23023_084M,B23023_085E,B23023_085M,B23023_086E,B23023_086M,B23023_087E,B23023_087M,B23023_088E,B23023_088M,B23023_089E,B23023_089M,B23023_090E,B23023_090M,B23023_091E,B23023_091M,B23023_092E,B23023_092M,B23023_093E,B23023_093M,B23023_094E,B23023_094M,B23023_095E,B23023_095M,B23023_096E,B23023_096M,B23023_097E,B23023_097M,B23023_098E,B23023_098M,B23023_099E,B23023_099M,NAME,B23023_001MA,B23023_001EA,B23023_002EA,B23023_002MA,B23023_003MA,B23023_003EA,B23023_004MA,B23023_004EA,B23023_005EA,B23023_005MA,B23023_006MA,B23023_006EA,B23023_007EA,B23023_007MA,B23023_008EA,B23023_008MA,B23023_009MA,B23023_009EA,B23023_010EA,B23023_010MA,B23023_011MA,B23023_011EA,B23023_012MA,B23023_012EA,B23023_013EA,B23023_013MA,B23023_014MA,B23023_014EA,B23023_015MA,B23023_015EA,B23023_016MA,B23023_016EA,B23023_017EA,B23023_017MA,B23023_018EA,B23023_018MA,B23023_019EA,B23023_019MA,B23023_020MA,B23023_020EA,B23023_021MA,B23023_021EA,B23023_022MA,B23023_022EA,B23023_023EA,B23023_023MA,B23023_024EA,B23023_024MA,B23023_025MA,B23023_025EA,B23023_026MA,B23023_026EA,B23023_027MA,B23023_027EA,B23023_028MA,B23023_028EA,B23023_029EA,B23023_029MA,B23023_030MA,B23023_030EA,B23023_031EA,B23023_031MA,B23023_032EA,B23023_032MA,B23023_033EA,B23023_033MA,B23023_034MA,B23023_034EA,B23023_035EA,B23023_035MA,B23023_036EA,B23023_036MA,B23023_037EA,B23023_037MA,B23023_038MA,B23023_038EA,B23023_039EA,B23023_039MA,B23023_040MA,B23023_040EA,B23023_041EA,B23023_041MA,B23023_042EA,B23023_042MA,B23023_043MA,B23023_043EA,B23023_044EA,B23023_044MA,B23023_045MA,B23023_045EA,B23023_046EA,B23023_046MA,B23023_047MA,B23023_047EA,B23023_048MA,B23023_048EA,B23023_049EA,B23023_049MA,B23023_050MA,B23023_050EA,B23023_051EA,B23023_051MA,B23023_052MA,B23023_052EA,B23023_053MA,B23023_053EA,B23023_054MA,B23023_054EA,B23023_055MA,B23023_055EA,B23023_056MA,B23023_056EA,B23023_057EA,B23023_057MA,B23023_058MA,B23023_058EA,B23023_059EA,B23023_059MA,B23023_060MA,B23023_060EA,B23023_061EA,B23023_061MA,B23023_062EA,B23023_062MA,B23023_063EA,B23023_063MA,B23023_064EA,B23023_064MA,B23023_065MA,B23023_065EA,B23023_066EA,B23023_066MA,B23023_067MA,B23023_067EA,B23023_068EA,B23023_068MA,B23023_069MA,B23023_069EA,B23023_070MA,B23023_070EA,B23023_071MA,B23023_071EA,B23023_072MA,B23023_072EA,B23023_073EA,B23023_073MA,B23023_074EA,B23023_074MA,B23023_075MA,B23023_075EA,B23023_076MA,B23023_076EA,B23023_077MA,B23023_077EA,B23023_078EA,B23023_078MA,B23023_079MA,B23023_079EA,B23023_080EA,B23023_080MA,B23023_081EA,B23023_081MA,B23023_082MA,B23023_082EA,B23023_083EA,B23023_083MA,B23023_084MA,B23023_084EA,B23023_085EA,B23023_085MA,B23023_086EA,B23023_086MA,B23023_087EA,B23023_087MA,B23023_088EA,B23023_088MA,B23023_089EA,B23023_089MA,B23023_090EA,B23023_090MA,B23023_091EA,B23023_091MA,B23023_092EA,B23023_092MA,B23023_093MA,B23023_093EA,B23023_094EA,B23023_094MA,B23023_095EA,B23023_095MA,B23023_096EA,B23023_096MA,B23023_097EA,B23023_097MA,B23023_098MA,B23023_098EA,B23023_099MA,B23023_099EA,state
0400000US01,3124017,5503,1528876,5198,216758,7030,80917,4561,63075,4033,45593,3377,1606,713,3954,1025,3257,945,3775,1019,4890,1179,13865,2133,4518,1020,370,239,1380,580,1784,695,2463,940,3350,1046,3977,1057,1237,548,54,91,198,158,400,319,236,183,1852,713,135841,5903,1312118,8981,1048918,11565,880480,11785,746047,10800,12035,2065,35612,3181,31516,2952,26899,2538,28371,2830,139583,6639,62056,4928,4066,1102,12484,2229,16814,2511,19877,2223,24286,2612,28855,3180,6891,1307,457,249,1322,521,2723,741,5009,1282,12453,2140,263200,8787,1595141,4457,225264,6315,67783,3748,42876,3404,32723,2726,447,258,1986,651,2839,1021,2689,961,2192,746,19643,2094,6990,981,285,200,1367,600,3440,979,3265,857,4296,1021,5264,1213,1311,550,234,208,417,438,251,175,353,184,2698,799,157481,6450,1369877,7502,959082,9286,688140,9935,577677,10746,8615,1445,31829,3082,28678,2903,19715,2671,21626,2872,222201,6843,107698,5596,6701,1274,19436,2210,31371,3377,22535,2673,34460,2939,48741,3292,12865,1897,836,556,3559,990,6853,1135,7149,1091,17479,2054,410795,8844,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,500140,2006,266426,1839,29145,2663,16413,2121,11902,1786,7875,1437,390,384,523,318,854,414,779,345,1481,625,3632,1215,1076,537,95,129,277,236,302,238,483,264,1399,1056,879,437,129,115,19,34,48,72,294,293,13,17,376,228,12732,1881,237281,3448,210189,3212,182369,3637,132702,4148,2912,825,8599,1426,15693,1807,14367,1587,8096,1056,22950,2404,8510,1735,419,178,2149,714,3974,1126,3139,706,4759,1067,4870,1032,1178,449,97,138,668,407,453,290,378,213,2096,734,27092,2374,233714,1799,21360,2212,11758,1547,7397,1330,5855,1255,56,61,269,255,382,246,270,159,565,301,3467,1064,1568,744,78,131,209,241,616,501,355,293,641,495,894,506,230,210,0,147,58,66,408,453,6,12,192,168,9602,1462,212354,2542,168548,2874,121107,3520,92156,3542,2825,679,7698,1245,7902,1326,6171,1008,4355,881,37362,2489,15228,1498,1089,502,4732,929,5628,951,4811,875,5874,1154,10079,1320,1752,559,161,141,826,448,2004,803,1503,545,3833,743,43806,2777,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4172962,4697,2097238,3376,218968,8423,90843,5200,67288,4456,48895,4002,1231,505,3945,992,4206,1139,3746,1156,5265,1106,18424,2343,6677,1265,615,479,1364,520,2759,1131,2861,947,4148,1098,5131,859,768,355,47,78,640,385,525,375,646,342,2505,725,128125,5738,1878270,8842,1501400,11331,1231679,10225,1038138,11686,20258,2483,49741,3588,47028,4333,33769,3013,42745,3842,224003,7960,103863,5489,5904,1023,20523,2104,33565,3327,26680,2470,33468,3182,45718,3633,11110,1729,1213,650,2463,674,4816,1037,7343,1450,18773,2205,376870,8681,2075724,3672,204493,8080,80366,5788,51810,4116,36631,3440,805,510,4024,1007,3466,1146,2456,753,4428,1441,21403,2588,9377,1652,196,140,2150,735,3085,780,2909,957,3686,1218,7153,1332,1732,484,678,657,747,437,457,277,1113,522,2426,761,124127,5913,1871231,8732,1302016,12318,915115,12364,762117,12886,14755,1873,42243,3345,37945,3417,28888,3645,29167,3744,316376,8517,164942,6466,7558,1445,30749,2515,39857,3707,35749,3281,37521,3437,70525,4579,19536,2639,1469,507,6404,1224,8768,1410,10321,1612,24027,2390,569215,10764,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1871626,4042,932041,3934,143680,5153,52178,3509,37196,2787,26869,2376,304,218,1780,630,2704,756,2636,770,2903,750,11241,1934,4961,1268,205,179,792,391,1148,696,1995,980,2140,732,3741,1059,940,408,301,373,304,323,428,282,279,236,1489,746,91502,4655,788361,6858,633283,7394,534531,7197,458075,8050,7750,1686,20530,2666,16436,1929,16217,2231,15523,2282,80289,4280,36733,3585,2160,656,7039,1522,9699,1463,8526,1564,16132,2208,18463,1923,4569,1238,608,667,1282,486,2256,711,2398,676,7350,1254,155078,7815,939585,3680,137850,5518,43500,3223,26980,2312,19840,1654,286,199,1294,553,1998,667,1689,687,1873,651,12525,1807,5690,996,428,288,1143,596,2087,778,1083,471,2094,796,3995,923,1121,520,255,301,236,250,739,475,395,317,1249,546,94350,4849,801735,7050,577324,8087,423362,7969,359442,7641,6118,1460,16090,2286,16235,1743,13089,2111,12388,1537,127329,5591,68906,4291,3075,1007,11037,1752,12849,2156,14743,2077,16719,2293,26633,2419,7123,1182,691,358,1758,574,3398,913,3896,967,9767,1600,224411,7430,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25415009,10463,12803858,7625,1093573,18599,433190,10986,301612,8717,218751,7252,7882,1547,17219,2143,20049,2437,15805,2119,21906,2442,98545,5441,41016,3484,1969,764,9374,1408,13412,2011,12810,2062,19964,2534,33033,3094,9871,1635,765,383,2021,758,3315,676,3855,789,13206,2065,660383,16229,11710285,20024,9416228,27053,7635971,30564,6344688,34325,161944,6777,337244,10342,320270,9167,236324,7497,235501,8328,1468625,18752,707081,11771,42197,3113,142805,7014,207928,8450,159018,6827,209596,8052,311632,9145,79910,4232,5217,1115,19683,2374,35614,2682,44440,3581,126768,5601,2294057,21505,12611151,8447,1027493,16047,371905,9043,218675,7854,161606,6748,4564,784,12866,1751,14276,1740,11584,1710,13779,1869,109923,5025,56241,3851,3325,621,9355,1854,13517,2016,12370,1814,15115,1956,43307,3872,11967,1791,896,418,3090,779,4683,1083,6698,1525,15973,2123,655588,12943,11583658,18539,7972475,26319,5348479,29085,4369467,26935,108090,4613,270755,9244,234759,9330,182162,7323,183246,6533,2106634,21811,1157490,18540,67958,4198,208468,8079,240122,7983,192334,7361,240262,8365,517362,9707,151583,6153,11511,1703,41940,2884,69732,3871,71518,4008,171078,5671,3611183,23631,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3509451,5018,1786433,4036,179867,6377,91811,4889,69710,4240,51232,3403,1020,476,4313,942,5522,1294,4135,968,3488,989,17160,2378,6235,1329,268,216,1521,607,3165,1024,2887,839,3084,927,4941,1170,1347,571,304,267,203,194,580,424,428,251,2079,736,88056,4991,1606566,7093,1411853,8003,1174067,10353,971138,10991,25669,2660,55055,3384,49752,3948,38533,3760,33920,3659,193813,8406,80847,4927,3920,936,19910,1782,29357,3599,25665,2852,34114,3331,43973,3151,7582,1284,476,319,3908,1007,4979,986,8272,1411,18756,2348,194713,5451,1723018,4045,149160,6732,69914,4507,41609,3621,31235,2966,833,404,1875,712,3297,1029,2252,777,2117,611,20672,2585,9180,1557,376,272,1266,417,3423,1245,2952,1155,3475,946,7633,1211,1453,489,148,151,837,405,498,324,1974,894,2723,826,79246,4753,1573858,7870,1224432,10880,823112,9092,679053,9156,17008,1925,39735,3152,36571,2982,24514,2486,26231,2839,315936,7876,162388,6225,10882,1880,30511,2777,39757,3154,37196,3149,35202,2645,85384,4330,22294,2692,1672,610,7358,1085,13155,1972,12175,1402,28730,2292,349426,9028,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2364376,2725,1168955,2128,98600,5086,47063,3429,31749,2576,23707,2260,784,374,1310,555,2201,681,1940,774,1807,689,10826,1514,5314,1127,389,255,473,289,1148,501,1387,713,2115,847,4488,1014,607,340,102,121,686,489,416,298,746,405,1931,734,51537,3624,1070355,5129,907126,6346,743869,9227,622511,8969,12687,1621,31277,3128,29324,3290,24142,2811,23928,2597,126670,6415,55035,4142,2457,833,11142,1681,16430,2065,17866,2336,23740,2881,36587,2773,7745,1493,638,346,1788,561,4991,1106,7422,1359,14003,1634,163229,5128,1195421,2492,97660,4950,43292,2910,23882,2073,17967,1977,649,492,1738,673,826,359,814,417,1888,719,14066,1971,6526,1367,217,222,1516,440,2296,828,1360,529,2151,788,5344,1149,1480,603,383,498,726,324,824,413,490,316,1441,472,54368,3905,1097761,5705,854410,8214,559823,8515,473112,8742,9529,1404,29518,2573,16877,1930,13278,1679,17509,2205,231577,6643,130165,5901,6057,1146,24583,2501,25946,2537,19643,2023,25183,2792,63010,4336,16647,2140,1483,624,6565,1183,9000,1296,8378,1181,20937,2436,243351,7698,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,595180,1450,288977,1229,28962,2785,13654,2062,9443,1702,6651,1203,445,400,361,264,560,445,776,570,650,477,3536,1202,1613,766,0,189,442,343,529,358,277,248,675,383,675,369,186,147,0,189,0,189,60,81,178,217,251,239,15308,2039,260015,2913,221067,3509,181743,4058,152576,4678,3342,939,6924,1502,7180,1342,6066,1358,5655,1278,31681,3049,11086,1633,916,483,3580,999,5312,1292,5116,1289,5671,989,7643,1487,1620,635,0,189,710,506,848,545,1188,460,3277,1033,38948,2804,306203,1319,33341,2927,13640,1954,8697,1613,7465,1603,136,141,268,192,187,135,205,198,436,336,3693,999,1686,766,154,186,424,354,593,449,376,254,460,433,1250,506,238,226,35,58,16,35,130,213,334,333,497,313,19701,2044,272862,3278,212399,4049,151438,4764,127962,4446,1429,569,6830,1322,5143,1267,3901,951,6173,1391,48897,3167,25513,2174,756,349,4764,1030,7022,1706,5645,1176,5197,1070,12064,1529,2409,867,527,329,1054,396,1352,582,2126,726,4596,928,60463,3465,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,471473,966,225648,790,19703,1756,9083,1288,6113,1032,3794,829,193,256,518,274,625,391,360,202,623,321,2411,742,761,462,0,203,243,184,240,230,558,386,609,366,559,389,84,139,0,203,0,203,0,203,341,279,134,220,10620,1396,205945,1864,170725,2969,141793,3395,120033,3513,1847,779,5295,1233,3447,932,5044,1219,6127,1268,22629,2395,7334,1505,525,477,1411,684,2852,733,3244,1048,7263,1343,6303,1252,1135,550,0,203,578,443,952,463,775,462,2863,951,35220,2796,245825,729,23247,2535,8294,1475,5106,1157,3845,962,36,61,488,388,348,273,226,167,163,152,2219,723,1303,535,120,140,97,152,147,145,27,46,525,349,969,430,415,284,0,203,0,203,0,203,316,237,238,187,14953,1817,222578,2692,177533,3389,139334,3901,116853,4181,2663,669,6308,1490,6675,1459,2819,831,4016,1174,29237,2686,11648,1509,529,363,2868,820,4228,1299,4208,960,5756,1623,8962,1219,2437,716,0,203,786,398,1578,653,1573,483,2588,743,45045,3169,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12352418,9025,6109980,5685,653907,16533,237960,9362,166322,7595,123179,6132,3466,873,7783,1680,10126,1721,11263,2078,10505,1713,53577,4677,20775,3176,1092,534,4734,1257,8405,1608,8170,1823,10401,1674,18061,2348,5044,1331,453,301,676,414,2901,897,2376,741,6611,1206,415947,12836,5456073,17701,4334816,22868,3541913,25062,3017578,23769,60985,5433,129868,6764,133529,7991,100281,6659,99672,6402,675498,15882,327235,12261,17316,2117,60455,4554,90743,5576,85641,5465,94108,5637,117405,6472,32321,4005,3028,958,8038,1382,11054,1910,15555,2123,47409,3270,1121257,16523,6242438,6733,618951,13690,219550,7954,141984,6377,108626,5927,2820,728,8597,2081,8162,1480,6529,1221,7250,1508,59111,4001,25765,2838,1727,706,6885,1409,9386,1776,5971,1305,9377,1737,18455,2352,5699,1242,44,74,1159,569,2123,745,2614,946,6816,1369,399401,12070,5623487,14692,4020611,24773,2889277,24442,2445287,23283,44259,3322,137428,6786,106141,5755,74529,5417,81633,5436,949941,16753,511559,14282,24547,2608,96348,6014,112365,5849,92906,6254,112216,6346,181393,7416,47042,3701,4879,1135,15728,1997,25875,2532,27577,3027,60292,4107,1602876,22132,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
