GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001EA,B05010_001MA,B05010_002EA,B05010_002MA,B05010_003MA,B05010_003EA,B05010_004EA,B05010_004MA,B05010_005MA,B05010_005EA,B05010_006EA,B05010_006MA,B05010_007MA,B05010_007EA,B05010_008MA,B05010_008EA,B05010_009EA,B05010_009MA,B05010_010MA,B05010_010EA,B05010_011EA,B05010_011MA,B05010_012MA,B05010_012EA,B05010_013MA,B05010_013EA,B05010_014EA,B05010_014MA,B05010_015MA,B05010_015EA,B05010_016MA,B05010_016EA,B05010_017EA,B05010_017MA,B05010_018EA,B05010_018MA,B05010_019EA,B05010_019MA,B05010_020MA,B05010_020EA,B05010_021EA,B05010_021MA,B05010_022EA,B05010_022MA,B05010_023EA,B05010_023MA,B05010_024EA,B05010_024MA,B05010_025MA,B05010_025EA,state
0400000US13,2347924,9470,602115,18886,182670,11869,100377,9102,70052,9778,12241,3527,418943,16144,353384,14922,65559,8055,559930,19620,287934,15326,188902,12129,74247,7718,24785,5082,271845,15092,235478,13425,36367,5738,1185879,21278,940962,21279,777759,18867,95775,6970,67428,5754,242332,11434,219123,11669,23209,4124,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,289374,3066,36279,4816,12461,3052,7525,2389,3606,1749,1330,1217,23750,3821,18345,3429,5405,1804,56117,5054,35954,4138,23267,3462,7855,2161,4832,2005,20163,3788,15949,3091,4214,1657,196978,6505,154976,6312,108065,6340,21564,3502,25347,3326,41817,3960,33945,3606,7872,2195,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,412236,2744,75709,7994,34379,5075,21617,3965,8951,2641,3811,1692,41330,7086,36894,6847,4436,1886,125130,8234,90974,7866,71960,6920,14074,3366,4940,2490,34060,3866,30547,3645,3513,1739,211397,8238,179781,8004,160391,8295,8156,2250,11234,3084,31547,3357,29814,3166,1733,974,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2890513,6570,583478,19565,183632,11473,71477,7030,90253,8171,21902,4925,398455,14707,332356,13998,66099,7037,597307,19271,326639,14208,159752,9844,130239,9613,36648,4761,269701,13494,209096,10665,60605,7503,1709728,18548,1398952,17676,1058690,16202,220117,10712,120145,7857,307897,11449,269551,10136,38346,4469,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1503452,6191,323091,12977,102346,8079,69248,6576,25058,4660,8040,2818,220506,10842,205170,10940,15336,3342,357521,12202,210478,12095,176241,11447,22738,4319,11499,2422,146654,8854,136866,8796,9788,2235,822840,14570,669827,14725,620658,13700,23642,3252,25527,3479,152407,8113,148330,7854,4077,1552,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,694268,3534,107969,7132,27235,3566,18702,3033,7320,2265,1213,696,80457,6016,73136,5879,7321,2584,147109,7728,83339,6757,69865,5955,8661,2103,4813,1517,63770,4714,57047,4579,6723,1966,439190,9079,371924,8111,342673,7799,17715,2761,11536,2562,66670,4644,64078,4518,2592,949,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,688943,4400,123822,9184,43825,5859,27089,4465,13595,3434,3141,1240,79997,7704,63456,6289,16541,3290,156129,7717,94290,7241,68729,5958,19629,4123,5932,2021,61816,5410,55405,5498,6411,2393,408992,9250,343561,7910,306716,7169,21646,3098,15199,3164,64837,5386,60702,5117,4135,1293,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,943560,5222,230513,10639,74375,7263,63247,6591,7850,2405,3278,1642,155771,7490,146290,7706,9481,2444,208425,8927,119626,7031,106437,6838,8540,2485,4649,1613,88698,7006,83802,7032,4896,1603,504622,10079,410841,8993,385071,9398,12355,2083,13415,2659,92802,6446,89758,6774,3044,1532,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1043036,5896,279141,11885,44272,5419,35878,4926,5984,2040,2410,1399,234869,11285,225336,11168,9533,3258,232268,11183,106540,8228,94742,8092,8058,2113,3740,1667,125474,9136,121252,8987,4222,1427,531627,12574,412802,11444,384615,11673,12949,1947,15238,3416,118568,7723,115195,7534,3373,1111,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,246380,2535,41865,4274,12553,2361,10259,2242,2137,1243,157,225,29134,4026,27581,3697,1553,948,59805,5044,34116,4027,31029,3654,1265,874,1822,1191,25659,3734,24425,3741,1234,758,144710,5109,115653,5512,107918,5596,986,520,6749,1562,28724,3403,27405,3403,1319,699,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287167,5139,169059,11453,40195,6497,19082,4332,17722,3608,3391,1440,128265,9954,105791,8456,22474,4533,223230,11355,105068,7786,52456,5113,44282,5348,8330,2716,117866,9357,92123,7793,25743,4266,894878,11922,670088,11408,500024,10925,109240,7506,60824,4612,221330,10375,185902,9664,35428,4425,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336067,5188,209308,9745,49679,6297,21053,3751,21514,4039,7112,2734,159586,9021,122694,8714,36892,5221,193341,9478,87247,7762,42749,4852,34637,4304,9861,2742,105783,7699,77320,6290,28463,4251,933418,12814,759589,13751,565775,11906,115388,6676,78426,5735,167721,8370,135711,8602,32010,3985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2133395,7614,494989,13555,143721,8437,92846,6537,38563,4932,12312,3025,351115,11923,331756,12092,19359,3582,457008,15253,254164,11133,199662,9686,36140,4336,18362,3403,202115,11295,192144,11231,9971,2542,1181398,14543,966879,14587,844710,14283,70955,4547,51214,5336,213445,10018,204569,9865,8876,2103,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1233088,4041,167387,8621,52585,6698,24114,3422,24315,5118,4156,1514,114564,6890,92524,6984,22040,3696,236081,9901,127644,9191,90212,7155,29238,4428,8194,1699,108139,7058,86983,5834,21156,3715,829620,10243,694766,11232,609800,10249,47209,4873,37757,3720,132801,5921,120485,5518,12316,2368,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684715,5204,227738,10694,50621,7032,44778,6886,3396,1178,2447,1207,177117,9768,173791,9843,3326,1447,164161,8552,77725,6263,71269,6234,3975,1545,2481,1163,85783,6359,82064,6027,3719,2720,292816,10083,229326,9103,220698,8888,4777,1377,3851,1142,63428,6307,62703,6275,725,467,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1316064,5997,280901,12538,90990,6967,73018,5888,11678,2692,6294,2435,189749,11214,179361,10986,10388,2610,306265,12245,179488,9941,156614,9579,14702,3172,8172,2145,126149,9870,119714,9634,6435,1842,728898,13240,589337,12770,548595,12987,19739,2545,21003,3005,138781,7996,133893,7947,4888,1562,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212834,2068,43643,4494,13909,2760,13672,2782,0,165,237,203,29716,3972,29259,3911,457,670,48357,4713,28241,3162,26279,2886,323,302,1639,1489,20116,3643,19926,3637,190,160,120834,3940,100333,4123,96273,4113,887,639,3173,1163,20331,2544,20074,2525,257,274,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,444477,2905,75915,6999,26388,4338,12734,2122,11978,3244,1676,1184,49422,5744,40438,5070,8984,3144,105856,5939,64002,5619,44548,3986,16716,3086,2738,1075,41854,4429,35869,3996,5985,2212,262706,6842,222543,6894,204541,6230,10797,1880,7205,1725,39974,3589,37846,3488,2128,950,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,629710,3323,140263,9950,54321,6649,13796,2805,31806,5977,8719,2851,85847,7481,61117,6382,24730,4592,168291,10642,93024,8866,40342,5576,38188,4808,14494,3319,75106,7519,51343,5732,23763,4080,321156,10658,247408,9827,163956,8413,50919,4293,32533,4526,73622,6222,59830,5356,13792,2765,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,258563,2425,24794,3884,5629,1896,5025,1846,330,396,274,316,19165,3511,18336,3402,829,883,46945,5454,23650,3711,18882,2976,3653,1512,1115,683,23046,3746,20758,3422,2288,1689,186824,6014,149696,6098,132489,6157,7901,1545,9306,1852,36396,3745,34901,3580,1495,1308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1951367,5309,315071,14467,98232,9154,37969,5504,46830,6817,13433,4006,216745,10381,143104,9579,73641,7919,312994,12666,161923,10204,65089,7205,76829,6447,20005,3301,150681,8529,96708,7695,53973,5038,1323302,13057,1086583,15122,704914,13554,253536,9444,128133,8410,234397,10551,181902,9311,52495,4856,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,483883,3305,148896,6790,48623,5541,22620,3542,20775,4082,5228,2128,100273,7070,84724,7157,15549,3644,112929,6394,59624,5385,36267,4883,13047,2567,10310,2683,53305,5108,45641,4720,7664,2083,222058,7774,164932,7324,131256,6562,13682,3150,19994,3353,56359,4480,51475,4285,4884,1703,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4047901,8465,899637,18997,329462,14886,145295,8474,154876,12479,29291,4098,569369,15726,386817,14531,182552,11909,797317,17569,426931,14383,187284,9484,196963,11280,42684,5350,367580,11636,237020,10623,130560,9333,2350947,25885,1832204,24087,1247210,19449,369726,12342,215268,11429,511883,14708,375124,12906,136759,8292,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2158352,8924,529270,17415,156148,10769,84368,7242,60279,8757,11501,3021,372674,13700,311509,12033,61165,6564,516909,17956,273231,12677,188621,9497,65435,7655,19175,3282,243430,10446,205833,9957,37597,5533,1112173,17999,901856,16367,778869,15037,63843,5279,59144,5713,206586,10787,193794,10893,12792,2866,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155436,1782,17867,2353,5504,1499,3798,1296,1119,882,587,496,12363,2233,11739,2159,624,676,28902,2937,18152,2462,17482,2493,314,299,356,236,10750,1998,10067,2038,683,523,108667,3565,88998,4463,85581,4363,1112,544,2305,812,19669,2951,19165,2883,504,433,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2507239,8614,550707,17661,144588,11055,114748,9076,24846,6017,4994,1517,405610,16506,386454,15381,19156,4293,536695,16747,281901,15824,244183,14109,25591,4207,12127,3197,254787,9920,244561,9620,10226,3105,1419837,20939,1160565,18795,1071453,19301,48104,4175,41008,3997,257867,9954,249699,9957,8168,2473,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886771,4140,206221,7492,65816,5526,47615,4696,13509,2526,4692,1380,140189,6302,126682,5481,13507,3227,235225,8050,144692,7545,108945,6464,25226,3659,10521,2593,89819,6014,81152,5629,8667,2146,445325,9705,358572,9606,323635,9683,18634,2030,16303,2751,86063,4996,80911,4748,5152,1175,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816446,4143,169738,9266,66113,7469,32939,5293,28300,5684,4874,1815,103532,7656,84037,6883,19495,3866,198435,10644,125787,9859,80642,8418,33795,5341,11350,3522,72509,7467,57458,6233,15051,3301,448273,10586,369938,9994,295772,10189,41780,4271,32386,3411,77100,5591,70049,5242,7051,1855,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2583707,7656,482543,18855,122756,10128,89647,8153,24279,4084,8830,2902,359260,14628,323448,14092,35812,5618,531006,17047,277270,11468,217328,10194,42847,4938,17095,3658,253551,10992,235583,10652,17968,3566,1570158,20029,1279039,18870,1135317,18681,76497,4800,67225,5348,287957,10483,270193,9599,17764,3177,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202845,2836,43044,4459,11860,2909,4283,1707,5956,2305,1621,1046,31184,4002,22541,3705,8643,2328,37787,4371,12939,2695,6397,1756,4067,1313,2475,1648,24848,3616,17634,2855,7214,2202,122014,4735,94551,4698,74098,4319,8777,2199,11676,2196,26982,3404,24220,3367,2762,1007,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1007780,6287,269826,11767,69693,7101,51961,5988,15261,3724,2471,1432,200030,11665,187575,11242,12455,3142,239634,10388,123515,7535,99196,7041,17432,3590,6887,2173,115492,8020,109537,7752,5955,1666,498320,12032,393513,11961,360146,10957,15046,2891,18321,3051,104656,8071,101890,7657,2766,1238,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197110,1884,34619,3360,8667,2021,7139,2063,1026,674,502,426,25560,2722,25062,2671,498,421,44685,4155,24016,3467,19436,3004,2807,1460,1773,965,20669,3108,19898,2999,771,799,117806,4404,99343,4239,96061,4149,999,712,2283,818,17923,2291,17650,2251,273,287,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1403402,6547,365077,10990,116791,8952,78906,7463,27548,5042,10337,2872,248215,11590,230000,11295,18215,3381,335676,14109,192189,12000,154726,9809,28099,4461,9364,3120,143487,9369,133194,8935,10293,2874,702649,14005,561232,13900,519309,13219,22371,3034,19552,3054,140290,7794,136947,7825,3343,1203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6694656,14831,1638631,33517,618966,24761,182558,12316,336021,18584,100387,9762,1019299,24054,723147,20846,296152,16960,1644369,29286,975454,27586,447724,24889,381265,17330,146465,12038,667224,21254,505965,18877,161259,10957,3411656,39193,2709111,34763,1959720,30971,418887,15435,330504,15621,696423,23801,593563,22717,102860,7917,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866837,4105,123325,8078,65055,6357,42246,5134,19755,4763,3054,1189,58270,7046,44809,5919,13461,3890,212175,8478,163916,8112,125895,7445,22787,4568,15234,2932,48259,4712,37572,4118,10687,2434,531337,10195,469533,11309,416358,11482,23255,3586,29920,3537,61227,4936,56174,4692,5053,1738,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119176,1294,17417,2566,3084,928,2916,881,0,151,168,183,14333,2502,13681,2409,652,626,25324,3028,14213,2492,11739,2035,1568,803,906,695,10866,2053,10818,2044,48,56,76435,3268,61923,3677,57210,3539,1510,692,3203,1009,14018,1930,13898,1913,120,213,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776567,6692,267440,11321,76638,7357,45084,5810,27297,4304,4257,1626,190664,9399,170365,9725,20299,4192,336219,13151,183861,9826,116995,7965,51221,5721,15645,3317,152163,9894,130647,8280,21516,3789,1172908,17216,944374,15858,733501,16058,125973,7184,84900,6698,226634,9461,195257,8987,31377,4179,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
