GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001MA,C17015_001EA,C17015_002MA,C17015_002EA,C17015_003MA,C17015_003EA,C17015_004MA,C17015_004EA,C17015_005EA,C17015_005MA,C17015_006EA,C17015_006MA,C17015_007MA,C17015_007EA,C17015_008MA,C17015_008EA,C17015_009EA,C17015_009MA,C17015_010MA,C17015_010EA,C17015_011MA,C17015_011EA,C17015_012EA,C17015_012MA,C17015_013EA,C17015_013MA,C17015_014MA,C17015_014EA,C17015_015EA,C17015_015MA,state
0400000US13,2389803,16893,346652,9098,62080,4511,14484,1868,47596,3714,284572,8300,38253,2965,246319,7449,2043151,17369,549542,9013,53109,3262,496433,8516,1493609,15045,64804,4437,1428805,14416,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,4362,939,1251,656,3111,813,17742,1988,4102,947,13640,1654,289099,4979,97683,2962,8113,1243,89570,3200,191416,3796,9557,1343,181859,3752,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,6379,1154,1301,503,5078,1048,36242,3381,6263,1772,29979,3123,367440,6439,105877,3484,9040,1429,96837,3345,261563,6162,12564,1733,248999,6168,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,50535,3282,11571,1634,38964,2551,285765,8810,48139,3698,237626,7637,2792069,16410,725305,10128,63716,3383,661589,9977,2066764,14790,92198,4077,1974566,14373,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,32560,2499,5594,1022,26966,2289,163435,6816,26459,2958,136976,6470,1451946,12889,418806,6597,33574,2017,385232,6727,1033140,12445,42576,2962,990564,11570,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,10465,1244,2369,614,8096,1134,53632,3291,10382,1602,43250,3301,729652,7685,203012,3625,14003,1352,189009,3492,526640,6877,21536,1809,505104,6954,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,9732,1334,2109,517,7623,1159,61205,3802,10942,1865,50263,3460,664659,8088,176318,3706,13133,1435,163185,3932,488341,7781,17957,2056,470384,7868,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,39787,3192,12108,1752,27679,2498,125239,5111,28929,2727,96310,4254,974570,10050,320515,6715,30998,2242,289517,6513,654055,9548,35187,2796,618868,9698,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,35116,2897,7942,1476,27174,2499,137999,5888,23271,2755,114728,5466,956322,11629,270355,5396,30287,2664,240068,5437,685967,11340,32311,2511,653656,11516,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,7219,1170,1740,505,5479,1036,25258,2656,8094,1605,17164,2356,306132,5500,100476,3199,6435,1022,94041,3254,205656,4726,12445,1614,193211,4377,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,16928,1951,3887,929,13041,1680,84991,4728,16149,2233,68842,4251,1341877,11651,328805,5587,27977,2248,300828,5618,1013072,10792,43114,3086,969958,10802,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,23854,2281,5330,960,18524,2092,114744,5148,31526,3213,83218,4845,1482204,12602,391886,6278,36405,2537,355481,6145,1090318,12428,62618,3853,1027700,12423,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,55547,3213,15956,1762,39591,2773,249616,7170,60318,3068,189298,6303,2179395,15204,706090,7408,63175,3848,642915,7264,1473305,14129,81280,4012,1392025,13228,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,14800,1453,4520,970,10280,1287,84447,3593,22690,2465,61757,3073,1272942,10831,321976,4567,21412,1964,300564,4469,950966,10071,32990,2377,917976,10210,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,26976,2917,7263,1449,19713,2215,114357,5187,23395,2647,90962,4505,603746,9725,195586,5308,20442,2357,175144,5572,408160,8259,27149,2769,381011,7865,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,34897,2485,8138,1286,26759,2080,140907,6838,30931,2728,109976,5908,1347281,11142,413239,6106,32923,2115,380316,6170,934042,10656,39766,3048,894276,10358,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,3039,750,590,239,2449,669,25845,2600,3880,929,21965,2461,227207,4879,70180,2741,4494,985,65686,2664,157027,4039,5771,989,151256,3918,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,5548,897,1164,393,4384,826,36045,2481,5851,1117,30194,2488,433407,5681,111741,2742,7533,1065,104208,2712,321666,4989,10687,1310,310979,5390,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,10869,1342,1917,643,8952,1286,63135,4155,9361,1944,53774,3605,565821,9522,159663,4342,13260,1770,146403,4163,406158,8817,18383,2180,387775,8606,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,3438,972,706,464,2732,910,14283,1989,3312,1037,10971,1701,329551,6516,94108,3061,6267,1137,87841,3095,235443,5628,10425,1728,225018,5428,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,26485,2810,7178,1483,19307,2117,165091,7417,37091,3316,128000,6358,2015532,14743,543618,8341,47997,2852,495621,7870,1471914,12146,61561,3820,1410353,12156,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,12275,1387,1885,590,10390,1216,66497,3756,11127,1687,55370,3531,403798,6847,125062,4617,13014,1478,112048,4043,278736,6121,14370,1734,264366,5880,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,88048,4307,24985,2594,63063,3461,467667,10897,117579,5159,350088,9279,4028380,22401,1134037,11724,110959,4398,1023078,11180,2894343,19083,153488,6933,2740855,18795,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,58688,3931,10401,1482,48287,3391,264706,8168,37493,3545,227213,7644,2151408,15990,651691,7730,52363,3497,599328,7953,1499717,14192,63535,3635,1436182,13316,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,1451,350,270,152,1181,321,11126,1478,2133,717,8993,1401,167636,4086,39875,1666,1326,396,38549,1645,127761,3526,3651,779,124110,3588,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,56437,3708,13480,1582,42957,3123,283209,8094,64123,4243,219086,7073,2583758,18414,749530,8661,60268,3477,689262,8561,1834228,17217,89318,4707,1744910,16682,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,21169,1701,6206,1161,14963,1290,98380,3744,16375,1567,82005,3227,836968,7115,246972,4389,19737,1550,227235,4378,589996,6865,28226,1849,561770,7209,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,18735,2252,4688,1310,14047,1948,89933,4808,21704,2486,68229,4306,852529,8622,268344,6438,21887,2204,246457,6241,584185,9313,27621,2947,556564,8863,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,54306,3090,13889,1505,40417,3022,239062,8313,68767,4990,170295,7783,2858866,18184,908613,8235,72006,3474,836607,8254,1950253,15820,95026,5122,1855227,15741,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,3953,1045,1218,588,2735,913,23743,2480,5826,1160,17917,2259,232167,5994,68627,2703,5548,1047,63079,2563,163540,5160,9648,1567,153892,5435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,32703,2825,6626,1152,26077,2438,135763,5731,18485,2079,117278,5452,1026638,11110,348126,7093,24704,2519,323422,6998,678512,10624,29065,2901,649447,10780,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,3859,972,1014,294,2845,928,15773,1950,3655,886,12118,1699,194206,4218,53255,2353,3598,641,49657,2265,140951,3598,6469,1341,134482,3778,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,42154,3071,9691,1642,32463,2727,178295,7490,40372,3997,137923,6499,1437622,14381,463784,7337,43590,3457,420194,6943,973838,11421,51374,4056,922464,12415,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,132170,6148,29674,2815,102496,4809,727944,17067,85913,5058,642031,16875,5462428,27260,1325836,12707,124505,5133,1201331,11554,4136592,25430,166171,6399,3970421,25703,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,6590,1445,928,540,5662,1256,56586,3812,6507,1225,50079,3714,614156,6429,138389,3777,10523,1488,127866,3573,475767,6004,15046,1641,460721,6092,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,2172,681,455,290,1717,602,10047,1343,4094,932,5953,1083,143714,3508,44066,1809,3474,758,40592,1798,99648,3052,6067,971,93581,3102,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,30680,2883,7724,1611,22956,2443,141382,6139,24664,2450,116718,6297,1877122,15824,507542,6893,39841,3087,467701,6643,1369580,14342,49277,3310,1320303,14430,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,25078,2750,6606,1123,18472,2455,137437,5436,31487,2831,105950,5583,1542597,13775,410858,7080,32691,2419,378167,7027,1131739,11859,53091,3207,1078648,12324,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,14535,1715,3042,924,11493,1476,50328,3513,14019,1895,36309,2836,414526,7241,158474,3859,12466,1477,146008,3967,256052,6287,14780,1941,241272,5854,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,21561,2036,4244,878,17317,1865,112341,4726,22422,2309,89919,3904,1324580,10607,375584,5772,27034,2382,348550,5370,948996,8463,36227,2493,912769,8151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,1777,603,146,122,1631,593,10628,1762,681,472,9947,1716,136151,3857,35439,2012,1392,473,34047,2144,100712,3251,2644,715,98068,3373,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,122602,5045,14638,2022,107964,5101,249365,7798,33750,2781,215615,7326,523113,8900,232335,5784,13613,1487,218722,5649,290778,8275,6657,1313,284121,8058,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
