GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001MA,C19131_001EA,C19131_002EA,C19131_002MA,C19131_003EA,C19131_003MA,C19131_004MA,C19131_004EA,C19131_005MA,C19131_005EA,C19131_006EA,C19131_006MA,C19131_007EA,C19131_007MA,C19131_008MA,C19131_008EA,C19131_009MA,C19131_009EA,C19131_010MA,C19131_010EA,C19131_011MA,C19131_011EA,C19131_012MA,C19131_012EA,C19131_013MA,C19131_013EA,C19131_014EA,C19131_014MA,C19131_015MA,C19131_015EA,C19131_016EA,C19131_016MA,C19131_017MA,C19131_017EA,C19131_018MA,C19131_018EA,C19131_019EA,C19131_019MA,C19131_020MA,C19131_020EA,C19131_021MA,C19131_021EA,C19131_022EA,C19131_022MA,C19131_023MA,C19131_023EA,C19131_024MA,C19131_024EA,C19131_025EA,C19131_025MA,C19131_026MA,C19131_026EA,C19131_027EA,C19131_027MA,C19131_028EA,C19131_028MA,C19131_029EA,C19131_029MA,C19131_030EA,C19131_030MA,C19131_031EA,C19131_031MA,C19131_032EA,C19131_032MA,C19131_033MA,C19131_033EA,C19131_034MA,C19131_034EA,C19131_035EA,C19131_035MA,C19131_036MA,C19131_036EA,C19131_037MA,C19131_037EA,C19131_038EA,C19131_038MA,C19131_039MA,C19131_039EA,C19131_040EA,C19131_040MA,C19131_041EA,C19131_041MA,C19131_042MA,C19131_042EA,C19131_043EA,C19131_043MA,C19131_044EA,C19131_044MA,C19131_045MA,C19131_045EA,C19131_046EA,C19131_046MA,C19131_047EA,C19131_047MA,C19131_048MA,C19131_048EA,C19131_049EA,C19131_049MA,C19131_050MA,C19131_050EA,C19131_051MA,C19131_051EA,C19131_052EA,C19131_052MA,C19131_053MA,C19131_053EA,C19131_054MA,C19131_054EA,C19131_055MA,C19131_055EA,C19131_056EA,C19131_056MA,C19131_057EA,C19131_057MA,C19131_058MA,C19131_058EA,C19131_059EA,C19131_059MA,C19131_060EA,C19131_060MA,C19131_061MA,C19131_061EA,C19131_062EA,C19131_062MA,C19131_063EA,C19131_063MA,C19131_064MA,C19131_064EA,C19131_065EA,C19131_065MA,C19131_066EA,C19131_066MA,C19131_067MA,C19131_067EA,C19131_068EA,C19131_068MA,C19131_069MA,C19131_069EA,C19131_070MA,C19131_070EA,C19131_071EA,C19131_071MA,state
0400000US01,1222568,14007,857865,13657,305444,8903,5810,1247,4643,1164,17531,2424,22454,2339,38848,3162,68320,4758,54706,3745,60887,4011,18528,1912,13717,1705,552421,9004,11638,1852,9975,1569,39499,2848,52129,2888,85963,4320,126149,4890,85376,4264,85080,3992,30584,2490,26028,2385,364703,8382,80482,4553,34890,3526,3702,978,2090,830,7852,2000,5199,1268,4305,983,6033,1293,1753,699,3150,1149,509,561,297,248,45592,3310,3739,904,2519,830,6166,1228,5595,1209,8935,1612,8567,1518,4337,1023,3508,1142,1273,513,953,618,284221,7561,152220,5935,44214,3268,18731,2425,31606,3076,19734,2409,18886,2478,12365,1917,3534,1185,2484,828,528,421,138,150,132001,5070,13652,1934,9534,1534,24327,2472,22345,2123,22910,2181,21345,2151,10578,1585,6058,1269,781,385,471,246,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,165431,3617,126502,3972,54850,2690,301,172,411,245,1236,383,1906,536,5295,1201,9569,1567,10520,1399,14988,1731,5859,1110,4765,996,71652,2798,354,170,703,339,1609,435,3069,657,5393,859,11017,1603,13689,1423,19198,2094,9272,1494,7348,1566,38929,2672,14104,1812,7855,1324,506,223,238,96,814,365,721,339,1269,623,1909,638,1400,677,750,413,180,257,68,111,6249,1221,167,102,85,79,544,276,358,118,539,260,1661,644,1111,522,1031,549,208,147,545,402,24825,1868,14213,1412,2222,670,1259,415,1778,640,1804,777,2982,742,2635,771,917,480,538,332,78,115,0,147,10612,1279,241,120,347,235,893,375,999,379,1082,363,3622,878,1120,427,1552,491,473,333,283,238,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1572310,12708,1136593,12560,429785,8468,10774,1696,10281,1998,30290,3141,33386,2883,50511,3741,86410,4345,72793,4233,79494,3691,29827,2787,26019,2438,706808,9053,19103,1972,13254,1748,42720,2930,66055,4544,102764,3923,148829,5369,108842,4758,118576,5162,44883,2907,41782,3039,435717,12004,129461,6868,64711,4679,8330,1606,3885,1203,9370,1699,9105,1576,10042,1923,11334,1809,6714,1438,4097,1104,1240,756,594,274,64750,4747,4690,1115,3588,910,9613,1795,8500,1579,10258,1778,12455,1908,7216,1278,4974,1092,2414,849,1042,514,306256,9406,177004,7625,38650,3262,15888,2681,34624,3734,26452,2873,28614,2991,23169,2730,4901,1028,3826,979,314,183,566,275,129252,5139,11039,1721,8455,1402,17009,2270,17851,2074,25546,2615,26531,2780,12252,1602,7715,1263,1634,513,1220,558,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,751124,10710,548537,9552,204825,6015,4456,1066,4031,1016,13898,2042,19896,2186,30172,2773,48305,3289,32139,2796,32960,2738,10368,1517,8600,1375,343712,6911,6210,1249,7893,1381,30305,2251,37940,3162,57456,3466,76936,3988,52826,3573,47586,3140,14112,1484,12448,1402,202587,6081,52502,3112,26441,2446,4490,1431,2181,850,5180,1096,4039,1076,4661,1269,2823,966,1859,908,858,463,189,182,161,164,26061,2345,1572,689,1982,808,3272,717,4765,1063,6020,1228,4120,934,2363,768,1497,777,371,279,99,124,150085,5431,82172,4091,22399,2290,10420,1746,19960,2130,11807,1813,8714,1708,5871,1463,1826,738,741,507,367,406,67,110,67913,3677,5183,995,5093,985,12991,1736,11415,1736,14147,1652,10809,1602,4922,1006,2627,744,411,335,315,324,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8645970,31516,6160314,28374,2753934,22159,50857,3828,56492,4115,176254,6635,208014,8172,303519,9836,450348,9793,363468,9563,529039,10970,269553,8015,346390,8905,3406380,21146,68419,4027,60312,3794,200738,6300,227501,6224,360314,8733,580767,11710,494784,10284,672858,12740,338382,6814,402305,9110,2485656,20747,758362,14153,339073,10688,36094,3476,26140,2433,54985,3188,41232,3271,49219,3755,54362,3840,30240,2782,29864,3469,8147,1654,8790,1393,419289,10389,18804,2135,14575,2035,41800,3220,45960,3307,72918,4575,84940,5307,54990,3924,53025,3714,18573,2430,13704,1928,1727294,16569,891567,14103,184907,6839,94496,4755,152913,6324,116286,5406,126380,5373,113607,6042,49397,3135,37240,2299,7872,1539,8469,1337,835727,11765,44602,3567,45419,3556,109016,4232,105566,5324,133630,5518,162964,6432,101496,4904,92689,4879,24309,2178,16036,1562,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1279941,10970,982202,12396,411595,8735,4623,1109,5306,1255,20084,2590,25809,2628,39278,3174,69619,4564,69295,3706,93773,4500,40631,2608,43177,3219,570607,9168,8522,1474,6930,1316,25219,2472,38019,2368,62827,3413,115854,4350,99684,4330,115474,5248,52272,2858,45806,3172,297739,7821,88386,5617,46754,4087,2139,790,2128,749,6500,1611,7492,1383,8638,1643,10231,2076,4097,1140,3131,818,1239,642,1159,592,41632,3317,2076,935,1557,705,3782,1026,4378,1089,6862,1350,9613,1622,6053,1206,4661,1031,2180,771,470,254,209353,6661,125737,5746,23151,2248,9994,1736,22800,3036,19256,2312,21441,2349,15827,1995,5834,943,4910,1373,939,627,1585,783,83616,3999,3097,685,3566,797,10427,1587,13187,1961,12475,1592,20028,1809,10947,1568,7600,1091,1162,415,1127,497,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890293,9252,657885,9631,262395,6604,1790,611,1765,642,5648,1270,9709,1771,16477,2099,36649,3602,37299,2818,64895,3546,33710,2535,54453,2944,395490,7807,4833,1206,3519,1069,11950,1546,20448,2263,35109,2672,67628,3733,59874,3055,92062,4545,48330,2819,51737,2821,232408,6271,57268,4156,23780,2720,2121,829,681,394,2960,854,3314,1011,2413,846,3780,1000,3321,969,2880,1010,1027,598,1283,579,33488,3110,1027,568,1335,839,2200,942,2742,715,4359,1061,7487,1568,5512,1124,5060,1253,2148,878,1618,573,175140,5220,97897,4469,16916,2200,7510,1743,17006,2395,13356,1876,14971,2173,17168,2272,5535,1188,4055,988,459,325,921,370,77243,3640,3714,928,3896,981,8137,1372,8503,1471,12524,1594,15428,1971,11247,1698,9406,1607,2359,715,2029,657,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,228364,4558,164733,4617,55941,3093,645,502,230,184,3502,1192,2856,1038,4545,1095,10048,1698,8172,1391,14339,1701,6052,987,5552,1002,108792,3396,1344,559,806,353,5006,1225,7803,1281,12906,1560,24203,2354,18110,1884,20503,1970,9577,1291,8534,1070,63631,3723,14648,1884,7359,1643,676,527,316,305,411,307,1131,738,1433,566,1948,888,571,398,827,543,0,189,46,79,7289,1137,478,267,97,111,453,213,528,284,1164,613,2083,692,1404,634,821,412,152,129,109,120,48983,3420,24914,2231,5004,1303,1897,744,4063,1126,3631,1085,2823,716,3813,1122,1853,906,1553,606,45,75,232,179,24069,2785,928,543,1400,488,2623,912,3428,933,3529,841,5862,1186,3613,946,2237,681,297,174,152,143,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,120467,4214,65805,3264,25218,2266,314,240,263,245,1014,507,1526,758,1920,635,2706,890,1574,686,3618,907,3723,888,8560,1248,40587,2534,769,470,1395,658,1127,432,1694,679,1853,632,4691,903,3535,744,8067,1277,5632,1011,11824,1529,54662,3050,11769,1655,5449,1213,991,584,152,223,486,415,955,553,406,389,888,561,274,256,820,629,79,93,398,331,6320,1307,390,213,127,121,715,420,1086,614,869,580,1292,629,561,350,730,436,377,306,173,134,42893,2636,20610,2189,6268,1441,1632,564,2923,847,2347,865,2313,799,2349,795,1242,603,846,489,210,174,480,389,22283,2112,2125,759,880,488,3515,997,2552,812,2549,711,4152,974,2758,878,2323,702,904,412,525,353,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4626388,25285,3334383,26444,1109448,15795,23212,2822,21128,2557,68618,5094,91894,5322,141210,7234,230605,10637,180178,7891,200380,8065,73927,4190,78296,3955,2224935,21242,56472,3736,50963,3699,161200,6662,212317,7289,330221,9504,480482,11258,326240,10212,339501,8934,123768,4799,143771,5437,1292005,18683,335618,9602,145860,6823,16270,2539,11029,1874,23077,2566,25780,2902,25847,3366,22478,2591,9615,1594,7183,1495,1779,755,2802,913,189758,7922,11710,1908,8175,1838,23345,2686,25210,2696,35440,3317,40202,3383,21661,2328,16250,1767,3624,799,4141,1081,956387,15609,498564,13007,102077,6121,49919,4163,93201,6018,80683,5077,81861,5485,58154,4442,17098,2435,11212,1958,2283,759,2076,619,457823,11363,36386,2965,26753,2371,66363,4724,66336,3920,88911,5097,92197,4191,41685,2960,27262,2955,6040,1226,5890,1575,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
