GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001EA,B16010_001MA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004MA,B16010_004EA,B16010_005EA,B16010_005MA,B16010_006EA,B16010_006MA,B16010_007MA,B16010_007EA,B16010_008MA,B16010_008EA,B16010_009MA,B16010_009EA,B16010_010EA,B16010_010MA,B16010_011EA,B16010_011MA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014MA,B16010_014EA,B16010_015EA,B16010_015MA,B16010_016EA,B16010_016MA,B16010_017MA,B16010_017EA,B16010_018EA,B16010_018MA,B16010_019MA,B16010_019EA,B16010_020MA,B16010_020EA,B16010_021MA,B16010_021EA,B16010_022EA,B16010_022MA,B16010_023MA,B16010_023EA,B16010_024MA,B16010_024EA,B16010_025MA,B16010_025EA,B16010_026MA,B16010_026EA,B16010_027EA,B16010_027MA,B16010_028EA,B16010_028MA,B16010_029EA,B16010_029MA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032EA,B16010_032MA,B16010_033EA,B16010_033MA,B16010_034EA,B16010_034MA,B16010_035EA,B16010_035MA,B16010_036MA,B16010_036EA,B16010_037EA,B16010_037MA,B16010_038EA,B16010_038MA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042MA,B16010_042EA,B16010_043EA,B16010_043MA,B16010_044MA,B16010_044EA,B16010_045MA,B16010_045EA,B16010_046EA,B16010_046MA,B16010_047MA,B16010_047EA,B16010_048MA,B16010_048EA,B16010_049EA,B16010_049MA,B16010_050EA,B16010_050MA,B16010_051MA,B16010_051EA,B16010_052MA,B16010_052EA,B16010_053MA,B16010_053EA,state
0400000US01,3225447,5448,498648,11199,179180,7949,151304,6989,24296,3059,950,615,1653,641,977,746,319468,8838,304186,8515,11225,1839,1038,554,1883,829,1136,851,1001134,14815,538422,11401,515671,11295,17976,2922,1945,964,2456,769,374,261,462712,8410,449745,8650,6365,1832,2858,910,2998,1120,746,664,968712,12845,630503,12346,613256,12027,8127,1599,4084,942,3607,829,1429,603,338209,8095,327462,7592,5370,1301,3446,989,1690,709,241,184,756953,14652,547455,12703,516802,11787,8765,1765,9867,1639,8802,1269,3219,1451,209498,6568,196490,6276,4040,1110,4643,1139,2973,757,1352,755,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,462659,1764,38677,2519,18083,2063,11256,1618,1127,427,478,312,3082,802,2140,675,20594,1751,12327,1565,504,372,734,461,2489,896,4540,545,129029,4752,88921,4385,72064,3932,3125,858,1496,559,5727,1185,6509,984,40108,2863,33108,2591,1242,515,480,348,1512,586,3766,539,165540,4573,124885,4519,108829,4839,3515,922,1689,504,6606,1382,4246,707,40655,2471,35630,2459,1358,449,778,360,630,335,2259,551,129413,5080,103380,4760,91220,4440,2501,901,3316,1086,4655,1081,1688,684,26033,2179,23242,2122,855,629,892,336,657,340,387,255,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4344737,3583,612204,13203,290121,9737,91492,5708,180252,8598,1627,584,8470,1830,8280,1405,322083,9352,142928,6833,145078,6866,5830,1201,7279,1413,20968,2306,1079149,14393,578171,11193,403704,10716,144055,6018,6424,1408,7259,1900,16729,1870,500978,11273,395115,9127,74618,5181,8203,1435,6183,1291,16859,1966,1464943,14856,916853,15160,728449,13443,136438,6204,16443,2311,14555,1946,20968,1992,548090,9845,472481,9701,45033,3197,12326,2117,5763,1182,12487,1563,1188441,14354,810132,12830,672924,13758,63110,4475,32639,3108,30134,2834,11325,1784,378309,8503,328399,8173,21167,2584,13534,1954,10619,1749,4590,1320,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1960503,4652,305438,8434,117160,6116,88456,5466,25616,3414,830,571,1937,815,321,412,188278,7123,171827,6759,12990,1827,1582,833,1702,742,177,179,691814,10847,383592,8932,363351,7983,14964,2314,1666,913,2513,1064,1098,667,308222,6765,301199,6715,4514,1155,1131,479,1338,647,40,77,559314,11801,356328,9862,339060,9283,12019,2087,2024,693,2613,796,612,580,202986,7387,196690,7236,3396,1003,1647,758,869,408,384,361,403937,10454,290957,9550,274771,9430,6080,1312,4153,1171,5034,1280,919,484,112980,4567,106984,4386,2266,976,1738,687,1142,528,850,741,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25147232,5443,4608007,33639,2456821,20480,408090,9545,1825167,19958,41288,3410,170835,8068,11441,1819,2151186,23177,636686,14511,1129820,18018,103072,6401,259456,8320,22152,2614,5228893,38304,3166841,29787,1615922,21605,1161860,19175,104952,5886,255990,9429,28117,4145,2062052,21932,1329967,17033,420898,10548,98851,6099,192367,7924,19969,2562,7504598,43011,5035643,36584,3293992,27797,1067342,18717,192022,8291,440280,11944,42007,4180,2468955,25317,1842000,19912,309959,9064,98934,4580,198550,7184,19512,2466,7805734,32043,5824059,32216,3801476,28034,567411,14279,464587,11723,908863,13192,81722,6256,1981675,16149,1349011,14536,124318,5615,162029,6523,317394,8341,28923,3579,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3514235,4596,332384,9170,178250,7768,75772,5190,92987,4892,2300,836,5512,1415,1679,786,154134,6092,89536,5102,53593,4190,3089,870,6394,1183,1522,628,761103,12648,460533,10771,376822,9843,65340,4693,6394,1521,7406,1376,4571,1190,300570,7611,259530,6749,28911,2695,5982,1112,3649,1041,2498,943,1092467,13552,763725,13535,677067,12379,52822,4080,16380,2184,11201,1526,6255,1525,328742,7935,291395,7666,22101,2305,7190,1388,5689,1234,2367,938,1328281,12257,1016952,11413,913348,10971,39285,3316,35688,3339,24262,2004,4369,1059,311329,7534,281694,6826,9065,1573,11740,1683,7213,1336,1617,854,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2465315,2243,254990,9172,112824,5725,48841,4340,50270,4533,9382,1924,4265,1003,66,80,142166,6545,81958,5091,34151,2910,22523,2840,2672,993,862,484,673455,11612,418044,10036,318830,8368,61286,4170,30990,3144,5283,1082,1655,712,255411,7642,211813,6639,19523,2708,20946,2725,1877,715,1252,611,619416,11669,449610,9960,360305,8961,50402,4343,30683,3198,5613,1448,2607,1095,169806,6178,144298,5502,10623,1931,11840,1479,1378,597,1667,729,917454,13432,708905,11578,590627,10523,31068,3727,51801,3531,29362,2313,6047,1522,208549,6402,172577,5289,5758,1265,18119,2498,10307,1571,1788,829,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,629730,1121,73547,4252,31331,2726,21021,2460,8664,1468,1037,590,451,426,158,196,42216,2987,34591,2883,4222,1016,1580,684,1362,701,461,375,196726,5342,113751,4461,103690,4104,6492,1331,2166,941,1082,491,321,264,82975,4080,78881,4214,2250,751,1607,571,129,167,108,100,172072,5904,117826,5327,109113,5294,5013,1217,1771,661,1042,429,887,411,54246,2870,51079,2670,1541,556,1065,499,218,179,343,342,187385,5510,142229,4631,120169,4071,4433,1105,8341,1833,7174,1363,2112,841,45156,3300,39009,3014,1473,681,2540,791,1796,735,338,242,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,453014,428,44846,3643,17433,2339,10578,1616,5450,1499,401,261,556,370,448,246,27413,2610,23262,2459,2753,900,469,297,438,330,491,345,84220,3589,46326,3056,37597,2971,4434,1273,1029,537,882,492,2384,1007,37894,2852,35036,2755,1376,642,642,445,562,436,278,179,74342,3536,51303,3099,43080,2649,4318,1524,1800,910,479,298,1626,644,23039,2268,20889,2299,1184,541,581,332,213,255,172,208,249606,5387,210502,5192,172217,4435,16222,2216,11221,1950,5614,1042,5228,1493,39104,2944,30575,2520,3253,1159,3636,894,1015,455,625,356,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13726996,7120,1807169,22937,764334,17686,368370,12982,320413,12434,55107,5012,16900,2947,3544,1006,1042835,15985,624964,13519,323459,10368,70967,4991,18156,1963,5289,1321,4042708,31787,2207706,23590,1542902,21080,526098,16080,104077,5923,24970,2805,9659,2006,1835002,23196,1469350,20667,264550,10522,78122,6517,15059,2553,7921,2042,4142944,29423,2658748,24884,1965226,21236,524585,11506,126714,7745,31769,3613,10454,1819,1484196,20687,1221466,18453,180524,8807,61539,4690,13425,1867,7242,1654,3734175,31175,2533588,27787,1833493,23531,463820,12342,147013,8870,70221,4760,19041,2752,1200587,18698,962039,17279,135888,6203,64293,3647,28676,3223,9691,2124,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
