GEO_ID,B25088_001E,B25088_001M,B25088_002E,B25088_002M,B25088_003E,B25088_003M,NAME,B25088_001EA,B25088_001MA,B25088_002EA,B25088_002MA,B25088_003EA,B25088_003MA,state
0400000US01,718,11,1093,11,332,4,Alabama,null,null,null,null,null,null,01
0400000US02,1311,47,1746,35,552,27,Alaska,null,null,null,null,null,null,02
0400000US04,943,10,1277,11,368,5,Arizona,null,null,null,null,null,null,04
0400000US05,637,12,979,12,313,5,Arkansas,null,null,null,null,null,null,05
0400000US06,1612,8,2059,9,486,3,California,null,null,null,null,null,null,06
0400000US08,1235,14,1516,13,407,6,Colorado,null,null,null,null,null,null,08
0400000US09,1622,17,1986,19,792,9,Connecticut,null,null,null,null,null,null,09
0400000US10,1137,32,1504,29,422,14,Delaware,null,null,null,null,null,null,10
0400000US11,1836,72,2236,62,636,44,District of Columbia,null,null,null,null,null,null,11
0400000US12,935,8,1368,8,438,4,Florida,null,null,null,null,null,null,12
0400000US13,982,9,1288,9,372,4,Georgia,null,null,null,null,null,null,13
0400000US15,1630,51,2220,46,484,12,Hawaii,null,null,null,null,null,null,15
0400000US16,886,20,1142,16,335,8,Idaho,null,null,null,null,null,null,16
0400000US17,1156,8,1565,9,553,4,Illinois,null,null,null,null,null,null,17
0400000US18,822,6,1062,8,363,4,Indiana,null,null,null,null,null,null,18
0400000US19,806,9,1118,9,424,4,Iowa,null,null,null,null,null,null,19
0400000US20,856,12,1241,14,437,5,Kansas,null,null,null,null,null,null,20
0400000US21,717,12,1074,11,328,4,Kentucky,null,null,null,null,null,null,21
0400000US22,680,15,1166,12,299,4,Louisiana,null,null,null,null,null,null,22
0400000US23,904,19,1268,19,460,10,Maine,null,null,null,null,null,null,23
0400000US24,1540,14,1867,13,556,6,Maryland,null,null,null,null,null,null,24
0400000US25,1581,13,1976,12,684,7,Massachusetts,null,null,null,null,null,null,25
0400000US26,869,6,1207,7,445,3,Michigan,null,null,null,null,null,null,26
0400000US27,1095,9,1438,10,464,4,Minnesota,null,null,null,null,null,null,27
0400000US28,604,14,1021,15,318,5,Mississippi,null,null,null,null,null,null,28
0400000US29,837,8,1162,7,385,4,Missouri,null,null,null,null,null,null,29
0400000US30,779,27,1259,23,380,7,Montana,null,null,null,null,null,null,30
0400000US31,905,14,1226,12,465,6,Nebraska,null,null,null,null,null,null,31
0400000US32,1083,15,1361,16,395,8,Nevada,null,null,null,null,null,null,32
0400000US33,1403,25,1778,30,725,13,New Hampshire,null,null,null,null,null,null,33
0400000US34,1820,17,2296,15,945,7,New Jersey,null,null,null,null,null,null,34
0400000US35,745,21,1193,17,318,6,New Mexico,null,null,null,null,null,null,35
0400000US36,1339,8,1956,13,679,6,New York,null,null,null,null,null,null,36
0400000US37,890,9,1205,8,358,3,North Carolina,null,null,null,null,null,null,37
0400000US38,744,25,1207,26,420,8,North Dakota,null,null,null,null,null,null,38
0400000US39,898,6,1209,7,425,3,Ohio,null,null,null,null,null,null,39
0400000US40,737,11,1094,9,353,4,Oklahoma,null,null,null,null,null,null,40
0400000US41,1156,19,1502,15,455,5,Oregon,null,null,null,null,null,null,41
0400000US42,950,7,1373,7,481,3,Pennsylvania,null,null,null,null,null,null,42
0400000US44,1429,35,1751,30,655,16,Rhode Island,null,null,null,null,null,null,44
0400000US45,786,12,1144,10,333,4,South Carolina,null,null,null,null,null,null,45
0400000US46,775,19,1150,19,420,10,South Dakota,null,null,null,null,null,null,46
0400000US47,792,9,1138,8,347,3,Tennessee,null,null,null,null,null,null,47
0400000US48,961,6,1375,6,434,3,Texas,null,null,null,null,null,null,48
0400000US49,1121,11,1377,12,384,5,Utah,null,null,null,null,null,null,49
0400000US50,1119,24,1482,28,629,15,Vermont,null,null,null,null,null,null,50
0400000US51,1233,13,1645,13,414,5,Virginia,null,null,null,null,null,null,51
0400000US53,1302,12,1667,11,498,6,Washington,null,null,null,null,null,null,53
0400000US54,503,15,939,13,288,4,West Virginia,null,null,null,null,null,null,54
0400000US55,1027,7,1352,7,516,4,Wisconsin,null,null,null,null,null,null,55
0400000US56,880,36,1330,30,376,10,Wyoming,null,null,null,null,null,null,56
0400000US72,283,6,877,9,155,3,Puerto Rico,null,null,null,null,null,null,72
