GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002EA,B25011_002MA,B25011_003MA,B25011_003EA,B25011_004EA,B25011_004MA,B25011_005MA,B25011_005EA,B25011_006MA,B25011_006EA,B25011_007MA,B25011_007EA,B25011_008MA,B25011_008EA,B25011_009EA,B25011_009MA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013MA,B25011_013EA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017EA,B25011_017MA,B25011_018MA,B25011_018EA,B25011_019EA,B25011_019MA,B25011_020MA,B25011_020EA,B25011_021EA,B25011_021MA,B25011_022EA,B25011_022MA,B25011_023EA,B25011_023MA,B25011_024EA,B25011_024MA,B25011_025MA,B25011_025EA,B25011_026MA,B25011_026EA,B25011_027EA,B25011_027MA,B25011_028MA,B25011_028EA,B25011_029EA,B25011_029MA,B25011_030MA,B25011_030EA,B25011_031EA,B25011_031MA,B25011_032MA,B25011_032EA,B25011_033EA,B25011_033MA,B25011_034MA,B25011_034EA,B25011_035EA,B25011_035MA,B25011_036MA,B25011_036EA,B25011_037EA,B25011_037MA,B25011_038MA,B25011_038EA,B25011_039EA,B25011_039MA,B25011_040MA,B25011_040EA,B25011_041EA,B25011_041MA,B25011_042EA,B25011_042MA,B25011_043EA,B25011_043MA,B25011_044EA,B25011_044MA,B25011_045EA,B25011_045MA,B25011_046EA,B25011_046MA,B25011_047EA,B25011_047MA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US01,1822439,11200,1240017,12974,899109,13493,712114,13171,79491,4337,451121,9376,181502,4904,186995,6481,49410,2967,7753,1619,31906,2658,9751,1479,137585,5878,15567,1979,81269,4596,40749,2525,340908,8912,311464,7851,17406,1792,146313,5563,147745,5067,29444,2794,6381,1270,17638,1975,5425,1131,582422,10924,323459,9062,145751,6223,50807,3478,82766,4933,12178,1596,177708,7004,31072,3409,12394,1925,16828,2620,1850,641,146636,5949,62810,4055,76462,4898,7364,1189,258963,8580,216410,8018,56913,4407,110653,6393,48844,3190,42553,3567,26476,3253,14567,2033,1510,617,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,246015,2720,156107,3268,116760,3363,96316,3378,12802,1707,66846,2793,16668,1240,20444,1824,7708,1211,1261,425,5190,940,1257,444,12736,1187,1493,418,8445,1113,2798,544,39347,2684,32198,2491,2256,818,19214,1880,10728,1287,7149,980,1460,534,4426,821,1263,483,89908,3375,48671,2594,30186,2171,14276,1638,14486,1445,1424,555,18485,1892,6396,1074,3536,846,2726,731,134,94,12089,1625,5403,1118,6409,1157,277,222,41237,3000,30602,2490,7740,1110,17840,2005,5022,1082,10635,1872,6609,1479,3821,1074,205,160,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2400809,11557,1490031,12319,1061840,11878,864766,11469,82697,4225,510889,9546,271180,4910,197074,6903,64071,4275,13203,1916,39385,3360,11483,1785,133003,5379,16122,1962,83338,4201,33543,2423,428191,7826,355762,7669,22579,2242,164253,6139,168930,5112,72429,4537,16177,2409,38801,3131,17451,2391,910778,13688,510470,12774,271827,9734,88197,5085,155759,6968,27871,2557,238643,9287,65390,4641,28758,2851,34350,3495,2282,725,173253,7675,69459,4210,95581,5736,8213,1394,400308,10436,305753,9634,92027,5285,150100,8174,63626,3279,94555,5438,57012,3611,33664,3540,3879,1108,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1125899,6925,739987,8706,541480,8013,444848,7667,55223,3218,272047,5981,117578,2877,96632,4026,27494,2302,3725,842,18733,2206,5036,862,69138,3565,8503,1603,41149,2628,19486,2165,198507,6795,176035,6371,8610,1483,82552,4403,84873,4082,22472,2185,5395,1377,12419,1676,4658,860,385912,7213,209644,7285,103689,5043,39940,3210,54493,3670,9256,1206,105955,5687,25008,2978,11164,1934,11959,2119,1885,639,80947,4726,34876,2870,41927,3321,4144,847,176268,7815,137747,7354,38525,3480,65754,3904,33468,2721,38521,3251,24783,2730,11994,2093,1744,762,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12650592,16944,6804639,28833,5131536,29949,4145501,24572,317711,8011,2838273,22241,989517,10461,986035,14902,324935,8775,48188,3251,214357,7869,62390,3813,661100,12450,58178,4500,411585,10453,191337,6288,1673103,19484,1370049,17682,71945,5035,622380,12762,675724,10418,303054,8371,55952,3450,175973,6403,71129,3818,5845953,25919,3514434,22184,2014813,22493,574061,10506,1260816,19844,179936,7924,1499621,15397,433427,10686,164056,6634,245858,7786,23513,2336,1066194,13686,331902,9578,663071,11281,71221,4257,2331519,22735,1700050,22106,420422,10569,845320,14645,434308,11750,631469,15159,389419,10603,213160,8071,28890,2608,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2002800,8550,1291945,10661,927605,10344,783673,10522,88868,3838,527619,7190,167186,3968,143932,4971,46815,3644,6813,1429,32995,2621,7007,1274,97117,3658,10549,1510,66634,3588,19934,1800,364340,8206,301277,7148,22295,2477,162048,5633,116934,3830,63063,3723,19259,2394,35094,2633,8710,1470,710855,11436,352336,8089,198529,6972,78746,5035,103935,5255,15848,1775,153807,6693,41571,4022,16946,2379,23416,2560,1209,510,112236,5660,45433,3618,61903,4169,4900,1036,358519,8132,257627,7112,81342,4573,121124,5779,55161,3297,100892,4700,75617,3777,23378,2372,1897,608,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1339860,7005,888478,8542,656216,8111,546232,8541,38364,2655,384346,6956,123522,3187,109984,5063,32705,2823,4022,947,21646,2259,7037,1338,77279,4004,6277,1432,54090,3149,16912,1501,232262,6686,194247,6298,10815,1646,88688,4988,94744,4036,38015,2637,8948,1484,22200,2081,6867,1193,451382,9182,234077,7526,111653,5878,34561,3147,62312,4474,14780,1994,122424,4277,24563,2650,9361,1676,14024,1830,1178,637,97861,3839,34436,3046,57783,2723,5642,1162,217305,6903,176691,6338,35671,3506,83590,5050,57430,3421,40614,2970,25218,2007,12608,1944,2788,919,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,339071,3144,243047,3975,177258,4047,141322,4332,12296,1524,89467,3414,39559,1606,35936,3037,9200,1223,1445,629,6381,971,1374,460,26736,2876,3548,875,17264,2304,5924,1037,65789,3343,56084,2930,4702,1290,24806,2330,26576,1945,9705,1467,1761,624,6129,1199,1815,529,96024,4093,51106,3723,23411,2764,8445,1549,12760,1932,2206,631,27695,2468,5448,1394,2580,978,2395,853,473,308,22247,2142,9235,1328,11954,1893,1058,594,44918,2882,33851,2696,8255,1481,15973,2080,9623,1590,11067,1493,6605,1141,4080,1057,382,247,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,271651,3228,110513,3814,58138,2899,40677,2502,4935,836,24963,2199,10779,945,17461,1462,3805,887,601,407,2129,626,1075,414,13656,1520,1101,485,8448,1273,4107,752,52375,3054,42452,3143,4897,1186,24323,2177,13232,1478,9923,1506,2243,705,6462,1205,1218,445,161138,4370,62329,3251,25128,2595,8439,1425,13746,2014,2943,793,37201,2848,7964,1587,2628,966,4945,1318,391,331,29237,2326,8996,1264,18112,1641,2129,598,98809,4398,72299,4069,25624,2368,33801,3158,12874,1412,26510,2050,20983,1779,4794,968,733,339,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7211584,26752,4672482,24352,3226082,22565,2598029,22167,165675,6855,1537466,17922,894888,8699,628053,12346,175127,6182,25124,3264,114237,5245,35766,2953,452926,9834,39373,3618,289077,8683,124476,4908,1446400,18096,1234866,17936,53250,4331,517144,12427,664472,11024,211534,6426,28058,2721,124513,5724,58963,3785,2539102,20898,1400306,16939,736354,15908,205612,8177,438029,11885,92713,5037,663952,15647,160491,7585,57928,4416,90705,5525,11858,2283,503461,12700,179130,7270,298820,9850,25511,2660,1138796,19190,878854,17043,214765,8948,430880,11143,233209,8820,259942,9052,150246,7187,95837,5874,13859,2110,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
