GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001MA,B08008_001EA,B08008_002EA,B08008_002MA,B08008_003EA,B08008_003MA,B08008_004MA,B08008_004EA,B08008_005MA,B08008_005EA,B08008_006EA,B08008_006MA,B08008_007MA,B08008_007EA,B08008_008EA,B08008_008MA,B08008_009EA,B08008_009MA,B08008_010EA,B08008_010MA,B08008_011MA,B08008_011EA,B08008_012EA,B08008_012MA,B08008_013MA,B08008_013EA,B08008_014EA,B08008_014MA,B08008_015MA,B08008_015EA,state
0400000US13,4291263,25199,1983893,22197,800562,14840,1183331,19492,2307370,22074,2256416,15996,1028649,14071,399563,10332,629086,13228,1227767,15679,2034847,18309,955244,13081,400999,9688,554245,11748,1079603,15390,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,649685,7494,242643,6414,407042,7594,22761,3218,367233,5696,353018,5952,129306,4823,223712,4904,14215,2382,305213,5270,296667,5384,113337,4608,183330,5350,8546,1655,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,509771,9154,271146,7936,238625,7186,187134,5956,386253,5901,279981,5937,142281,5211,137700,4997,106272,3953,310652,6937,229790,6767,128865,5832,100925,4807,80862,4056,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,5238233,21637,1984964,20585,3253269,23933,735030,12078,3123939,16304,2731154,16675,978283,13097,1752871,16947,392785,7920,2849324,15624,2507079,15690,1006681,14269,1500398,15337,342245,7443,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2005715,18621,976360,12369,1029355,14995,968884,14538,1568042,11576,1046339,11581,481931,9649,564408,9612,521703,9477,1406557,12120,959376,12737,494429,8999,464947,8480,447181,8929,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1248026,10337,615774,8685,632252,10587,299482,7887,806262,6452,644059,6898,293379,6413,350680,7296,162203,4624,741246,6552,603967,7109,322395,6180,281572,5870,137279,4482,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,1149157,11833,613499,8640,535658,10181,239856,7112,746905,6795,613444,7096,306628,6859,306816,7225,133461,4579,642108,7634,535713,7396,306871,6307,228842,5950,106395,3823,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1140724,12557,608496,9966,532228,11263,725952,11764,986474,8247,595080,7943,303431,7454,291649,7935,391394,8256,880202,9507,545644,8206,305065,7087,240579,7021,334558,6186,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1323600,16392,590216,11238,733384,13464,660837,13419,1051051,10711,690160,10423,283479,7348,406681,9142,360891,8589,933386,10041,633440,9882,306737,7526,326703,8367,299946,9134,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,292531,8304,122543,5879,169988,7264,336640,8050,315812,4591,142261,4826,55937,3757,86324,4576,173551,5374,313359,4925,150270,4996,66606,3687,83664,4175,163089,4809,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,2439632,15978,489131,9429,1950501,16400,506958,10450,1496391,10593,1226628,9838,229676,5988,996952,10472,269763,6428,1450199,10462,1213004,11468,259455,7265,953549,11653,237195,7010,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,2332698,20844,789335,14042,1543363,17650,993615,13162,1694957,13919,1177719,13146,370033,9160,807686,11838,517238,7898,1631356,12476,1154979,12349,419302,8404,735677,12286,476377,9039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,2327106,19384,701000,11278,1626106,18296,1947858,13626,2213648,13827,1177489,12832,330768,8506,846721,11977,1036159,10433,2061316,14072,1149617,11874,370232,8731,779385,11090,911699,9745,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,2293064,14069,773359,12686,1519705,13242,480562,10911,1438707,8652,1176887,9141,368436,8608,808451,9692,261820,6169,1334919,7176,1116177,8410,404923,7660,711254,7629,218742,5493,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,672377,15134,300975,9380,371402,11707,508704,12409,601970,8254,332483,8354,137902,6536,194581,7324,269487,7467,579111,8792,339894,9508,163073,6386,176821,7307,239217,8487,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,1966183,17107,792039,12284,1174144,16317,807597,13030,1437373,9092,1009145,10262,385696,8422,623449,8418,428228,7987,1336407,10944,957038,11119,406343,8322,550695,11882,379369,7848,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,326860,7394,213835,6094,113025,5012,148427,5275,248406,4488,167981,4528,104757,4329,63224,3812,80425,3369,226881,4061,158879,4851,109078,3682,49801,3117,68002,2729,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,735556,7907,496282,7349,239274,6221,218896,4964,503882,4807,385337,5178,246339,5228,138998,4779,118545,3361,450570,4821,350219,5055,249943,4621,100276,3354,100351,2853,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,1183296,12708,436712,11850,746584,13916,63217,3990,672294,7869,636497,7872,221409,7648,415088,8954,35797,2418,574219,8710,546799,9004,215303,8168,331496,8985,27420,2527,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,313154,7013,120711,5397,192443,7488,364464,7221,355871,5000,162845,4712,58055,3696,104790,4859,193026,4653,321747,5166,150309,4297,62656,3540,87653,4646,171438,4575,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,2460831,17820,486322,9262,1974509,18042,1705455,13651,2197152,11257,1303919,10168,242441,8261,1061478,10324,893233,8696,1969134,15782,1156912,13506,243881,7196,913031,13340,812222,9875,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,732879,11128,447079,9242,285800,9295,132478,6849,461589,6802,388739,7482,217703,6991,171036,6805,72850,4679,403768,6303,344140,6498,229376,5749,114764,5202,59628,3661,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,7285208,28164,4328876,27719,2956332,20808,1739351,16480,4674669,21033,3760172,17446,2195688,17109,1564484,15641,914497,10372,4349890,19523,3525036,19430,2133188,18038,1391848,12132,824854,10650,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,2654580,20294,1364901,14639,1289679,17707,1694089,19535,2269708,14117,1366676,13007,673193,12489,693483,11569,903032,12131,2078961,13163,1287904,12045,691708,9514,596196,11143,791057,11510,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,306397,4584,201723,5402,104674,4250,81300,2594,212616,2880,166014,3163,101632,3873,64382,3166,46602,1928,175081,3465,140383,3391,100091,3471,40292,2648,34698,1415,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,3677313,25485,1245864,19044,2431449,19533,1564285,18943,2704776,15761,1860746,14645,586692,10903,1274054,13523,844030,10912,2536822,15736,1816567,17005,659172,12904,1157395,13301,720255,11388,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,1353162,11090,768993,9639,584169,10294,350406,6365,929509,7972,734976,7774,399288,6502,335688,6624,194533,3825,774059,7413,618186,7485,369705,6826,248481,6546,155873,4072,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,1409998,12424,676691,11814,733307,13523,335720,9777,918376,8926,739669,7989,334177,8861,405492,9098,178707,6667,827342,10165,670329,9102,342514,7556,327815,8187,157013,5423,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,3159972,22742,1072381,16501,2087591,18972,2707793,21415,3045676,14589,1595935,13819,505338,11914,1090597,12219,1449741,13937,2822089,16192,1564037,14793,567043,9768,996994,11245,1258052,12941,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,303611,7778,95856,5214,207755,6877,201750,6295,263687,5230,156513,4336,48520,3522,107993,4221,107174,4168,241674,5478,147098,4905,47336,3138,99762,4265,94576,4431,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,985397,14518,338513,9601,646884,13956,1079547,15583,1067409,9871,500708,9423,169062,6139,331646,8814,566701,9533,997535,11207,484689,9940,169451,6336,315238,9108,512846,10406,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,330540,5269,228768,5852,101772,4613,96577,4832,224990,3867,169654,3497,112321,4064,57333,3798,55336,3161,202127,3087,160886,3424,116447,3246,44439,2403,41241,2543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,1794890,18145,1027177,15706,767713,14292,1042200,16034,1494523,11419,937506,11885,513892,9463,423614,8540,557017,10266,1342567,13275,857384,12068,513285,11405,344099,9501,485183,10479,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,9489753,35600,5122174,33809,4367579,29626,2449619,24711,6554033,23010,5177227,24129,2656808,23941,2520419,25641,1376806,18403,5385339,26049,4312526,25793,2465366,24893,1847160,19811,1072813,17423,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,1253152,11949,385925,8810,867227,10724,54256,3415,737249,6859,705221,6938,198039,6216,507182,6870,32028,2047,570159,9244,547931,9203,187886,6149,360045,8349,22228,2113,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,118039,5083,44921,3233,73118,3923,196466,4745,159977,3237,58804,3158,20501,1867,38303,2708,101173,2702,154528,2926,59235,2939,24420,2328,34815,2389,95293,3057,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,2816463,18432,919848,14309,1896615,16551,1201937,14998,2121830,14095,1480724,11839,453455,10606,1027269,11754,641106,9708,1896570,13468,1335739,12734,466393,8667,869346,13085,560831,8781,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,2690062,19711,980675,15451,1709387,18233,514448,9554,1728778,10293,1451443,11167,488920,10314,962523,12647,277335,6155,1475732,15453,1238619,14743,491755,11028,746864,12595,237113,6399,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,324540,9026,118901,4886,205639,7190,414308,9767,397001,6750,165402,5169,56062,3078,109340,4529,231599,6625,341847,6486,159138,5770,62839,3712,96299,4729,182709,5420,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,2033255,15122,819635,12379,1213620,13493,788815,12071,1459601,9689,1035470,9288,390098,8016,645372,7788,424131,6685,1362469,9813,997785,9801,429537,7551,568248,9317,364684,6834,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,232130,5859,145215,5386,86915,4376,58776,5136,158875,3421,128116,3811,70983,3174,57133,3194,30759,2890,132031,3372,104014,3986,74232,3844,29782,2366,28017,3019,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,610789,10968,270686,7568,340103,9364,415399,10443,543534,8503,316743,6907,135043,5297,181700,5571,226791,7397,482654,8738,294046,7120,135643,4683,158403,6725,188608,7732,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
