GEO_ID,B19101H_001E,B19101H_001M,B19101H_002E,B19101H_002M,B19101H_003E,B19101H_003M,B19101H_004E,B19101H_004M,B19101H_005E,B19101H_005M,B19101H_006E,B19101H_006M,B19101H_007E,B19101H_007M,B19101H_008E,B19101H_008M,B19101H_009E,B19101H_009M,B19101H_010E,B19101H_010M,B19101H_011E,B19101H_011M,B19101H_012E,B19101H_012M,B19101H_013E,B19101H_013M,B19101H_014E,B19101H_014M,B19101H_015E,B19101H_015M,B19101H_016E,B19101H_016M,B19101H_017E,B19101H_017M,NAME,B19101H_001EA,B19101H_001MA,B19101H_002MA,B19101H_002EA,B19101H_003EA,B19101H_003MA,B19101H_004MA,B19101H_004EA,B19101H_005MA,B19101H_005EA,B19101H_006MA,B19101H_006EA,B19101H_007MA,B19101H_007EA,B19101H_008EA,B19101H_008MA,B19101H_009MA,B19101H_009EA,B19101H_010EA,B19101H_010MA,B19101H_011MA,B19101H_011EA,B19101H_012MA,B19101H_012EA,B19101H_013EA,B19101H_013MA,B19101H_014EA,B19101H_014MA,B19101H_015EA,B19101H_015MA,B19101H_016EA,B19101H_016MA,B19101H_017MA,B19101H_017EA,state
0400000US13,1425256,12392,56799,3964,34920,2879,46168,3830,54938,3468,57255,3889,63485,4205,59575,4119,60276,4163,60994,3793,120757,5847,161286,5998,215859,6569,149109,5947,90213,4583,92292,4642,101330,4126,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,85951,3216,2208,664,1460,575,1792,810,1808,585,2705,942,2306,582,2947,762,2887,773,3045,735,7247,1552,9899,1657,12534,1459,12488,1789,7236,1269,7213,1164,8176,1178,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,356275,6148,12938,1835,9632,1536,11440,1824,16950,2086,17928,1999,18693,2061,19420,2274,22024,2104,19039,2234,36430,3118,48419,3556,54540,3577,27485,2852,14888,1734,13944,1894,12505,1664,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2134311,12098,59843,3474,38872,3062,45918,3253,65403,3571,66143,4031,77626,3878,78756,3607,82018,3948,80898,3779,161358,5821,243588,6898,332941,8025,259375,7118,168104,5544,178180,5369,195288,4928,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1387970,11016,54118,3728,32968,2614,45012,3354,52989,3650,61347,3803,64738,3547,67716,3442,70369,3349,70902,3862,129561,5560,180681,6546,226008,6691,142737,5552,72299,3385,62617,3591,53908,3121,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,721075,6853,19471,2155,15073,1451,18559,1860,25203,1811,26352,2221,29513,2487,30912,1997,38062,2822,28839,1994,68138,3397,99459,3709,125512,4036,79615,3233,45934,2842,38472,2505,31961,2600,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,601472,6590,18044,2006,13209,1907,14446,1731,22428,1849,22432,2171,25316,2106,26009,1798,27167,1866,27442,2201,52827,2942,76297,3025,101385,3982,68138,3481,35704,2611,37350,3015,33278,2944,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1014030,9486,57909,3852,43418,2714,46687,3711,48338,3384,48842,3709,49395,3368,49537,3053,53420,3351,47777,3284,89634,3988,123326,4926,143803,5708,88405,4037,48944,3166,36652,2799,37943,2807,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,718651,9103,27689,2627,16741,2265,24567,2486,29991,2865,28666,2432,31737,2709,31307,3012,30449,2730,28696,2718,56752,4163,79704,4483,112652,5689,83142,4673,46098,2793,44113,3194,46347,2610,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,323956,5760,13074,2029,9248,1370,12514,1767,14550,1856,17016,2043,17017,1849,14974,1677,15671,1624,15995,1734,29874,2602,39911,2126,51107,2330,31781,2588,13770,1496,14256,1802,13198,1579,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,826984,7882,17100,2147,9087,1570,11974,1628,16851,2108,17366,1912,22482,2393,19455,1988,25889,2436,22768,2084,49475,3249,77518,3339,122742,4782,106767,4196,82488,3806,99935,4495,125087,4761,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1263825,9604,30423,3052,19747,1932,24431,2888,30406,3002,34458,3355,39209,3054,35627,2611,39714,2786,38915,3209,80048,4464,121117,4531,186816,7079,161446,6120,120928,5716,140926,5488,159614,4279,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1993661,12713,75457,4109,52176,3315,60791,3718,75775,3343,81767,3556,96932,4358,90821,3993,91922,4223,97693,4541,179362,5131,247926,5502,310549,7211,202663,5403,121008,4004,111866,4043,96953,3874,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1188737,8890,25117,2234,18092,2060,24179,1761,32837,2135,36547,2596,39915,1938,40950,2109,45945,2475,46304,2713,99288,3783,146683,5165,207933,5295,154613,4259,93932,3851,92491,3432,83911,3438,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,461084,7096,21366,2669,15790,2427,19471,2225,20212,2029,23447,2364,22594,2192,23335,2550,22935,2321,20995,2536,45369,3829,56924,3488,65447,3513,43015,3637,21507,2055,22290,2227,16387,1775,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1283141,10464,50608,4302,37970,3740,45142,3111,56362,3261,53908,3610,65668,3427,62512,3647,66458,3665,57150,3563,121878,5138,157459,5250,191428,5887,122583,4400,68689,3826,68075,3674,57251,3473,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,231757,4584,7681,1345,8331,1630,7899,1267,9287,1530,9292,1425,11894,1447,10380,1394,11208,1452,11006,1283,23099,1937,30961,2527,34953,2337,23281,2198,11677,1537,10478,1438,10330,1455,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,406895,4333,9732,1183,8559,1463,9964,1122,13985,1537,15092,1561,16707,1538,16049,1706,19998,1833,19751,1679,38959,2493,53500,2447,68860,2943,47245,2668,25859,1897,21286,1444,21349,1801,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,369963,6582,10896,1198,7284,1354,10413,1476,13144,1831,14331,1672,15623,1868,16972,2166,17987,2075,14859,1527,35492,2868,44935,2952,54577,3074,41725,3697,27408,2565,23228,2329,21089,2247,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,324391,6293,7459,1460,5208,1165,6645,1186,10216,1446,10522,1800,10139,1376,11172,1710,13832,1866,12558,1797,26010,2515,39419,2938,54938,3532,40502,2590,25481,1978,27296,2291,22994,2400,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1350215,10235,24413,2709,20180,2140,18600,2257,27146,2839,29100,2365,35219,2933,37652,2795,35636,2697,38660,2903,84691,4298,122569,4958,197700,6133,173733,5852,129874,4742,165412,5615,209630,6277,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,221366,4679,7942,1685,5697,1204,6901,1346,8456,1268,7665,1351,8560,1395,8636,1352,9624,1621,9030,1227,19152,1971,26931,2603,35825,2816,22773,2286,14853,1585,15249,2038,14072,1560,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2783035,16650,73574,4094,60920,3866,66672,3708,79248,4163,88319,3889,90884,3932,97966,4391,96120,5768,92187,5206,197688,6904,285173,7554,404085,9830,326306,7379,220154,6902,265708,6838,338031,7380,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1713313,11088,59540,4035,42913,3484,57738,4028,66377,3654,72144,4052,87125,5022,82023,4564,81449,4760,80287,4701,156296,5693,202177,6745,264116,7284,167092,5547,94278,4115,97403,3905,102355,4660,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,162829,3785,3177,727,2023,461,2888,893,5126,858,5347,1068,5896,982,5526,919,6992,1207,6794,1048,15202,2140,18716,1699,30902,2123,20660,1846,11364,1405,11586,1366,10630,1333,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2447730,14858,94065,4329,67394,4286,77792,3690,94865,4949,102067,4795,116881,5120,109206,4334,118555,5152,113179,4917,221423,7019,295095,8152,376416,8643,253777,6608,147984,5615,137181,4238,121850,4801,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,698547,7070,28458,2222,18621,1626,26149,2078,29705,1999,30458,2004,34693,2478,34778,2339,37871,2539,30806,1973,62339,3220,87914,3832,104749,3886,69156,3309,36957,2522,33373,2020,32520,2198,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,789894,8222,30943,2855,24037,2684,26454,2553,30685,2615,32389,2851,39415,3456,36709,3319,36048,2784,34993,2940,64030,3723,95586,4387,126954,5272,85425,3717,46496,3071,39544,2872,40186,3501,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2611523,13732,72240,3532,53893,3300,65798,3727,85928,3944,101309,4503,113775,4544,110043,4311,116759,4551,111885,4272,231354,6641,313548,6880,418573,8208,294060,6424,175462,5478,174990,4977,171906,4824,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,204146,4779,4848,972,3398,855,5292,1479,6373,1320,7002,1579,7472,1384,6619,1539,6551,1136,7445,1398,14491,1886,23173,2369,35274,2959,23720,2078,16057,1879,20564,1939,15867,1791,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,814395,8755,31463,2751,18757,1825,26933,2393,32828,2500,37751,2870,41118,3518,39206,2722,38880,3000,39039,3527,72228,3676,100832,4587,127156,5176,84278,4957,43997,2607,43369,3228,36560,2960,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187657,4157,4303,1093,2802,580,5022,970,7254,1370,9281,1236,7817,1324,9017,1465,10756,1440,8910,1216,18809,1826,25735,2078,33000,2413,18507,1842,9017,1079,7538,1069,9889,1114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1310822,10802,55267,4064,44268,3209,52480,4063,64245,4216,66334,3829,65559,3734,63723,3564,70781,4162,61575,4040,121564,4881,159199,4958,183831,6473,116006,4957,62184,3552,61453,3924,62353,3420,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3128200,15974,86864,4399,58543,4092,70794,4123,84428,4768,100278,5103,120158,4876,115484,5459,121181,5074,111886,4977,237236,8269,338005,9725,473986,9251,390002,8764,237636,7727,272719,8098,309000,8742,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,570049,5584,14681,2038,12156,1636,11911,1552,18172,1849,18108,1765,23112,2103,22402,1869,25795,2070,24359,2061,51959,3314,74905,3690,103791,3826,67337,3451,39155,2643,31517,2283,30689,1954,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,149477,3415,4766,1140,4520,926,4766,1053,5158,759,5765,947,6992,1034,5734,887,6244,1021,6455,936,13122,1339,18702,1657,25357,1713,16047,1454,8421,1041,9370,1201,8058,1104,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1399523,10604,37765,2836,25232,2230,33383,2942,35740,3232,42716,3123,42911,3305,51462,3541,52764,3793,50638,3629,108356,5627,144938,5487,203743,6857,160620,5693,109711,4673,137242,4731,162302,4794,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1301605,12276,40895,3638,26541,2646,29463,2644,38243,2819,38962,3079,53726,3744,50225,3140,49670,3347,53392,3257,110069,5496,147765,5991,205572,6495,154783,5602,100396,5588,103225,4409,98678,4559,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,455545,7019,28908,2688,17174,2101,20463,2209,27970,2860,23657,2454,25598,2349,25795,2238,24658,2274,23868,2565,42787,3065,51072,3157,60519,3621,36200,2661,18613,1962,15294,1825,12969,1763,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1258829,9395,31428,2413,28500,2235,30746,2334,41486,2465,45445,2922,54668,2809,56798,3057,57554,2692,55692,2859,113050,4090,167204,4815,219763,5314,152736,5142,78387,3446,68658,3541,56714,2874,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131037,3913,3921,931,2462,712,2508,808,4176,1017,4708,1246,4533,1066,5048,979,4973,986,5767,1152,10883,1428,17280,1754,23633,1939,17808,1846,8577,1412,8659,1407,6101,1390,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6169,1192,1206,565,420,314,245,211,492,338,401,297,212,173,217,274,489,464,226,182,549,425,73,84,503,325,430,425,260,230,201,194,245,218,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
