GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005MA,C08124_005EA,C08124_006EA,C08124_006MA,C08124_007MA,C08124_007EA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011MA,C08124_011EA,C08124_012MA,C08124_012EA,C08124_013EA,C08124_013MA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019EA,C08124_019MA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027EA,C08124_027MA,C08124_028MA,C08124_028EA,C08124_029MA,C08124_029EA,C08124_030EA,C08124_030MA,C08124_031EA,C08124_031MA,C08124_032EA,C08124_032MA,C08124_033MA,C08124_033EA,C08124_034EA,C08124_034MA,C08124_035EA,C08124_035MA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039EA,C08124_039MA,C08124_040MA,C08124_040EA,C08124_041EA,C08124_041MA,C08124_042EA,C08124_042MA,state
0400000US13,4291263,25199,1520416,17000,752825,16404,1050852,16707,379230,14075,558379,13312,29561,2955,3415734,24136,1247795,15732,571599,12588,862661,15394,276318,11762,441268,11601,16093,2597,442364,14307,113528,5704,92634,6824,87680,6044,74123,6219,73020,5574,1379,886,89057,6103,23822,2823,28398,3137,21318,2708,4555,1597,9904,1992,1060,422,135663,8273,31028,3004,38267,4971,25727,2784,12712,1899,22731,2883,5198,1176,208445,8238,104243,5153,21927,2508,53466,4075,11522,2309,11456,2213,5831,1577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,224858,7256,141947,5459,160403,7015,64101,3795,57989,3616,23148,2465,454338,8020,153143,6090,88744,4153,107026,5947,49266,3366,41151,3192,15008,1946,90503,5183,33067,2913,19211,2527,21773,2560,8354,1384,5122,1000,2976,896,41171,3555,7496,1146,15523,2313,13456,1637,1085,449,3611,1062,0,185,56815,4435,15778,2201,15081,2049,11018,1826,3948,890,6140,1459,4850,1123,29619,3070,15374,2361,3388,764,7130,1435,1448,559,1965,829,314,272,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,229103,7922,120252,4924,173405,7292,84421,5382,88409,5470,1315,587,549285,10106,178562,6637,92823,4735,140119,6627,65146,4434,71533,4943,1102,554,66598,5047,18303,2364,12752,2022,13779,2594,11550,1841,10001,1928,213,185,4840,1159,2029,705,631,375,903,399,427,290,850,588,0,193,37804,3237,12969,1858,8888,1719,7656,1441,4436,1117,3855,807,0,193,38378,3045,17240,2061,5158,1224,10948,1595,2862,997,2170,828,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,2184190,19877,1038479,16426,1479384,18323,425158,9455,834406,18893,11646,1942,4397667,27891,1590677,17599,722260,13653,1104389,16299,340455,8909,636481,15425,3405,1052,498666,12106,131738,5110,99709,5397,106008,5414,48565,3810,112512,6517,134,111,545633,13684,243043,7358,107301,6097,141921,7196,11884,2052,41484,4066,0,185,280349,10287,96924,5868,68158,4721,63426,4295,13338,1862,32889,3353,5614,1117,250948,8615,121808,5795,41051,3861,63640,4427,10916,1632,11040,1615,2493,693,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,955544,14289,512093,12006,687806,11519,256372,9286,561435,11928,1349,597,2469923,17625,808790,14064,406538,10596,589029,9509,207144,8125,457248,9968,1174,616,262198,8503,65652,3391,50700,3933,46458,3541,31854,2882,67534,4546,0,190,35244,3131,10490,1426,10346,1808,7476,1453,829,415,6046,1352,57,92,108598,6307,28822,2820,28155,2580,19681,2380,8216,1560,23606,2855,118,114,98636,5088,41790,3323,16354,2468,25162,2531,8329,1746,7001,1509,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,531254,10067,264630,6402,359881,8201,140461,5008,250657,6565,625,342,1251333,10978,431626,9679,200574,6173,303676,7491,114219,4473,200799,6468,439,273,133035,5212,36411,2601,24619,2101,24480,2203,17052,1826,30418,2755,55,64,16983,2166,7244,1589,4225,1078,2766,794,447,312,2301,636,0,157,81756,3878,25292,2069,22105,1906,15050,1648,5348,1062,13830,1613,131,172,64401,3558,30681,2417,13107,1683,13909,1693,3395,782,3309,606,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,516803,9370,225763,6850,317879,7197,134995,5742,185427,5809,8146,1477,1144913,11247,433456,8553,181973,6505,267478,6921,106623,5301,149665,5695,5718,1267,126485,5642,36484,2948,19620,2241,24686,2239,20077,2496,24203,2296,1415,481,7063,1247,1764,511,1680,515,2164,784,219,186,1104,445,132,169,55146,3305,17729,1952,12501,1357,10796,1561,5792,1322,7884,1278,444,319,55406,3290,27370,2561,9989,1575,12755,1660,2284,640,2571,794,437,426,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,609217,10309,307325,9626,449813,9150,178250,6217,314870,8352,7201,1271,1545003,15016,511296,9682,245941,8266,385761,8326,136557,5778,261325,7985,4123,1010,178557,6905,49099,3456,31570,3126,31757,2812,29295,3088,36150,3284,686,351,19626,2202,4939,1270,6404,1480,4516,1019,664,420,3103,773,0,189,63729,4375,15556,2308,14936,1836,13628,1795,6456,2005,10761,1854,2392,686,59761,4269,28327,2369,8474,1478,14151,2104,5278,1698,3531,1148,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,635882,12913,381224,11353,470937,9958,243517,8563,246265,9200,6612,1183,1639250,15248,542013,12521,294334,9422,405750,9508,188759,6694,203038,8608,5356,1020,191473,9149,48765,3407,42447,4384,37262,3428,36549,3990,25885,2756,565,359,26568,3161,3915,912,11593,2151,4745,1201,2290,1189,4025,883,0,203,79773,4292,18160,2082,25205,2858,13409,2090,12342,1978,10166,1563,491,314,47373,4325,23029,2822,7645,1492,9771,1590,3577,984,3151,1166,200,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,217337,6855,119687,6021,148368,5384,69541,3430,73661,3870,577,323,487205,7070,170692,5855,89163,5142,118565,4687,51414,3109,56927,3682,444,277,66835,4209,19856,2306,12837,1616,13756,1986,11881,2045,8400,1239,105,195,4314,1047,1545,602,1053,509,972,419,242,219,502,266,0,165,34873,2883,8749,1224,11763,1775,7205,1355,2899,1085,4229,984,28,36,35944,3056,16495,1974,4871,1059,7870,1299,3105,844,3603,1130,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,1307447,14583,503832,10397,667821,12092,231699,7254,219069,8195,16722,1856,2180872,17429,984341,14791,343767,9390,498781,11184,174679,6594,171095,7061,8209,1684,266301,8077,99648,5020,51747,3931,56151,3832,34765,3741,22989,2381,1001,902,268560,7582,115339,4630,60186,4456,66847,3958,10543,1749,15125,2647,520,332,105913,6235,37793,2850,29476,3401,22936,2502,5939,1349,6758,1399,3011,644,124944,5322,70326,3830,18656,2188,23106,1905,5773,1262,3102,935,3981,740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,1463965,17854,595515,13020,747160,11945,219128,8538,299129,9663,1416,377,2388532,22166,1039049,16174,405556,10979,543477,10840,168923,6869,230635,7766,892,358,247588,9963,82160,5056,60454,5013,47997,3967,25543,2919,31236,3280,198,195,328845,7720,170108,6359,63410,4696,71831,5222,8074,1681,15422,2443,0,203,213857,7936,89129,4354,46829,3768,52947,4587,8754,1560,16005,2263,193,238,147491,6136,83519,4557,19266,2613,30908,2874,7834,1613,5831,1249,133,171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,1472853,14745,777816,13605,1037421,12710,326371,8085,659004,11495,1499,485,3521696,21389,1244711,14596,602308,11943,875780,12645,258083,7230,539527,10125,1287,426,375096,10048,97553,4733,78682,4706,77952,3952,44105,3042,76715,4210,89,126,65409,4764,14840,1980,19887,2375,15047,2238,4073,1515,11562,2024,0,168,148248,6955,41875,3203,43699,3240,30614,2349,10524,1593,21413,2469,123,149,164515,6370,73874,4001,33240,2649,38028,2759,9586,1818,9787,1448,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,1078042,11158,468349,9179,652774,10325,209892,5652,363941,7768,628,316,2174125,12204,848500,9489,342419,7777,525167,9555,169269,5120,288244,7053,526,265,237915,7936,78915,3919,46803,3401,46292,3336,25349,2222,40548,3500,8,14,99296,4191,38972,2743,21005,2210,25554,2215,2613,820,11152,1574,0,145,126863,5300,43797,3386,31944,2833,27834,2778,5990,914,17204,1839,94,145,135427,4577,67858,3510,26178,1950,27927,2433,6671,983,6793,1181,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,358848,9270,215425,8253,285301,7507,122461,5539,194511,7396,4535,1126,992657,13068,307491,8531,178841,7630,251726,7431,94236,4501,158450,6460,1913,782,122009,7131,35071,3952,22133,2422,20030,2302,19500,3159,25177,3180,98,156,5269,1352,737,436,2015,875,1008,557,478,383,1031,465,0,208,38361,3524,6894,1526,9055,1477,6210,1448,6580,1581,7236,1661,2386,804,22785,2576,8655,1403,3381,875,6327,1302,1667,756,2617,986,138,165,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,963343,12642,501960,11089,693075,13228,234761,7259,370279,9372,10362,2008,2265099,15458,801040,11371,393787,10270,577087,12351,186857,5796,300534,8618,5794,1242,255440,8197,71781,4959,52620,3882,57451,4206,31174,2880,42054,3575,360,353,44846,3511,8920,1508,15944,2226,11713,1714,1464,628,6805,1507,0,184,94216,5242,28857,2609,23529,2845,20144,2565,7433,1440,14253,2035,0,184,114179,4710,52745,3891,16080,2149,26680,2325,7833,1500,6633,1384,4208,1764,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,165217,4895,93603,4487,113390,5465,56958,3156,44712,3018,1407,635,357127,7243,120157,5048,67833,4075,90260,5198,43385,2951,34273,3036,1219,618,48007,3348,15654,1821,9665,1474,10376,1697,8748,1452,3537,821,27,45,3249,900,757,462,996,519,433,314,386,257,658,377,19,31,38426,3384,13726,1707,10591,1946,7223,1416,2372,639,4401,1006,113,151,28478,2805,14923,1607,4518,974,5098,1016,2067,617,1843,751,29,50,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
