GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002MA,B14001_002EA,B14001_003EA,B14001_003MA,B14001_004EA,B14001_004MA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007MA,B14001_007EA,B14001_008EA,B14001_008MA,B14001_009EA,B14001_009MA,B14001_010EA,B14001_010MA,state
0400000US01,4666958,5106,1209237,11901,70756,5309,62342,3519,237972,6978,265903,7181,254717,6029,264892,8514,52655,4115,3457721,10711,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,703375,1716,200784,4782,11073,1547,10561,1425,39444,2187,43340,2633,43978,2678,40725,3573,11663,1728,502591,4953,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6376529,5428,1739889,11005,83820,4512,88762,4526,363108,7803,366588,7010,370884,6319,383784,8767,82943,4816,4636640,12012,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2850031,4133,750149,9498,51565,4339,44931,4150,156227,5734,151726,4941,150477,4523,166713,7056,28510,2890,2099882,9350,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36881228,13300,10548455,34333,582029,12823,519784,12223,2017033,19763,2039050,20899,2212531,14439,2689528,27837,488500,11188,26332773,32237,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5069903,5463,1400453,9735,86148,4179,70440,4470,275937,6423,288622,7257,277251,5418,322920,8130,79135,4901,3669450,10397,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3486522,3889,939762,8829,59250,4302,43074,3441,178530,6244,184579,5458,202779,4979,219437,5943,52113,3492,2546760,8266,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,891570,2159,229133,4853,13162,1738,11100,1783,44572,2962,46638,3078,45144,1960,53913,3455,14604,2122,662437,4883,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,620005,1969,162510,4944,13372,1653,8155,1473,22886,1934,18839,1960,22446,1635,50484,3269,26328,3112,457495,4591,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18927019,9442,4643948,24349,287571,8867,229382,8677,888197,14221,922118,13030,955176,12148,1135010,21124,226494,9102,14283071,23455,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9613994,7825,2784646,18741,180654,6915,144871,6735,556405,11298,579269,13078,573721,9036,622605,13924,127121,6555,6829348,18727,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1350963,2297,338688,6586,19608,2118,19255,1966,64202,2996,65584,2905,66276,2367,85678,5003,18085,2337,1012275,6622,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1549110,3339,435040,5027,21186,2193,23191,2751,96307,4624,96853,3557,93254,3469,88266,4320,15983,1839,1114070,5712,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12423909,6427,3441460,19032,224707,7261,170792,6948,672576,8896,691911,10105,717806,8151,771293,12953,192375,7903,8982449,17351,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6327888,5016,1726742,11566,100612,5040,84817,4665,358834,7031,361075,6585,354298,6162,400527,8064,66579,4435,4601146,12255,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2978991,2990,815675,7613,55968,3189,45152,2644,161080,4095,157510,4087,163157,4361,193393,6026,39415,3178,2163316,6906,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2773552,3187,797058,7053,47043,2933,45265,2934,162720,4509,154785,4901,164188,4133,182062,6169,40995,3538,1976494,7738,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238627,4630,1105248,9448,62566,3282,57388,4133,225305,5032,235498,6363,225487,4420,249833,8248,49171,3872,3133379,8672,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445465,4724,1168161,10018,81611,4337,66552,4163,261593,6881,249998,6543,229993,5097,234483,8726,43931,3440,3277304,10790,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291247,1964,300221,4127,15268,1819,13947,1959,57567,2928,62254,3387,65812,2469,71665,3094,13708,1760,991026,4208,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5715790,5609,1562663,12290,92097,4229,81132,3893,287423,6804,292754,7419,312204,5712,387278,8372,109775,5833,4153127,11600,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478552,5733,1750853,12017,111816,5459,79390,3974,300154,6376,320096,7975,344651,5630,457008,9087,137738,7182,4727699,11509,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9564139,4906,2594352,15412,140616,4715,128153,5644,493672,7439,517335,7465,547457,6845,638020,11086,129099,4876,6969787,13907,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5216472,4157,1409344,9348,89625,3953,72103,3740,284882,6410,286983,6315,293218,4508,315105,7125,67428,4328,3807128,9883,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884400,4453,810969,9162,50870,3329,48511,3647,169467,5883,163400,6000,161833,5221,187002,7181,29886,2642,2073431,9051,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5827167,5209,1549456,11255,101954,4259,80103,4412,307345,7604,318782,7485,310062,5215,347691,9084,83519,4847,4277711,10504,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978459,1998,238510,5340,12842,1932,15010,1796,47841,2279,48727,2641,48638,2259,55685,3599,9767,1631,739949,5251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
