GEO_ID,B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,NAME,B13015_001MA,B13015_001EA,B13015_002EA,B13015_002MA,B13015_003EA,B13015_003MA,B13015_004EA,B13015_004MA,B13015_005EA,B13015_005MA,B13015_006MA,B13015_006EA,B13015_007EA,B13015_007MA,B13015_008EA,B13015_008MA,B13015_009EA,B13015_009MA,B13015_010MA,B13015_010EA,B13015_011EA,B13015_011MA,B13015_012MA,B13015_012EA,B13015_013EA,B13015_013MA,B13015_014EA,B13015_014MA,B13015_015EA,B13015_015MA,state
0400000US13,2527147,7588,126637,6248,75248,5520,2028,862,73220,5413,51389,3977,2678,1079,48711,3899,2400510,9716,1017865,11493,12945,1833,1004920,11619,1382645,14359,29073,2900,1353572,14875,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,318851,1719,18332,2019,12388,1787,491,276,11897,1744,5944,1273,710,320,5234,1283,300519,2760,140214,4944,3280,1166,136934,4963,160305,5261,6632,1342,153673,5344,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,366115,2423,21018,2449,16369,1990,608,328,15761,1946,4649,1330,127,172,4522,1327,345097,3265,171932,5192,3575,994,168357,5134,173165,4697,5426,1232,167739,4508,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3150687,5595,156818,6280,98126,4261,1731,483,96395,4221,58692,4905,8081,1499,50611,4709,2993869,8215,1280531,12167,14735,1902,1265796,12154,1713338,13531,42967,3468,1670371,13772,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1562092,5206,83444,4366,50702,3518,573,329,50129,3497,32742,3231,2288,806,30454,3246,1478648,6791,653303,10271,6801,1368,646502,10090,825345,10403,17936,2212,807409,10296,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,708322,3729,37894,2876,26782,2311,565,331,26217,2331,11112,1677,2443,846,8669,1515,670428,4498,315289,6130,4295,908,310994,6054,355139,6450,11659,1543,343480,6674,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,667432,3290,43604,3090,29831,2657,1086,546,28745,2702,13773,2258,1442,867,12331,2026,623828,4258,298804,5704,4622,1021,294182,5813,325024,6010,9907,1513,315117,6040,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1035388,4563,53643,3689,34915,3109,1531,654,33384,2989,18728,1963,2124,806,16604,1816,981745,5676,464903,7545,5611,1122,459292,7398,516842,7622,14958,1940,501884,7853,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125800,4344,64822,4224,32893,3154,585,333,32308,3144,31929,2787,1664,665,30265,2690,1060978,5921,429038,9739,4013,1151,425025,9916,631940,11035,10453,1850,621487,11092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,294461,1868,13667,1696,7982,1328,592,442,7390,1242,5685,1161,1179,648,4506,1022,280794,2601,117601,3812,2209,659,115392,3786,163193,4283,8251,1220,154942,4143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1473312,4028,76852,4352,49936,3429,958,474,48978,3373,26916,2618,3512,958,23404,2471,1396460,6107,577114,9400,9198,1776,567916,9045,819346,9920,22325,2561,797021,10383,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1665973,3616,77689,4269,54086,3736,1618,780,52468,3836,23603,2823,4590,1117,19013,2604,1588284,5323,625581,8791,9881,1625,615700,8865,962703,8565,28405,2551,934298,8657,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2313979,4610,121880,5987,70996,3948,2637,699,68359,3975,50884,4709,7487,1309,43397,4392,2192099,7726,913466,10721,18214,2086,895252,10507,1278633,12218,46090,3296,1232543,12205,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1271452,3673,71629,4884,49616,3535,2385,806,47231,3430,22013,2714,4225,1143,17788,2520,1199823,5975,553913,6960,8188,1465,545725,7213,645910,8427,26606,2685,619304,8117,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,721943,4225,38631,3378,19631,2556,732,431,18899,2536,19000,2459,1496,515,17504,2415,683312,5885,281621,7098,7060,1449,274561,7011,401691,7994,14722,2131,386969,8171,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1417380,4629,77139,4375,48802,3421,2118,845,46684,3343,28337,2876,3923,1260,24414,2660,1340241,6289,597595,8073,11641,1791,585954,7874,742646,9774,22626,2758,720020,9668,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,224888,2234,12242,1732,7993,1358,101,75,7892,1333,4249,1032,309,243,3940,988,212646,2661,94657,3804,1100,390,93557,3766,117989,4248,3335,928,114654,3959,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,433122,2497,26077,2487,18654,2077,273,264,18381,2053,7423,1244,1211,459,6212,1239,407045,3167,190889,4879,1345,550,189544,4940,216156,4740,6560,1353,209596,4645,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,670257,2466,35476,2943,23896,2526,784,422,23112,2516,11580,1915,1531,660,10049,1979,634781,3726,277517,7438,4910,1313,272607,7547,357264,7516,8874,1700,348390,7250,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,308318,2421,15795,2089,10268,1607,579,545,9689,1540,5527,1520,642,398,4885,1443,292523,3207,129860,4892,1120,506,128740,4894,162663,5409,3951,1081,158712,5292,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2138567,3887,100877,5095,68097,4088,1280,470,66817,4037,32780,3210,5795,1266,26985,3043,2037690,6729,898082,10760,11823,1756,886259,11036,1139608,11554,37102,2808,1102506,11721,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481706,2573,28496,2643,15412,2180,570,327,14842,2164,13084,1935,1002,408,12082,1926,453210,3290,180101,5150,3608,954,176493,5122,273109,5551,8620,1515,264489,5991,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4901261,7123,231584,7305,155024,6780,3816,1223,151208,6640,76560,4046,9658,1715,66902,3808,4669677,10709,1848966,17013,30817,3107,1818149,16634,2820711,20050,93608,5540,2727103,20796,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2393153,5751,118248,5759,75086,4486,752,357,74334,4484,43162,3560,2909,1066,40253,3590,2274905,8243,1014280,12331,10713,1719,1003567,12468,1260625,14646,26547,3087,1234078,15178,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165888,1555,10066,1534,6776,1157,63,69,6713,1160,3290,916,122,153,3168,888,155822,2266,74370,2513,905,557,73465,2614,81452,2956,2073,720,79379,2880,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2696291,5702,136831,5775,81830,4380,2457,750,79373,4400,55001,3754,7723,1431,47278,3193,2559460,8180,1084426,14074,19183,2296,1065243,13982,1475034,15025,51884,3512,1423150,14396,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905512,2738,52382,2708,33621,2517,835,333,32786,2506,18761,1770,1353,612,17408,1744,853130,3857,405547,5499,6880,1199,398667,5481,447583,6016,13105,1636,434478,6215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922053,3861,45186,3949,31315,3092,1016,505,30299,3070,13871,2078,3062,1080,10809,1727,876867,5271,392187,8515,10612,1936,381575,8376,484680,8031,24854,3075,459826,8214,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2956073,5528,141870,4883,87048,3666,2801,729,84247,3710,54822,3957,7589,1414,47233,3775,2814203,7647,1167316,11361,19998,2389,1147318,11942,1646887,11548,63244,3928,1583643,11094,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256478,1857,11650,2018,6424,1354,241,229,6183,1382,5226,1350,653,423,4573,1299,244828,2670,93670,4192,1796,646,91874,4155,151158,4065,4972,1358,146186,4244,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1139993,4430,58531,4203,32870,3016,600,423,32270,2948,25661,3114,2049,863,23612,2954,1081462,5322,461165,8989,3109,938,458056,9075,620297,9483,8521,1641,611776,9524,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,188896,1869,13341,1561,8268,1208,146,119,8122,1205,5073,860,320,185,4753,818,175555,2458,81565,2912,1664,702,79901,2860,93990,3200,3884,850,90106,3040,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1558401,5296,83742,5084,47652,3403,2611,1046,45041,3428,36090,3745,5888,1426,30202,3377,1474659,7179,679613,9271,13160,2029,666453,9277,795046,9522,30516,3085,764530,9715,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6588884,9281,387079,9902,253350,8681,4360,1118,248990,8702,133729,7399,7124,1526,126605,7060,6201805,12773,2871240,22721,31586,2944,2839654,23084,3330565,26631,57272,4845,3273293,26339,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,721862,2284,52145,3088,43302,2776,516,345,42786,2782,8843,1687,837,543,8006,1638,669717,3805,348317,5568,3507,846,344810,5388,321400,5647,5441,1323,315959,5488,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143023,1416,5068,821,3634,734,264,213,3370,679,1434,497,507,297,927,382,137955,1621,56331,2207,1474,483,54857,2191,81624,2741,4105,1054,77519,2810,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2043963,4969,102576,4827,70788,3997,1378,579,69410,3951,31788,3305,3615,1190,28173,3073,1941387,7218,888057,10300,12076,1940,875981,10130,1053330,12630,24195,2615,1029135,12558,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1663461,4065,85373,5131,61334,4102,1590,580,59744,4048,24039,3099,4015,1085,20024,2881,1578088,5922,724022,11455,15295,1985,708727,11614,854066,12109,35242,3139,818824,11825,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,410893,2496,16687,1964,9901,1455,457,293,9444,1409,6786,1435,1336,524,5450,1382,394206,3001,178363,4877,1821,636,176542,4752,215843,5472,5251,1332,210592,5389,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1325161,3204,63908,3956,43230,3288,541,302,42689,3281,20678,2124,2788,828,17890,1847,1261253,5046,551551,7859,5583,1083,545968,7939,709702,9190,18581,2092,691121,9284,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133086,2405,7179,1219,5350,1102,0,193,5350,1102,1829,562,72,87,1757,569,125907,2503,62493,3203,246,185,62247,3186,63414,3741,1496,673,61918,3652,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,891126,3124,33517,2572,14378,1830,564,442,13814,1780,19139,2053,1603,876,17536,1942,857609,4190,278664,7327,7514,1448,271150,7006,578945,8240,29525,3116,549420,7920,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
