GEO_ID,B17026_001E,B17026_001M,B17026_002E,B17026_002M,B17026_003E,B17026_003M,B17026_004E,B17026_004M,B17026_005E,B17026_005M,B17026_006E,B17026_006M,B17026_007E,B17026_007M,B17026_008E,B17026_008M,B17026_009E,B17026_009M,B17026_010E,B17026_010M,B17026_011E,B17026_011M,B17026_012E,B17026_012M,B17026_013E,B17026_013M,NAME,B17026_001MA,B17026_001EA,B17026_002EA,B17026_002MA,B17026_003MA,B17026_003EA,B17026_004EA,B17026_004MA,B17026_005MA,B17026_005EA,B17026_006EA,B17026_006MA,B17026_007EA,B17026_007MA,B17026_008MA,B17026_008EA,B17026_009EA,B17026_009MA,B17026_010EA,B17026_010MA,B17026_011MA,B17026_011EA,B17026_012EA,B17026_012MA,B17026_013MA,B17026_013EA,state
0400000US13,2389803,16893,150974,6698,82934,5191,112744,7137,107530,6340,114209,6561,111288,5544,43353,3479,70734,4777,391924,10996,322743,8803,240108,7130,641262,11659,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,9630,1700,5871,1314,6603,1198,10233,1857,8571,1626,11141,1752,5008,985,6475,1300,45627,3005,47544,3048,41860,2886,112640,3832,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,16629,2176,10759,1659,15233,2164,18254,2011,22779,2641,20657,2244,8070,1382,14289,2033,85994,5273,62935,3977,46029,3423,88433,4002,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,142284,5188,91046,4684,102970,5057,109305,5162,120454,5493,117286,5131,42721,2710,71857,4371,484084,9036,434843,9473,356927,9082,1054592,13151,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,82861,4750,53134,3733,60000,4336,62139,4351,66189,4345,76554,4005,26396,2453,41569,3108,299687,8462,265903,7359,200020,6607,413489,8073,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,25992,2558,17132,1769,20973,2118,22291,2284,27154,2245,29849,2138,12671,1539,20936,2463,136350,4339,133236,4827,109611,4261,237554,5518,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,28228,2677,19391,2174,23318,2548,23788,2238,28321,2310,31497,2583,11494,1530,19676,2160,129066,4941,115826,3754,86546,3598,218445,5291,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,64756,4065,48339,3577,51931,3353,50296,3812,55203,3699,47953,3011,19470,1846,30015,2590,201565,5947,176796,5203,127452,5302,265820,6310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,74084,4204,52528,3979,46503,3644,53573,4030,54071,3585,55370,3705,16035,2092,29479,2736,184811,5888,148182,6320,124518,6360,290283,6093,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,11365,1946,10373,1836,10739,1593,13174,1759,13575,1806,15305,1907,5375,918,10242,1498,59586,3353,53379,3212,40331,2671,95165,3873,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,45834,3482,28019,2740,28066,2757,35134,2874,37522,2949,43450,3415,16216,2460,31417,2938,179122,7006,184733,6440,162922,5272,651361,9968,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,58404,3967,38317,3250,41877,3256,43495,3815,42834,3410,48667,3401,17183,2027,32870,2718,204618,6587,200624,7050,182284,6004,709629,11378,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,132969,5438,84665,4159,87529,4138,85133,3494,94308,4438,105605,4976,40873,2664,69622,3798,422730,8752,379538,7730,291550,6836,690036,8294,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,39972,2686,27742,2391,31533,2480,37125,2761,39589,2667,49114,3476,17752,1862,28804,2020,200129,5884,209002,4824,183880,5583,507547,8093,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,60297,4629,40652,3411,40384,3258,40493,3449,40005,3170,40316,3316,14195,2111,21074,2525,130089,5941,106567,5056,68843,4667,142164,5274,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,71209,4095,50060,4203,54535,4148,57564,2668,66437,3929,70012,3622,23993,2588,45078,3623,277514,7165,234413,7179,176430,6110,395840,7760,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,11365,1642,8183,1468,9336,1608,10026,1507,8932,1310,10281,1542,3710,823,7058,1282,42100,2937,45950,2814,31115,2497,68035,3090,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,16064,1862,9660,1263,15869,1910,16817,1736,17495,1859,21106,1890,6828,1155,11428,1319,81539,3267,76371,3280,63731,2972,138092,3688,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,29437,2427,20852,2470,23715,2567,29800,3221,27282,2658,31634,2823,11720,1741,17492,1919,115241,5501,96020,4166,68295,3667,168337,5298,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,8188,1658,5222,1324,4311,1001,8592,1600,11537,1751,11221,1825,4213,1163,6849,1326,52002,3944,51228,3189,45939,3229,137970,4658,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,78958,5506,52434,4355,60184,3995,60582,4493,63580,4176,71483,4390,24900,2358,40879,3227,276670,8458,271882,6986,236541,7979,969015,12221,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,35477,3325,19610,1955,23685,2774,26112,2521,21469,2221,25570,2270,8363,1492,12142,1591,76126,4391,63448,3806,51247,3516,119321,4708,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,224679,6454,160985,6578,170051,6623,168829,6905,183088,6889,167093,6221,64474,3983,103994,5124,638592,11634,592280,11594,499321,11252,1610709,14203,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,130584,5990,90811,5216,101999,5095,106603,5514,119370,6385,112261,5643,41966,3015,73839,4615,429246,10337,355611,9773,259324,8526,653188,10857,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,4826,960,3396,995,4355,1057,4831,1208,6292,1064,5399,1009,2012,563,4454,885,27874,2237,27748,2250,24008,1618,65018,2595,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,147041,6257,93184,4935,99421,4866,110231,5601,112783,6061,116305,4600,47332,3521,76272,3962,507005,9951,452616,10175,344149,8103,817065,12296,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,48820,2982,30811,2627,39918,2689,42342,2733,45522,2674,48068,2977,17568,1358,30649,2016,174806,5245,137465,3784,105144,3784,235404,5182,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,42228,3565,30276,2993,36164,2722,40965,3584,37535,3149,44176,3166,16907,2041,24355,2665,164219,6591,134040,5675,109821,4366,280511,7002,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,119901,5461,84711,5519,88756,4706,96903,5227,115172,5315,116334,4202,50572,3393,82889,3643,527225,10623,471435,9290,381187,7096,1017149,10434,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,10259,1963,6789,1565,10648,1814,8753,1616,7561,1280,11336,2112,3183,920,4628,1037,36744,3593,35422,2693,31663,2541,92877,3953,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,71313,3695,44654,4012,52499,3774,50243,3240,56219,4293,63685,4479,23427,2603,35733,2686,204800,7690,170105,6755,129814,6005,292612,7468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,7973,1222,4289,1058,7370,1206,8302,1404,7864,1368,9043,1526,3756,908,4909,862,44308,3243,35415,2233,23684,1691,56925,2747,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,90886,5441,59130,4226,70433,4790,75765,4593,79754,4412,77855,4307,29679,2676,49986,3458,298785,8654,245626,6348,179297,5873,400875,8781,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,329399,9787,241061,9079,289654,8920,296134,8913,298718,9404,295355,8975,105818,5863,180744,8281,1014449,17892,805991,12875,626768,12553,1838451,19095,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,23120,2433,16487,2086,23569,2710,22736,2081,30318,2331,31898,2631,12052,1422,19748,2024,134533,5203,110095,4163,77592,4046,175184,4996,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,4712,1232,3111,569,4396,821,4746,862,4746,725,6864,927,2241,528,3411,621,25016,1903,23743,1539,20733,1587,52214,2475,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,70738,4745,46453,3440,54871,4032,66112,4963,65384,4628,75691,4759,25609,2426,46155,3470,293318,6943,277120,8096,224314,8031,803419,10853,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,66534,4624,40868,3213,55113,3833,53224,4365,60325,4255,61538,3583,24243,2386,37652,3375,254540,6195,238617,7571,197834,7183,614624,9998,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,27828,2755,16681,1871,20354,2082,21506,2393,21525,2118,24037,2480,8241,1138,13605,1650,91243,4832,76554,4315,53470,3717,104345,4334,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,49449,3177,41971,3076,42482,2897,45640,2974,53564,3168,55684,3393,21354,1970,34533,2584,246044,5805,232254,6048,196360,5105,439147,8024,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,5606,1232,3420,1066,3379,968,3914,1099,4385,1269,5350,1066,1658,593,3775,824,21969,2332,25396,2368,17793,1822,51911,2420,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,205851,6872,81928,4666,84188,5257,76149,4088,74287,3638,62997,3708,20486,2411,30938,3359,124223,5586,58798,4056,27806,2561,47429,2840,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
