GEO_ID,B19313B_001E,B19313B_001M,NAME,B19313B_001MA,B19313B_001EA,state
0400000US01,20252806900,429682911,Alabama,null,null,01
0400000US02,721630000,178918221,Alaska,null,null,02
0400000US04,5282860000,252469258,Arizona,null,null,04
0400000US05,6336750900,194693594,Arkansas,null,null,05
0400000US06,52206090000,1201593753,California,null,null,06
0400000US08,4438282600,274113371,Colorado,null,null,08
0400000US09,7957194300,346874711,Connecticut,null,null,09
0400000US10,4625458300,281535518,Delaware,null,null,10
0400000US11,7523313700,363396787,District of Columbia,null,null,11
0400000US12,49084291800,921759916,Florida,null,null,12
0400000US13,55114977700,831344983,Georgia,null,null,13
0400000US15,875173100,102589740,Hawaii,null,null,15
0400000US16,168294700,76079444,Idaho,null,null,16
0400000US17,32229538800,632441479,Illinois,null,null,17
0400000US18,9692565900,388235283,Indiana,null,null,18
0400000US19,1441762600,188118657,Iowa,null,null,19
0400000US20,2910512100,142179899,Kansas,null,null,20
0400000US21,5997693100,259218483,Kentucky,null,null,21
0400000US22,22901536100,651994153,Louisiana,null,null,22
0400000US23,221837900,87559551,Maine,null,null,23
0400000US24,48889764300,693636730,Maryland,null,null,24
0400000US25,10144162300,359881571,Massachusetts,null,null,25
0400000US26,23360378400,655237603,Michigan,null,null,26
0400000US27,4866705700,377027663,Minnesota,null,null,27
0400000US28,15044248200,440260222,Mississippi,null,null,28
0400000US29,11555540400,295831836,Missouri,null,null,29
0400000US30,58600900,22764895,Montana,null,null,30
0400000US31,1436229800,99078602,Nebraska,null,null,31
0400000US32,4417182000,323589489,Nevada,null,null,32
0400000US33,416331200,152209702,New Hampshire,null,null,33
0400000US34,28060460900,545570909,New Jersey,null,null,34
0400000US35,912660300,146632520,New Mexico,null,null,35
0400000US36,65033825600,945194907,New York,null,null,36
0400000US37,36830662200,645757041,North Carolina,null,null,37
0400000US38,146044900,36378362,North Dakota,null,null,38
0400000US39,24104039700,558661393,Ohio,null,null,39
0400000US40,4559514400,156124982,Oklahoma,null,null,40
0400000US41,1280187000,133407113,Oregon,null,null,41
0400000US42,24893529000,699884431,Pennsylvania,null,null,42
0400000US44,1081687800,117094960,Rhode Island,null,null,44
0400000US45,20629667300,515713264,South Carolina,null,null,45
0400000US46,177864700,52740865,South Dakota,null,null,46
0400000US47,18682147600,411472617,Tennessee,null,null,47
0400000US48,63856205500,1097935602,Texas,null,null,48
0400000US49,518646400,87336045,Utah,null,null,49
0400000US50,110078800,28796227,Vermont,null,null,50
0400000US51,35375178000,661376104,Virginia,null,null,51
0400000US53,5865986900,340684927,Washington,null,null,53
0400000US54,1121856700,139390678,West Virginia,null,null,54
0400000US55,5196147400,239043324,Wisconsin,null,null,55
0400000US56,124694300,27882668,Wyoming,null,null,56
0400000US72,2922540900,170433307,Puerto Rico,null,null,72
