GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002EA,B19037H_002MA,B19037H_003MA,B19037H_003EA,B19037H_004MA,B19037H_004EA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008EA,B19037H_008MA,B19037H_009MA,B19037H_009EA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014MA,B19037H_014EA,B19037H_015EA,B19037H_015MA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019EA,B19037H_019MA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026MA,B19037H_026EA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030MA,B19037H_030EA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037MA,B19037H_037EA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040EA,B19037H_040MA,B19037H_041MA,B19037H_041EA,B19037H_042MA,B19037H_042EA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048MA,B19037H_048EA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053MA,B19037H_053EA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061MA,B19037H_061EA,B19037H_062MA,B19037H_062EA,B19037H_063MA,B19037H_063EA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069MA,B19037H_069EA,state
0400000US13,2107325,11709,71726,3780,15975,1820,6526,1449,6065,1727,5598,1001,5328,1271,6881,1598,4439,1263,3533,992,3608,1115,3203,833,4371,1110,3388,950,1509,728,750,527,552,364,0,214,644545,8827,35285,3520,16709,2385,19075,2258,24359,3009,25801,2575,28428,2810,30656,3167,32668,3740,29587,3118,61268,4706,74983,4483,101805,5082,65886,3399,32703,2874,33425,3184,31907,2393,850585,7020,57782,4044,32098,2829,30858,3382,32328,2976,31831,2502,34281,3217,30759,2742,33543,2560,32668,2939,65954,4126,88752,4519,113814,4800,85508,4464,55732,3511,58405,4241,66272,3299,540469,5916,34975,3103,43227,2740,45980,3170,40203,3223,37247,2836,34115,2391,32189,2516,28226,2438,24695,2060,41492,3106,47899,2890,52484,3480,30721,2561,15482,1746,15384,1947,16150,1797,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,140589,2747,6045,1344,539,481,359,303,85,110,639,447,459,324,265,237,508,328,433,321,225,190,301,210,855,447,665,368,208,234,280,431,64,108,160,245,47303,2492,2181,930,918,552,514,371,2122,887,1273,618,1563,639,1333,505,2473,766,1881,622,4416,1228,7414,1474,6639,1245,6030,1259,3277,933,2805,839,2464,801,53525,1738,4526,888,2404,876,1965,704,1499,623,1790,567,1498,497,1580,729,1542,448,942,364,4134,1070,5022,1111,5762,909,6777,1119,4083,878,4976,1056,5025,950,33716,1456,1870,519,1513,548,1963,800,1515,475,1650,632,1782,580,1487,552,1639,705,1283,420,2251,541,3173,812,4007,866,3088,620,1980,642,1828,535,2687,525,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,516994,5192,26308,2359,4142,1176,3967,1284,2929,939,3020,801,2337,975,2208,927,1305,575,1545,664,932,513,2194,734,981,755,643,450,105,109,0,193,0,193,0,193,163167,4016,9277,1441,4891,895,5491,1416,8285,1445,9689,1615,10491,1681,9332,1714,9713,1710,9602,1762,16650,2124,23555,3223,23102,2667,11822,2224,4504,964,4089,1000,2674,828,197626,3328,13071,1934,8209,1496,6848,1387,10334,1864,8476,1548,7886,1397,8025,1288,10703,1587,9471,1543,17310,1948,23168,2104,28746,2313,16612,1778,10507,1430,9620,1786,8640,1464,129893,2661,8633,1344,11598,1458,10556,1470,9912,1503,10512,1556,11101,1665,8158,1361,9095,1252,6808,1221,10990,1676,11238,1582,10849,1464,4108,928,2143,588,1873,531,2319,717,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3345445,11677,107051,4000,23132,1798,9909,1697,8834,1570,9493,1661,8002,1296,7953,1548,4559,794,5652,1325,3684,1026,9070,1508,7576,1502,4625,1091,2513,795,1169,656,615,298,265,216,1006195,8631,42297,3230,27486,2443,22366,2290,33298,2791,32451,3219,38099,2789,40640,3449,45476,3058,40097,2726,81639,4226,126874,5047,156523,4975,118905,4857,66263,3816,64936,3762,68845,3236,1358731,7260,70078,3607,37327,2686,38857,2448,38416,2596,41391,2849,46978,3307,44855,2750,51316,3206,47173,3086,93211,4973,142192,5078,199798,6203,156185,5132,104272,4399,117167,5160,129515,4496,873468,6026,50923,3250,60735,3088,78815,4476,71384,3865,62910,3622,61745,3045,49120,2285,44781,2784,40251,2946,72043,3755,81180,3791,78778,3147,42913,2545,26175,2479,23733,2103,27982,2253,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2095906,9212,85921,3932,15943,2050,8094,1526,9018,1634,10323,1934,6951,1287,6690,957,4931,1210,4237,913,3091,907,6491,1391,6077,1355,2820,939,936,512,249,250,70,116,0,190,640679,6916,38724,3531,19798,2284,23858,2880,26907,2497,29668,3558,33344,3126,32788,3009,36713,3118,32008,3058,60427,3878,82387,4754,102080,4300,62490,3902,26330,2246,19174,2060,13983,1793,845818,4868,50387,2851,32404,2913,30849,2708,35983,2942,34419,2603,39283,2873,37428,2514,40553,2808,36685,3402,69136,3716,103462,4546,124031,4986,82953,4454,47226,3253,41825,2729,39194,2652,523488,4662,27399,2169,44003,2806,48375,2804,48835,3103,46869,2931,38701,2797,35825,2409,31719,2284,28772,1908,44612,2332,42398,3151,43932,2825,17703,2087,9791,1613,6978,989,7576,1190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1128156,6332,61574,2917,10325,1645,5262,1241,5267,1076,5713,1066,4856,1144,5461,1347,3340,978,4181,877,3233,841,5399,1167,4217,835,3674,1113,527,287,64,77,55,88,0,157,338168,4534,16709,2180,9959,1523,9445,1334,12137,1688,11244,1430,17055,1905,17491,2104,17735,1906,14987,1651,34608,2581,45607,3062,57508,2596,32984,2145,16848,2110,14098,1586,9753,1509,432963,3964,20688,2355,13757,1428,13739,1559,16215,1439,15765,1810,19895,1922,19051,1882,21468,2015,17376,1979,35772,2274,53752,2537,68671,3344,48111,2896,25933,1855,21553,1960,21217,1876,295451,2620,17099,1445,26267,2049,27321,2002,26154,2042,23148,1765,20327,1465,18409,1602,16947,1670,13066,1138,24999,1892,26274,1953,23853,1829,11347,1293,7297,1050,6499,957,6444,1112,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,916154,5191,48431,3190,8949,1590,4285,1135,3200,872,4629,1053,5056,1060,4906,1249,2896,764,3014,931,2432,705,3212,774,2846,866,1842,637,370,374,584,564,142,261,68,90,280268,4004,11605,1646,8346,1318,8832,1474,11188,1584,12726,1680,13564,1849,14090,1696,14443,1803,14253,1704,25944,2492,36509,2447,45284,3037,28040,2136,14161,1802,12414,1749,8869,1393,355284,3665,20160,1686,12435,1792,9358,1673,13904,1611,13170,1513,15861,1711,13284,1499,14871,1888,14262,1400,29942,2129,40922,2496,54092,3086,38599,2388,21673,1951,22075,1964,20676,1960,232171,2425,14562,1588,18333,1727,20352,1679,20044,1788,17916,1640,15275,1588,15490,1392,13129,1444,11704,1470,19972,1849,18501,1538,18757,1835,10465,1334,4862,775,6127,925,6682,1259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1501073,8475,65483,3296,12769,1856,6048,1302,6818,1237,7080,1252,5474,1539,4209,959,3607,1111,3872,1150,3026,969,5296,1363,3356,977,2283,971,918,544,295,235,298,274,134,168,456865,5707,41334,3414,21869,2366,19679,2406,22749,2411,21372,2513,23329,2339,22914,2074,22868,2243,21389,2063,40249,2693,56693,3597,62230,3473,37332,2612,19327,2130,14224,1993,9307,1450,607089,5058,56023,3426,32710,2827,29983,2572,28319,2486,27630,2521,31788,2694,24450,2156,33383,2818,25876,2443,50869,3279,61501,3164,76561,4357,50869,3035,29114,2084,21836,1901,26177,2338,371636,3722,31243,2100,38410,2884,38484,2888,32072,2239,28603,2539,23298,1966,25589,1945,20649,1783,17028,1969,29166,2154,30637,2166,26538,2014,13202,1563,5172,793,4730,894,6815,1088,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1095138,8534,44726,3344,9573,1601,4384,1133,3414,1038,3414,989,3326,1209,2538,781,3036,1100,1570,796,2166,753,2964,882,2987,944,2411,1019,1283,616,578,384,718,616,364,342,343502,6303,18536,2312,8852,1786,9518,1621,12159,1890,12741,2139,16336,2435,15869,2252,17722,2160,13991,1570,29209,3281,37869,2919,58200,4359,42653,3541,19789,2365,15546,2070,14512,1897,430223,4945,27660,2453,16029,1944,17143,2298,19437,2377,14503,1820,19529,2511,16523,2035,17058,2001,14813,2345,34733,3075,47845,3619,57549,3555,42756,2934,26860,2614,28653,2451,29132,2304,276687,3875,20537,1577,26341,2519,27322,1906,24240,2071,21026,1850,18938,1842,16493,1618,13175,1747,11267,1206,19107,1791,22152,2101,20166,2021,13335,1400,7101,1190,6141,1018,9346,1339,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,524584,5248,13989,1761,1934,763,818,431,1708,868,1206,505,1154,426,1222,562,624,293,1038,472,987,445,1513,600,1013,646,293,242,67,120,96,130,0,165,316,300,142432,3500,10281,1717,5148,1120,6822,1536,6903,1481,6780,1394,8499,1484,8284,1233,7425,1328,7144,1257,12769,1465,18718,2054,21267,1773,10954,1430,4279,911,4369,1016,2790,939,224863,3310,15287,1688,11962,1481,11516,1526,11504,1410,12015,1515,11307,1695,9804,1499,10549,1450,9840,1301,17972,1675,23063,1945,31166,2170,19081,1938,9702,1385,10198,1734,9897,1449,143300,2371,10193,1290,16146,1742,12582,1278,11540,1424,12754,1314,9485,1108,7211,1153,6662,970,7006,996,12067,1315,11900,1159,11774,1244,6266,1072,2504,561,2426,558,2784,613,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1253845,7821,27283,2220,4008,1190,1974,693,1425,709,1525,689,1884,613,2169,959,898,388,1133,499,1111,530,1677,526,2881,716,3624,889,1370,506,1050,592,209,201,345,310,350205,4788,11393,1958,4665,1311,5526,1075,6679,1659,7593,1326,9494,1304,6656,1066,11243,1459,11530,1556,24725,2338,37353,2871,61392,3608,51029,3429,32144,2535,36753,2793,32030,2605,539824,4869,20988,2089,10447,1597,11907,1348,10571,1487,10556,1359,13112,1955,11774,1633,15497,1944,12890,1601,30774,2369,46327,2592,72385,3784,68186,3557,51635,2759,66278,3847,86497,3602,336533,3747,17810,2378,17372,1948,19489,1788,23950,2329,20139,2127,18322,1924,17281,1969,15082,1733,13868,1742,25308,2035,32335,2439,37610,2644,23373,1883,15346,1472,16278,1366,22970,1968,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2018300,8929,44338,3486,7680,1414,3437,1028,3698,1083,3284,1087,2422,922,2651,840,2107,743,2063,700,2210,763,4304,1327,2957,862,3147,959,2215,933,786,435,1050,603,327,223,565267,6735,22333,2490,11823,1911,11806,2088,15628,2370,13662,2228,14490,1841,16561,1958,17507,2056,17623,2299,40539,3709,61474,4176,93359,4447,70310,3817,49275,3682,57283,3266,51594,2726,864268,6643,38956,3793,26656,2668,23238,2576,22054,2399,20937,1995,28282,3052,20571,1971,24341,2113,23027,2469,50515,3872,81266,4033,119047,4883,105928,5146,76481,4178,93223,4324,109746,3695,544427,3929,32312,2602,46206,3572,44645,2855,39985,3227,34815,2274,37172,2901,28619,2460,25099,2354,21758,1980,42795,2964,46410,2894,51784,3027,31160,2165,19318,1903,20005,1865,22344,2057,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3048515,9429,109946,4471,21492,2137,10715,1491,10594,1600,9744,1639,10346,1434,7948,1295,7503,1241,7208,1166,5081,1404,5326,919,7547,1518,4958,1037,826,420,384,248,142,139,132,126,853188,7974,50351,3265,31429,2789,34243,2897,37957,2887,37359,2816,43001,2971,39350,2856,41498,2877,38815,2774,77026,3824,108843,4181,128645,5051,80303,3788,43927,2984,34792,2469,25649,1942,1274898,6260,76097,3959,50530,3186,46518,3078,49003,3072,49525,3133,58128,2772,56543,2615,58687,3005,55449,3599,102749,3907,141817,4077,185323,4436,126067,4531,75484,3500,75314,3358,67664,2859,810483,5040,45943,2888,56827,2848,70118,3282,70635,2974,65757,3439,61521,2780,52687,2766,47949,2694,45803,2834,72003,3185,75271,3105,67640,3213,32450,1974,16963,1786,13801,1292,15115,1347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1852018,6675,70693,3264,11826,1866,5902,1226,5961,1313,6041,1153,5291,1014,5724,1031,3174,710,4165,890,3177,788,5608,1071,5490,1083,5756,1102,1447,448,501,359,609,392,21,28,570820,4751,19961,1923,10989,1705,12276,1546,17722,2018,19462,2246,21307,1812,20991,1996,22748,1957,21516,1970,49378,3100,74857,3480,102050,3389,72373,3403,40260,2605,35181,2366,29749,2055,757641,4047,29477,2386,19639,1999,21661,1525,21907,2151,21114,1669,24736,1843,26302,2071,29135,1906,28031,1922,59497,2997,86243,3491,124048,3838,91774,3151,57092,2878,61013,2755,55972,3079,452864,3492,26809,1936,36211,2351,38667,2079,40327,2411,32555,2270,29628,1863,28305,2264,25173,1691,22841,1564,39902,2378,41243,2625,38426,2469,22356,1616,11591,1143,8747,1009,10083,1033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,667853,5942,25864,2722,6064,1348,2333,934,1056,438,1986,744,2267,815,2136,759,1714,862,1706,753,1631,879,1731,709,986,518,1785,890,300,323,155,184,14,28,0,208,193394,4723,12847,2189,7690,1737,6635,1508,6777,1440,8426,1802,11297,1859,10086,1510,10787,1803,10253,1892,19218,2345,23482,2330,28216,2301,17451,2580,8164,1478,6486,1276,5579,1083,256920,4157,18626,2166,13273,2107,12974,1983,10147,1755,12717,1976,11157,1924,11695,1943,12366,1529,10182,1499,23450,2623,32099,2678,31113,3031,22967,2530,11379,1506,13439,1837,9336,1488,191675,3025,15291,1664,21350,2024,18200,1806,16217,1753,15059,1861,12109,1678,12696,1468,9375,1166,8264,1411,15554,2055,15215,1792,14251,1320,8266,1373,3295,757,3636,755,2897,835,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1971499,8021,87097,4291,17393,2342,7062,1478,8614,1907,9661,2052,6638,1325,6107,1414,7035,1410,5317,1383,3207,808,6493,1441,4648,1125,3232,1063,602,285,303,219,608,676,177,192,598870,6408,32488,2863,20573,2668,21167,2187,27821,2625,27589,2809,33239,2803,29248,2939,33710,3505,27210,2237,63175,4612,77166,3738,88702,4181,53269,3205,24487,2601,21635,2414,17391,2034,777937,6065,49984,3112,33148,2516,31321,2611,31941,2790,31095,2334,37174,2537,36376,3047,35813,2200,32764,2908,66376,3694,88198,4137,106051,4262,72331,3910,42523,2837,44839,3162,38003,2652,507595,4446,34284,2496,49095,2897,45842,3156,48468,2617,39025,2481,35896,2959,33519,2819,30731,2331,22897,2060,39936,2714,41009,2576,37478,2508,20267,1763,10610,1587,8829,1363,9709,1368,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,370962,3787,17811,2010,3847,962,2516,948,1183,590,1535,645,1398,606,1704,784,694,322,522,330,718,368,1140,672,965,398,1181,768,377,422,0,165,20,36,11,23,106078,2911,4411,1052,5215,1346,5030,1273,6439,1333,5275,1152,5405,1253,4934,1004,6298,1319,5321,929,9449,1343,14828,2137,14000,1588,9534,1546,3978,964,3032,843,2929,719,149274,2366,10108,1661,7479,1202,6148,1234,6673,1064,6634,1093,7688,1327,5694,1005,7683,1309,6412,1054,13132,1606,18761,1905,18285,1596,13885,1539,7614,1224,6575,1199,6503,1350,97799,1867,7855,1170,8703,1257,8787,1042,9869,1360,5928,984,7087,1128,5632,970,5149,1046,4151,740,8317,1131,7679,1141,8519,1189,4270,999,1411,481,1770,501,2672,674,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
