GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002EA,C17024_002MA,C17024_003MA,C17024_003EA,C17024_004EA,C17024_004MA,C17024_005EA,C17024_005MA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008EA,C17024_008MA,C17024_009MA,C17024_009EA,C17024_010MA,C17024_010EA,C17024_011EA,C17024_011MA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016EA,C17024_016MA,C17024_017EA,C17024_017MA,C17024_018MA,C17024_018EA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023EA,C17024_023MA,C17024_024MA,C17024_024EA,C17024_025MA,C17024_025EA,C17024_026EA,C17024_026MA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US24,5788159,2967,1326375,3245,90373,7859,89978,8479,59689,6510,172652,11068,199790,10821,182401,9214,138352,7704,393140,10733,3693064,2566,177259,8587,166273,8746,99222,6285,327098,13185,477463,16306,481905,16772,428753,15426,1535091,20297,768720,2242,22652,2464,39036,2876,26942,2595,89884,5769,119055,5613,96584,4190,84246,4210,290321,6768,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6456530,2610,1370296,2864,109423,8481,114057,7811,52510,5852,148164,8695,188838,8766,164459,8160,145085,7949,447760,12612,4134588,2208,219562,9068,243945,10190,119443,8431,361273,15047,520395,15735,510871,15917,474153,14468,1684946,24407,951646,1725,23247,2259,60279,3991,45594,3447,134279,6245,162870,5635,131364,5697,99047,4993,294966,8147,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9669513,4111,2198976,4770,254745,10925,269053,11942,120910,7947,354162,13285,376671,11283,287299,11247,186660,8014,349476,9985,6022850,3102,476802,13546,527836,12265,241703,8703,772530,16207,1001998,19157,849351,18791,660312,16149,1492318,18120,1447687,2363,37324,2526,82676,3913,61279,3335,247217,6377,310674,7993,238431,7183,158429,5347,311657,7873,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5292348,2336,1258929,3249,72329,6190,104390,6462,56085,5604,186037,9292,224949,8219,187802,8306,138334,6924,289003,8311,3308145,2495,170846,6650,191247,7949,105097,6927,334658,10966,492776,11940,481613,10037,424857,11210,1107051,16771,725274,1621,15931,1524,37679,2493,32084,2282,114667,4206,137882,5084,117005,4738,82434,4543,187592,5455,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2893768,2850,724578,3084,122768,9583,123530,7661,53600,5874,119030,8227,114593,7446,79441,5626,44157,4845,67459,5034,1768800,2388,173927,8747,216968,11815,96728,7385,280185,11095,311978,14158,242700,10915,148345,9679,297969,11005,400390,2230,12959,1709,45763,2869,30370,3061,79089,4465,75313,4234,53512,4136,36203,3631,67181,3820,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5861009,3082,1367766,4088,133870,9046,170308,10544,77902,6586,239235,11817,256149,11146,181111,8704,120099,8026,189092,8999,3623173,3402,250379,8842,294945,10974,158636,7130,488026,13948,652062,16282,525284,14615,406625,12759,847216,18311,870070,2406,19857,2300,61707,3987,45046,3213,156780,5631,190209,6949,135991,5527,85561,4588,174919,6014,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990603,976,219350,1741,19506,2880,27300,3719,15598,2689,33869,3830,40022,3601,34779,3528,20769,2629,27507,2657,611031,1618,46142,3877,55886,4638,27979,2991,80347,5117,100225,5594,99628,5901,66012,5133,134812,6721,160222,1207,4454,864,10349,1487,8131,1292,27338,2349,28711,2349,25422,2773,17980,1906,37837,3062,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1815565,1350,456064,2016,34958,5513,45695,5206,31013,4269,77789,5748,84801,5390,67002,4866,44547,3984,70259,4040,1106904,1507,58485,3705,79029,5581,42005,3554,139983,6934,195321,6865,169053,7608,142121,6393,280907,7122,252597,1325,5776,1042,15490,1883,14595,1450,39286,2634,49745,2986,41976,2874,28973,2352,56756,3256,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2750476,2092,651791,2314,62741,7045,84955,8384,50874,6754,124065,9910,127195,8301,80274,5816,46102,4254,75585,5639,1722460,1404,123837,7168,129301,8043,83080,6663,244702,11971,327797,14419,243888,11203,175897,8274,393958,12100,376225,1248,9123,1384,23619,2904,15958,2042,62316,4520,70157,4286,55052,3653,41043,3601,98957,4138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1281181,1408,265245,1835,13471,3181,13651,2964,11994,3194,36473,4583,49728,4910,42814,4004,31720,3457,65394,5388,820800,1796,35381,3495,38050,4179,21015,2914,77482,5443,122080,6551,122827,7395,104668,6792,299297,9452,195136,1485,4023,935,6919,1315,7843,1185,30787,2602,38742,3460,27029,2880,21013,2140,58780,3161,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8721010,3187,1996508,3347,151706,11105,181669,12398,81129,7365,239780,12095,282222,11225,234289,8731,189833,9305,635880,12672,5479399,2160,256980,10826,306662,11915,164973,9303,518407,18742,696521,20688,656540,17599,607737,21384,2271579,23928,1245103,1889,30213,2373,71319,4105,48976,3141,157895,6017,200203,6726,174467,5928,132508,5625,429522,7836,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045402,1557,502640,2204,76068,6826,80542,6923,36841,4681,81595,5431,84518,6968,54558,4929,38634,3682,49884,4627,1241166,1786,119220,7436,137275,7562,75790,6757,174332,8408,204109,10577,148998,8299,120621,8201,260821,9795,301596,1425,12367,1788,22989,2327,17156,2087,53429,3579,51170,3177,44779,3736,30922,3207,68784,3891,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19133973,5745,4166450,6009,431498,16287,518579,16320,228489,11402,595947,15327,601340,16711,492299,15772,366983,14261,931315,14716,12238404,4106,818940,19416,970382,24545,459355,16539,1389383,27783,1742554,26398,1554232,28744,1342030,27108,3961528,33682,2729119,3230,88449,5237,227797,8055,137521,5776,411811,10168,452976,10805,368567,9510,271437,8210,770561,11865,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9588277,3839,2245986,5312,260474,13326,305522,13506,154118,10579,386538,16778,374195,13288,269346,11475,163364,8895,332429,10184,5977722,3785,460125,14500,552663,14929,285384,12036,854073,22034,1043139,22356,826370,20446,593188,17139,1362780,20483,1364569,3424,32666,3054,103947,5333,75328,4115,244552,7405,270744,8624,195925,6497,133885,7048,307522,9230,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
