GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002MA,C08011_002EA,C08011_003EA,C08011_003MA,C08011_004EA,C08011_004MA,C08011_005MA,C08011_005EA,C08011_006MA,C08011_006EA,C08011_007MA,C08011_007EA,C08011_008MA,C08011_008EA,C08011_009MA,C08011_009EA,C08011_010EA,C08011_010MA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014MA,C08011_014EA,C08011_015EA,C08011_015MA,C08011_016MA,C08011_016EA,C08011_017MA,C08011_017EA,C08011_018EA,C08011_018MA,C08011_019EA,C08011_019MA,C08011_020EA,C08011_020MA,C08011_021MA,C08011_021EA,C08011_022EA,C08011_022MA,C08011_023EA,C08011_023MA,C08011_024MA,C08011_024EA,C08011_025MA,C08011_025EA,C08011_026MA,C08011_026EA,C08011_027EA,C08011_027MA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031MA,C08011_031EA,C08011_032MA,C08011_032EA,C08011_033EA,C08011_033MA,state
0400000US13,4082818,24372,157894,6362,141561,7295,175011,7670,377761,12469,401718,11547,638071,16908,494743,12604,456008,12628,210328,8474,1029723,19146,2145449,16380,106240,5808,97807,5658,112152,5642,224076,8698,208907,8016,326518,11655,229801,9393,233354,7826,92640,5493,513954,13964,1937369,18206,51654,4364,43754,3740,62859,5074,153685,7879,192811,7319,311553,11182,264942,8372,222654,8983,117688,5845,515769,12347,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,642827,7266,43497,3059,39435,3033,48964,3248,77105,4175,71454,3863,89572,4963,55030,3953,52373,3941,24064,2618,141333,6220,351675,5732,30026,2693,28313,2323,32391,2627,49104,3342,35933,2352,40986,3037,26581,2354,25243,2659,12375,2013,70723,3659,291152,5337,13471,1728,11122,1753,16573,1962,28001,2399,35521,3084,48586,3698,28449,2452,27130,2745,11689,1748,70610,5086,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,658527,9679,34877,4005,21076,2437,33003,3374,53190,3773,67576,4608,82702,5067,101768,4846,69317,4654,41172,4099,153846,6643,366379,5967,25194,3607,14066,2116,21404,2787,36611,3063,40139,3443,48380,4013,47702,3581,35046,3060,18103,2636,79734,4998,292148,6597,9683,1756,7010,1251,11599,1771,16579,2161,27437,2831,34322,2977,54066,3803,34271,3290,23069,2711,74112,4793,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5722315,23874,271092,7650,230730,8822,288182,8073,546627,12280,570145,10697,821192,14663,688909,12447,607051,11951,274049,8882,1424338,21747,2999739,17560,191332,6369,160206,7151,187430,6367,336093,9202,311114,8502,403009,10420,295060,7738,279427,7972,112521,5867,723547,15101,2722576,16139,79760,4000,70524,4428,100752,5801,210534,7474,259031,6743,418183,8560,393849,8921,327624,8054,161528,6217,700791,13948,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2875963,17332,163963,6820,121801,5188,160789,6615,243220,7111,296766,8305,401255,9073,366573,9100,256355,8554,118366,6280,746875,13406,1517936,12221,114227,4926,83378,4352,105189,4874,149901,5499,162854,5289,194478,6865,160475,5819,120460,5878,46132,3395,380842,9663,1358027,12629,49736,3943,38423,3075,55600,3574,93319,4831,133912,5363,206777,6583,206098,6816,135895,5784,72234,4713,366033,10539,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1483107,8752,64261,3018,53896,2614,80476,4581,126514,4810,169522,6190,230260,6553,233260,5905,123124,4745,57429,3346,344365,7039,776155,6558,42393,2386,36333,1937,49991,3285,80387,3881,101826,4366,117534,4579,99746,4138,56914,3167,21251,2064,169780,5806,706952,6387,21868,1787,17563,1941,30485,2482,46127,2814,67696,3712,112726,4130,133514,4199,66210,3714,36178,2501,174585,4748,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1333607,11598,55203,3197,40645,3031,61646,3935,95027,4661,142600,5008,211453,6377,234450,6345,129403,5530,60943,3151,302237,8189,719802,7254,39133,2681,26634,2313,38074,2966,61616,3698,89332,3758,114382,4836,107414,3740,64593,3641,26044,2417,152580,5981,613805,8318,16070,1639,14011,1684,23572,2097,33411,2374,53268,3034,97071,4132,127036,4911,64810,4276,34899,2329,149657,5360,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1806915,13743,90841,4948,71652,3852,97847,4425,151064,6145,196596,7576,258646,7807,242485,7413,162959,5647,78240,4598,456585,10225,954135,8512,61154,3994,50810,3189,62999,3601,88865,4184,107177,5222,126263,6134,105437,4647,79387,4270,33128,2639,238915,6997,852780,9938,29687,3020,20842,2301,34848,2793,62199,3700,89419,4945,132383,5354,137048,5696,83572,3985,45112,3422,217670,7842,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1937064,14966,127951,5908,90694,5139,109724,6208,192664,8601,215254,7728,312507,8919,244960,8692,193891,6141,75103,4673,374316,8744,1026911,10957,99392,5282,67303,4272,74730,4920,127346,7271,116340,5540,149801,6723,98449,5563,87630,4537,31904,2886,174016,6215,910153,9579,28559,2747,23391,2732,34994,3346,65318,4298,98914,5512,162706,6215,146511,6464,106261,4589,43199,3289,200300,5793,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,593227,6092,36091,2624,23112,1968,35244,2708,56065,3451,64042,3442,93352,3925,77194,3781,53054,3320,26678,2719,128395,5235,298689,4261,25051,2053,16525,1780,22014,2064,33623,2815,33766,2295,44101,3079,30393,2359,23365,2070,10758,1588,59093,3404,294538,4825,11040,1624,6587,1310,13230,1564,22442,1997,30276,2145,49251,3046,46801,2919,29689,2843,15920,2007,69302,3672,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2821646,15324,124394,5337,117114,5318,148080,6176,287504,8352,289627,8907,406061,11265,318072,9139,329537,10106,177761,6174,623496,11289,1438068,11309,90376,4574,81374,5266,91767,5324,163914,6486,150293,6247,196882,7563,138503,6206,144329,6197,74661,3870,305969,8266,1383578,10859,34018,3060,35740,2814,56313,3327,123590,5564,139334,5600,209179,7172,179569,6729,185208,7212,103100,4623,317527,8156,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3178822,20255,91889,5688,97809,5394,130361,5014,264384,8742,308666,9246,467466,9121,400172,9179,417546,11275,205965,7049,794564,15147,1621885,14200,65909,5047,67800,4139,87153,4327,161179,6351,168949,7020,242684,7126,174546,5331,189469,7196,83332,4421,380864,10206,1556937,12633,25980,2491,30009,3119,43208,2952,103205,5237,139717,5455,224782,7030,225626,7726,228077,7294,122633,5185,413700,11096,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4110449,21519,176185,5651,157140,5218,204852,5969,322095,7663,379172,9070,545296,11824,527553,10173,427723,9460,227913,7135,1142520,14208,2132289,14141,119294,5415,108828,4663,134731,5168,202393,6031,210677,5883,277623,7637,239205,7160,196657,5672,93337,4824,549544,10776,1978160,14433,56891,3344,48312,3242,70121,3512,119702,5051,168495,6035,267673,7514,288348,8028,231066,7073,134576,5558,592976,10706,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2638199,12562,106683,4224,98755,4213,140677,4344,224297,6333,286100,6726,390934,8134,367405,8428,254299,6741,129953,5378,639096,9903,1371599,9667,75087,3235,67448,3402,85560,3597,135843,4830,155971,5424,193816,5292,164912,5245,128026,4354,56698,3546,308238,6690,1266600,7445,31596,2391,31307,1909,55117,3056,88454,3719,130129,4650,197118,5978,202493,6153,126273,5418,73255,3889,330858,7510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158296,12773,59604,4903,53400,4129,65558,5043,127624,6729,147753,7314,179817,6336,152850,6316,86889,5181,31098,2804,253703,8718,590841,8263,43824,3933,37595,3670,40709,3526,79578,5165,80821,4893,77116,4755,59536,3591,41076,3457,11831,1905,118755,5603,567455,8950,15780,2318,15805,2101,24849,2950,48046,3851,66932,3671,102701,4841,93314,4862,45813,3963,19267,2104,134948,6286,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2659601,15135,117531,5507,102135,4962,141756,6133,243663,8820,278844,7784,410457,9110,372585,9994,246164,8095,113902,5027,632564,12435,1377111,9505,78794,4492,68184,4138,89396,4642,150065,6748,147409,5542,206882,6646,162393,6163,111230,5663,46436,3091,316322,8787,1282490,11632,38737,3210,33951,2683,52360,3551,93598,5001,131435,5865,203575,6186,210192,7562,134934,4946,67466,4078,316242,8922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,446809,6319,17368,2097,12044,1878,17992,1993,30214,2687,41203,2771,58872,3186,98720,4213,47944,2587,27194,3082,95258,4384,232321,4640,12537,1907,8435,1393,10828,1454,19699,2067,24421,2012,32455,2525,46742,2947,23547,1943,11773,2122,41884,2869,214488,4146,4831,983,3609,914,7164,1416,10515,1603,16782,1953,26417,2315,51978,2986,24397,1862,15421,1948,53374,3143,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,912663,6701,37404,3045,28162,2332,41309,2966,67276,3190,90476,3732,153549,5577,156043,6263,88031,3948,39142,2606,211271,6962,482599,5027,23748,2188,18916,1972,24018,2000,42817,2209,54678,2741,82517,3704,75985,4371,44399,3112,15763,1783,99758,4957,430064,5052,13656,1780,9246,1117,17291,1914,24459,1961,35798,2416,71032,3607,80058,3815,43632,2597,23379,2142,111513,4760,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1202135,12073,87074,5368,46581,3729,55784,3504,100396,5360,101823,5194,147136,5933,119833,5871,117673,5215,50316,4067,375519,10206,651047,8013,58629,4262,32556,3151,35388,2624,63999,4614,54112,3695,73746,4310,53388,4203,56735,3643,20750,2754,201744,6913,551088,8623,28445,2967,14025,2065,20396,2351,36397,2702,47711,3493,73390,3854,66445,3998,60938,3885,29566,3045,173775,6902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,640898,8027,29330,2240,20693,2189,30146,2370,55639,3809,71646,3913,93557,4194,92202,4421,73897,4076,32949,2670,140839,5792,334826,5421,21536,1948,14895,1839,21147,1842,34605,3145,38326,2717,47881,2886,41512,3106,32865,2619,13783,1908,68276,4038,306072,5251,7794,1389,5798,1137,8999,1439,21034,1926,33320,2814,45676,3117,50690,2916,41032,3079,19166,2042,72563,3577,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3999923,20416,121817,5386,116511,6135,148274,5823,330656,10226,358114,9497,585183,12885,497208,10254,614962,12576,297163,8947,930035,11852,2112691,11075,85922,4646,90579,5236,104093,4783,215899,8342,205790,6945,317488,8952,225622,8182,283291,8795,124839,5827,459168,10343,1887232,15670,35895,3100,25932,2642,44181,3347,114757,5943,152324,6306,267695,7668,271586,6839,331671,8661,172324,6076,470867,9415,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827542,9814,30383,2978,28950,3221,41511,3210,72053,4493,87158,5221,128508,5786,131888,4853,83628,4713,35727,2971,187736,6205,444272,6680,21805,2370,21973,2954,30262,3045,46139,3472,51440,3096,69097,3939,61529,4176,37549,3404,13408,1944,91070,5237,383270,6551,8578,1923,6977,1403,11249,1813,25914,2726,35718,3839,59411,4264,70359,3517,46079,3364,22319,2308,96666,4617,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8664226,29246,260790,7507,240357,8432,307446,9789,632999,13827,708789,14090,1270554,18154,1030063,15445,1275892,20141,659617,16147,2277719,24004,4491261,21414,185873,6444,175551,7770,209227,7559,393619,10557,400532,10292,656629,14432,452441,9699,568536,11350,272524,9772,1176329,18030,4172965,19109,74917,4355,64806,3880,98219,5101,239380,7997,308257,9163,613925,11328,577622,10312,707356,15811,387093,10588,1101390,15919,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4151801,19449,137818,6506,144361,6437,187668,7242,356835,9436,438474,13814,649516,12982,584836,11070,446865,11056,215642,7652,989786,15371,2168295,14077,91346,4907,95861,4482,126425,6066,227082,7800,241316,8412,333940,9054,267566,7039,213610,7178,89307,5048,481842,10675,1983506,13356,46472,3825,48500,3643,61243,4337,129753,6064,197158,8921,315576,9104,317270,8676,233255,8119,126335,5782,507944,10721,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
