GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002EA,B08011_002MA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007EA,B08011_007MA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010MA,B08011_010EA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014MA,B08011_014EA,B08011_015MA,B08011_015EA,B08011_016MA,B08011_016EA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020EA,B08011_020MA,B08011_021MA,B08011_021EA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024EA,B08011_024MA,B08011_025EA,B08011_025MA,B08011_026MA,B08011_026EA,B08011_027MA,B08011_027EA,B08011_028EA,B08011_028MA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033MA,B08011_033EA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036MA,B08011_036EA,B08011_037EA,B08011_037MA,B08011_038EA,B08011_038MA,B08011_039EA,B08011_039MA,B08011_040EA,B08011_040MA,B08011_041MA,B08011_041EA,B08011_042MA,B08011_042EA,B08011_043EA,B08011_043MA,B08011_044MA,B08011_044EA,B08011_045EA,B08011_045MA,state
0400000US13,4082818,24372,157894,6362,141561,7295,175011,7670,377761,12469,401718,11547,638071,16908,494743,12604,456008,12628,210328,8474,269283,9844,119936,7302,54871,4195,272642,9097,312991,11341,2145449,16380,106240,5808,97807,5658,112152,5642,224076,8698,208907,8016,326518,11655,229801,9393,233354,7826,92640,5493,127467,6006,56645,3956,25323,2978,138825,6213,165694,9224,1937369,18206,51654,4364,43754,3740,62859,5074,153685,7879,192811,7319,311553,11182,264942,8372,222654,8983,117688,5845,141816,7185,63291,5402,29548,3346,133817,6980,147297,7926,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,642827,7266,43497,3059,39435,3033,48964,3248,77105,4175,71454,3863,89572,4963,55030,3953,52373,3941,24064,2618,28841,2837,17951,2178,7977,1213,50037,3383,36527,2796,351675,5732,30026,2693,28313,2323,32391,2627,49104,3342,35933,2352,40986,3037,26581,2354,25243,2659,12375,2013,14264,1931,7431,1411,3536,945,24996,2195,20496,2031,291152,5337,13471,1728,11122,1753,16573,1962,28001,2399,35521,3084,48586,3698,28449,2452,27130,2745,11689,1748,14577,1976,10520,1670,4441,965,25041,2548,16031,1846,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,658527,9679,34877,4005,21076,2437,33003,3374,53190,3773,67576,4608,82702,5067,101768,4846,69317,4654,41172,4099,38841,3416,18250,2504,9493,1623,44422,3676,42840,4034,366379,5967,25194,3607,14066,2116,21404,2787,36611,3063,40139,3443,48380,4013,47702,3581,35046,3060,18103,2636,16704,2185,7650,1498,4468,1165,25381,3165,25531,3216,292148,6597,9683,1756,7010,1251,11599,1771,16579,2161,27437,2831,34322,2977,54066,3803,34271,3290,23069,2711,22137,2635,10600,1906,5025,1178,19041,2011,17309,2360,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5722315,23874,271092,7650,230730,8822,288182,8073,546627,12280,570145,10697,821192,14663,688909,12447,607051,11951,274049,8882,313799,9382,152030,6148,74299,4484,458698,11074,425512,11304,2999739,17560,191332,6369,160206,7151,187430,6367,336093,9202,311114,8502,403009,10420,295060,7738,279427,7972,112521,5867,143812,6936,69981,4580,37178,3098,242299,8387,230277,8515,2722576,16139,79760,4000,70524,4428,100752,5801,210534,7474,259031,6743,418183,8560,393849,8921,327624,8054,161528,6217,169987,6839,82049,4145,37121,3298,216399,8122,195235,6987,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2875963,17332,163963,6820,121801,5188,160789,6615,243220,7111,296766,8305,401255,9073,366573,9100,256355,8554,118366,6280,133108,6348,73160,4233,34655,2566,236001,6334,269951,9058,1517936,12221,114227,4926,83378,4352,105189,4874,149901,5499,162854,5289,194478,6865,160475,5819,120460,5878,46132,3395,59959,3555,30776,2920,16033,1776,128257,5384,145817,7420,1358027,12629,49736,3943,38423,3075,55600,3574,93319,4831,133912,5363,206777,6583,206098,6816,135895,5784,72234,4713,73149,4536,42384,3087,18622,1963,107744,5356,124134,5415,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1483107,8752,64261,3018,53896,2614,80476,4581,126514,4810,169522,6190,230260,6553,233260,5905,123124,4745,57429,3346,61444,3671,34933,2769,16785,2035,118811,5072,112392,4842,776155,6558,42393,2386,36333,1937,49991,3285,80387,3881,101826,4366,117534,4579,99746,4138,56914,3167,21251,2064,27610,2432,15191,1893,7490,1230,60602,3767,58887,3965,706952,6387,21868,1787,17563,1941,30485,2482,46127,2814,67696,3712,112726,4130,133514,4199,66210,3714,36178,2501,33834,2485,19742,1955,9295,1580,58209,3334,53505,2629,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1333607,11598,55203,3197,40645,3031,61646,3935,95027,4661,142600,5008,211453,6377,234450,6345,129403,5530,60943,3151,61837,3624,32018,2671,13108,1974,94300,4986,100974,5336,719802,7254,39133,2681,26634,2313,38074,2966,61616,3698,89332,3758,114382,4836,107414,3740,64593,3641,26044,2417,31693,2343,15475,2120,4924,1034,47362,3227,53126,3773,613805,8318,16070,1639,14011,1684,23572,2097,33411,2374,53268,3034,97071,4132,127036,4911,64810,4276,34899,2329,30144,2249,16543,1840,8184,1560,46938,3409,47848,3387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1806915,13743,90841,4948,71652,3852,97847,4425,151064,6145,196596,7576,258646,7807,242485,7413,162959,5647,78240,4598,91994,4167,43439,3391,19162,2107,141754,5872,160236,6183,954135,8512,61154,3994,50810,3189,62999,3601,88865,4184,107177,5222,126263,6134,105437,4647,79387,4270,33128,2639,40726,2499,19308,2274,8748,1354,78426,4552,91707,4404,852780,9938,29687,3020,20842,2301,34848,2793,62199,3700,89419,4945,132383,5354,137048,5696,83572,3985,45112,3422,51268,3346,24131,2397,10414,1745,63328,3886,68529,4193,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1937064,14966,127951,5908,90694,5139,109724,6208,192664,8601,215254,7728,312507,8919,244960,8692,193891,6141,75103,4673,92969,5004,42174,3760,15794,2083,101561,4781,121818,5432,1026911,10957,99392,5282,67303,4272,74730,4920,127346,7271,116340,5540,149801,6723,98449,5563,87630,4537,31904,2886,34055,3244,17459,2411,7839,1683,51705,3305,62958,4346,910153,9579,28559,2747,23391,2732,34994,3346,65318,4298,98914,5512,162706,6215,146511,6464,106261,4589,43199,3289,58914,3829,24715,2644,7955,1452,49856,3788,58860,3934,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,593227,6092,36091,2624,23112,1968,35244,2708,56065,3451,64042,3442,93352,3925,77194,3781,53054,3320,26678,2719,25398,2661,12610,1515,6981,1352,46137,3688,37269,2844,298689,4261,25051,2053,16525,1780,22014,2064,33623,2815,33766,2295,44101,3079,30393,2359,23365,2070,10758,1588,11552,1868,3398,854,3473,938,23248,2549,17422,2198,294538,4825,11040,1624,6587,1310,13230,1564,22442,1997,30276,2145,49251,3046,46801,2919,29689,2843,15920,2007,13846,1895,9212,1300,3508,919,22889,2395,19847,1874,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2821646,15324,124394,5337,117114,5318,148080,6176,287504,8352,289627,8907,406061,11265,318072,9139,329537,10106,177761,6174,180987,6813,71896,4165,36745,3006,169929,7014,163939,6193,1438068,11309,90376,4574,81374,5266,91767,5324,163914,6486,150293,6247,196882,7563,138503,6206,144329,6197,74661,3870,82530,4677,32788,2890,17812,2131,87674,5189,85165,4718,1383578,10859,34018,3060,35740,2814,56313,3327,123590,5564,139334,5600,209179,7172,179569,6729,185208,7212,103100,4623,98457,5544,39108,3146,18933,2399,82255,4329,78774,4322,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3178822,20255,91889,5688,97809,5394,130361,5014,264384,8742,308666,9246,467466,9121,400172,9179,417546,11275,205965,7049,225301,7621,91105,5617,48647,3897,234355,7756,195156,6983,1621885,14200,65909,5047,67800,4139,87153,4327,161179,6351,168949,7020,242684,7126,174546,5331,189469,7196,83332,4421,102464,4031,42429,3463,21732,2354,112793,5837,101446,5440,1556937,12633,25980,2491,30009,3119,43208,2952,103205,5237,139717,5455,224782,7030,225626,7726,228077,7294,122633,5185,122837,5983,48676,4051,26915,2739,121562,5494,93710,4180,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4110449,21519,176185,5651,157140,5218,204852,5969,322095,7663,379172,9070,545296,11824,527553,10173,427723,9460,227913,7135,242178,7723,119270,5446,61776,4228,356666,7871,362630,7900,2132289,14141,119294,5415,108828,4663,134731,5168,202393,6031,210677,5883,277623,7637,239205,7160,196657,5672,93337,4824,103577,4991,49105,3586,25509,2760,187447,6092,183906,6138,1978160,14433,56891,3344,48312,3242,70121,3512,119702,5051,168495,6035,267673,7514,288348,8028,231066,7073,134576,5558,138601,5944,70165,3555,36267,2847,169219,5689,178724,5601,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2638199,12562,106683,4224,98755,4213,140677,4344,224297,6333,286100,6726,390934,8134,367405,8428,254299,6741,129953,5378,141136,5518,63498,3685,31427,2887,213359,7075,189676,6013,1371599,9667,75087,3235,67448,3402,85560,3597,135843,4830,155971,5424,193816,5292,164912,5245,128026,4354,56698,3546,62195,3379,26303,2513,14003,1839,105836,4450,99901,4641,1266600,7445,31596,2391,31307,1909,55117,3056,88454,3719,130129,4650,197118,5978,202493,6153,126273,5418,73255,3889,78941,4400,37195,3011,17424,2187,107523,5013,89775,4335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
