GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001MA,B19119_001EA,B19119_002EA,B19119_002MA,B19119_003EA,B19119_003MA,B19119_004EA,B19119_004MA,B19119_005EA,B19119_005MA,B19119_006MA,B19119_006EA,B19119_007EA,B19119_007MA,state
0400000US01,54045,804,49806,991,55289,1706,65381,2649,60028,5253,53731,4519,56539,5014,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,85385,2410,82156,3931,85867,5231,95010,11195,83125,6925,76834,7008,81332,15190,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,57163,675,54236,1008,57927,1991,67800,3616,59405,3844,53165,4167,50645,3218,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,50415,861,47017,1124,51773,1928,58149,2663,54195,4229,50351,8510,55328,12765,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,68222,447,63745,663,67817,1126,78150,1518,67236,1283,66550,1520,71628,1548,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,72043,784,67129,985,70827,2101,84998,2101,78539,4165,69398,5648,74464,11701,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,85563,1274,72352,1624,87071,2878,107360,3647,105094,5275,101369,5450,100441,13900,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,69394,2140,61849,2393,74300,5061,84179,6811,90376,11465,60077,11491,50787,13173,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,72337,5358,77117,8821,62813,5335,72523,14594,59349,11194,118444,83955,68873,38397,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,55774,420,51584,438,57052,1036,66461,1362,63418,1692,59340,4396,59092,4237,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,57458,731,52827,867,57858,1726,68066,1949,60838,1730,60095,3410,53603,7228,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,80316,1782,67463,1900,80681,4484,88217,2985,97689,8224,101764,5250,130266,18222,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,56176,1325,51791,1846,55949,2705,61353,2053,61343,2968,58555,7238,74262,8962,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,69557,653,61443,635,72342,1431,83546,1780,78266,2138,71776,4424,69197,4309,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,59428,639,53074,872,61056,1341,73020,1655,67189,3335,66753,4515,61982,4343,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,66684,794,61104,927,67062,2020,81219,1892,80985,4590,74351,4283,76287,7024,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,64969,928,59610,1079,65010,2387,74804,2351,73317,3365,69985,3410,69118,4912,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,54690,935,48355,1137,57617,1666,68680,2441,66146,2605,62295,7496,54779,11481,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,55871,1016,49279,1439,57289,2891,72828,3169,64371,3403,59030,4832,70260,15164,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,60141,1489,54267,1381,61527,2811,75290,3144,70609,7495,66919,4629,75958,16181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,87204,931,76489,1094,88221,2901,105382,2892,98605,3974,96846,5999,93534,5268,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,83813,1278,69673,1573,85637,2317,106812,2502,103009,4336,102380,5330,100220,9966,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,60846,409,53640,556,62973,1239,76622,1211,72633,2372,65998,4096,64508,4880,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,75112,657,65503,853,79750,1824,93294,2024,89591,3190,76687,4236,75620,6635,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,47615,970,44116,1519,46583,2026,58182,3073,52141,3945,47638,3480,42964,4986,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,58754,546,51940,665,61119,1279,71550,1623,67828,3163,62126,3245,64432,9068,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,60122,1171,54839,1705,61043,1970,67614,4006,81275,6775,70987,8507,73476,20750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,64763,880,60389,982,65804,2333,78363,3603,77506,4506,67017,11403,56098,8358,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,59462,991,55467,1110,58399,3319,68560,5516,62935,3247,62194,4713,70056,12030,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
