GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002MA,B20005_002EA,B20005_003EA,B20005_003MA,B20005_004MA,B20005_004EA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007MA,B20005_007EA,B20005_008EA,B20005_008MA,B20005_009MA,B20005_009EA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012MA,B20005_012EA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016MA,B20005_016EA,B20005_017MA,B20005_017EA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020EA,B20005_020MA,B20005_021MA,B20005_021EA,B20005_022MA,B20005_022EA,B20005_023MA,B20005_023EA,B20005_024EA,B20005_024MA,B20005_025MA,B20005_025EA,B20005_026EA,B20005_026MA,B20005_027MA,B20005_027EA,B20005_028MA,B20005_028EA,B20005_029EA,B20005_029MA,B20005_030MA,B20005_030EA,B20005_031EA,B20005_031MA,B20005_032MA,B20005_032EA,B20005_033MA,B20005_033EA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036EA,B20005_036MA,B20005_037MA,B20005_037EA,B20005_038MA,B20005_038EA,B20005_039EA,B20005_039MA,B20005_040EA,B20005_040MA,B20005_041MA,B20005_041EA,B20005_042MA,B20005_042EA,B20005_043MA,B20005_043EA,B20005_044EA,B20005_044MA,B20005_045EA,B20005_045MA,B20005_046EA,B20005_046MA,B20005_047MA,B20005_047EA,B20005_048MA,B20005_048EA,B20005_049EA,B20005_049MA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052EA,B20005_052MA,B20005_053MA,B20005_053EA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056MA,B20005_056EA,B20005_057EA,B20005_057MA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062EA,B20005_062MA,B20005_063MA,B20005_063EA,B20005_064MA,B20005_064EA,B20005_065MA,B20005_065EA,B20005_066MA,B20005_066EA,B20005_067MA,B20005_067EA,B20005_068EA,B20005_068MA,B20005_069MA,B20005_069EA,B20005_070MA,B20005_070EA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075EA,B20005_075MA,B20005_076EA,B20005_076MA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083MA,B20005_083EA,B20005_084EA,B20005_084MA,B20005_085MA,B20005_085EA,B20005_086EA,B20005_086MA,B20005_087MA,B20005_087EA,B20005_088EA,B20005_088MA,B20005_089EA,B20005_089MA,B20005_090MA,B20005_090EA,B20005_091EA,B20005_091MA,B20005_092MA,B20005_092EA,B20005_093MA,B20005_093EA,B20005_094EA,B20005_094MA,B20005_095MA,B20005_095EA,state
0400000US01,3845555,4919,1837881,5111,822725,11659,332,355,822393,11669,1408,596,1076,395,5407,1712,7292,1674,18143,2742,14876,2181,27476,3191,21526,2794,39743,3483,27587,3140,65434,4461,66901,5316,60443,3984,63586,4383,48633,3187,56847,3701,70413,4212,55799,3791,70497,4315,99306,4237,1015156,11292,642573,11885,372583,9944,69362,4175,45367,3593,43990,3747,28902,3077,37315,3415,16732,2403,23565,2685,11246,2043,16798,2066,5042,1246,14528,2132,13316,2266,6252,1414,5476,1238,3832,1055,6509,1516,6169,1259,4328,972,5158,1142,8696,1445,2007674,4279,634420,11661,0,192,634420,11661,833,441,1568,602,5352,1134,9316,1627,22892,2973,17726,2442,37413,3862,33770,2953,47426,3166,26534,2779,69576,4802,61776,4461,51272,3772,50876,4285,38215,3555,42753,3447,39281,3120,25742,2712,28341,2562,23758,2439,1373254,12081,923082,10473,450172,9877,87521,4587,55800,4017,60611,4731,42077,3299,51349,4134,24322,2393,28352,2777,15046,2124,18219,2258,7340,1744,14464,1855,10459,1409,8030,1478,5457,936,4594,931,6168,1300,3849,997,2660,880,2287,666,1567,582,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,565724,1639,299089,1717,146579,4354,0,147,146579,4354,720,347,455,245,1241,485,305,162,2326,741,1041,440,3339,1074,3026,1079,6424,1269,3680,1055,5972,1309,10659,1524,7300,1563,9173,1464,7690,1662,9014,1641,14158,1744,13085,1869,21254,2261,25717,2577,152510,4175,61150,3225,91360,3384,10675,1758,7869,1274,8117,1345,4123,914,5996,1029,2779,807,5827,1259,1748,452,5067,1200,2271,743,5568,1242,3832,830,3287,1062,2726,756,2198,799,1948,545,2836,847,2860,785,5537,1089,6096,1108,266635,1635,101803,3717,145,162,101658,3696,214,209,92,119,433,226,721,330,2166,851,933,498,2511,1039,1805,644,4358,1108,3588,878,7360,1300,8198,1497,9134,1249,12435,1997,5121,1134,8440,1584,9669,1428,6051,1412,11909,1737,6520,1297,164832,3857,77978,3315,86854,3261,14361,1712,9120,1526,7270,967,5099,856,8111,1425,3035,888,6041,989,3360,958,5370,1107,2513,670,3630,654,3248,709,2276,848,2731,820,1567,448,2678,711,2096,643,1701,488,1938,665,709,384,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5191686,4130,2565713,3138,1123844,11132,117,112,1123727,11116,2489,716,2114,667,8600,1455,8834,1656,24398,2464,15780,1896,38223,3859,30248,2788,65518,4313,32033,3135,83216,5128,92832,6092,74124,5318,89967,4855,50956,3940,74454,4558,92781,5320,68402,4149,115295,5078,153463,5977,1441869,11873,878309,10634,563560,13156,91233,5172,66042,4492,56684,3586,38551,3157,62124,4400,28402,2487,38206,3938,17110,1941,30580,3055,12760,1678,24448,2944,19538,2064,14826,2269,12029,1876,7851,1559,6810,1208,9740,1592,4495,1033,8837,1713,13294,1609,2625973,3305,825109,12129,0,203,825109,12129,932,377,2956,934,5582,1068,6868,1384,30797,3776,15832,1975,33225,3016,30073,2884,51387,3820,29140,3157,79039,5344,82621,4381,81234,4737,69304,4597,48514,4050,58279,4082,53651,3649,41187,3045,55909,3451,48579,3867,1800864,11930,1162930,11091,637934,11832,110871,5409,81184,5307,69771,4815,53694,4045,73074,4845,33948,3477,39624,3223,19668,2421,26804,3150,13913,1748,23608,2322,22666,2274,14193,1972,13719,1928,7965,1295,7148,1241,7875,1300,6599,1327,5449,1071,6161,1366,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2325168,3559,1132421,3758,506358,7830,63,82,506295,7828,989,474,1094,688,3411,902,3311,908,14901,2611,7769,1705,20485,2501,18191,2466,27565,3286,16558,2077,46259,2996,49148,3830,39703,3087,39449,2841,30521,2707,33693,3219,40785,3359,28443,2972,38803,2716,45217,2958,626063,8317,400970,8137,225093,6696,42811,3233,26824,2398,26788,2299,18852,2408,22633,2282,10529,1779,14283,2197,6288,1371,10591,1743,4682,1280,9007,1557,7353,1246,4920,1280,3977,1017,2140,794,2593,787,2824,763,1862,605,2397,670,3739,870,1192747,3616,394025,8085,90,116,393935,8063,683,344,1134,564,4512,976,5443,1183,13483,2145,11505,1706,25970,2789,21940,2660,34518,3776,19424,1991,45043,3472,42730,3230,31151,3053,27084,3102,21496,2589,21503,2382,25383,2643,13693,1788,16441,2073,10799,1483,798722,8591,533835,8829,264887,7808,48251,3897,40110,3033,32538,2880,21641,2520,30474,2953,18004,1950,14808,1751,8733,1725,9119,1590,4518,1519,8185,1598,7170,1615,4115,1073,4384,992,2157,636,3327,884,2698,683,1461,567,1754,740,1440,607,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30209117,10041,14917018,7255,6815180,34144,650,353,6814530,34118,14976,1843,11579,1690,40232,3694,45159,4130,151135,7730,112808,6028,259663,9935,186022,8680,326377,10178,209984,7844,442851,11468,461340,11885,388594,10484,406632,11309,316635,9516,391199,11142,523057,11168,412465,11961,736415,15815,1377407,16214,8101838,34392,4544581,25705,3557257,27768,500932,11333,340189,10777,342036,10357,256542,7858,365275,7734,173178,7405,227252,9915,124079,5401,193632,8667,81738,5774,155387,6688,138140,6996,91192,5224,90228,4814,56292,4268,64562,4022,76326,4806,55242,3719,92786,5088,132249,5632,15292099,8183,4691893,29108,616,296,4691277,29080,10780,1621,12463,1807,44108,2793,45342,3380,130375,5612,105942,5891,190868,7474,137702,6169,242338,8317,165405,7767,333380,10436,389337,11750,326840,9167,311374,8666,255967,7442,292707,8134,385933,10831,293944,8681,469406,11251,547066,13764,10600206,29428,6533179,26484,4067027,27658,623062,13734,440527,10928,454728,11009,323848,8448,439878,9460,201944,6625,247883,8375,120293,5832,197483,7060,91273,5232,170177,6960,144330,6079,92318,4381,85427,4219,58052,3554,61087,4299,75297,4686,64446,3993,95068,4646,79906,4440,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4154394,4759,2076766,3862,1057178,11833,56,94,1057122,11834,2164,604,1043,419,6736,1516,6379,1278,21032,2157,8851,1510,23474,3040,19489,2113,39892,3644,27442,2177,62537,4564,82144,4801,69029,3894,75669,4529,62485,3784,69536,4170,93075,4979,71941,3638,123005,4695,191199,5845,1019588,12238,489433,8196,530155,11869,80659,4121,56063,4272,55438,4109,34484,3198,50447,4486,20161,2520,29607,2949,16135,2273,32908,3810,10719,1547,24301,3113,23761,2547,13740,2114,14255,1891,8917,1491,9178,1358,10802,1505,8677,1547,11669,1745,18234,2126,2077628,4160,731046,9964,183,180,730863,9956,1562,663,1492,615,8534,1601,5959,1307,19056,2340,11139,1591,22957,2813,19159,2220,37338,2933,23440,2360,64547,4058,74967,4861,63547,4085,59210,3758,46871,3529,50330,3062,57006,3637,45744,3460,59515,3500,58490,3155,1346582,10293,715188,10529,631394,11118,111405,4727,75937,4672,70197,4103,48865,3989,62625,4816,29904,2818,38028,3542,20492,1872,33763,2969,13616,1725,28636,2464,23930,2000,14857,1840,12878,1705,9554,1472,8798,1375,9233,1324,5677,977,6780,1063,6219,1148,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2908882,2529,1402245,2155,682401,9016,156,148,682245,8997,1584,587,925,482,3102,959,2474,808,7096,1760,2600,1063,12597,2142,8340,1464,25364,3017,15277,2411,30326,3040,35780,3323,30991,3188,41500,3431,34298,3067,52717,4028,60870,3524,53649,3675,93371,4767,169384,6335,719844,8787,375356,6436,344488,8700,62558,3579,38999,2737,29515,3044,19484,2525,31435,3171,15074,2194,20004,2186,8328,1551,14174,1652,6553,1542,17686,2604,14357,1938,10133,1338,10371,1516,4308,1086,6448,1334,9214,1427,4323,902,7701,1125,13823,1704,1506637,2335,510058,8841,46,77,510012,8833,935,398,1018,659,2045,694,1981,745,7309,1379,6353,1396,11001,1981,10477,2156,21283,2274,12568,1883,32050,3167,44165,3772,41087,4038,42392,2990,31766,2661,34222,2461,49217,4068,40891,3458,63833,3051,55419,3494,996579,9243,553043,8532,443536,7614,77425,4471,43273,3364,40918,2973,26924,2432,41937,3589,23497,2893,27318,3004,15138,2064,22882,2787,9697,1930,22495,2192,19254,1849,11331,1663,11295,1624,6767,1165,8448,1389,9265,1343,7363,1169,11472,1541,6837,1269,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,742125,1353,354174,1283,165230,4852,105,128,165125,4867,339,164,146,175,334,217,2159,849,2889,1065,1926,777,4391,1355,2351,868,5963,1249,2730,941,10263,1747,13099,1919,11485,1788,12849,1848,9916,1563,12589,1660,17876,2369,11852,1671,17326,2029,24642,2254,188944,4839,102816,3004,86128,4582,15305,2040,9786,1740,9339,1708,7378,1307,8442,1477,3916,926,5292,1235,2510,854,3501,1105,1560,542,3262,1003,3340,926,1664,562,2017,669,646,358,1401,595,1088,545,792,433,2620,813,2269,695,387951,1310,139163,4357,0,189,139163,4357,439,461,204,219,1163,698,875,460,3301,999,1383,528,5121,1172,3131,981,8000,1513,4504,1171,12493,2125,14854,1848,9294,1366,11406,1767,9011,1642,11273,1792,11667,2063,7801,1453,11659,1863,11584,1626,248788,4507,148961,3842,99827,3406,18967,1809,12599,1953,10099,1617,7985,1518,9704,1372,5395,1269,6360,1498,3187,907,4608,1065,2408,1020,3783,1167,3619,956,2044,595,1665,678,1088,521,1800,697,1289,573,915,344,1328,437,984,513,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,545434,907,255815,768,129122,3677,0,203,129122,3677,180,127,282,223,294,220,727,398,1401,524,1405,764,2954,1104,1038,506,3578,1074,1985,669,4398,1311,5683,1283,4709,1038,8787,1471,4470,1144,8207,1515,12202,1769,7992,1397,18439,2260,40391,2313,126693,3728,66385,2960,60308,3504,14350,2027,7353,1266,5463,1089,3352,1024,4689,1093,1819,583,2805,832,1507,830,2937,842,829,433,2146,651,1269,556,899,415,1815,905,925,479,629,340,1331,704,1371,749,2058,728,2761,1004,289619,740,124514,4311,0,203,124514,4311,143,162,642,451,199,202,771,438,1193,553,423,317,2387,675,2536,922,1484,665,1765,696,4498,941,6131,1200,5480,1241,9629,1704,8182,1368,7304,1306,12546,1638,11849,1707,20478,2310,26874,2328,165105,4475,94745,3351,70360,3844,13510,1714,7392,1361,5994,1195,3512,1018,5974,1302,3602,1201,3495,1020,2425,822,2948,747,1649,790,2784,608,3133,895,2546,820,2132,597,1260,654,1491,531,1687,749,752,429,2012,696,2062,593,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15996701,8104,7742759,5324,3288414,25127,238,199,3288176,25131,6401,1531,7167,1857,23493,2950,23858,3034,88262,5829,67894,6050,123432,7237,102666,6197,208345,10620,116860,7476,284568,9064,301688,11022,229683,9203,233798,7951,171106,7865,199220,7967,236189,8013,181215,7874,274035,9157,408296,10798,4454345,25380,2829406,21023,1624939,22731,248146,8403,167010,7509,167157,8078,128851,6725,190699,8178,84748,5118,106937,6314,57904,5359,90610,5516,29190,2939,74692,5113,58893,4888,35273,3465,31111,3648,23411,3161,22568,2580,25322,2513,17060,2397,21798,2232,43559,3644,8253942,6380,2653794,22576,130,165,2653664,22587,5214,1441,6470,1539,25722,3184,23616,2605,99582,5605,61035,4052,129296,7189,100042,5747,191636,7751,129273,6606,285549,10258,285011,9690,239668,8787,216365,9035,138521,6082,142989,7086,180874,6717,117351,5560,147191,6609,128259,5492,5600148,22683,3734400,23652,1865748,19368,289490,9084,211684,8771,212183,8285,158779,7285,234811,8813,103536,5442,131190,7061,66730,4661,88303,5660,37472,4056,77501,4929,58219,3994,45448,3757,39557,3233,22757,2285,22358,2834,25161,2956,13916,2004,12505,1733,14148,1727,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
