GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_008E,B17012_006M,B17012_007E,B17012_007M,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005MA,B17012_005EA,B17012_006EA,B17012_006MA,B17012_008EA,B17012_008MA,B17012_007EA,B17012_007MA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013MA,B17012_013EA,B17012_014MA,B17012_014EA,B17012_015EA,B17012_015MA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020EA,B17012_020MA,B17012_021EA,B17012_021MA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026EA,B17012_026MA,B17012_027MA,B17012_027EA,B17012_028MA,B17012_028EA,B17012_029EA,B17012_029MA,B17012_030MA,B17012_030EA,B17012_031EA,B17012_031MA,B17012_032EA,B17012_032MA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US13,2389803,16893,346652,9098,121547,6217,46239,3484,43705,3886,26429,225105,2899,5174,1590,7304,36259,3715,10133,1619,18346,2802,7023,1737,757,584,188846,7307,27517,2814,108256,5185,44675,3690,8398,1799,2043151,17369,1551157,16529,878257,12061,545659,10615,120422,6702,6819,1629,491994,12413,139443,6317,64283,3731,64715,4749,10059,2112,386,313,352551,9633,145412,6356,176558,6914,29350,3431,1231,761,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,4448,876,2596,742,1727,13006,545,327,192,1611,3288,984,1001,473,1620,717,642,528,25,44,9718,1365,1653,397,5493,1140,2132,546,440,324,289099,4979,226092,4799,126021,3770,78417,3983,19365,2303,2289,900,63007,3971,19756,2125,9728,1528,7878,1477,1927,684,223,262,43251,3488,22653,2085,17366,2343,3084,1018,148,90,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,7738,1475,6513,1317,4719,22596,1212,1055,426,2518,5339,1542,574,237,3476,1252,595,319,694,979,17257,2240,1281,505,11146,1813,4303,1155,527,405,367440,6439,304897,6146,172522,4143,93947,4493,33716,2890,4712,1184,62543,3665,22279,2407,8228,1301,12355,2105,1636,683,60,84,40264,3045,16233,2196,21367,2303,2664,847,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,39130,2665,40918,3606,29533,222122,2931,4597,1140,6513,38918,3214,9524,1662,20655,2272,8246,1633,493,444,183204,6098,25579,2219,109465,4837,40427,3199,7733,1440,2792069,16410,2185466,17613,1251566,13457,744228,12799,176135,6754,13537,1686,606603,11632,183341,5881,92333,4368,76876,4588,12909,1957,1223,649,423262,9450,192165,5895,199313,6989,30036,2918,1748,695,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,24443,2397,23165,2492,14884,129782,1972,3721,1067,5588,22096,2619,4690,968,13392,1829,3393,1108,621,394,107686,5389,14494,1597,64373,4634,26395,2989,2424,795,1451946,12889,1159991,12181,692254,8923,363184,9154,96006,3919,8547,1509,291955,8414,92177,4459,40658,2607,44981,3634,6440,1414,98,85,199778,7560,83012,5111,101799,5632,13744,1862,1223,707,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,9372,1157,5813,1090,4299,43638,857,975,444,2894,7450,1116,1279,501,4881,991,1222,504,68,83,36188,2512,2741,627,22787,2249,9582,1476,1078,491,729652,7685,604648,7402,367377,5482,180681,4907,52383,2637,4207,792,125004,5124,45582,3176,17691,2133,24020,2013,3566,953,305,267,79422,3915,30705,2513,42609,3090,5753,1082,355,289,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,9767,1284,9564,1515,6181,43321,1102,2104,804,3714,5850,1173,1598,493,3084,778,958,448,210,211,37471,3467,3344,892,23160,2455,9884,1797,1083,536,664659,8088,540549,7886,309091,5691,173636,5793,53104,2885,4718,973,124110,4907,42494,3195,16825,2138,22418,2178,3010,865,241,228,81616,4034,33519,2492,40768,2838,6966,1424,363,275,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,27310,2552,22556,2117,10089,103033,1710,2038,724,4941,19050,2336,5288,1367,11551,1866,1903,764,308,216,83983,4090,11905,1709,54852,3605,15725,2050,1501,637,974570,10050,771347,8914,471605,6833,242482,6975,53729,3539,3531,734,203223,6723,67821,4643,33978,2796,29806,3071,4024,1214,13,24,135402,5445,61582,3697,65811,4037,7671,1365,338,300,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,19894,2155,14286,1673,6288,131400,1426,1247,510,5137,15795,2153,5496,1324,8598,1679,1476,810,225,278,115605,5018,17733,2072,66051,4671,28824,2997,2997,1125,956322,11629,703917,11605,412774,7932,232542,7505,54142,4104,4459,1197,252405,6243,75010,5466,38303,3257,32660,3971,3983,1282,64,79,177395,5878,77327,4358,84198,4199,15244,2229,626,420,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,6662,1061,3271,824,1754,20418,594,372,180,2331,3813,997,641,321,2901,998,271,171,0,165,16605,2265,2734,884,11482,1905,2190,829,199,230,306132,5500,251454,5302,169283,4415,69068,3083,12251,1854,852,434,54678,4018,19898,2682,6684,1326,11860,2109,1306,822,48,60,34780,2749,14177,1312,18960,2329,1506,721,137,222,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,13542,1905,12036,1726,5786,69825,1402,730,436,5054,9266,1712,2288,757,5533,1167,1159,626,286,374,60559,4564,9101,1480,36064,3751,13978,2427,1416,690,1341877,11651,990300,11818,555612,9807,353396,8515,77248,4444,4044,842,351577,9490,92869,4626,44419,3566,42440,3174,5510,1208,500,421,258708,8759,112380,5328,127633,6590,17242,2576,1453,614,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,17324,1976,16923,2136,5311,98013,1133,1027,667,4546,15332,2021,3880,936,9529,1652,1798,768,125,201,82681,4038,10670,1380,51300,3246,18899,2445,1812,791,1482204,12602,1149664,14236,665814,10684,402854,9265,78372,4245,2624,715,332540,9472,92710,4654,51236,3022,36628,3396,4831,1189,15,25,239830,8209,111397,5252,114452,5821,13224,1925,757,541,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,36462,2532,35148,3054,21510,207635,2168,4408,942,5408,36204,3048,9523,1337,21209,2711,4792,990,680,424,171431,5223,25551,2120,104026,5079,36076,2813,5778,1056,2179395,15204,1712295,14909,1059526,10586,511484,10674,131988,5116,9297,1189,467100,8862,143148,5530,70480,4157,64583,4004,7508,1167,577,365,323952,7380,152178,5039,149195,5352,20971,2157,1608,686,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,13093,1130,9256,1383,8348,66423,1722,2127,611,3498,10498,1513,2351,626,6245,1239,1797,641,105,98,55925,3479,4389,780,36941,3139,12772,1774,1823,601,1272942,10831,1045073,10587,613239,7378,329084,6298,92811,4092,9939,1464,227869,6100,75477,3593,31688,2082,36633,2801,6827,1150,329,262,152392,5184,56899,3155,82623,4322,11888,1618,982,527,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,17784,1948,12938,2299,8837,100638,1786,1136,646,4748,10265,1738,2681,824,5626,1431,1617,684,341,244,90373,4730,13470,1777,54485,4206,20038,2349,2380,970,603746,9725,446953,8316,271260,7523,141738,5588,31376,2594,2579,918,156793,6075,43376,3305,24534,2413,16660,2340,2151,734,31,56,113417,5218,49756,2962,55310,3876,7853,1698,498,380,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,27076,2814,21191,3029,13256,111272,1836,3009,787,6072,18658,2282,3791,995,12329,2018,2147,796,391,252,92614,5700,11560,1792,58829,4168,19474,2342,2751,931,1347281,11142,1069451,11725,649407,8996,332920,8192,79977,4579,7147,1335,277830,6802,82125,4160,38667,2974,38693,3040,4489,925,276,356,195705,5643,82447,4034,101203,5035,11086,1981,969,570,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5376,1042,3276,902,1765,17899,573,568,416,2470,4064,1042,787,401,2692,890,504,369,81,122,13835,1911,1177,429,9663,1625,2474,749,521,418,227207,4879,188266,4137,119767,3179,52601,2638,14349,1576,1549,729,38941,3096,14913,1590,6351,1124,7973,1360,568,263,21,34,24028,2242,9353,1248,12606,1635,1918,760,151,130,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,6020,920,5046,1116,4027,25072,1115,1428,643,2145,4199,1025,646,257,1838,693,1251,792,464,388,20873,1950,1903,634,12335,1424,5589,1135,1046,531,433407,5681,356284,5229,210944,4409,105443,3742,36562,2365,3335,898,77123,3860,26570,2401,11584,1427,12644,1797,2125,601,217,201,50553,3033,17833,1897,27318,2232,5169,1045,233,242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,10448,1547,11617,1794,6656,43321,1648,1962,764,3555,9005,1638,1702,650,5597,1189,1470,631,236,231,34316,3246,3827,971,20120,2457,8523,1647,1846,795,565821,9522,425536,8068,246140,5224,141998,5618,34876,2779,2522,771,140285,5562,47404,3683,21975,2472,20899,2539,4294,1154,236,393,92881,4499,38234,2634,46754,3582,6983,1463,910,554,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3732,865,1625,727,782,11392,387,190,232,1961,1907,840,504,330,1154,668,36,60,213,342,9485,1586,1026,441,6404,1266,1709,683,346,397,329551,6516,265877,5737,161186,4630,87373,4222,16784,2122,534,293,63674,3965,20787,2628,8258,1469,10733,1893,1796,878,0,185,42887,2987,17587,1994,22644,2639,2656,950,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,24430,2521,25663,2466,10969,126577,2037,3937,1060,6110,22203,2756,5761,1229,11406,2129,4767,1109,269,263,104374,5289,15766,2110,63351,4070,21714,2293,3543,781,2015532,14743,1544474,14314,843925,11867,581989,9506,110687,4671,7873,1453,471058,10477,138065,6718,77591,4546,52670,4657,7355,1452,449,393,332993,8103,167020,5867,146183,5534,18671,2309,1119,746,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,10781,1587,10379,1753,8299,48339,1807,974,506,3530,9143,1492,1926,492,5101,1222,1771,658,345,281,39196,3119,4736,945,24023,2433,9540,1630,897,453,403798,6847,306127,7165,187239,5080,91124,4723,25839,2357,1925,784,97671,4090,29874,2608,11895,1593,15775,2036,2111,742,93,109,67797,3845,27202,2391,35779,3031,4628,1023,188,173,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,73824,3987,76392,4690,37781,352766,3238,14952,1838,8891,52702,3756,15179,1773,28587,2798,7405,1499,1531,746,300064,8614,54459,3249,180038,7067,59143,4535,6424,1348,4028380,22401,2955519,20351,1702942,14081,1023682,13597,211622,5851,17273,1893,1072861,16601,311285,9608,171180,7226,121496,5249,17069,2593,1540,718,761576,12978,374544,9234,345442,10109,38988,3177,2602,861,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
