GEO_ID,B28004_001E,B28004_001M,B28004_002E,B28004_002M,B28004_003E,B28004_003M,B28004_004E,B28004_004M,B28004_005E,B28004_005M,B28004_006E,B28004_006M,B28004_007E,B28004_007M,B28004_008E,B28004_008M,B28004_009E,B28004_009M,B28004_010E,B28004_010M,B28004_011E,B28004_011M,B28004_012E,B28004_012M,B28004_013E,B28004_013M,B28004_014E,B28004_014M,B28004_015E,B28004_015M,B28004_016E,B28004_016M,B28004_017E,B28004_017M,B28004_018E,B28004_018M,B28004_019E,B28004_019M,B28004_020E,B28004_020M,B28004_021E,B28004_021M,B28004_022E,B28004_022M,B28004_023E,B28004_023M,B28004_024E,B28004_024M,B28004_025E,B28004_025M,NAME,B28004_001MA,B28004_001EA,B28004_002EA,B28004_002MA,B28004_003EA,B28004_003MA,B28004_004MA,B28004_004EA,B28004_005EA,B28004_005MA,B28004_006EA,B28004_006MA,B28004_007MA,B28004_007EA,B28004_008MA,B28004_008EA,B28004_009EA,B28004_009MA,B28004_010MA,B28004_010EA,B28004_011MA,B28004_011EA,B28004_012EA,B28004_012MA,B28004_013MA,B28004_013EA,B28004_014MA,B28004_014EA,B28004_015EA,B28004_015MA,B28004_016EA,B28004_016MA,B28004_017EA,B28004_017MA,B28004_018EA,B28004_018MA,B28004_019MA,B28004_019EA,B28004_020EA,B28004_020MA,B28004_021EA,B28004_021MA,B28004_022MA,B28004_022EA,B28004_023EA,B28004_023MA,B28004_024EA,B28004_024MA,B28004_025MA,B28004_025EA,state
0400000US40,1447277,6526,118598,4344,1227,421,46255,3090,71116,3194,175761,4991,2278,511,75107,2857,98376,3902,261117,7185,3454,703,146697,5600,110966,4166,223671,5176,2961,493,148591,4887,72119,3277,273588,6421,3404,655,206917,5786,63267,2855,394542,6519,2465,545,341135,6843,50942,2988,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,115720,5849,2123,777,61820,3549,51777,4020,167589,6295,2779,883,90013,3960,74797,4884,254175,6515,3837,966,169331,5980,81007,3583,220623,7436,3601,771,171140,6341,45882,3677,281912,6944,3417,801,240283,6853,38212,3256,483780,8315,3215,830,448746,7723,31819,2567,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,355885,9634,3084,699,156432,6029,196369,7226,544839,10061,6378,978,224791,6957,313670,7629,782829,11007,14383,1598,444826,9914,323620,7840,677267,10248,12438,1400,481084,9226,183745,5968,910229,12649,13470,1600,736799,11565,159960,5610,1667845,12245,13216,1278,1531912,12802,122717,4953,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,31173,2942,93,133,13540,1888,17540,2351,43936,3733,224,211,21696,2629,22016,2469,57401,3766,232,155,36093,3128,21076,2460,50834,3446,393,209,40175,3203,10266,1875,69531,3465,444,299,56198,2881,12889,1929,153491,5101,458,298,143049,4831,9984,1670,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,170464,5406,1139,418,60473,3871,108852,4269,225193,8065,2945,971,87737,4789,134511,6652,333313,7569,4221,1149,180563,6373,148529,6246,261141,7598,3435,878,181342,6326,76364,4381,321684,9929,4156,1086,253488,8736,64040,3603,483194,9355,2647,694,432639,9522,47908,3792,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,21013,2271,276,198,8157,1345,12580,1618,35750,2497,476,327,16593,1803,18681,1747,56394,2884,699,283,32188,2341,23507,1978,55792,3546,1217,481,38838,2913,15737,1709,66534,3559,843,300,54361,3339,11330,1446,95923,3513,1433,473,85624,3450,8866,1133,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,219679,7913,1787,655,83571,4268,134321,6066,316501,7683,5371,1095,121766,4909,189364,6959,455066,11374,6318,1109,246386,8217,202362,6974,378738,8314,4434,1163,256166,7476,118138,5062,457410,9863,4895,805,364085,9224,88430,5055,662855,11369,3554,874,597369,10547,61932,4211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,678655,13423,6114,1567,279401,9441,393140,10150,969546,16223,10259,1668,428582,12276,530705,11135,1465126,18927,18301,2243,845151,15031,601674,13181,1276286,17546,13636,1832,890633,14481,372017,11362,1621880,19941,18461,2324,1288527,17412,314892,10545,3099360,23993,19880,2491,2812505,22956,266975,9496,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,44714,3456,513,362,25056,2553,19145,2326,72792,3315,634,440,38107,2877,34051,2612,125674,5228,1833,659,84624,4130,39217,3337,126135,5001,853,394,96834,4436,28448,2705,186118,6715,2643,781,158540,6156,24935,2520,344042,6101,2481,636,313076,5877,28485,2635,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,15806,1949,195,116,7584,1379,8027,1442,30093,2129,806,393,15108,1697,14179,1321,39605,2470,874,350,24291,1955,14440,1414,33481,2368,862,347,25060,1925,7559,1303,48546,2633,715,294,40567,2345,7264,1074,85703,3175,786,298,78189,2855,6728,1098,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,180412,6113,2470,789,79295,4152,98647,4796,262911,6681,3314,1043,107775,4743,151822,5643,394052,9424,6522,1216,230820,7495,156710,6690,383397,8910,7431,1322,269640,7786,106326,4985,541290,10010,8636,1420,432692,8800,99962,5093,1293801,13655,8123,1155,1195544,13896,90134,4609,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,177391,6408,2622,781,91864,4697,82905,5301,229726,7886,3966,850,120838,5782,104922,5369,377788,9710,6788,1191,246004,7405,124996,6318,343767,9120,4310,810,260075,7307,79382,5493,492065,10130,5350,1079,420590,9469,66125,4742,1023820,13133,6089,1013,946785,12129,70946,4204,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,77423,3723,457,280,33766,2874,43200,3172,101611,4324,885,406,41526,3161,59200,3415,139925,5224,2003,680,73736,3635,64186,3825,111702,4869,2432,841,75542,4344,33728,2673,129151,4946,1454,494,99884,4843,27813,2505,178841,6499,1784,727,155211,5760,21846,2461,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,144140,5985,1926,592,63001,3908,79213,4227,246343,6059,3624,702,108165,4380,134554,4082,383318,7190,6331,784,224158,6579,152829,5276,333894,7365,6177,916,239216,5651,88501,4443,449895,7650,7705,942,365800,7330,76390,3470,731834,8898,6476,998,671751,8544,53607,3127,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,11275,1708,249,318,6076,1309,4950,1150,20686,2098,331,287,9903,1757,10452,1509,34518,2956,233,172,20535,2509,13750,1661,30085,2522,194,172,21705,2039,8186,1586,44260,2652,485,395,35475,2179,8300,1445,83179,3093,996,450,75518,3131,6665,1307,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,367080,7916,4121,1021,83461,4776,279498,7147,278941,7276,3459,948,90806,4271,184676,6825,258778,7006,4458,1113,131027,5117,123293,4909,141366,5879,3464,904,94833,4835,43069,3302,112342,5246,2349,766,84915,4316,25078,2382,95183,4006,968,467,81226,3905,12989,1799,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
