GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006EA,B18104_006MA,B18104_007MA,B18104_007EA,B18104_008EA,B18104_008MA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011EA,B18104_011MA,B18104_012MA,B18104_012EA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021MA,B18104_021EA,B18104_022EA,B18104_022MA,B18104_023MA,B18104_023EA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030EA,B18104_030MA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US13,9143871,5417,4394801,7940,936023,6292,45124,3292,890899,7116,1109882,6638,41333,4105,1068549,7119,1843104,6790,89413,5305,1753691,8472,331734,2812,21519,2146,310215,3377,174058,2424,23231,2409,150827,2844,4749070,6398,894040,5201,23743,2868,870297,5757,1174492,5309,36502,3425,1137990,6013,2024412,5392,97395,5582,1927017,7913,388337,2682,24958,2850,363379,3565,267789,2860,51391,3685,216398,4179,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1254479,3311,614399,3095,111492,790,4147,1093,107345,1115,149350,2543,5855,1231,143495,2560,256995,1896,9362,1553,247633,2391,57918,662,4584,1274,53334,1590,38644,435,6665,1197,31979,1272,640080,1884,104667,825,2099,733,102568,1108,151945,1281,3215,844,148730,1492,264252,1321,8425,1500,255827,2055,62395,473,3213,865,59182,1023,56821,648,13025,1494,43796,1465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1480933,1688,738042,2421,162843,1973,9206,1613,153637,2232,178898,2191,8987,1881,169911,2626,293173,2207,16419,2083,276754,2750,63907,1130,3665,838,60242,1431,39221,695,5207,971,34014,1061,742891,2423,151866,1727,3744,1156,148122,2010,177760,1641,7147,1426,170613,2032,297112,1834,15357,1918,281755,2305,66394,964,3581,989,62813,1311,49759,897,7376,1463,42383,1678,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11907527,3577,5807941,5305,1133067,3462,44387,3672,1088680,5126,1492202,3785,55834,3754,1436368,5378,2452480,3780,93040,4906,2359440,6504,440595,1838,20814,1672,419781,2759,289597,1544,35568,3063,254029,3128,6099586,5060,1087804,3034,23433,2545,1064371,3838,1499463,3672,34978,3307,1464485,4691,2566626,3531,93676,4921,2472950,6098,510156,1863,22579,1984,487577,2278,435537,2379,58200,2847,377337,3649,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047487,3004,2947426,4827,590063,3488,37159,3514,552904,4803,734143,3550,32850,2724,701293,4387,1237644,3542,66379,4615,1171265,5753,237012,1887,13311,1465,223701,2174,148564,1334,17006,1717,131558,1965,3100061,4249,569888,3006,20110,2392,549778,3818,747856,3209,27697,2528,720159,3857,1289307,3229,70835,4617,1218472,5254,271026,1994,13639,1984,257387,2545,221984,1545,34869,2536,187115,2885,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2852377,2599,1405022,3739,269301,2848,14958,1688,254343,3022,352687,2334,14392,1837,338295,2868,581520,2226,25285,2280,556235,3159,116564,1176,4469,673,112095,1219,84950,1049,7983,1135,76967,1586,1447355,3130,259056,2481,6749,1258,252307,2756,347077,2507,12238,1777,334839,3074,587568,2391,25934,2172,561634,3354,128371,1016,4886,707,123485,1154,125283,1236,11415,1376,113868,1708,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637429,2497,1298262,3525,266356,2474,15268,1837,251088,2984,337243,2737,13516,2322,323727,3386,523579,3055,24106,1990,499473,3578,100709,1195,4585,813,96124,1274,70375,921,7557,1026,62818,1155,1339167,3386,253274,2288,7576,1232,245698,2344,329658,2880,11704,1503,317954,3019,539889,2933,24182,2068,515707,3308,113682,1434,5179,972,108503,1693,102664,1545,15690,1457,86974,1791,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4040263,2917,1965735,3735,379070,3105,28959,2731,350111,4049,476136,3225,29103,2889,447033,3944,839675,3376,59851,3770,779824,4698,172424,1241,13487,1554,158937,2049,98430,1343,13337,1473,85093,1877,2074528,4090,361213,2741,12646,1643,348567,2931,485706,3176,24089,1939,461617,3567,885662,3052,67336,3585,818326,4354,193811,1437,13776,1665,180035,1899,148136,1837,23653,1979,124483,2741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217912,2291,2023223,4199,407267,3234,33114,2923,374153,4179,532780,3984,28798,3290,503982,4696,826888,3970,49284,3985,777604,5347,161642,2039,13896,1705,147746,2369,94646,1789,13923,1607,80723,2256,2194689,3687,398712,3005,15616,2286,383096,3556,562778,3079,19956,2724,542822,3920,902655,3475,53077,3937,849578,5510,185241,1614,13956,2235,171285,2843,145303,1744,27356,2213,117947,2582,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250182,1112,609067,2120,100721,1639,8395,1411,92326,1820,130893,1621,11234,1582,119659,2168,273911,1608,18088,2096,255823,2645,63575,512,3276,652,60299,866,39967,763,4868,873,35099,1143,641115,1840,95097,1208,4374,1224,90723,1757,130280,1203,7954,1513,122326,1877,290423,1360,21607,2464,268816,2728,68410,651,2473,738,65937,918,56905,847,7965,1298,48940,1415,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5467327,2448,2620705,3816,496670,2057,24031,2653,472639,2873,658501,3103,26903,2702,631598,3925,1132436,2821,42147,3355,1090289,3958,205910,1629,8925,1557,196985,2099,127188,1336,13644,1774,113544,2241,2846622,3572,479736,1768,11741,2045,467995,2942,682107,2922,17700,2202,664407,3381,1249157,2897,44474,3418,1204683,4181,244262,1547,10478,1371,233784,1951,191360,1693,29162,2325,162198,2499,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6249828,1957,3012802,2537,525009,1817,35846,3116,489163,3717,780911,1991,33387,2570,747524,2942,1296485,2474,61522,4015,1234963,4772,244769,1408,10989,1455,233780,1981,165628,1520,17642,2085,147986,2466,3237026,2331,500330,1456,15844,1950,484486,2391,806902,2136,24687,2902,782215,3480,1388545,2108,64990,4232,1323555,4454,286854,1381,13961,1926,272893,2401,254395,1632,37813,3015,216582,3100,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1983,4489818,4589,854033,2425,58701,3489,795332,4261,1073730,3770,62829,4039,1010901,4717,1919571,3831,115115,4131,1804456,4929,391200,1580,20304,2111,370896,2386,251284,1669,30527,2000,220757,2435,4724330,4519,815667,2392,27570,2407,788097,3657,1083336,3328,44573,2899,1038763,4084,2020124,3193,112495,4948,1907629,5618,436417,1517,23045,2044,413372,2677,368786,1772,56356,3248,312430,3685,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5016349,1857,2480738,3906,476223,2961,24009,2520,452214,3691,623100,2812,26373,2743,596727,4449,1056552,2765,44395,3218,1012157,4187,193774,1130,9404,1143,184370,1609,131089,1134,11768,1293,119321,1796,2535611,3698,457681,2456,11276,1640,446405,2655,613514,2958,21085,1802,592429,3132,1064005,2741,43746,2508,1020259,3687,212154,1051,7506,1065,204648,1399,188257,1456,21061,1759,167196,2287,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2727329,2134,1303776,4927,276748,3378,15359,2276,261389,3381,324700,4202,17808,2578,306892,5063,530207,4084,38517,3080,491690,4880,108336,1740,9552,1378,98784,2100,63785,1691,11951,1516,51834,1885,1423553,4690,259445,3407,7555,1741,251890,3919,348728,3755,11187,1857,337541,3977,587111,3831,42229,3619,544882,5315,128717,1592,10367,1468,118350,2132,99552,1904,20066,2056,79486,2224,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5556444,3330,2692556,4502,519354,3489,32103,3471,487251,5379,666309,4056,33686,2999,632623,4985,1121943,3804,71063,4287,1050880,5084,233174,1338,14421,1748,218753,1950,151776,1414,17941,1714,133835,2062,2863888,4135,501001,3136,15871,2313,485130,3486,688441,3635,28394,2729,660047,4261,1189326,3478,71096,3290,1118230,4760,266340,1584,14080,1569,252260,2073,218780,1644,31145,2291,187635,2754,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,4009,1085,77938,1308,112365,1728,5875,1326,106490,2095,195711,1511,9339,1315,186372,2015,47030,584,1854,556,45176,776,28946,493,3943,941,25003,1036,472248,2099,79953,1362,1985,698,77968,1482,110544,1699,3762,1095,106782,2108,197505,1362,11751,1909,185754,2084,46427,656,1530,521,44897,918,37819,828,5048,923,32771,1170,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,7819,1306,161294,2255,218760,2064,6603,1190,212157,2463,343661,1750,12561,1653,331100,2301,64843,760,3292,728,61551,945,48506,754,5324,742,43182,976,867105,1894,164853,1508,4132,969,160721,1816,213798,1612,4959,869,208839,1700,349206,1704,14299,1784,334907,2336,72354,980,2538,609,69816,1104,66894,997,7461,1189,59433,1374,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,11139,1768,234839,2073,323854,1840,12315,1902,311539,2293,539140,1971,21423,2164,517717,2685,114132,687,5764,1221,108368,1415,62680,688,7246,1357,55434,1505,1294136,1964,237832,1293,5702,1483,232130,1848,314718,1234,8905,1576,305813,1791,542173,1780,28483,3232,513690,3576,121005,1171,7439,1291,113566,1834,78408,1106,12051,1615,66357,1815,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,6962,1302,97182,1380,137436,1155,6278,1273,131158,1543,281681,2347,11856,1846,269825,3212,55353,747,2369,729,52984,1039,33433,729,3227,696,30206,906,630808,1888,100695,1170,3510,978,97185,1616,137146,1715,4950,1133,132196,2049,286617,1536,12984,1609,273633,2169,59992,976,2973,897,57019,1278,46358,926,5391,903,40967,1308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,36984,3241,723365,3618,956282,2357,31483,3017,924799,3614,1753274,2534,57141,4141,1696133,4839,317946,1513,11943,1524,306003,2253,213797,1964,23938,2341,189859,2640,4258844,2662,726203,1551,14440,1998,711763,2250,944606,1796,21443,2379,923163,2819,1874675,1907,63056,3751,1811619,3879,377090,1844,16490,1858,360600,2408,336270,2138,48899,3283,287371,3997,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,8586,1598,178544,2154,237560,2757,11479,2356,226081,3647,374222,2693,25804,2999,348418,4131,84816,1451,6191,1160,78625,1660,53759,1164,7499,1315,46260,1573,976017,2301,181425,1592,3501,869,177924,1754,232494,1651,8307,1542,224187,2258,399077,2102,24025,2424,375052,2991,93516,1189,7131,1310,86385,1747,69505,1234,13049,1398,56456,1836,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,76886,4758,1487686,5370,2333418,3496,82367,5429,2251051,5999,3715513,3972,147091,6828,3568422,7977,688744,2031,35516,2490,653228,2923,470987,2063,53097,3285,417890,3963,9456410,4514,1495978,2891,36051,2870,1459927,4222,2385579,3343,59216,4301,2326363,5649,4005465,2745,151640,5302,3853825,6015,831749,1862,39998,3041,791751,3622,737639,2471,106423,5130,631216,5724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,53515,3993,803586,6357,1050922,7307,54339,4225,996583,8236,1828202,6831,96708,4793,1731494,7807,380397,2615,27611,2630,352786,3464,217016,2209,29287,2577,187729,3137,4704325,5533,816091,4697,25994,2698,790097,5665,1112710,4786,36462,3379,1076248,5345,2008368,5249,106177,5855,1902191,7938,436910,2290,24789,2827,412121,3534,330246,2451,58023,3452,272223,3908,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
