GEO_ID,B10060_001E,B10060_001M,B10060_002E,B10060_002M,B10060_003E,B10060_003M,B10060_004E,B10060_004M,B10060_005E,B10060_005M,B10060_006E,B10060_006M,B10060_007E,B10060_007M,B10060_008E,B10060_008M,B10060_009E,B10060_009M,B10060_010E,B10060_010M,B10060_011E,B10060_011M,B10060_012E,B10060_012M,B10060_013E,B10060_013M,B10060_014E,B10060_014M,B10060_015E,B10060_015M,B10060_016E,B10060_016M,NAME,B10060_001EA,B10060_001MA,B10060_002EA,B10060_002MA,B10060_003EA,B10060_003MA,B10060_004MA,B10060_004EA,B10060_005MA,B10060_005EA,B10060_006MA,B10060_006EA,B10060_007EA,B10060_007MA,B10060_008EA,B10060_008MA,B10060_009EA,B10060_009MA,B10060_010MA,B10060_010EA,B10060_011MA,B10060_011EA,B10060_012EA,B10060_012MA,B10060_013EA,B10060_013MA,B10060_014EA,B10060_014MA,B10060_015MA,B10060_015EA,B10060_016MA,B10060_016EA,state
0400000US19,39846,3580,34652,3265,13586,1824,8399,1389,5187,1050,21066,2466,2698,1008,1685,972,1054,644,631,716,1013,552,2496,1260,815,499,486,335,329,309,1681,1106,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47625,3879,42034,3640,19845,2407,10831,1952,9014,1581,22189,2550,2135,1018,991,681,781,633,210,251,1144,726,3456,1240,1903,1063,1293,936,610,386,1553,718,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,102182,6348,79301,5200,41225,3499,25719,2581,15506,2035,38076,3861,8030,1974,4817,1479,2753,1063,2064,835,3213,1057,14851,2035,9212,1683,6368,1398,2844,900,5639,1302,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,121435,6556,90500,5732,46915,4877,27089,3147,19826,3011,43585,3607,9337,1353,5004,1162,4090,1111,914,397,4333,1136,21598,3207,14685,2902,10254,2544,4431,1211,6913,1419,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19124,2264,14372,1941,4758,984,2937,818,1821,528,9614,1586,1598,576,818,446,661,392,157,184,780,435,3154,1044,1165,647,237,169,928,624,1989,832,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,143000,6535,124870,6055,39605,3507,24584,2868,15021,2169,85265,5151,16878,2906,6030,1578,4045,1191,1985,844,10848,2138,1252,746,904,625,875,617,29,53,348,321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,125002,6987,83907,5991,22442,2930,12815,2650,9627,1477,61465,4980,40136,4414,13106,2453,7634,2035,5472,1330,27030,3683,959,624,460,445,247,407,213,202,499,500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,175949,6896,152320,6691,53890,3996,32049,3476,21841,2254,98430,5115,11910,1976,4523,1237,3501,1051,1022,502,7387,1481,11719,2110,4453,971,3173,754,1280,436,7266,1698,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,67464,3617,56728,3337,21442,2351,13330,2065,8112,1269,35286,2886,8102,1766,3047,1016,2498,982,549,346,5055,1224,2634,932,1057,525,914,522,143,91,1577,740,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,90331,5971,64813,4877,35654,3526,23092,3168,12562,1823,29159,3560,6177,1560,4160,1298,3516,1198,644,424,2017,746,19341,2684,10880,2095,8289,1857,2591,989,8461,1815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,118226,6213,100009,5731,47550,3760,28338,3191,19212,2154,52459,4412,7758,1776,3368,1311,2264,1021,1104,703,4390,1330,10459,2428,5839,1668,3789,1333,2050,750,4620,1318,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16691,2381,13515,2059,6222,1502,3763,1217,2459,674,7293,1595,1228,652,699,465,404,268,295,359,529,437,1948,726,892,455,525,354,367,268,1056,482,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25961,2788,22224,2475,8984,1571,5791,1297,3193,757,13240,1987,2010,921,454,374,366,355,88,110,1556,785,1727,789,896,620,675,597,221,189,831,502,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74960,5487,63082,4344,20146,2276,11479,1938,8667,1333,42936,3636,9093,2144,3904,1439,3047,1344,857,471,5189,1557,2785,1054,1636,915,1007,559,629,498,1149,606,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21165,2644,15903,2315,5126,1305,3079,964,2047,777,10777,2027,4622,1485,2859,1185,2098,1004,761,470,1763,721,640,361,246,214,69,81,177,195,394,250,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,201591,6480,147065,6531,36877,3602,20090,2781,16787,2114,110188,5435,52986,4193,15879,2539,9190,1792,6689,1619,37107,3855,1540,891,220,201,10,17,210,199,1320,871,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59243,4556,40741,3449,18299,2306,10365,1697,7934,1572,22442,2711,2920,1169,1574,822,766,493,808,684,1346,792,15582,2676,7459,1712,4682,1366,2777,935,8123,2051,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438153,12355,228904,9279,61283,4108,36624,3438,24659,2405,167621,7638,199775,10064,60842,4974,35751,3890,25091,3445,138933,8505,9474,1525,4399,1171,2976,1079,1423,569,5075,1016,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,202473,7806,148886,6290,63428,4356,36390,3212,27038,2904,85458,5044,14757,2595,7220,1754,6091,1658,1129,460,7537,1896,38830,4117,21159,2907,14567,2448,6592,1372,17671,2310,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8694,1714,7148,1631,2919,919,1685,616,1234,551,4229,1355,972,623,494,427,494,427,0,149,478,345,574,284,153,145,146,145,7,13,421,236,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,219935,8363,184646,7532,80912,4993,53019,3952,27893,2821,103734,5680,23832,3404,12113,2332,9608,2015,2505,893,11719,2414,11457,1983,5952,1378,4262,1137,1690,802,5505,1444,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90496,5188,76127,4970,37561,3122,24198,2752,13363,1482,38566,3289,3900,1004,1698,528,1626,530,72,64,2202,840,10469,1547,5131,1088,3672,898,1459,510,5338,1160,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,67587,5486,53277,4934,17180,2442,10514,2313,6666,1399,36097,4097,7653,2077,2601,1002,1796,927,805,431,5052,1697,6657,1384,2024,722,970,480,1054,548,4633,1140,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,241796,9882,213852,8358,80280,4866,51523,4194,28757,2796,133572,6283,17609,2876,8052,1906,6045,1578,2007,836,9557,1950,10335,2305,4632,1296,2938,985,1694,646,5703,1645,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20705,2429,14115,2197,3679,1354,2982,1322,697,404,10436,1635,6590,1541,1787,908,1382,792,405,324,4803,1296,0,210,0,210,0,210,0,210,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,118108,6829,82147,5234,38459,3860,23646,3057,14813,2072,43688,3841,6435,1690,4232,1444,3247,1248,985,606,2203,705,29526,3392,15579,2265,10007,1837,5572,1182,13947,2409,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13842,1550,11339,1367,6234,1049,4132,898,2102,547,5105,1149,893,529,461,398,386,357,75,78,432,360,1610,736,1109,643,988,614,121,109,501,364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,155394,6596,126268,6018,60622,4194,36114,3505,24508,3047,65646,4067,11406,2326,6183,1587,4352,1418,1831,902,5223,1670,17720,2586,9108,1925,6933,1603,2175,805,8612,1560,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,760324,17942,621263,16466,242049,11437,158616,8439,83433,5997,379214,11849,65282,5423,28588,3237,23169,3038,5419,1224,36694,4044,73779,5693,37746,3329,24443,3113,13303,2113,36033,4385,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60612,4724,53316,4229,14536,2289,7620,1578,6916,1502,38780,3518,5002,1722,2423,1100,962,479,1461,914,2579,1124,2294,913,1182,570,813,499,369,288,1112,692,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7867,1490,5989,1329,2050,697,1277,622,773,314,3939,958,740,423,392,372,42,51,350,372,348,211,1138,614,374,257,359,257,15,27,764,559,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,185641,7504,160733,7116,54945,4542,32770,3543,22175,2425,105788,5608,16425,3175,6468,1687,4709,1412,1759,823,9957,2104,8483,1733,4312,1122,3029,970,1283,625,4171,1092,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,124002,7188,99066,6120,34633,3537,22541,2835,12092,1766,64433,4894,13540,2610,5081,1589,4163,1489,918,445,8459,1981,11396,2347,3400,895,2090,690,1310,600,7996,2144,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38607,3553,29788,3279,16392,2402,10483,1896,5909,1586,13396,2046,1267,699,914,680,797,659,117,186,353,236,7552,1769,4123,1150,2945,937,1178,600,3429,1299,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72819,4602,60931,4219,20381,2463,13924,2120,6457,1097,40550,3131,9425,2002,5621,1605,4227,1420,1394,572,3804,1157,2463,784,1410,624,1227,613,183,85,1053,377,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8562,1700,6943,1454,3681,1181,2587,1013,1094,635,3262,942,392,386,169,204,37,75,132,186,223,343,1227,634,717,429,489,303,228,195,510,441,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,111750,6747,98158,6676,44164,4715,23274,3163,20890,2922,53994,4768,13537,1916,6677,1322,5207,1157,1470,694,6860,1499,55,90,55,90,55,90,0,225,0,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
