GEO_ID,C23002I_001E,C23002I_001M,C23002I_002E,C23002I_002M,C23002I_003E,C23002I_003M,C23002I_004E,C23002I_004M,C23002I_005E,C23002I_005M,C23002I_006E,C23002I_006M,C23002I_007E,C23002I_007M,C23002I_008E,C23002I_008M,C23002I_009E,C23002I_009M,C23002I_010E,C23002I_010M,C23002I_011E,C23002I_011M,C23002I_012E,C23002I_012M,C23002I_013E,C23002I_013M,C23002I_014E,C23002I_014M,C23002I_015E,C23002I_015M,C23002I_016E,C23002I_016M,C23002I_017E,C23002I_017M,C23002I_018E,C23002I_018M,C23002I_019E,C23002I_019M,C23002I_020E,C23002I_020M,C23002I_021E,C23002I_021M,C23002I_022E,C23002I_022M,C23002I_023E,C23002I_023M,C23002I_024E,C23002I_024M,C23002I_025E,C23002I_025M,C23002I_026E,C23002I_026M,C23002I_027E,C23002I_027M,NAME,C23002I_001EA,C23002I_001MA,C23002I_002MA,C23002I_002EA,C23002I_003EA,C23002I_003MA,C23002I_004EA,C23002I_004MA,C23002I_005MA,C23002I_005EA,C23002I_006EA,C23002I_006MA,C23002I_007EA,C23002I_007MA,C23002I_008MA,C23002I_008EA,C23002I_009MA,C23002I_009EA,C23002I_010MA,C23002I_010EA,C23002I_011EA,C23002I_011MA,C23002I_012MA,C23002I_012EA,C23002I_013MA,C23002I_013EA,C23002I_014EA,C23002I_014MA,C23002I_015MA,C23002I_015EA,C23002I_016MA,C23002I_016EA,C23002I_017EA,C23002I_017MA,C23002I_018MA,C23002I_018EA,C23002I_019MA,C23002I_019EA,C23002I_020EA,C23002I_020MA,C23002I_021MA,C23002I_021EA,C23002I_022EA,C23002I_022MA,C23002I_023EA,C23002I_023MA,C23002I_024MA,C23002I_024EA,C23002I_025EA,C23002I_025MA,C23002I_026EA,C23002I_026MA,C23002I_027MA,C23002I_027EA,state
0400000US16,121533,1146,64400,927,61019,1173,49143,1726,134,139,49009,1728,46020,1896,2989,1004,11876,1472,3381,680,1077,518,1077,518,0,193,2304,634,57133,999,53638,1161,33280,1796,71,144,33209,1773,29982,1933,3227,1075,20358,1748,3495,659,532,321,532,321,0,193,2963,709,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1463761,3199,757709,2982,712369,2999,589091,4732,1137,670,587954,4822,528138,4947,59816,3802,123278,5202,45340,860,9746,1328,9146,1246,600,395,35594,1463,706052,2298,651321,2288,432151,7016,1083,443,431068,6999,380358,7209,50710,3738,219170,7079,54731,843,5244,982,4745,996,499,272,49487,1399,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,269920,2310,139998,2271,133152,2190,110987,2839,216,420,110771,2877,102242,3102,8529,1788,22165,2099,6846,901,1248,594,1248,594,0,190,5598,866,129922,2330,120842,2600,73526,3140,19,40,73507,3140,67223,3127,6284,1345,47316,3205,9080,1125,1079,445,1014,451,65,96,8001,1087,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,108777,2257,56681,1811,54020,1704,43484,1914,61,105,43423,1905,39594,1907,3829,964,10536,1791,2661,652,826,444,674,474,152,205,1835,633,52096,2195,49781,2158,34340,2255,0,157,34340,2255,31312,2308,3028,963,15441,1841,2315,791,512,508,512,508,0,157,1803,653,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,207077,1712,109103,1584,103552,1594,86835,2173,1936,574,84899,2085,79032,2500,5867,1492,16717,1785,5551,623,1236,361,1208,354,28,52,4315,655,97974,1555,90456,1672,59134,2212,145,150,58989,2241,52752,2381,6237,1335,31322,2210,7518,701,1612,577,1604,577,8,15,5906,752,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,90473,2998,53224,2578,51360,2524,43006,2646,1124,515,41882,2617,38170,2736,3712,949,8354,1604,1864,671,429,242,335,213,94,116,1435,601,37249,1701,35192,1678,22120,2333,212,208,21908,2348,19645,2342,2263,832,13072,2159,2057,500,31,51,31,51,0,189,2026,501,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,161955,2551,90390,2283,84278,2330,69571,2163,1422,517,68149,2246,64147,2329,4002,1226,14707,1906,6112,797,2162,507,2061,499,101,173,3950,793,71565,2270,64335,2392,39224,2806,281,354,38943,2801,33683,2343,5260,1369,25111,2482,7230,691,1204,571,1132,560,72,114,6026,792,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12899,815,6819,973,5990,789,4325,797,0,165,4325,797,4005,819,320,286,1665,647,829,571,167,195,167,195,0,165,662,472,6080,820,5450,825,3449,826,0,165,3449,826,3169,838,280,150,2001,499,630,313,24,46,24,46,0,165,606,304,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,375519,1544,200148,1480,192160,1584,167923,2641,1652,728,166271,2665,156806,3165,9465,1778,24237,2725,7988,702,2807,643,2686,643,121,135,5181,799,175371,1604,163273,1570,120546,2721,399,312,120147,2758,108938,2794,11209,1915,42727,3169,12098,647,2653,534,2653,534,0,197,9445,855,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,499507,1469,244178,1421,229215,1347,169529,3645,418,404,169111,3635,148791,4179,20320,2480,59686,3403,14963,796,2688,725,2180,624,508,359,12275,1079,255329,1229,234500,1199,161925,4097,204,233,161721,4081,141061,4189,20660,2251,72575,4151,20829,310,1489,527,1329,521,160,141,19340,565,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,305663,1402,154832,1694,143964,1728,111581,2897,47,88,111534,2908,97059,3331,14475,2119,32383,2460,10868,899,2101,557,2037,544,64,99,8767,835,150831,1745,138467,1846,93718,2732,10,19,93708,2734,82186,3027,11522,1486,44749,2462,12364,955,1061,427,978,440,83,102,11303,976,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,168780,1411,89498,1503,86712,1767,74104,1927,55,95,74049,1899,69342,2158,4707,1159,12608,1645,2786,542,924,350,880,346,44,63,1862,513,79282,1475,75324,1447,52418,2433,0,145,52418,2433,45868,2320,6550,1459,22906,2186,3958,762,1232,506,1232,506,0,145,2726,692,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,55890,2807,32424,2398,30747,2528,22071,2126,624,421,21447,2091,18990,2044,2457,930,8676,1620,1677,767,64,87,17,39,47,81,1613,735,23466,2119,21166,2097,12692,1491,241,201,12451,1508,11496,1544,955,479,8474,2023,2300,810,272,291,272,291,0,208,2028,771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149389,2309,76198,2120,72060,2085,58689,2044,1754,570,56935,2092,52997,1987,3938,965,13371,1890,4138,493,1329,418,1171,388,158,150,2809,516,73191,1752,67381,1868,42972,2066,281,276,42691,2122,38633,2175,4058,1093,24409,2251,5810,867,1119,451,1082,449,37,72,4691,822,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23145,1208,11492,1562,10949,1529,7254,1174,197,180,7057,1162,5913,1094,1144,702,3695,982,543,291,277,239,277,239,0,165,266,193,11653,1329,10627,1255,6764,1130,0,165,6764,1130,6160,1106,604,443,3863,915,1026,447,0,165,0,165,0,165,1026,447,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,116579,1470,60966,1111,58550,1075,49347,1595,269,155,49078,1607,44625,1642,4453,1256,9203,1340,2416,454,865,338,865,338,0,157,1551,390,55613,1204,51965,1315,34955,2110,0,157,34955,2110,31768,2195,3187,1019,17010,1923,3648,660,509,292,509,292,0,157,3139,612,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,529841,1683,270657,1527,254672,1577,212981,2816,637,330,212344,2880,187445,3532,24899,2743,41691,2618,15985,582,3415,706,3070,690,345,297,12570,816,259184,1387,238402,1437,158454,4414,96,99,158358,4410,139802,4779,18556,2493,79948,4578,20782,508,2695,724,2487,697,208,226,18087,863,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,29200,1064,15442,1130,14401,1101,12752,1132,0,185,12752,1132,10951,1265,1801,745,1649,498,1041,568,145,139,54,80,91,121,896,549,13758,950,12613,953,8855,1217,0,185,8855,1217,8286,1235,569,287,3758,936,1145,481,69,95,69,95,0,185,1076,486,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1240064,2398,621313,1748,573983,1756,465144,4943,1376,586,463768,5021,420630,5497,43138,3574,108839,5168,47330,432,10843,1436,10341,1386,502,308,36487,1385,618751,1868,553023,1851,384491,6222,152,161,384339,6211,340751,6774,43588,3555,168532,6161,65728,672,9094,1198,8459,1132,635,413,56634,1365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,718150,2141,354276,1536,310260,1572,226835,4792,862,445,225973,4841,202023,4892,23950,2414,83425,4706,44016,488,7353,1327,6800,1277,553,367,36663,1385,363874,1499,310401,1619,199273,4538,208,206,199065,4509,178780,5300,20285,2872,111128,4712,53473,662,7394,1329,7078,1263,316,342,46079,1317,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2710777,3624,1325431,3014,1211798,3075,933518,8983,2902,664,930616,8833,830651,10437,99965,6409,278280,9153,113633,776,20382,2177,18779,2144,1603,641,93251,2255,1385346,2915,1210415,3040,777349,10531,678,670,776671,10573,682189,9985,94482,6171,433066,10267,174931,883,19286,2094,17756,2089,1530,661,155645,2261,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,559395,3558,302588,3376,292193,2880,251619,4009,11866,1576,239753,4086,222498,4788,17255,2584,40574,3558,10395,1603,2815,1045,2578,1065,237,222,7580,1298,256807,3097,245530,3257,150476,4944,2077,861,148399,4860,130175,5536,18224,2663,95054,4825,11277,1191,935,423,780,386,155,152,10342,1216,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12114,1010,6821,1056,6660,1064,5948,1062,392,308,5556,1097,5260,1113,296,243,712,292,161,133,25,27,25,27,0,149,136,129,5293,650,5106,669,2161,676,39,65,2122,672,1998,652,124,180,2945,749,187,169,0,149,0,149,0,149,187,169,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,252956,2058,128204,2118,120958,2140,95610,2788,834,562,94776,2791,85547,2970,9229,1360,25348,2054,7246,916,1442,562,1339,574,103,101,5804,738,124752,1830,114345,1958,74897,3335,106,108,74791,3346,66761,3390,8030,1339,39448,3098,10407,877,1450,630,1363,601,87,140,8957,844,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,235387,1117,126101,1564,120927,1526,99697,1989,2341,692,97356,2017,92661,2024,4695,874,21230,2099,5174,599,1601,507,1554,499,47,81,3573,642,109286,1286,103444,1337,65307,2357,353,225,64954,2409,58962,2490,5992,1301,38137,2239,5842,536,620,257,620,257,0,157,5222,612,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,316719,1463,166884,1765,160661,1948,133670,2505,219,153,133451,2508,120028,2989,13423,2677,26991,2317,6223,674,1748,552,1540,525,208,194,4475,844,149835,1427,141762,1454,98955,2960,0,200,98955,2960,87191,3010,11764,2117,42807,3089,8073,883,1532,532,1354,505,178,194,6541,905,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,552328,2312,282883,2746,265018,2848,191575,3731,240,232,191335,3731,163856,4434,27479,3251,73443,4032,17865,1293,2690,844,2391,777,299,242,15175,1376,269445,1856,248878,1914,154603,4465,78,94,154525,4463,131385,4048,23140,3192,94275,4687,20567,1039,1956,573,1946,577,10,18,18611,1142,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,100883,809,50509,894,47642,901,38746,1747,126,140,38620,1788,34054,2135,4566,1494,8896,1682,2867,239,262,200,200,193,62,99,2605,318,50374,638,46751,688,30663,1834,0,210,30663,1834,24278,1960,6385,1578,16088,1793,3623,163,528,370,485,364,43,68,3095,404,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,171098,1585,94612,1707,90992,1722,78773,2439,2738,809,76035,2580,72307,2553,3728,1165,12219,1724,3620,907,777,485,709,472,68,113,2843,810,76486,1441,72559,1717,44491,3076,1007,554,43484,3060,38295,3160,5189,1253,28068,2636,3927,890,430,262,400,258,30,56,3497,867,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US47,198220,2393,109294,2360,106558,2244,94261,2272,1324,578,92937,2146,87829,2097,5108,1357,12297,1710,2736,741,1002,443,953,447,49,80,1734,642,88926,2046,84542,2130,47637,3331,10,24,47627,3334,42077,3226,5550,1251,36905,3309,4384,821,840,508,840,508,0,203,3544,807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7050335,6206,3541118,4951,3266330,5367,2610048,12024,12849,2184,2597199,12006,2412581,12879,184618,8687,656282,12662,274788,1937,62006,3683,58110,3395,3896,977,212782,3956,3509217,5643,3150021,6314,1947160,15725,3135,752,1944025,15651,1780445,15675,163580,7432,1202861,16316,359196,1960,43026,3329,41165,3245,1861,687,316170,4091,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,250307,1194,129283,1151,123098,1142,102070,2379,500,279,101570,2396,93321,2745,8249,1387,21028,2317,6185,513,1421,423,1421,423,0,185,4764,602,121024,1215,113537,1229,74904,3669,47,82,74857,3672,70435,3920,4422,1241,38633,3738,7487,550,582,303,495,278,87,148,6905,573,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US51,502389,3429,264892,2882,254134,3068,220070,3741,10697,1742,209373,3952,199662,4384,9711,1772,34064,3569,10758,1222,3594,749,3308,768,286,289,7164,1270,237497,2500,223083,2611,160047,4130,2404,747,157643,4106,143788,4355,13855,2077,63036,3772,14414,1273,2894,905,2687,870,207,207,11520,1363,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,541696,1994,285103,1572,271430,1654,223005,3207,5833,1373,217172,3398,195837,3616,21335,2649,48425,3277,13673,1284,3679,813,3505,788,174,141,9994,1365,256593,1876,240645,2099,159916,4334,865,555,159051,4338,140730,5046,18321,2445,80729,4455,15948,946,2841,920,2656,909,185,206,13107,1181,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,18635,1439,10574,1268,10013,1312,7113,1278,17,24,7096,1279,6039,1306,1057,409,2900,689,561,324,95,103,95,103,0,190,466,311,8061,976,7123,993,3446,781,0,190,3446,781,3335,788,111,112,3677,931,938,570,341,371,169,175,172,205,597,456,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
