GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005MA,B18106_005EA,B18106_006MA,B18106_006EA,B18106_007MA,B18106_007EA,B18106_008EA,B18106_008MA,B18106_009EA,B18106_009MA,B18106_010MA,B18106_010EA,B18106_011EA,B18106_011MA,B18106_012MA,B18106_012EA,B18106_013EA,B18106_013MA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017MA,B18106_017EA,B18106_018EA,B18106_018MA,B18106_019EA,B18106_019MA,B18106_020EA,B18106_020MA,B18106_021EA,B18106_021MA,B18106_022EA,B18106_022MA,B18106_023MA,B18106_023EA,B18106_024EA,B18106_024MA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027EA,B18106_027MA,B18106_028EA,B18106_028MA,B18106_029MA,B18106_029EA,B18106_030EA,B18106_030MA,B18106_031EA,B18106_031MA,B18106_032EA,B18106_032MA,B18106_033EA,B18106_033MA,state
0400000US13,9143871,5417,4394801,7940,936023,6292,7866,1580,928157,6574,1109882,6638,9189,1806,1100693,6514,1843104,6790,47278,3370,1795826,7080,331734,2812,15834,2240,315900,3207,174058,2424,18155,1888,155903,2688,4749070,6398,894040,5201,5286,1413,888754,5402,1174492,5309,9959,2323,1164533,5321,2024412,5392,54170,4487,1970242,6922,388337,2682,21247,2337,367090,3265,267789,2860,51645,3475,216144,3806,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1254479,3311,614399,3095,111492,790,1246,562,110246,883,149350,2543,1470,701,147880,2580,256995,1896,4364,1027,252631,2112,57918,662,1965,945,55953,1296,38644,435,3707,759,34937,844,640080,1884,104667,825,597,341,104070,873,151945,1281,674,334,151271,1286,264252,1321,4250,1029,260002,1757,62395,473,2718,852,59677,986,56821,648,8480,1241,48341,1363,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1480933,1688,738042,2421,162843,1973,1748,803,161095,1930,178898,2191,1734,709,177164,2279,293173,2207,6975,1231,286198,2410,63907,1130,3154,772,60753,1165,39221,695,4196,761,35025,1019,742891,2423,151866,1727,960,472,150906,1728,177760,1641,1254,653,176506,1745,297112,1834,8229,1699,288883,2232,66394,964,3054,873,63340,1370,49759,897,6584,1252,43175,1511,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11907527,3577,5807941,5305,1133067,3462,10849,1606,1122218,3612,1492202,3785,13818,2431,1478384,4356,2452480,3780,50428,2991,2402052,4892,440595,1838,18354,2193,422241,3086,289597,1544,31827,2431,257770,2659,6099586,5060,1087804,3034,7841,1218,1079963,3423,1499463,3672,9189,1502,1490274,3928,2566626,3531,57041,3702,2509585,5144,510156,1863,21226,1802,488930,2442,435537,2379,62845,3609,372692,4335,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047487,3004,2947426,4827,590063,3488,6756,1452,583307,3617,734143,3550,6287,1143,727856,3810,1237644,3542,30858,2707,1206786,4457,237012,1887,10665,1459,226347,2228,148564,1334,15298,1646,133266,1971,3100061,4249,569888,3006,4648,976,565240,3146,747856,3209,4899,1326,742957,3318,1289307,3229,38131,2657,1251176,4409,271026,1994,13055,1808,257971,2451,221984,1545,33008,2456,188976,3053,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2852377,2599,1405022,3739,269301,2848,2154,620,267147,2911,352687,2334,2883,794,349804,2418,581520,2226,9207,1111,572313,2492,116564,1176,3503,641,113061,1272,84950,1049,7607,1089,77343,1548,1447355,3130,259056,2481,1483,505,257573,2597,347077,2507,2745,698,344332,2507,587568,2391,13253,1882,574315,3138,128371,1016,4330,704,124041,1204,125283,1236,12240,1341,113043,1789,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637429,2497,1298262,3525,266356,2474,2666,815,263690,2532,337243,2737,2502,729,334741,2829,523579,3055,11993,1846,511586,3305,100709,1195,3690,749,97019,1203,70375,921,7884,1226,62491,1428,1339167,3386,253274,2288,1140,388,252134,2299,329658,2880,2767,962,326891,3054,539889,2933,12565,1649,527324,3226,113682,1434,4960,828,108722,1510,102664,1545,13436,1498,89228,1886,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4040263,2917,1965735,3735,379070,3105,6466,1177,372604,3500,476136,3225,5772,1190,470364,3405,839675,3376,30369,2665,809306,4444,172424,1241,9872,1208,162552,1859,98430,1343,12280,1365,86150,1737,2074528,4090,361213,2741,3427,893,357786,2891,485706,3176,4889,1148,480817,3335,885662,3052,34385,2621,851277,4156,193811,1437,9755,1472,184056,1752,148136,1837,25739,1960,122397,2813,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217912,2291,2023223,4199,407267,3234,5412,1534,401855,3558,532780,3984,7128,1826,525652,4158,826888,3970,24158,2354,802730,4638,161642,2039,9138,1113,152504,2263,94646,1789,12676,1589,81970,2336,2194689,3687,398712,3005,2597,713,396115,3039,562778,3079,5026,1437,557752,3225,902655,3475,29010,2038,873645,3947,185241,1614,12730,1656,172511,2276,145303,1744,26683,1719,118620,2467,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250182,1112,609067,2120,100721,1639,1371,664,99350,1710,130893,1621,1589,541,129304,1555,273911,1608,7529,1357,266382,2098,63575,512,1778,546,61797,743,39967,763,3762,789,36205,1089,641115,1840,95097,1208,827,330,94270,1245,130280,1203,661,322,129619,1222,290423,1360,6440,1182,283983,1700,68410,651,1850,591,66560,929,56905,847,6637,1229,50268,1397,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5467327,2448,2620705,3816,496670,2057,4164,910,492506,2186,658501,3103,5150,1371,653351,3148,1132436,2821,19840,2713,1112596,3533,205910,1629,6434,1337,199476,1991,127188,1336,12311,1646,114877,2082,2846622,3572,479736,1768,3095,1063,476641,2032,682107,2922,5057,1327,677050,3370,1249157,2897,23404,2559,1225753,3384,244262,1547,9236,1512,235026,2192,191360,1693,29458,2065,161902,2416,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6249828,1957,3012802,2537,525009,1817,7909,1431,517100,2111,780911,1991,7180,1609,773731,2548,1296485,2474,27558,2992,1268927,3772,244769,1408,9119,1361,235650,1870,165628,1520,17077,1690,148551,2084,3237026,2331,500330,1456,2896,989,497434,1691,806902,2136,5628,1243,801274,2547,1388545,2108,34308,3397,1354237,3751,286854,1381,11710,1698,275144,2010,254395,1632,39506,2934,214889,3129,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1983,4489818,4589,854033,2425,11983,1816,842050,3122,1073730,3770,13077,1622,1060653,4005,1919571,3831,56424,3631,1863147,5443,391200,1580,16908,1786,374292,2380,251284,1669,26509,1810,224775,2291,4724330,4519,815667,2392,5166,1021,810501,2737,1083336,3328,10717,1720,1072619,3768,2020124,3193,70320,4618,1949804,5533,436417,1517,20732,2141,415685,2789,368786,1772,55868,3122,312918,3430,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5016349,1857,2480738,3906,476223,2961,5058,956,471165,3012,623100,2812,5045,1089,618055,3126,1056552,2765,18266,1755,1038286,3298,193774,1130,6153,884,187621,1296,131089,1134,11178,1263,119911,1650,2535611,3698,457681,2456,2800,654,454881,2526,613514,2958,4211,953,609303,3124,1064005,2741,19558,1801,1044447,3321,212154,1051,7251,1029,204903,1322,188257,1456,21942,1713,166315,2360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2727329,2134,1303776,4927,276748,3378,2061,733,274687,3373,324700,4202,4413,1219,320287,4501,530207,4084,19737,2207,510470,4652,108336,1740,7592,1169,100744,2129,63785,1691,10106,1541,53679,2079,1423553,4690,259445,3407,1636,669,257809,3464,348728,3755,3570,1141,345158,3803,587111,3831,24027,2839,563084,4460,128717,1592,9060,1286,119657,1902,99552,1904,20087,1821,79465,2087,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5556444,3330,2692556,4502,519354,3489,6151,1487,513203,4120,666309,4056,6623,1354,659686,4242,1121943,3804,28577,2583,1093366,4432,233174,1338,8940,1379,224234,1950,151776,1414,16175,1658,135601,2157,2863888,4135,501001,3136,4185,1174,496816,3118,688441,3635,5176,1325,683265,3635,1189326,3478,34812,3011,1154514,4417,266340,1584,13546,1646,252794,2199,218780,1644,31187,2322,187593,2585,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,687,587,81260,1143,112365,1728,939,494,111426,1860,195711,1511,3805,692,191906,1678,47030,584,1424,570,45606,878,28946,493,2400,692,26546,831,472248,2099,79953,1362,510,308,79443,1320,110544,1699,468,335,110076,1658,197505,1362,6639,1354,190866,1722,46427,656,1465,515,44962,844,37819,828,4053,914,33766,1182,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,1519,504,167594,2154,218760,2064,818,397,217942,2090,343661,1750,6135,1166,337526,2163,64843,760,2393,725,62450,968,48506,754,4387,777,44119,941,867105,1894,164853,1508,842,347,164011,1536,213798,1612,979,397,212819,1698,349206,1704,6088,984,343118,1696,72354,980,2916,788,69438,1248,66894,997,8002,1236,58892,1382,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,1533,652,244445,1437,323854,1840,2034,812,321820,1868,539140,1971,10818,1605,528322,2643,114132,687,4640,1242,109492,1549,62680,688,5380,1124,57300,1270,1294136,1964,237832,1293,1433,622,236399,1371,314718,1234,2819,910,311899,1406,542173,1780,15489,2307,526684,2937,121005,1171,4697,966,116308,1544,78408,1106,11573,1540,66835,1793,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,1136,532,103008,1077,137436,1155,911,639,136525,1444,281681,2347,3922,905,277759,2489,55353,747,1933,643,53420,945,33433,729,2640,734,30793,962,630808,1888,100695,1170,847,370,99848,1197,137146,1715,1241,536,135905,1812,286617,1536,6565,1585,280052,2060,59992,976,2411,595,57581,1129,46358,926,3760,810,42598,1207,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,8939,1394,751410,2428,956282,2357,7474,1500,948808,2834,1753274,2534,33631,3219,1719643,4056,317946,1513,11378,1946,306568,2765,213797,1964,20577,2152,193220,2721,4258844,2662,726203,1551,3609,837,722594,1723,944606,1796,6505,1624,938101,2348,1874675,1907,35652,2711,1839023,3363,377090,1844,17213,1998,359877,2365,336270,2138,54103,2877,282167,3414,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,1662,612,185468,1812,237560,2757,3434,1438,234126,3116,374222,2693,13134,2049,361088,3560,84816,1451,4358,1043,80458,1663,53759,1164,7084,1089,46675,1480,976017,2301,181425,1592,1402,686,180023,1803,232494,1651,2686,1019,229808,1875,399077,2102,13420,1783,385657,2715,93516,1189,5712,1299,87804,1905,69505,1234,11733,1409,57772,1852,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,20182,2784,1544390,3986,2333418,3496,17519,2205,2315899,4195,3715513,3972,73639,3920,3641874,5790,688744,2031,28001,2669,660743,3201,470987,2063,53985,3391,417002,3883,9456410,4514,1495978,2891,10172,1500,1485806,3202,2385579,3343,14390,1942,2371189,3685,4005465,2745,83747,4522,3921718,5460,831749,1862,38400,2531,793349,3260,737639,2471,123367,4834,614272,5176,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,10029,1572,847072,5394,1050922,7307,11452,1814,1039470,7741,1828202,6831,50328,3582,1777874,7193,380397,2615,17825,2147,362572,3309,217016,2209,25688,2214,191328,2729,4704325,5533,816091,4697,5999,1396,810092,4947,1112710,4786,9662,1718,1103048,5129,2008368,5249,63789,4165,1944579,5812,436910,2290,22721,2227,414189,2895,330246,2451,55090,3469,275156,3828,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660706,1358,335586,2089,57705,1447,513,313,57192,1538,101013,2006,316,224,100697,2019,132868,1365,2649,755,130219,1457,24987,391,550,258,24437,467,19013,443,1742,564,17271,749,325120,1711,55250,1175,283,219,54967,1187,89155,1269,307,209,88848,1298,128268,1261,2912,802,125356,1393,25494,332,735,303,24759,506,26953,550,2588,658,24365,795,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
