GEO_ID,B19216_001E,B19216_001M,B19216_002E,B19216_002M,B19216_003E,B19216_003M,B19216_004E,B19216_004M,B19216_005E,B19216_005M,B19216_006E,B19216_006M,B19216_007E,B19216_007M,B19216_008E,B19216_008M,B19216_009E,B19216_009M,B19216_010E,B19216_010M,B19216_011E,B19216_011M,B19216_012E,B19216_012M,B19216_013E,B19216_013M,B19216_014E,B19216_014M,B19216_015E,B19216_015M,NAME,B19216_001MA,B19216_001EA,B19216_002EA,B19216_002MA,B19216_003EA,B19216_003MA,B19216_004EA,B19216_004MA,B19216_005MA,B19216_005EA,B19216_006EA,B19216_006MA,B19216_007EA,B19216_007MA,B19216_008EA,B19216_008MA,B19216_009EA,B19216_009MA,B19216_010MA,B19216_010EA,B19216_011EA,B19216_011MA,B19216_012EA,B19216_012MA,B19216_013EA,B19216_013MA,B19216_014EA,B19216_014MA,B19216_015MA,B19216_015EA,state
0400000US01,20830640400,672826471,11114480600,599042359,8909694300,491652661,6677840300,386539491,2231854000,266658902,2204786400,282715671,2039746700,277298788,165039600,48319797,9716159800,383943996,8245673100,301961888,4594088700,227398873,3651584400,193714114,1470486700,226079844,1298476500,217482937,172010200,51427640,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,4625223700,301195877,2852200300,260832857,2050976200,243511677,1718675700,195701721,332300500,136650169,801224000,140706481,745809300,136405377,55414700,30929922,1773023400,148298196,1157508000,112079999,809071900,92332064,348436100,65031517,615515400,111715906,573142700,109596751,42372700,19034379,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,36752820000,763384383,19908274700,715296239,13444219900,676221427,10285347600,546188521,3158872300,362829007,6464054800,483040424,5793179800,470843099,670875000,148469632,16844545300,482220804,12070770100,418327508,7348977700,323572118,4721792400,254048448,4773775200,298733739,4217331100,284318546,556444100,97760333,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,12459325700,509552731,6500693600,389645204,4639388500,363626113,3651805400,347481339,987583100,116842483,1861305000,225934750,1657542200,206782393,203762800,101218786,5958632200,296411503,4719108400,242552449,2584269600,164066284,2134838800,185379703,1239523800,172163950,1063216100,161171776,176307700,66742361,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,240895543600,3236134415,129221563600,2782622708,80589865400,2170457462,63783872000,2008842952,16805993500,737144303,48631698100,1678006145,44439345400,1644399669,4192352700,380742689,111673980000,1920453067,75341560100,1466848590,47351302600,1225230811,27990257500,722446347,36332420000,1411103130,32019188400,1284570360,4313231600,458252511,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,37769025600,1170557438,21052566700,982310260,13659333100,712806252,10981306200,629758008,2678026900,273420121,7393233600,733694274,6924651500,736092349,468582100,119197384,16716458900,534472595,11641751100,424611776,7687816800,365439214,3953934300,245884519,5074707800,341497306,4742358900,326355090,332348900,72463855,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,24196879300,859212803,12448540200,603848562,8412000200,436529397,6356109400,390851951,2055890800,240496423,4036540000,395329784,3546769700,328086761,489770400,227299568,11748339200,544853568,8760723100,426514473,5026706800,321351737,3734016200,263300124,2987616100,283561382,2631178700,279718619,356437400,76372568,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,5325840300,321422213,2682050900,234703696,1763257400,193463996,1313514400,158164498,449743000,128070572,918793500,171434225,851067900,169163331,67725600,31622804,2643789400,216963069,2045249800,187072017,1269849500,187693678,775400400,68924426,598539600,124309637,524859400,117463749,73680100,36314036,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,12233920800,560848941,6172510600,444843700,3357434500,285299613,2889724600,270810216,467709900,102576038,2815076200,360335386,2669170800,342495219,145905400,71286399,6061410200,336800210,4065359300,301173791,3374360000,289728318,690999300,75999219,1996050900,232182064,1882693400,237659048,113357500,46868230,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,111774650800,1848416258,59144058400,1581595700,40928861000,1400683335,29006088800,1139177658,11922772200,932827217,18215197400,758423788,15262918700,673067687,2952278700,373613101,52630592400,968371128,40080520900,901044207,21565438400,705252067,18515082600,595097002,12550071500,649265474,10519902500,627369005,2030169000,223252728,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,49177082100,1188823782,25186194400,902471503,17841046600,785397645,14215528900,578539664,3625517700,537298655,7345147800,534490139,6856989700,496838504,488158100,109486243,23990887700,767527015,18579966500,612144409,12425278900,420039866,6154687600,381940882,5410921200,527926232,5056117100,522779949,354804100,86749612,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,7686075000,398743005,4338286800,336447363,2803198000,278479984,1991617300,210253424,811580700,208691388,1535088800,201695096,1347013000,191987761,188075700,67436004,3347788200,278098438,2227240400,210848801,1308597800,184577098,918642600,99336777,1120547800,202362447,928636300,194238031,191911500,62029827,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,6431572800,402912148,3477538000,316531359,2384330000,297499003,1721325200,242891902,663004800,134774865,1093208000,141769450,1018128700,142761263,75079300,33691476,2954034800,206451470,2293575900,192096644,1375252500,181554434,918323500,82359932,660458900,93830689,614348200,91498825,46110700,17335959,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,79935444500,1467229951,43018776300,1253980828,30887352700,1213032617,25117364400,1139663578,5769988400,389673473,12131423600,587021160,11176832500,567719462,954591100,164900300,36916668100,870956193,28778111900,749014219,18277511900,628223851,10500600000,345523034,8138556200,473849474,7441284200,449781279,697272000,109689556,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32859205600,918498808,17777846400,745083998,12752210300,618074220,10095728600,546764520,2656481700,211762464,5025636100,433834023,4621342800,427649033,404293400,120209834,15081359200,568773644,11666434400,487898548,6586821000,340651246,5079613500,338084538,3414924700,313629740,3095536700,297454401,319388000,91409227,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17890407500,550833069,9896293500,470608733,6857213000,403783898,5178490100,335153123,1678722900,206181296,3039080500,249872010,2897294900,249270564,141785600,45168301,7994114000,340913246,6156856700,290998022,3251263500,232492500,2905593200,158164325,1837257300,185991628,1633830500,178061651,203426800,53091125,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,14832020700,502223369,7622564700,302532776,5650779300,283535200,4267931300,246008662,1382848000,170911982,1971785400,175246545,1861760000,176134809,110025300,35027714,7209456000,429685659,5647910600,299629541,3068509200,234398029,2579401400,153099277,1561545500,242867859,1474429900,242677240,87115500,33463229,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20140629400,968615351,10824915600,896947738,7999155900,925545505,6438509000,916770145,1560646900,149965036,2825759700,301067489,2610300000,278108629,215459700,95190633,9315713800,378216861,7265287300,341446229,4141887600,240567135,3123399700,224560119,2050426600,197528799,1878249800,182186806,172176800,53608495,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
