GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001MA,B01001I_001EA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007MA,B01001I_007EA,B01001I_008MA,B01001I_008EA,B01001I_009EA,B01001I_009MA,B01001I_010MA,B01001I_010EA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015EA,B01001I_015MA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019MA,B01001I_019EA,B01001I_020EA,B01001I_020MA,B01001I_021EA,B01001I_021MA,B01001I_022MA,B01001I_022EA,B01001I_023MA,B01001I_023EA,B01001I_024MA,B01001I_024EA,B01001I_025EA,B01001I_025MA,B01001I_026EA,B01001I_026MA,B01001I_027EA,B01001I_027MA,B01001I_028EA,B01001I_028MA,B01001I_029MA,B01001I_029EA,B01001I_030MA,B01001I_030EA,B01001I_031EA,B01001I_031MA,state
0400000US13,907400,2050,483852,4659,53011,1941,53989,3222,42838,3219,22570,2165,18043,2211,42333,2883,45656,2454,47258,2977,80803,2934,44731,2508,21912,1532,7561,1231,2249,922,898,419,423548,4510,50003,2790,49650,3188,41871,3845,22176,2128,13472,1778,34183,2709,34176,2198,36486,2040,67524,2701,39742,2249,20247,1499,8430,1198,4654,1133,934,492,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,138064,-555555555,72454,670,10183,467,6913,871,6395,870,3330,321,2395,478,7828,581,7422,614,5699,563,9016,757,5916,522,4227,385,1991,382,936,286,203,185,65610,669,8310,467,7286,1037,5332,1038,3036,321,2231,566,6047,963,5846,801,4853,746,8701,624,5923,546,3988,274,2469,331,971,438,617,279,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,190250,-555555555,99306,1679,11446,1381,11564,1332,9569,1364,7252,1035,2358,834,10173,1350,8186,1355,7351,1205,12229,1317,10541,1472,5256,756,2697,763,613,296,71,92,90944,1679,10804,1301,12423,1503,9232,1541,4204,740,4374,914,7937,956,7220,1022,7092,1332,9483,1329,9840,1356,4840,719,2487,612,756,440,252,190,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2118514,1158,1091722,2526,101980,1595,108584,3834,102489,3752,57993,1154,39661,1526,94065,1608,89310,1203,93358,1397,171570,1706,117670,1336,69702,1156,30194,930,11844,821,3302,617,1026792,2374,98220,1390,106887,3786,95517,3559,56172,1044,35479,1381,86237,1706,77700,1351,83188,1279,156581,1737,108259,1244,67821,980,33609,716,15246,784,5876,892,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,420577,1916,216362,3345,25399,1682,24312,1909,22722,2184,9968,1043,5922,1337,21700,1628,17693,1310,20168,1649,31883,1454,19043,1410,10706,1140,4243,699,2210,590,393,244,204215,3216,24350,2164,23389,1713,21865,1724,10936,1191,6692,982,18564,1543,15089,1269,18708,1464,28907,1765,15279,1336,11356,1019,5972,1077,2267,558,841,399,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,166925,1840,86548,2734,10209,1219,9792,1130,7736,1440,5927,1196,4224,1173,7530,1194,6855,926,7338,1155,12138,1487,8285,1251,3853,891,1642,629,675,364,344,249,80377,2542,8586,1269,10754,1313,7342,1057,5719,1529,3660,967,9316,1193,5713,1102,6037,1237,10809,1492,6456,1195,3670,1076,1229,585,930,474,156,171,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,322424,589,168015,2328,18642,1072,19186,1600,18034,1638,8863,822,7376,939,15666,1513,13162,1345,13621,956,24094,1166,14359,903,9461,921,3130,639,1794,417,627,356,154409,2354,19195,1081,18277,1687,15831,1650,9634,940,5802,1133,12493,1426,11504,1032,11953,1210,19613,1304,14439,1231,8150,823,4232,745,2065,606,1221,468,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,143091,3096,79984,2538,9451,1045,8484,1561,7759,1482,2844,787,3832,1006,6756,1339,8279,1205,7887,1439,11865,1543,6832,1052,4131,875,998,437,667,475,199,248,63107,2615,9706,1593,7525,917,7461,1180,3147,711,2416,750,4414,957,5187,1074,5000,898,8485,1177,5104,832,2605,571,755,369,960,417,342,253,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,218620,2764,118433,2961,9605,1165,10018,1475,7143,1426,4608,976,3873,1075,11250,1512,12088,1684,14565,2388,18068,1832,13178,1783,7925,1110,4230,748,1514,473,368,298,100187,2973,10772,1265,8828,1361,8047,1446,3303,813,4881,1311,8857,1281,7223,983,9750,1353,13542,1573,10565,1200,7189,1060,3836,619,2701,605,693,284,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18432,509,9729,941,612,414,607,333,1439,612,687,440,376,177,1302,739,739,466,525,492,1005,487,892,582,716,546,286,280,455,412,88,102,8703,868,1025,315,617,336,760,331,911,427,179,167,581,275,636,305,575,424,666,420,1067,563,1056,523,261,175,305,195,64,97,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,531749,379,279211,1864,29158,1157,22794,1893,22860,2050,12045,906,9037,1370,24406,1689,27149,1260,29454,1214,47444,1421,30947,1323,15929,1014,5512,636,2008,576,468,353,252538,1877,27831,1124,24269,1755,20526,1646,11257,915,7127,703,18619,1265,23372,1166,23525,998,39998,1341,27775,1042,16141,691,7298,663,3053,475,1747,499,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,703679,-555555555,348856,946,35452,503,31337,2294,31826,2096,18336,553,13680,607,35958,844,31054,671,29618,800,47942,1207,37948,1086,20742,558,9994,613,3852,465,1117,680,354823,946,33462,484,31731,2146,28422,2009,17451,410,13352,756,33916,929,30020,516,29938,741,50052,548,40571,701,25079,413,12592,624,6192,774,2045,622,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,465419,1054,235464,2225,25011,1340,26246,2188,24891,2498,13337,1096,8981,1147,21946,1380,16445,1164,18162,1385,32884,2193,22726,1458,13967,1008,6706,729,3244,574,918,415,229955,2047,24339,1057,24399,1857,25133,1871,12929,1205,9360,1301,20191,1505,15321,922,17746,1553,30804,1689,21451,1286,15918,1092,7263,952,3356,705,1745,532,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,266850,888,139580,2021,15918,933,16907,1713,15364,1600,6953,643,4908,770,12851,1657,11646,1268,13024,1224,20377,1226,12405,1132,6441,810,2064,472,722,308,0,145,127270,1928,15060,825,16441,1729,13768,1648,7112,745,4013,822,11464,1041,10125,876,10662,950,18110,1188,10195,861,6362,948,2264,513,1100,440,594,414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80455,3841,44400,3079,3795,1018,4456,1083,3188,785,1705,760,1346,672,4456,1245,4965,1422,5176,1292,7098,1337,4555,1292,1983,666,768,534,596,393,313,347,36055,3207,4114,1095,4997,1517,2971,843,1946,750,1659,699,2478,1078,3062,1072,3554,1064,3805,979,3535,1065,1634,658,1464,646,677,418,159,176,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,229748,1928,117722,2312,13605,956,13056,1694,12415,1876,5207,824,3378,717,12217,1571,11098,1447,10437,1441,14170,1348,10707,1356,7294,1050,2687,414,972,276,479,237,112026,2538,11947,1257,12340,1628,12691,1482,5122,777,4929,1126,10674,1399,9199,1188,8475,1196,13198,1340,10555,1225,7086,1182,3575,821,1641,493,594,251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33181,794,16180,1500,1602,595,1854,694,829,389,1739,658,1180,603,1257,571,856,472,1716,871,1834,719,1590,542,1180,431,270,233,261,201,12,23,17001,1310,1314,528,1362,553,2073,660,1246,526,1791,825,1931,742,1311,587,936,481,1496,595,1862,594,653,292,284,222,486,308,256,269,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,183182,830,94190,1452,11064,1094,11204,1557,9240,1224,4911,728,3902,634,7502,1195,7452,1202,9854,1266,13309,1042,9016,1061,4320,576,1202,409,820,361,394,223,88992,1411,10511,766,10792,1254,10332,1242,5448,728,3843,817,7578,881,6268,1036,6333,802,11765,1247,8469,1072,4005,489,2052,686,1324,514,272,200,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,767054,-555555555,390118,1612,36327,534,37673,2783,38660,2615,21097,511,13126,1214,35635,846,32325,713,34024,937,58231,733,43623,734,23412,755,10630,433,4386,516,969,382,376936,1612,36111,848,41676,2456,33129,2375,21382,929,12433,446,31363,728,29151,816,29996,904,56102,779,40407,819,24404,655,12813,524,5786,810,2183,700,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41805,448,21660,1050,2111,293,2381,495,1450,541,1271,467,863,332,2171,460,1605,366,1694,298,3224,826,2828,574,1021,439,777,515,64,115,200,260,20145,992,1681,353,2162,703,2200,673,1050,391,730,419,2033,674,1286,398,1320,669,3104,672,2032,479,1402,456,779,458,62,109,304,232,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1684014,-555555555,849611,1369,76322,944,69760,3220,68683,3140,38525,727,26627,1357,73562,1190,72992,697,73382,744,132527,1159,107307,654,62594,355,30133,874,13523,1048,3674,876,834403,1370,72825,1042,67952,3250,62974,3189,36853,711,25105,923,63434,1042,63651,727,68741,636,126032,606,110051,529,71057,632,38638,926,20044,1434,7046,1369,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,986553,-555555555,491420,1501,41341,1218,43628,2278,43156,2355,25036,868,18434,1551,39897,1334,35724,1322,34150,1302,62538,1459,58025,1224,45475,488,26941,980,12778,1160,4297,911,495133,1504,40513,1207,42354,2671,40647,2719,23152,757,16891,1692,40819,1717,33069,1068,33418,1191,61804,1387,59705,1306,49288,662,30757,914,15632,1100,7084,1051,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3606708,387,1784862,2169,156037,1162,140010,5120,136677,4928,80966,1089,60035,1389,165068,1951,160892,1439,153157,1454,261609,1527,218296,1508,138482,901,72293,729,31948,1659,9392,1549,1821846,2204,147675,1137,135533,4754,127608,4656,77353,996,60281,1773,150274,1514,144848,1260,143844,1129,259370,1546,231963,1298,168166,938,99436,835,54140,2252,21355,2229,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,867205,2102,459081,4309,51991,2357,50160,3242,46462,3238,22917,2066,15027,1632,45021,2485,39268,2514,44306,3004,75289,3151,40979,2561,17266,1713,6198,1152,3666,905,531,303,408124,4729,50793,2253,54690,3695,39044,2809,19467,1740,11059,1547,35401,2194,32652,2121,37576,2369,64219,2851,34943,2285,17003,1336,6836,1125,3087,1018,1354,542,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,17631,864,9715,1273,868,342,815,393,1169,573,254,194,492,268,1804,703,1116,639,633,366,1330,553,763,417,310,130,82,93,42,64,37,67,7916,1190,1131,663,559,280,848,398,107,118,898,672,970,438,786,458,289,191,826,388,429,303,886,415,74,93,28,43,85,123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,383113,2189,195872,2770,23742,1398,21236,1713,18646,1767,9506,965,7260,1052,17303,1641,16523,1419,17523,1557,25840,1772,19263,1446,11784,952,4351,869,2017,477,878,370,187241,2250,19267,1235,21565,1853,17512,1904,10648,1143,6832,1039,17945,1737,14422,1263,14993,1525,23494,1338,19168,1498,10988,895,6380,921,3128,575,899,345,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,369656,-555555555,194533,1748,21876,955,22820,1324,20083,1336,10251,908,7984,1041,17879,1225,17638,1301,16993,1150,25044,1265,19008,1204,9783,838,3506,453,1241,375,427,258,175123,1744,22265,880,22137,1629,17967,1384,9230,649,7683,1131,14430,1013,14673,1077,14045,1042,23574,1329,14422,929,8855,849,3734,449,1579,485,529,285,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,483761,-555555555,254657,2302,27718,1401,27922,2861,26796,2689,15126,1374,11048,1518,20657,1710,22778,1632,22264,1226,38794,2080,21759,1289,13572,970,4372,804,1519,648,332,258,229104,2302,24061,1698,26769,1932,24085,2107,12674,1129,9741,981,19484,1342,17145,1081,17507,1452,34684,1812,22160,1658,12721,891,5440,774,1760,555,873,435,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
