GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001MA,B27013_001EA,B27013_002EA,B27013_002MA,B27013_003MA,B27013_003EA,B27013_004MA,B27013_004EA,B27013_005EA,B27013_005MA,B27013_006MA,B27013_006EA,B27013_007MA,B27013_007EA,B27013_008EA,B27013_008MA,B27013_009MA,B27013_009EA,B27013_010MA,B27013_010EA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013EA,B27013_013MA,B27013_014EA,B27013_014MA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017EA,B27013_017MA,B27013_018EA,B27013_018MA,B27013_019EA,B27013_019MA,B27013_020EA,B27013_020MA,B27013_021MA,B27013_021EA,B27013_022MA,B27013_022EA,B27013_023EA,B27013_023MA,B27013_024MA,B27013_024EA,B27013_025EA,B27013_025MA,B27013_026EA,B27013_026MA,B27013_027EA,B27013_027MA,B27013_028MA,B27013_028EA,B27013_029MA,B27013_029EA,B27013_030MA,B27013_030EA,B27013_031MA,B27013_031EA,B27013_032EA,B27013_032MA,B27013_033EA,B27013_033MA,B27013_034EA,B27013_034MA,B27013_035EA,B27013_035MA,B27013_036EA,B27013_036MA,B27013_037MA,B27013_037EA,B27013_038EA,B27013_038MA,B27013_039MA,B27013_039EA,B27013_040EA,B27013_040MA,B27013_041EA,B27013_041MA,B27013_042EA,B27013_042MA,B27013_043MA,B27013_043EA,B27013_044MA,B27013_044EA,B27013_045EA,B27013_045MA,B27013_046EA,B27013_046MA,state
0400000US13,7313808,5304,3122273,25795,1747606,17186,1684030,17667,1327507,17188,356523,12271,63576,3599,46903,3229,16673,2155,1374667,17445,1337820,17020,1118349,15867,219471,7464,36847,3131,28593,2427,8254,1475,1664196,24381,722040,16610,659687,16000,341015,11875,318672,10380,62353,3296,40732,2802,21621,2190,942156,15843,879802,15314,531281,11913,348521,11549,62354,3294,41110,2618,21244,2246,2527339,22326,989132,12877,609269,12685,236993,9162,372276,9727,379863,5139,225321,5258,154542,5440,1538207,17438,981282,16561,452637,10313,528645,13322,556925,5047,312445,6502,244480,7621,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1038320,3371,444420,7439,248966,5574,235965,5448,217108,5136,18857,2509,13001,1467,11117,1374,1884,669,195454,5281,186200,5122,175053,5136,11147,1583,9254,1387,7927,1193,1327,518,249624,7450,112012,4795,100632,4669,69814,3727,30818,3086,11380,1333,9187,1166,2193,635,137612,4903,124567,4714,91927,3878,32640,3446,13045,1559,9302,1364,3743,806,344276,6290,141929,4928,69748,4544,34684,2940,35064,3603,72181,1987,48075,2015,24106,2327,202347,4925,105430,4579,61857,3511,43573,3484,96917,2187,66215,2505,30702,2298,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1166224,1531,470983,7646,290849,6179,281446,6037,221779,5947,59667,4470,9403,1434,6743,1246,2660,785,180134,5960,175172,5540,148211,5781,26961,3266,4962,1255,4003,1102,959,410,318483,7992,139937,5442,124641,5184,71912,4157,52729,4566,15296,1495,10586,1404,4710,803,178546,5288,167856,5021,112086,4867,55770,3885,10690,1272,7932,1215,2758,623,376758,8086,144413,4561,65984,4014,28334,2807,37650,2951,78429,1818,52010,1942,26419,2008,232345,6614,131844,5781,69417,4302,62427,4005,100501,2023,66608,2632,33893,2512,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9686656,2729,4184902,21375,2382921,14789,2297687,14710,1923447,15040,374240,10545,85234,4072,67549,3498,17685,2119,1801981,14193,1745250,14534,1489197,14308,256053,7756,56731,2979,46228,2811,10503,1484,2453030,17517,1075489,14401,972193,13660,584768,10619,387425,10039,103296,4110,71217,3595,32079,2166,1377541,13313,1273449,12997,849987,11844,423462,11366,104092,4402,72344,3824,31748,2411,3048724,18920,1216464,12926,674802,10932,272864,8119,401938,10029,541662,5339,346813,6432,194849,5263,1832260,15492,1047390,15083,513170,12099,534220,12770,784870,5076,492487,6319,292383,6594,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4887536,3003,2075183,15181,1198241,12520,1157665,11906,974777,13323,182888,7211,40576,2877,29941,2600,10635,1281,876942,10788,850517,10612,733987,10710,116530,5615,26425,1881,20646,1752,5779,1022,1252860,16264,540558,10396,482049,9986,287832,7038,194217,6684,58509,2951,39088,2291,19421,1644,712302,11891,655596,11833,432985,10212,222611,8365,56706,3151,37453,2640,19253,1765,1559493,14956,618564,11174,332073,9325,133310,6294,198763,7639,286491,3871,190699,4719,95792,4046,940929,10025,531050,9400,259402,6328,271648,8603,409879,3782,272543,4816,137336,4796,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2324020,2105,1101942,9443,628216,7006,605484,6709,537037,6739,68447,3897,22732,1881,17925,1662,4807,786,473726,7070,460163,7031,410196,6922,49967,3504,13563,1225,10806,1161,2757,525,597663,9019,254811,5331,217295,5210,145085,4759,72210,3583,37516,1785,26803,1721,10713,1021,342852,7088,308462,6707,229830,5773,78632,3871,34390,2366,24498,2021,9892,1036,624415,7856,252694,5477,111428,4987,49660,3541,61768,3702,141266,2380,99689,2571,41577,2412,371721,5409,166020,5062,91661,4399,74359,3990,205701,2532,149820,3003,55881,2816,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2117799,2796,985707,10602,571072,6382,548107,5971,469860,5825,78247,4541,22965,1683,18274,1549,4691,820,414635,7629,400662,7504,355131,7179,45531,3194,13973,1491,12176,1405,1797,516,538396,9916,232891,6212,201576,5923,129237,4629,72339,4075,31315,2068,21951,1685,9364,1326,305505,6647,274474,6628,192440,5648,82034,4037,31031,2081,22925,1810,8106,1153,593696,8973,227943,5106,111139,4700,49313,3085,61826,3901,116804,2249,78721,2387,38083,2401,365753,6890,194411,6646,110412,4451,83999,4379,171342,2710,116007,2839,55335,2526,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3299980,3152,1319923,13696,749135,9615,722974,9440,606586,9864,116388,6301,26161,1975,20172,1767,5989,1138,570788,9063,550837,8958,476759,8679,74078,4767,19951,1794,15925,1664,4026,953,768832,13084,342506,8298,306291,7719,172956,6501,133335,5821,36215,2340,24798,1864,11417,1510,426326,9084,394398,8897,259184,7698,135214,6107,31928,1892,23171,1834,8757,1072,1211225,12355,495024,7297,286546,7000,95349,4519,191197,6799,208478,2960,129492,3268,78986,3351,716201,8741,426133,8633,182800,6092,243333,7507,290068,3355,184331,3958,105737,3747,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3411933,2114,1453901,15573,818322,10778,780997,10431,616630,11496,164367,7982,37325,2449,28889,2198,8436,1319,635579,10469,613974,10144,494921,10088,119053,6520,21605,1893,16400,1835,5205,1023,754935,13165,333593,8156,300896,7934,155467,5963,145429,6998,32697,2346,20638,2019,12059,1633,421342,9969,386779,9925,221741,8123,165038,7705,34563,2346,21655,2090,12908,1695,1203097,14152,464041,9200,277775,8795,88686,4566,189089,8250,186266,3631,101293,3372,84973,3606,739056,9444,464680,9403,203983,6948,260697,8449,274376,3322,153686,4064,120690,3987,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054364,1396,419844,6679,230821,4576,220919,4157,179611,4494,41308,2854,9902,1138,8015,1154,1887,586,189023,4591,182846,4596,155455,4720,27391,2239,6177,840,4924,745,1253,394,290542,6607,130022,4278,110354,3969,60038,3417,50316,2881,19668,1557,13391,1385,6277,914,160520,5064,143636,4575,89465,3847,54171,3110,16884,1417,10715,1226,6169,1024,343978,6249,147503,3908,73531,3515,24386,2301,49145,3330,73972,1832,48494,2294,25478,1808,196475,4852,94221,4631,39183,3009,55038,4109,102254,1883,63553,2459,38701,2259,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4490921,2388,2176906,13489,1164008,9513,1114335,8657,955921,9405,158414,6378,49673,2514,41931,2383,7742,1240,1012898,10134,974037,10227,864791,10603,109246,5727,38861,2414,33436,2047,5425,1312,1052066,14582,456941,9225,404746,8790,257268,7170,147478,6730,52195,2849,40879,2407,11316,1615,595125,11300,540942,10472,386676,9337,154266,6521,54183,2750,41672,2400,12511,1463,1261949,14297,503086,9885,271856,9024,131622,6204,140234,6651,231230,4087,164026,3832,67204,3127,758863,10359,416285,9789,240815,6946,175470,7270,342578,3602,236624,4712,105954,4071,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5224489,1580,2257481,19577,1281542,13222,1225465,12583,1108737,12610,116728,5790,56077,2819,46571,2609,9506,1305,975939,12378,938646,12284,858051,10864,80595,5558,37293,2682,32759,2459,4534,980,1457094,17500,604224,11629,532556,10929,365285,9477,167271,7035,71668,3059,54279,3017,17389,1644,852870,11713,781098,11468,582762,9760,198336,7866,71772,3713,54309,3296,17463,1738,1509914,16462,602027,10695,319375,9777,146819,5854,172556,7814,282652,3569,180444,4504,102208,3759,907887,10164,475703,9560,259318,6687,216385,7754,432184,4976,265055,5953,167129,4634,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7544448,2261,2855763,18365,1632602,12107,1586901,12052,1359015,13132,227886,7535,45701,2732,38204,2395,7497,1117,1223161,13227,1190133,13292,1035794,12717,154339,5686,33028,2536,28353,2147,4675,993,1999925,17907,868955,11956,785924,10706,476668,9028,309256,8355,83031,3660,62912,2973,20119,1855,1130970,12732,1051959,12369,707299,10493,344660,9158,79011,3354,61444,2838,17567,1813,2688760,18656,1134228,12284,620476,11364,264605,5882,355871,9697,513752,4700,390655,5822,123097,4432,1554532,12095,861368,10962,448660,8164,412708,8628,693164,4581,511986,5544,181178,4745,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
