GEO_ID,B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,NAME,B17019_001EA,B17019_001MA,B17019_002MA,B17019_002EA,B17019_003EA,B17019_003MA,B17019_004EA,B17019_004MA,B17019_005EA,B17019_005MA,B17019_006EA,B17019_006MA,B17019_007EA,B17019_007MA,B17019_008EA,B17019_008MA,B17019_009EA,B17019_009MA,B17019_010EA,B17019_010MA,B17019_011EA,B17019_011MA,B17019_012MA,B17019_012EA,B17019_013MA,B17019_013EA,B17019_014EA,B17019_014MA,B17019_015EA,B17019_015MA,B17019_016EA,B17019_016MA,B17019_017MA,B17019_017EA,B17019_018MA,B17019_018EA,B17019_019MA,B17019_019EA,B17019_020MA,B17019_020EA,B17019_021MA,B17019_021EA,B17019_022EA,B17019_022MA,B17019_023MA,B17019_023EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,60928,4237,60619,4011,225105,7304,36259,3715,11930,2062,24329,3344,188846,7307,44072,2866,144774,6626,2043151,17369,1551157,16529,1260753,16145,290404,8749,491994,12413,139443,6317,74210,5088,65233,4535,352551,9633,191413,7780,161138,6678,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,4091,956,5007,1077,13006,1611,3288,984,1253,656,2035,667,9718,1365,1359,450,8359,1272,289099,4979,226092,4799,145924,4166,80168,3970,63007,3971,19756,2125,12179,1569,7577,1516,43251,3488,24545,2042,18706,2506,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,9685,1629,10340,1679,22596,2518,5339,1542,1578,634,3761,1485,17257,2240,6561,1390,10696,1559,367440,6439,304897,6146,251873,5865,53024,4373,62543,3665,22279,2407,13676,2014,8603,1585,40264,3045,24364,2171,15900,2294,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,52913,3408,61265,4084,222122,6513,38918,3214,12405,1830,26513,2842,183204,6098,42327,3655,140877,5370,2792069,16410,2185466,17613,1846557,16718,338909,10468,606603,11632,183341,5881,111377,4986,71964,4281,423262,9450,246839,6367,176423,7022,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,34118,3150,32095,2864,129782,5588,22096,2619,7966,1310,14130,2106,107686,5389,25926,2666,81760,4654,1451946,12889,1159991,12181,1003821,11289,156170,6612,291955,8414,92177,4459,61253,3592,30924,2594,199778,7560,121062,5554,78716,5187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,12569,1328,7890,1214,43638,2894,7450,1116,3288,663,4162,882,36188,2512,9450,1257,26738,2264,729652,7685,604648,7402,533767,6915,70881,3767,125004,5124,45582,3176,30374,2136,15208,2056,79422,3915,48271,3091,31151,2929,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,14693,1709,12923,1629,43321,3714,5850,1173,2133,614,3717,991,37471,3467,7826,1295,29645,3130,664659,8088,540549,7886,453829,7335,86720,4567,124110,4907,42494,3195,26088,2594,16406,1795,81616,4034,46099,3322,35517,2784,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,34499,2910,27494,2651,103033,4941,19050,2336,7432,1351,11618,1871,83983,4090,25294,2105,58689,3847,974570,10050,771347,8914,655111,8529,116236,6113,203223,6723,67821,4643,44405,3432,23416,2969,135402,5445,81612,4217,53790,4062,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,24791,2259,16924,2220,131400,5137,15795,2153,6599,1436,9196,1781,115605,5018,31549,2773,84056,4609,956322,11629,703917,11605,598495,10476,105422,6181,252405,6243,75010,5466,48892,4270,26118,3224,177395,5878,108976,5634,68419,3714,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,7114,1129,4945,974,20418,2331,3813,997,1899,588,1914,831,16605,2265,3804,869,12801,2037,306132,5500,251454,5302,221561,4746,29893,2908,54678,4018,19898,2682,13676,2049,6222,1511,34780,2749,21490,1882,13290,1705,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,16127,1902,15967,2239,69825,5054,9266,1712,3662,1010,5604,1221,60559,4564,12664,1776,47895,4406,1341877,11651,990300,11818,820026,10584,170274,7034,351577,9490,92869,4626,56243,3912,36626,3163,258708,8759,146339,5933,112369,6296,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,16255,1669,24330,2841,98013,4546,15332,2021,3430,984,11902,1923,82681,4038,10493,1400,72188,4073,1482204,12602,1149664,14236,953976,11816,195688,8175,332540,9472,92710,4654,53270,3681,39440,3404,239830,8209,122280,5127,117550,7253,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,59373,3090,38155,3161,207635,5408,36204,3048,15077,1684,21127,2730,171431,5223,50366,2987,121065,4630,2179395,15204,1712295,14909,1510943,13740,201352,6909,467100,8862,143148,5530,100140,4911,43008,3350,323952,7380,202136,5935,121816,5403,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,17686,1689,15138,1859,66423,3498,10498,1513,3100,683,7398,1290,55925,3479,11627,1287,44298,3745,1272942,10831,1045073,10587,927834,9683,117239,4562,227869,6100,75477,3593,51343,2569,24134,2225,152392,5184,98227,5222,54165,3722,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,24475,2321,16220,2576,100638,4748,10265,1738,5050,1082,5215,1122,90373,4730,27831,2800,62542,4387,603746,9725,446953,8316,382419,7818,64534,3935,156793,6075,43376,3305,29283,2586,14093,2208,113417,5218,67453,4240,45964,3653,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,34643,3026,29889,3020,111272,6072,18658,2282,8183,1488,10475,1804,92614,5700,22275,2624,70339,4879,1347281,11142,1069451,11725,917862,10474,151589,6183,277830,6802,82125,4160,53326,3060,28799,2894,195705,5643,110470,4434,85235,4404,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5647,1214,5338,1168,17899,2470,4064,1042,1411,655,2653,837,13835,1911,3281,792,10554,1554,227207,4879,188266,4137,159933,3882,28333,2125,38941,3096,14913,1590,9025,1233,5888,1146,24028,2242,14407,1434,9621,1407,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,8969,1359,7552,1336,25072,2145,4199,1025,1014,409,3185,967,20873,1950,3732,803,17141,1763,433407,5681,356284,5229,303509,4998,52775,3377,77123,3860,26570,2401,15683,1716,10887,1971,50553,3033,27831,2333,22722,2436,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,12592,1924,18091,2183,43321,3555,9005,1638,2309,745,6696,1452,34316,3246,6724,1346,27592,2966,565821,9522,425536,8068,294024,5466,131512,5632,140285,5562,47404,3683,22160,2127,25244,2713,92881,4499,40604,2750,52277,3837,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3523,767,2806,856,11392,1961,1907,840,560,329,1347,777,9485,1586,3381,898,6104,1375,329551,6516,265877,5737,227968,5614,37909,3279,63674,3965,20787,2628,13266,2116,7521,1704,42887,2987,23865,2546,19022,2331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,24510,2481,40489,3438,126577,6110,22203,2756,4492,1054,17711,2317,104374,5289,17831,1880,86543,4471,2015532,14743,1544474,14314,1252723,13334,291751,7725,471058,10477,138065,6718,74945,4539,63120,4677,332993,8103,180382,5910,152611,6106,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,18563,2129,11870,2058,48339,3530,9143,1492,4097,891,5046,1306,39196,3119,12512,1683,26684,2539,403798,6847,306127,7165,255935,6485,50192,3671,97671,4090,29874,2608,20184,2250,9690,1651,67797,3845,42977,3107,24820,2396,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,60974,3912,141975,6433,352766,8891,52702,3756,10547,1288,42155,3538,300064,8614,35889,3180,264175,8401,4028380,22401,2955519,20351,2239043,16744,716476,11647,1072861,16601,311285,9608,156339,6970,154946,6975,761576,12978,337824,8393,423752,8786,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,110320,4613,56059,3526,54261,3467,213074,6665,35366,3702,13427,1855,21939,3235,177708,5609,41826,3083,135882,5067,2151408,15990,1676036,17121,1384502,15824,291534,9138,475372,9433,133146,5932,75469,4063,57677,4452,342226,8317,190117,6296,152109,6965,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,2084,528,2804,811,7689,1429,1622,640,760,425,862,445,6067,1282,1135,336,4932,1241,167636,4086,140191,3687,118761,3335,21430,2295,27445,2596,11347,1818,7490,1447,3857,1076,16098,1809,10638,1421,5460,1077,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,51061,2847,49747,3962,238838,8218,38679,3440,12280,1781,26399,2784,200159,6890,39465,3076,160694,5528,2583758,18414,2017401,17699,1740108,14579,277293,9031,566357,11148,173858,6303,111336,5728,62522,3951,392499,8891,221905,6057,170594,7134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,22878,1557,20097,2034,76574,3560,11294,1164,4186,935,7108,896,65280,3209,16276,1597,49004,2864,836968,7115,659922,7407,547184,7401,112738,4232,177046,5777,61683,3306,35228,2425,26455,2156,115363,4495,65585,3234,49778,3246,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,19963,2363,25089,2772,63616,4409,12243,2401,1631,519,10612,2378,51373,3705,10861,1856,40512,3667,852529,8622,686711,9053,543533,8644,143178,5927,165818,6126,54166,3654,28620,2678,25546,2826,111652,4842,59361,4018,52291,3821,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,52185,3597,38919,3450,202264,6464,30849,3422,11282,1723,19567,2958,171415,5988,42893,2776,128522,5710,2858866,18184,2263674,15688,1983876,14634,279798,7891,595192,11251,178072,6999,119702,5242,58370,4037,417120,8981,262612,6734,154508,5985,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,2536,750,6506,1637,18654,2034,2881,854,392,409,2489,791,15773,1894,2066,651,13707,1796,232167,5994,171888,5353,142043,4882,29845,2779,60279,4216,18329,2276,9397,1608,8932,1858,41950,3184,23379,2383,18571,2215,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,29733,2830,24185,2862,114548,5204,16109,2279,7268,1368,8841,1785,98439,4855,29159,3099,69280,3820,1026638,11110,786844,12553,672829,12233,114015,5590,239794,7201,65018,4063,42008,3385,23010,2595,174776,6526,102293,4465,72483,5101,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,3166,621,2860,671,13606,1555,2731,723,859,329,1872,653,10875,1495,2573,855,8302,1245,194206,4218,160767,3874,138810,3618,21957,1957,33439,2742,12609,1714,7280,1241,5329,1210,20830,2061,12197,1594,8633,1363,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,38965,3778,39623,3742,141861,6855,23170,2763,7631,1315,15539,2359,118691,6029,29664,3262,89027,5309,1437622,14381,1129842,12607,953051,12268,176791,7492,307780,9367,93435,5079,56687,3744,36748,3665,214345,7850,126109,5842,88236,4892,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,180227,8044,168638,7537,511249,11937,77034,5006,28094,3139,48940,4193,434215,10654,116839,4846,317376,8955,5462428,27260,4203888,27827,3350265,25769,853623,16362,1258540,20631,383583,11985,213278,9191,170305,7748,874957,18522,480990,11315,393967,12627,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,13022,1366,20166,2195,29988,3304,6076,1415,2834,916,3242,944,23912,2765,6917,1283,16995,2483,614156,6429,518787,6178,421078,5984,97709,4824,95369,4689,32772,3065,20377,2581,12395,2130,62597,3616,40929,2832,21668,2524,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,2364,564,893,399,8962,1400,1476,593,418,219,1058,536,7486,1264,1726,577,5760,1208,143714,3508,119919,3418,105783,3212,14136,1598,23795,1691,8223,1037,5976,801,2247,659,15572,1241,9339,1038,6233,1043,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,27555,2578,30854,2582,113653,6222,17620,2154,5323,1010,12297,1725,96033,5328,22871,2237,73162,4546,1877122,15824,1472525,14896,1201313,14548,271212,8169,404597,10727,115114,5671,68300,3891,46814,4347,289483,8308,156240,5877,133243,6591,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,26900,3199,36821,3562,98794,5081,18582,2113,4667,846,13915,1945,80212,4303,17653,1923,62559,4223,1542597,13775,1245354,13658,986973,10990,258381,8020,297243,8749,104705,4917,55283,4056,49422,3636,192538,6577,104949,5057,87589,4954,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,15571,2032,9689,1691,39603,3081,7634,1528,3264,938,4370,1215,31969,2995,9315,1475,22654,2360,414526,7241,330698,7131,289792,6142,40906,2944,83828,4265,29250,2844,21939,2247,7311,1507,54578,3123,37489,2396,17089,2061,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,22498,1617,19239,2081,92165,4344,15992,1864,5305,894,10687,1730,76173,4446,13682,1727,62491,3960,1324580,10607,1082970,10490,941366,9809,141604,4925,241610,6459,84623,3915,53720,3519,30903,2633,156987,5325,89230,3860,67757,4159,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,2874,836,1592,668,7939,1537,1226,607,141,116,1085,595,6713,1400,1647,530,5066,1251,136151,3857,113551,4059,95879,3458,17672,2246,22600,2285,9074,1541,5865,1196,3209,1030,13526,1932,8443,1606,5083,1155,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
