GEO_ID,C17010H_001E,C17010H_001M,C17010H_002E,C17010H_002M,C17010H_003E,C17010H_003M,C17010H_004E,C17010H_004M,C17010H_005E,C17010H_005M,C17010H_006E,C17010H_006M,C17010H_007E,C17010H_007M,C17010H_008E,C17010H_008M,C17010H_009E,C17010H_009M,C17010H_010E,C17010H_010M,C17010H_011E,C17010H_011M,C17010H_012E,C17010H_012M,C17010H_013E,C17010H_013M,C17010H_014E,C17010H_014M,C17010H_015E,C17010H_015M,C17010H_016E,C17010H_016M,C17010H_017E,C17010H_017M,NAME,C17010H_001MA,C17010H_001EA,C17010H_002EA,C17010H_002MA,C17010H_003MA,C17010H_003EA,C17010H_004MA,C17010H_004EA,C17010H_005EA,C17010H_005MA,C17010H_006MA,C17010H_006EA,C17010H_007EA,C17010H_007MA,C17010H_008MA,C17010H_008EA,C17010H_009MA,C17010H_009EA,C17010H_010MA,C17010H_010EA,C17010H_011MA,C17010H_011EA,C17010H_012EA,C17010H_012MA,C17010H_013MA,C17010H_013EA,C17010H_014EA,C17010H_014MA,C17010H_015MA,C17010H_015EA,C17010H_016MA,C17010H_016EA,C17010H_017EA,C17010H_017MA,state
0400000US19,721075,6853,47461,3007,16253,1584,7964,1233,31208,2599,5376,1049,4280,989,25832,2184,23982,2148,673614,6572,566109,7063,213427,5214,107505,4466,39367,2851,23659,2162,68138,3413,41125,2809,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,601472,6590,42932,3176,17920,2061,9828,1629,25012,2646,3052,793,2086,633,21960,2560,19487,2314,558540,6815,465515,7150,187692,5094,93025,4185,32326,2658,18586,1855,60699,3648,34278,2877,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1014030,9486,134616,5281,55956,3920,30497,2822,78660,4383,15847,2151,11117,1833,62813,3487,53174,3259,879414,8571,715032,7471,271002,6866,164382,6087,58129,4294,28560,3155,106253,4839,55737,3243,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,718651,9103,58586,3694,23155,2425,10766,1565,35431,3000,5203,1050,3668,940,30228,3080,25222,2769,660065,9233,535375,9929,211378,7372,124690,5615,44964,4100,23194,2722,79726,4542,44899,3982,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,323956,5760,29371,2948,10851,1538,4469,1062,18520,2270,3429,972,2873,951,15091,2187,12638,2001,294585,5122,243038,4950,79396,3609,51547,3888,19210,2617,12614,2273,32337,2537,19123,2183,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,826984,7882,34935,2781,14033,1827,6269,1094,20902,2338,3337,851,2555,718,17565,2167,14388,2172,792049,7803,657656,8003,258086,6201,134393,5213,42061,3001,20860,2286,92332,4147,44567,3258,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1263825,9604,66559,4269,23409,2456,11402,1658,43150,3504,8118,1476,5760,1246,35032,3126,30202,2954,1197266,10268,973571,11725,381623,9472,223695,8097,65718,3797,27409,2820,157977,6445,76769,5005,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1993661,12713,175737,5617,72787,3308,44328,2930,102950,4658,20794,2239,15999,2248,82156,4155,69549,4195,1817924,12818,1493751,13185,545688,8693,324173,6833,111330,5184,55740,3691,212843,6095,106868,4759,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1188737,8890,57228,3440,21129,1735,9721,1362,36099,2841,5802,1064,4556,984,30297,2816,27403,2821,1131509,9376,952364,9842,371401,6503,179145,5558,58655,2892,33033,2134,120490,4987,72058,4044,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,461084,7096,49872,4331,23323,2550,12164,2135,26549,3317,3227,898,2489,858,23322,3235,19880,2864,411212,7309,341163,6761,126738,4398,70049,3938,25540,2774,11663,1729,44509,3283,22215,2354,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1283141,10464,121088,6792,52404,4036,28545,3184,68684,5221,13298,1881,10440,1728,55386,4727,47962,4406,1162053,9590,962662,10430,367959,7287,199391,6038,65816,3805,36579,3076,133575,5054,74287,4807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,231757,4584,21524,2471,8611,1352,4306,1064,12913,2197,3244,1015,2555,931,9669,1706,8804,1609,210233,4357,176958,3779,62366,2908,33275,2902,13349,1596,7481,1369,19926,1962,11822,1539,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,406895,4333,24974,1723,10334,1246,5081,838,14640,1514,1690,523,1303,490,12950,1400,11650,1363,381921,4547,321869,4486,122998,3410,60052,3097,20547,1967,11965,1753,39505,2469,24292,1871,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,369963,6582,24400,1878,11357,1701,5112,1123,13043,1547,2512,695,1904,583,10531,1421,9268,1358,345563,6231,273392,5510,93971,4571,72171,4033,25334,2642,12479,2140,46837,3248,24890,2404,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,324391,6293,15583,2050,5565,1152,2219,753,10018,1783,1523,785,1240,789,8495,1527,7689,1477,308808,6067,249436,5551,93891,4596,59372,3722,19328,2398,11856,1854,40044,2787,23057,2415,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1350215,10235,57897,4302,30150,2431,15321,1806,27747,3085,4893,1095,3366,1015,22854,2766,18499,2392,1292318,10564,1063932,11447,424780,7641,228386,6829,66561,4340,25600,2837,161825,5285,67703,3899,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,221366,4679,17846,2592,8007,1548,3550,930,9839,1593,1417,591,966,533,8422,1397,7437,1391,203520,4561,167574,4577,51568,2829,35946,2327,10630,1491,6312,1107,25316,2099,13456,1514,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2783035,16650,182720,7038,87204,4060,51713,3204,95516,5453,18156,2112,12777,1716,77360,4895,64540,4481,2600315,17278,2119039,16644,815380,11649,481276,11955,157582,6753,69438,4439,323694,8609,146731,5638,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1713313,11088,139502,5587,59907,3981,30205,3170,79595,4132,14149,1737,9436,1439,65446,3752,53752,3265,1573811,11600,1322188,12737,474231,9383,251623,7379,78783,4402,39847,3195,172840,6231,92472,4947,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,162829,3785,7039,1222,2982,796,1156,557,4057,898,923,486,655,444,3134,799,2628,793,155790,3562,132048,3384,51806,2716,23742,2329,10134,1686,7119,1520,13608,1623,8448,1385,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2447730,14858,218950,7045,80582,4480,46663,3287,138368,5667,25431,2628,19456,2320,112937,4648,97860,4417,2228780,14939,1817589,15365,681173,11107,411191,8376,139503,5524,72407,3663,271688,6513,141558,5305,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,698547,7070,65582,3332,25450,1554,14035,1353,40132,2779,6232,949,4562,763,33900,2552,29716,2448,632965,6238,522031,6617,192650,4905,110934,3849,39224,2249,21128,1836,71710,3204,39170,2474,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,789894,8222,72224,4233,30200,2569,15064,2164,42024,3678,7682,1913,5590,1644,34342,3000,27968,2914,717670,7842,589000,8207,205322,5999,128670,5422,38324,3066,20429,2320,90346,4535,49886,3456,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2611523,13732,167428,6001,64646,4031,30703,2829,102782,4417,16538,2253,11944,1935,86244,4167,72249,3901,2444095,14930,2016825,13789,722095,10660,427270,8558,136799,5174,66595,3344,290471,7110,138149,5859,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,204146,4779,11229,1670,4061,891,1974,777,7168,1340,1013,604,887,583,6155,1163,5216,1070,192917,4682,150247,4452,54833,3188,42670,3111,12646,1815,5588,1325,30024,2687,15353,2176,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,814395,8755,68509,4373,29805,2387,16437,1729,38704,3479,6841,1593,4874,1531,31863,3092,26285,2816,745886,9191,622111,9603,217570,5753,123775,5784,39721,3239,20403,2714,84054,5002,44892,3693,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187657,4157,10688,1513,3993,767,2069,622,6695,1222,1244,559,1037,549,5451,1169,5204,1130,176969,3748,150138,3575,56233,2329,26831,2439,9984,1518,5926,1098,16847,1926,11654,1625,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1310822,10802,134076,5303,58652,4080,32984,2783,75424,4399,13953,1892,9824,1596,61471,4008,51808,3763,1176746,11347,972360,10701,353798,9284,204386,7241,69476,4088,37980,3312,134910,5620,67092,4478,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3128200,15974,187249,6914,80609,4670,39652,3482,106640,5266,16954,2175,11475,1880,89686,4976,77118,4418,2940951,15492,2457827,15648,953931,10451,483124,13342,151289,7098,75738,4149,331835,10461,182910,8222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,570049,5584,39552,3144,20720,2033,12748,1541,18832,2446,3361,1060,2190,906,15471,1950,13478,1879,530497,5755,456227,5960,233526,5735,74270,4005,24013,2507,13952,2092,50257,3109,27920,2782,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,149477,3415,11574,1516,3112,690,1304,441,8462,1316,1476,593,1369,574,6986,1153,6085,1210,137903,3289,115844,3249,39483,2231,22059,1609,7661,910,4751,779,14398,1249,8222,970,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1399523,10604,82344,4919,33531,2796,16515,2086,48813,3898,9074,1537,6674,1211,39739,3497,33923,3082,1317179,10877,1101417,11356,427795,8392,215762,7333,64639,3861,31625,2810,151123,5906,80945,5647,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1301605,12276,88884,5340,37135,2973,18964,2129,51749,4263,9269,1431,6756,1281,42480,3983,36394,3475,1212721,11660,1004467,11607,375093,8223,208254,6961,70022,4309,41172,3471,138232,5285,73945,4173,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,455545,7019,59220,3757,24253,2811,12925,1752,34967,2948,7109,1463,5673,1231,27858,2831,23789,2537,396325,6978,318308,6873,105454,4844,78017,4257,27392,2793,14773,2240,50625,3075,23923,2269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1258829,9395,78877,3580,29402,1988,14016,1445,49475,3050,9167,1213,6678,1065,40308,3041,35340,2977,1179952,9761,992744,9662,361934,6648,187208,5677,69329,3058,38071,2538,117879,5026,64605,3762,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131037,3913,8069,1430,3300,937,1116,480,4769,1136,555,459,452,432,4214,1031,3722,946,122968,3679,103148,3791,40629,2592,19820,2271,7979,1552,5089,1128,11841,1784,7902,1662,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6169,1192,1818,666,533,283,213,263,1285,598,294,273,42,70,991,515,793,486,4351,1056,3441,883,1372,524,910,570,518,500,177,298,392,252,125,141,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
