GEO_ID,C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,NAME,C27005_001EA,C27005_001MA,C27005_002MA,C27005_002EA,C27005_003EA,C27005_003MA,C27005_004MA,C27005_004EA,C27005_005EA,C27005_005MA,C27005_006EA,C27005_006MA,C27005_007MA,C27005_007EA,C27005_008EA,C27005_008MA,C27005_009MA,C27005_009EA,C27005_010EA,C27005_010MA,C27005_011EA,C27005_011MA,C27005_012EA,C27005_012MA,C27005_013EA,C27005_013MA,C27005_014EA,C27005_014MA,C27005_015MA,C27005_015EA,C27005_016EA,C27005_016MA,C27005_017EA,C27005_017MA,C27005_018MA,C27005_018EA,C27005_019MA,C27005_019EA,C27005_020EA,C27005_020MA,C27005_021EA,C27005_021MA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,73361,5466,1195689,9134,2952986,6612,268554,10421,2684432,11402,505792,2817,129186,5203,376606,5378,5073059,7882,1218029,6673,66751,4847,1151278,7645,3198904,4639,277778,8949,2921126,9847,656126,2761,179744,4765,476382,5910,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,8476,1679,149969,2192,406345,3039,38496,2873,367849,4333,96562,764,22016,1912,74546,1916,683816,2110,148403,1187,7613,1268,140790,1586,416197,1526,42470,3134,373727,3260,119216,740,30998,2139,88218,2213,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,19022,2580,202746,3317,472071,2045,58508,3673,413563,4052,103128,1063,41592,2186,61536,2377,795205,2627,204180,2104,18654,2914,185526,3214,474872,1821,61634,3571,413238,3687,116153,1047,50338,2522,65815,2620,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,79510,4878,1462409,6625,3944682,4452,357387,8620,3587295,10509,730192,1870,244494,5802,485698,5470,6487823,5356,1476041,3833,83357,4289,1392684,5368,4066089,3904,363125,9540,3702964,9714,945693,2495,353397,6871,592296,6994,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,44297,3915,764153,5306,1971787,3603,171365,5806,1800422,6274,385576,2103,137146,3867,248430,4130,3305738,5074,775565,4146,37759,3739,737806,4953,2037163,3120,177499,5610,1859664,6372,493010,2060,202699,4624,290311,4447,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,27703,2667,340910,4441,934207,2350,116636,4523,817571,4950,201514,1379,95643,2631,105871,2792,1540950,3674,352651,3173,27108,2599,325543,3947,934645,2397,105264,4017,829381,4473,253654,1437,131563,3132,122091,3088,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,32377,2892,336072,4216,860822,2848,100963,3634,759859,4298,171084,1296,75823,2591,95261,2215,1436378,3551,350485,2730,29204,3205,321281,3917,869547,2618,97134,3661,772413,3917,216346,1852,107597,2671,108749,3144,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,29167,2555,489808,4057,1315811,3308,110516,4882,1205295,5904,270854,1649,85435,3494,185419,3675,2206460,4106,493145,3346,28882,3570,464263,4610,1371368,3652,119493,4123,1251875,5305,341947,2192,120926,4407,221021,4494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,32504,3049,527687,4790,1359668,3039,130031,6140,1229637,6317,256288,2011,68662,2634,187626,2656,2346763,4938,550786,4471,30784,2712,520002,5297,1465433,2823,139255,5535,1326178,6539,330544,1809,99068,3567,231476,3773,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,7395,1488,125564,2129,404804,1749,33097,2860,371707,3252,103542,903,34444,1836,69098,1964,672886,2064,126868,1536,5866,1069,121002,1851,420703,1445,33111,2436,387592,2855,125315,939,42945,2143,82370,2237,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,44884,4229,639797,4653,1790937,3081,169826,7169,1621111,7250,333098,1601,93034,3569,240064,3786,3025323,3574,658437,2167,41645,3747,616792,4193,1931264,2835,182722,7068,1748542,7580,435622,1752,139079,4013,296543,4199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,38743,3581,672998,4313,2077396,2161,210240,6631,1867156,6928,410397,1522,124098,4184,286299,4287,3414120,2292,677424,1689,41747,3648,635677,3778,2195447,1966,223252,7107,1972195,6950,541249,1493,176684,4825,364565,4671,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,58079,4071,1089038,5029,2993301,3793,267062,6461,2726239,7529,642484,2055,213042,4699,429442,5183,5001549,4686,1092886,2761,53699,3537,1039187,4172,3103460,3883,281338,7442,2822122,7650,805203,1958,292850,5127,512353,5191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,49794,3754,603295,4689,1679652,2650,181361,5956,1498291,6519,324863,1570,159488,3766,165375,3580,2705077,4152,627147,3131,51011,3641,576136,4742,1677519,2746,184763,5598,1492756,6045,400411,1589,214023,4313,186388,4531,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,23731,3255,351181,5235,854907,3621,73132,4105,781775,5833,172121,1842,52208,3765,119913,4130,1523271,5966,359163,4847,19402,2483,339761,5147,935839,3223,78229,4149,857610,5639,228269,1667,76498,3917,151771,4197,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,50201,3882,662390,5454,1788252,3811,184644,6243,1603608,7109,384950,1563,130846,3885,254104,4050,3044884,4865,681997,3807,51954,3390,630043,4972,1877767,2891,184782,6528,1692985,7212,485120,2001,186889,4886,298231,4693,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,10202,1470,102416,1962,308076,1859,37846,2872,270230,3139,75976,747,30062,2113,45914,2120,502720,2261,110425,1669,10007,1767,100418,2338,308049,2003,41135,2884,266914,3300,84246,1001,37323,2275,46923,2299,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,21595,2134,212058,2659,562421,1713,76061,3472,486360,3783,113349,910,48984,2012,64365,2006,931236,2120,228984,1956,21021,1961,207963,2709,563004,1468,75866,3018,487138,3240,139248,1189,67056,2372,72192,2297,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,17993,2545,318514,2863,862994,2075,63261,4489,799733,5128,176812,807,39246,2589,137566,2716,1380894,2325,324590,1893,18391,2447,306199,3000,856891,1547,64894,3925,791997,3975,199413,1101,46504,2399,152909,2623,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,7403,1515,129553,1970,419117,1905,33719,3007,385398,3757,88786,986,26949,1860,61837,2116,663799,2133,133686,1291,6771,1301,126915,1809,423763,1890,36856,2658,386907,3273,106350,1216,38724,2272,67626,2275,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,61742,4263,968996,4681,2709556,2147,200473,6737,2509083,7337,531743,1580,144621,4724,387122,4661,4519615,3370,986974,2293,58871,4681,928103,5156,2819281,1844,219010,5823,2600271,6533,713360,1967,216088,6349,497272,6437,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,8380,1876,249490,2814,611782,1831,50261,4153,561521,4730,138575,1130,28458,2335,110117,2455,1043673,2686,249081,2225,8483,1678,240598,2918,631571,1549,53516,3771,578055,4026,163021,1077,37359,2387,125662,2330,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,171843,8136,1992019,8777,6048931,4143,503203,12836,5545728,12950,1159731,2726,273035,6672,886696,6737,10027545,5101,2067113,3488,174007,9107,1893106,9594,6391044,3547,550111,11334,5840933,11335,1569388,2475,413931,8924,1155457,9043,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,90345,5560,1074102,7823,2879124,5487,313215,8604,2565909,9514,597413,2776,198789,5981,398624,6251,5004336,7224,1116102,6731,83706,5051,1032396,7830,3121078,4214,346353,8108,2774725,9387,767156,2297,268058,6241,499098,6451,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,7461,1315,74556,2093,233881,1813,33910,2588,199971,3010,44000,544,23222,1010,20778,1047,348283,2069,78413,1564,8896,1449,69517,2066,217423,1290,30612,2482,186811,2867,52447,509,29401,1515,23046,1365,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,61544,4357,1290077,5076,3465095,3632,277482,8660,3187613,8675,733103,2243,220341,5584,512762,6099,5848479,4420,1293331,3169,66654,4463,1226677,5533,3607019,3668,290627,7910,3316392,8213,948129,2723,302863,5805,645266,6168,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,31804,2991,453267,3785,1127344,3140,98389,4230,1028955,4886,236319,1653,73506,2554,162813,2684,1921520,4017,461062,2511,30881,2503,430181,3237,1168390,2823,106333,4802,1062057,5337,292068,1505,104379,3476,187689,3381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,36624,4307,404618,5293,1207436,2441,117959,5969,1089477,6062,269547,1342,101734,3855,167813,3806,1974867,3282,417017,3122,31698,3424,385319,4636,1233316,2213,137798,6057,1095518,6634,324534,1643,137986,4728,186548,4786,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,89198,4701,1294238,5642,3853909,3598,378854,8788,3475055,9568,871317,2501,348415,5696,522902,6081,6460713,4826,1325407,3465,83338,3857,1242069,5206,3995607,3027,394675,9024,3600932,9005,1139699,2675,505871,6889,633828,6722,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,6922,1460,103804,1833,327071,1517,29132,2588,297939,2643,66864,941,22720,1803,44144,1875,531385,1618,101704,1154,5468,1566,96236,1855,341377,1161,34288,2770,307089,2732,88304,885,31110,1936,57194,2148,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,31952,3804,514971,5123,1386800,3194,116128,5189,1270672,5918,312314,1521,99542,3638,212772,4049,2432085,4421,529698,3623,28524,3139,501174,4813,1507042,2670,129902,5669,1377140,5448,395345,1782,130901,4663,264444,4591,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,11209,1196,94872,1848,253068,1506,40867,2627,212201,3251,54045,801,24784,1504,29261,1691,413845,1983,101183,1652,10603,1316,90580,2091,248701,1417,35895,2369,212806,2662,63961,644,32525,1556,31436,1639,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,50282,3865,714526,5702,1932335,3991,183890,7818,1748445,7722,406531,2135,135820,4575,270711,4850,3290970,5173,724766,4407,48696,3634,676070,5936,2051225,3307,197672,7234,1853553,8125,514979,2121,187789,4858,327190,5057,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,205600,9151,3388606,11877,7904075,7323,623358,13029,7280717,15668,1284407,3334,330022,7535,954385,8290,13193874,8674,3434576,7912,188377,8645,3246199,11441,8161504,5415,670400,12690,7491104,13394,1597794,3660,438630,8113,1159164,8532,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,38611,3628,420785,4394,849890,1929,84072,3937,765818,3948,128638,892,39313,2069,89325,2174,1436289,2563,434289,2152,35113,3049,399176,3267,851815,1748,88663,4208,763152,4567,150185,936,47239,2413,102946,2559,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,3097,703,60711,1243,196359,1108,16824,1612,179535,1936,45699,541,14694,1191,31005,1274,315030,1448,60004,1124,2428,703,57576,1309,201367,950,18034,1434,183333,1566,53659,586,20145,1488,33514,1524,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,68932,4949,879432,7172,2471458,5727,261627,9269,2209831,10392,476101,2235,152972,4357,323129,4134,4158268,6203,913294,4539,65179,4947,848115,5921,2641465,4175,282725,8652,2358740,9562,603509,2952,214954,5216,388555,4760,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,62346,5370,748397,5626,2159053,4250,196810,7232,1962243,7978,424347,2133,139301,4353,285046,4452,3470006,3595,783760,3139,54406,4335,729354,4930,2180146,3036,234690,6989,1945456,7692,506100,1765,186607,5480,319493,5635,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,6257,1425,190022,2804,561062,1961,34746,2961,526316,3481,140351,1024,37048,2123,103303,2230,927129,2771,184877,1998,6556,1370,178321,2295,571641,1874,32489,2954,539152,3216,170611,1305,50861,2946,119750,3078,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,35094,2764,634607,3791,1769993,3074,165959,5010,1604034,5854,368168,1508,146274,3369,221894,3588,2861404,3419,635080,2552,31963,2689,603117,3671,1774110,2069,167451,5416,1606659,5744,452214,1583,202432,4340,249782,4314,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,5015,1271,67658,1946,182407,1715,17457,2177,164950,2396,35862,799,12373,1459,23489,1396,282268,2342,66618,1638,4452,1270,62166,1842,176119,1653,19548,2269,156571,3131,39531,827,16100,1630,23431,1593,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,41923,4142,376541,5433,1034322,1076,128583,6119,905739,6107,255911,994,29938,2198,225973,2302,1879944,3695,394803,3433,37569,3735,357234,4828,1148896,1138,149454,6883,999442,6961,336245,1130,42820,2899,293425,3112,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
