GEO_ID,B23004_001E,B23004_001M,B23004_002E,B23004_002M,B23004_003E,B23004_003M,B23004_004E,B23004_004M,B23004_005E,B23004_005M,B23004_006E,B23004_006M,B23004_007E,B23004_007M,B23004_008E,B23004_008M,B23004_009E,B23004_009M,B23004_010E,B23004_010M,B23004_011E,B23004_011M,B23004_012E,B23004_012M,B23004_013E,B23004_013M,B23004_014E,B23004_014M,B23004_015E,B23004_015M,B23004_016E,B23004_016M,B23004_017E,B23004_017M,B23004_018E,B23004_018M,B23004_019E,B23004_019M,NAME,B23004_001EA,B23004_001MA,B23004_002MA,B23004_002EA,B23004_003EA,B23004_003MA,B23004_004MA,B23004_004EA,B23004_005EA,B23004_005MA,B23004_006EA,B23004_006MA,B23004_007EA,B23004_007MA,B23004_008EA,B23004_008MA,B23004_009MA,B23004_009EA,B23004_010EA,B23004_010MA,B23004_011EA,B23004_011MA,B23004_012MA,B23004_012EA,B23004_013EA,B23004_013MA,B23004_014EA,B23004_014MA,B23004_015MA,B23004_015EA,B23004_016EA,B23004_016MA,B23004_017EA,B23004_017MA,B23004_018EA,B23004_018MA,B23004_019EA,B23004_019MA,state
0400000US16,223104,1353,40371,2356,34787,2455,26687,2374,26036,2390,651,345,8100,1180,5584,1011,4510,970,4273,889,237,191,1074,371,182733,2658,96328,2756,635,391,95693,2776,86405,1126,245,258,86160,1134,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1740088,1985,349607,7648,291028,6546,246844,5753,241223,5717,5621,1078,44184,2557,58579,3502,46396,3168,45394,3117,1002,533,12183,1469,1390481,7856,671385,6376,7950,1388,663435,6680,719096,3983,2252,864,716844,3960,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,915833,2767,182601,5329,151427,4941,126537,4610,123851,4626,2686,676,24890,2265,31174,1985,24243,1908,23926,1923,317,204,6931,945,733232,5145,365045,4745,2370,794,362675,4778,368187,2629,468,197,367719,2592,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,479625,1501,108252,3377,86729,2792,68407,2796,67298,2808,1109,391,18322,1398,21523,1638,14381,1396,13955,1359,426,304,7142,1044,371373,3529,161774,2996,773,332,161001,3065,209599,1964,106,143,209493,1989,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,406225,1756,99442,3200,79022,2713,63655,2699,62299,2717,1356,431,15367,1554,20420,2194,15749,1869,15374,1799,375,305,4671,1066,306783,3467,137885,3055,1217,389,136668,3022,168898,2143,130,128,168768,2164,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,636058,2353,114385,3844,95365,3322,78315,3110,77320,3152,995,399,17050,1669,19020,2077,15144,1730,14989,1717,155,147,3876,925,521673,4516,275289,3871,1125,395,274164,3774,246384,2493,172,116,246212,2500,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,606958,2345,126190,4119,104483,3645,89007,3700,87584,3716,1423,492,15476,1802,21707,2101,16599,1882,16333,1924,266,308,5108,1102,480768,4518,246906,4021,1380,515,245526,4031,233862,2952,460,298,233402,2926,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,235984,1040,52761,2260,44844,1987,36204,1929,35105,1912,1099,473,8640,1222,7917,1068,5336,947,5270,940,66,65,2581,705,183223,2589,88362,2221,768,439,87594,2232,94861,1204,40,52,94821,1201,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,793868,2118,194912,5052,163399,4502,142677,4759,140147,4816,2530,767,20722,2091,31513,2394,26114,2270,25653,2243,461,237,5399,856,598956,5485,291736,4879,3637,894,288099,4975,307220,2999,713,328,306507,2994,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,990097,1372,237289,6312,197618,5424,171547,5610,166709,5495,4838,968,26071,2033,39671,2681,30871,2329,29960,2233,911,444,8800,1201,752808,6638,340905,5830,4531,952,336374,5759,411903,2913,524,358,411379,2900,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1486783,2150,241286,6364,202174,5774,161074,5336,155938,5428,5136,919,41100,2961,39112,2231,29528,1995,28584,1968,944,384,9584,959,1245497,6684,633451,5955,5178,960,628273,6080,612046,2663,705,352,611341,2711,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,754718,1470,167683,4263,137920,3607,110201,3321,107877,3384,2324,556,27719,1632,29763,2174,21454,1880,21063,1886,391,195,8309,977,587035,4521,274285,3948,1223,454,273062,3893,312750,2470,159,122,312591,2499,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,414365,2212,76480,3913,65072,3722,55081,3567,53775,3553,1306,635,9991,1329,11408,1343,9401,1189,9181,1186,220,217,2007,602,337885,4383,175431,3995,1447,567,173984,4128,162454,2763,327,252,162127,2810,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,908358,2280,183253,4882,148835,4222,125387,4551,122966,4454,2421,589,23448,2071,34418,2347,27408,2191,26988,2173,420,159,7010,1008,725105,5268,358968,4563,2542,764,356426,4449,366137,2777,490,377,365647,2778,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,165080,1196,38823,2375,32076,1956,25593,1831,25401,1831,192,151,6483,1090,6747,1155,5223,1057,5086,1064,137,176,1524,415,126257,2542,62560,1969,236,189,62324,1974,63697,1527,74,126,63623,1515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,264628,1215,71577,2684,57288,2319,46008,2198,45342,2200,666,360,11280,1516,14289,1334,10319,1263,10301,1261,18,30,3970,650,193051,3072,81469,2549,709,476,80760,2553,111582,1566,23,31,111559,1562,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,380832,1234,78592,3140,67636,3048,55239,2975,53294,2938,1945,530,12397,1734,10956,1405,8808,1285,8678,1299,130,121,2148,583,302240,3294,169252,3195,2485,738,166767,3260,132988,1965,1022,499,131966,1896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,202960,1397,49973,2350,42528,2286,36255,2132,35102,2252,1153,548,6273,919,7445,1159,5984,1060,5802,1059,182,180,1461,417,152987,2596,74357,2359,808,402,73549,2389,78630,1493,98,72,78532,1508,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1284407,1472,283980,6453,238375,5379,208434,5348,200754,5177,7680,1215,29941,2694,45605,3418,37978,3216,37114,3203,864,326,7627,1092,1000427,6481,464685,5956,9259,1614,455426,5949,535742,4127,2262,674,533480,4271,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,307157,1339,60619,3442,50193,2965,41969,2858,40700,2913,1269,472,8224,1254,10426,1483,8655,1454,8496,1432,159,153,1771,590,246538,3747,129676,3271,976,516,128700,3251,116862,2125,209,190,116653,2133,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2829843,2652,567160,10739,464762,10031,402233,9345,389413,9226,12820,1858,62529,3629,102398,4669,84576,4285,82231,4261,2345,668,17822,1748,2262683,10696,1076837,9924,14210,1465,1062627,10274,1185846,4768,2577,731,1183269,4706,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1404718,3110,263443,6075,221324,5388,183714,5317,178683,5151,5031,1001,37610,2986,42119,2902,32896,2591,32227,2581,669,313,9223,1195,1141275,6273,604733,5620,6316,1114,598417,5404,536542,4018,612,328,535930,3972,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,102550,529,27718,1591,22615,1350,17793,1360,17392,1329,401,266,4822,789,5103,893,3851,826,3839,825,12,21,1252,337,74832,1640,28700,1366,0,149,28700,1366,46132,1047,27,40,46105,1041,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1751963,2383,334671,7227,277908,5999,230432,5944,225728,5896,4704,924,47476,2792,56763,2880,44558,2743,43992,2802,566,290,12205,1338,1417292,7375,690128,5941,5849,1166,684279,5896,727164,3370,1133,416,726031,3374,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,547927,1791,114746,4089,93668,3603,79440,3699,78493,3690,947,337,14228,1409,21078,1612,15987,1500,15917,1503,70,72,5091,660,433181,4275,219986,3638,1653,572,218333,3548,213195,2146,221,205,212974,2190,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,604596,2022,111254,4177,94820,4102,73604,3472,71661,3448,1943,587,21216,1988,16434,1928,13048,1742,12610,1739,438,278,3386,754,493342,4586,256938,4346,2993,938,253945,4583,236404,2593,215,150,236189,2583,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2089972,2915,417904,7951,339349,6858,285871,6442,277460,6415,8411,1233,53478,3045,78555,3291,63827,3002,62605,2995,1222,502,14728,1518,1672068,7759,770085,6380,7151,1069,762934,6368,901983,4061,1340,398,900643,4047,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,162864,883,34510,2089,29867,1964,24875,1787,24395,1743,480,307,4992,1033,4643,885,3736,863,3686,858,50,85,907,310,128354,2085,56305,2010,955,352,55350,2057,72049,1020,259,214,71790,995,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,725107,2256,134728,4886,111413,4613,92703,4021,90780,3851,1923,644,18710,1730,23315,1945,18605,1788,18412,1809,193,145,4710,837,590379,5142,327680,4990,2724,839,324956,5002,262699,2775,524,452,262175,2862,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,124503,829,34975,1743,27824,1441,22311,1391,22042,1391,269,220,5513,835,7151,924,5273,879,5224,860,49,75,1878,533,89528,1939,36842,1600,153,111,36689,1616,52686,1160,95,109,52591,1168,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,950190,2946,181336,5740,150716,5207,125780,5201,122507,5320,3273,733,24936,2032,30620,2454,23831,2271,23321,2230,510,263,6789,1210,768854,6374,410765,5927,2155,622,408610,5900,358089,3283,472,260,357617,3277,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2966527,4212,650218,11003,548563,10486,469167,9468,460212,9478,8955,1324,79396,4468,101655,4343,81374,3407,80004,3393,1370,470,20281,2105,2316309,11350,1196177,11041,11564,1930,1184613,10775,1120132,5890,2328,697,1117804,5910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,282680,1138,63886,3201,53900,2652,43653,2318,42561,2327,1092,396,10247,1354,9986,1352,7708,1198,7589,1212,119,123,2278,658,218794,3190,109336,2861,688,443,108648,2843,109458,1776,9,19,109449,1779,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,102658,644,27652,1806,23942,1657,19751,1541,19500,1533,251,102,4191,712,3710,668,2878,595,2794,587,84,78,832,337,75006,1798,35938,1677,49,49,35889,1678,39068,726,77,123,38991,725,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1104809,3693,250932,4930,212283,5136,177966,4491,174096,4495,3870,810,34317,2603,38649,2691,30622,2596,30212,2545,410,287,8027,1059,853877,6002,438897,5846,2102,761,436795,5844,414980,3477,632,403,414348,3424,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,950766,2221,189542,6494,161618,5812,131466,5347,127661,5263,3805,800,30152,2599,27924,2261,19831,2148,19591,2163,240,211,8093,1310,761224,6654,395206,6007,2781,850,392425,5879,366018,3076,370,231,365648,3078,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,320013,1276,49194,3229,41207,3055,34835,2816,34229,2743,606,553,6372,1027,7987,1117,5889,945,5842,947,47,77,2098,573,270819,3366,142064,3162,859,460,141205,3198,128755,1522,152,154,128603,1492,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,848607,1537,169295,4337,139690,3737,108608,3385,106820,3463,1788,456,31082,2040,29605,1989,21092,1626,20663,1626,429,179,8513,1138,679312,4339,322507,3993,2682,586,319825,4076,356805,2009,364,205,356441,2052,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,77554,1187,20756,1508,17609,1565,13766,1340,13548,1280,218,210,3843,973,3147,641,2470,626,2470,626,0,193,677,337,56798,1863,28969,1883,210,165,28759,1872,27829,992,69,118,27760,1002,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,599663,-555555555,44534,2479,36206,2240,32058,2051,31259,2077,799,379,4148,909,8328,1278,7042,1184,6830,1144,212,314,1286,426,555129,2480,309687,2333,1046,410,308641,2405,245442,1357,282,258,245160,1390,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
