GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001MA,C07401_001EA,C07401_002EA,C07401_002MA,C07401_003MA,C07401_003EA,C07401_004MA,C07401_004EA,C07401_005EA,C07401_005MA,C07401_006MA,C07401_006EA,C07401_007MA,C07401_007EA,C07401_008EA,C07401_008MA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012MA,C07401_012EA,C07401_013EA,C07401_013MA,C07401_014EA,C07401_014MA,C07401_015EA,C07401_015MA,C07401_016MA,C07401_016EA,C07401_017EA,C07401_017MA,C07401_018EA,C07401_018MA,C07401_019EA,C07401_019MA,C07401_020EA,C07401_020MA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023EA,C07401_023MA,C07401_024EA,C07401_024MA,C07401_025MA,C07401_025EA,C07401_026EA,C07401_026MA,C07401_027MA,C07401_027EA,C07401_028MA,C07401_028EA,C07401_029EA,C07401_029MA,C07401_030MA,C07401_030EA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033MA,C07401_033EA,C07401_034EA,C07401_034MA,C07401_035MA,C07401_035EA,C07401_036MA,C07401_036EA,C07401_037MA,C07401_037EA,C07401_038MA,C07401_038EA,C07401_039EA,C07401_039MA,C07401_040MA,C07401_040EA,C07401_041MA,C07401_041EA,C07401_042EA,C07401_042MA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047MA,C07401_047EA,C07401_048EA,C07401_048MA,C07401_049EA,C07401_049MA,C07401_050MA,C07401_050EA,state
0400000US13,9805956,22302,532895,7688,1820683,9219,1021810,11821,1336184,11265,1379481,8802,1380232,8881,1152889,5083,721646,4819,460136,4285,8256209,33041,408418,8016,1557481,12336,709578,14217,997988,12036,1172190,11885,1237289,9988,1060224,6837,680219,5741,432822,4191,860579,30933,74514,6839,170131,9850,157401,8181,174269,9198,116431,7350,82809,5867,49570,4169,21667,2494,13787,1564,419022,15753,29104,3707,54946,5423,97808,5491,101170,7149,56897,4819,34197,3320,26493,3468,11094,1738,7313,1247,270146,14222,20859,3364,38125,5246,57023,4589,62757,5088,33963,3472,25937,3581,16602,2275,8666,1780,6214,1436,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374030,9945,75247,2870,214571,2919,132147,3306,197613,4700,175992,2494,179726,1905,179173,1569,120628,1057,98933,854,1177733,11169,58798,2437,187693,3780,98017,2849,148502,4322,148224,3351,162296,2584,166895,1969,114548,1293,92760,1706,129316,10267,10235,1838,18220,3670,19677,2470,30967,3167,20405,3247,12322,2053,8192,1411,4173,880,5125,1452,6544,1801,442,374,907,609,1592,667,1185,567,906,635,882,587,271,188,259,248,100,118,60437,6639,5772,1693,7751,1853,12861,2204,16959,3127,6457,1407,4226,1173,3815,1113,1648,658,948,457,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1586441,9608,93102,2988,316044,3913,153692,3885,208780,4310,194514,3440,202928,3177,195405,1932,131727,1971,90249,1688,1317235,16033,74903,3412,267240,7025,88945,5072,156091,5575,164639,4504,180605,3752,179034,2472,122654,2155,83124,1981,149555,12432,9561,2060,29795,5583,35699,4200,28576,4068,18374,3005,12514,2104,7116,1378,3479,865,4441,1277,55863,6254,3537,1210,8217,2204,14230,2006,11062,2085,5402,1187,5291,1554,4616,1486,2073,895,1435,669,63788,6755,5101,1197,10792,2813,14818,2615,13051,2304,6099,1397,4518,1409,4639,1367,3521,1109,1249,509,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12752890,19289,656526,6820,2224190,6737,1278185,7342,1774331,8732,1688986,5433,1791250,5596,1597410,4736,966628,2916,775384,2776,11036387,35854,538238,7701,1970746,13619,922273,8605,1368746,12795,1470569,8850,1633603,7450,1487664,6099,915947,3859,728601,3937,1097843,32595,80907,5976,184711,11762,189900,6903,258888,9373,144640,7145,108263,6378,68501,4924,29214,2472,32819,2640,314016,12664,19560,2748,33950,3962,85969,4549,74064,5525,39782,3874,24980,2542,18763,2318,8838,1973,8110,1294,304644,12194,17821,2179,34783,4361,80043,4646,72633,4771,33995,3690,24404,2831,22482,2454,12629,2099,5854,1122,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6470507,15326,341032,4970,1160104,6125,663425,7201,836857,6733,824811,5625,901422,4635,825790,3589,517631,3477,399435,2393,5499346,22908,272306,5267,1003022,9154,441029,6863,631368,7718,708677,6944,818666,6166,764857,4893,488649,3729,370772,3302,600170,21012,47526,3941,109491,8582,124297,6036,124182,5765,74174,4821,50099,4241,36740,3382,15903,1883,17758,2086,235519,11582,15287,2564,29628,3780,68574,4742,49162,4333,25996,2838,20119,2646,13917,2239,5632,1085,7204,1403,135472,9568,5913,1201,17963,2810,29525,3343,32145,3258,15964,2415,12538,2161,10276,1770,7447,1825,3701,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3042929,9251,155485,3035,527107,3841,312369,4555,388077,4628,363783,4431,413429,2988,401745,2595,249326,2125,231608,1773,2585189,13974,125950,3646,467275,5892,185434,5557,289646,4909,316069,5426,376247,3432,375896,3153,235668,2042,213004,2069,268489,11785,19657,2562,39181,3601,69720,4655,56899,4415,28007,2813,22301,2396,14246,1683,6955,1107,11523,1550,111781,7092,5474,1103,12202,2120,37706,2863,23925,2644,10640,1825,8352,1583,6759,1357,2840,684,3883,1128,77470,6772,4404,1044,8449,2212,19509,2746,17607,2266,9067,2322,6529,1674,4844,1212,3863,1240,3198,1026,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2843917,10253,158904,3550,522263,4633,295990,5188,384214,5283,345579,4194,371777,3253,358704,2883,217527,2229,188959,1713,2386028,13627,123250,3996,444938,6441,191083,5998,288616,5599,291637,4712,336152,3519,332309,3374,205104,1922,172939,2068,272447,13153,24462,2904,52056,6204,54439,4648,54714,3747,33363,3326,20794,2344,15713,2099,6381,1162,10525,1343,91459,6932,5626,1205,10844,2459,29907,2553,18616,2322,8969,1441,7333,1399,4988,1167,2736,889,2440,625,93983,6748,5566,1341,14425,2827,20561,2208,22268,2538,11610,1948,7498,1317,5694,1556,3306,1047,3055,966,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4322729,11434,220583,4893,735917,4766,419141,4803,559595,5493,567871,5193,613088,3893,571201,2416,369125,2024,266208,1780,3665604,20740,168921,4556,629933,7230,285697,6141,421046,6969,478358,6304,553159,5148,529132,3876,349460,2838,249898,2337,385884,15780,32477,3396,65834,5619,71649,5024,77134,5277,52697,3823,36220,3346,27003,2893,12210,1904,10660,1587,172528,11598,11625,1778,26338,4088,43780,3521,39366,3846,20655,2718,14696,2098,8186,1539,4825,1326,3057,796,98713,6469,7560,1693,13812,2108,18015,2198,22049,3186,16161,2379,9013,1522,6880,1559,2630,762,2593,1019,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4559932,13712,245917,4647,813315,6274,472059,6430,657969,7389,564947,5737,618491,5283,578887,3098,352428,2742,255919,2219,3941211,19715,200340,5056,701899,7903,355693,7337,511929,7927,489951,7181,563456,5970,541115,4677,336002,3237,240826,2388,358152,14042,29274,3255,68698,6216,61620,5092,81847,4701,40857,3806,32267,3112,23304,2694,10020,1865,10265,1446,160858,11567,11228,2371,24009,4379,34598,3792,38068,3729,21661,2950,15499,2054,9697,1587,3441,1290,2657,748,99711,9837,5075,1253,18709,4798,20148,2771,26125,3118,12478,2680,7269,1737,4771,990,2965,728,2171,984,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1303436,7143,50219,1899,192821,2670,114150,2403,147293,3133,155964,2288,202702,2431,204408,1487,132971,1052,102908,1360,1128262,10088,39773,2240,172238,3502,76891,3164,109872,3175,133252,3130,183355,3181,192279,2010,126269,1381,94333,1676,111190,5812,7792,1507,14331,2349,19611,2172,24302,2674,14845,2140,12943,1908,7063,1450,4624,1034,5679,1436,35144,4186,1400,535,3900,1548,9685,1531,7727,1580,4226,1261,3730,1165,2643,810,806,344,1027,575,28840,3359,1254,642,2352,829,7963,1494,5392,1443,3641,978,2674,1075,2423,796,1272,614,1869,952,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5833467,16567,293161,5063,970850,4762,573179,6181,807468,6714,758056,5400,888289,4651,750191,3367,456348,2922,335925,2514,5078020,22291,241589,5478,857294,8183,436939,7139,621440,8937,659812,6481,810815,6028,702043,4067,433859,3792,314229,2677,420181,18457,31989,3622,75661,6508,55816,4409,97976,6624,60139,4811,45865,4196,26947,2605,11595,1939,14193,1752,151950,8883,8325,1785,16755,3162,35382,3449,41973,4086,17052,2537,15719,2394,8265,1569,4228,1437,4251,1190,183316,10832,11258,2141,21140,3157,45042,3787,46079,3953,21053,2628,15890,2489,12936,2134,6666,1443,3252,862,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
