GEO_ID,B01002G_001E,B01002G_001M,B01002G_002E,B01002G_002M,B01002G_003E,B01002G_003M,NAME,B01002G_001EA,B01002G_001MA,B01002G_002EA,B01002G_002MA,B01002G_003EA,B01002G_003MA,state
0400000US01,18.3,1.7,17.1,2.3,19.2,1.9,Alabama,null,null,null,null,null,null,01
0400000US02,19.7,1.3,19.2,1.8,20.6,2.6,Alaska,null,null,null,null,null,null,02
0400000US04,19.1,0.9,18.7,1.2,19.5,1.2,Arizona,null,null,null,null,null,null,04
0400000US05,18.8,1.7,18.2,1.7,19.7,3.6,Arkansas,null,null,null,null,null,null,05
0400000US06,20.9,0.3,20.2,0.5,21.7,0.5,California,null,null,null,null,null,null,06
0400000US08,20.8,0.8,20.6,0.8,21.4,1.8,Colorado,null,null,null,null,null,null,08
0400000US09,18.4,0.7,18.6,1.5,18.3,0.9,Connecticut,null,null,null,null,null,null,09
0400000US10,13.5,3.3,12.9,3.7,14.1,3.9,Delaware,null,null,null,null,null,null,10
0400000US11,27.9,1.8,25.7,4.8,29.3,2.3,District of Columbia,null,null,null,null,null,null,11
0400000US12,21.2,0.9,21.2,1.1,21.2,1.1,Florida,null,null,null,null,null,null,12
0400000US13,17.3,0.9,16.5,1.1,18.0,1.1,Georgia,null,null,null,null,null,null,13
0400000US15,24.5,0.8,23.4,1.0,25.6,1.1,Hawaii,null,null,null,null,null,null,15
0400000US16,20.1,2.0,19.1,2.7,20.9,4.0,Idaho,null,null,null,null,null,null,16
0400000US17,18.6,0.7,18.0,0.9,19.0,0.9,Illinois,null,null,null,null,null,null,17
0400000US18,15.9,1.0,15.5,1.3,16.6,1.5,Indiana,null,null,null,null,null,null,18
0400000US19,15.1,1.1,14.9,2.1,15.2,1.5,Iowa,null,null,null,null,null,null,19
0400000US20,18.4,0.8,18.5,1.3,18.2,1.3,Kansas,null,null,null,null,null,null,20
0400000US21,17.6,2.1,18.4,1.5,16.5,2.0,Kentucky,null,null,null,null,null,null,21
0400000US22,19.8,1.5,20.0,2.5,19.7,1.7,Louisiana,null,null,null,null,null,null,22
0400000US23,21.3,1.8,19.8,2.8,25.9,2.3,Maine,null,null,null,null,null,null,23
0400000US24,18.5,0.8,18.0,1.1,19.1,1.3,Maryland,null,null,null,null,null,null,24
0400000US25,21.6,0.9,21.5,1.5,21.7,1.1,Massachusetts,null,null,null,null,null,null,25
0400000US26,18.4,0.6,17.3,1.0,19.5,0.8,Michigan,null,null,null,null,null,null,26
0400000US27,16.0,0.7,15.9,0.9,16.4,1.3,Minnesota,null,null,null,null,null,null,27
0400000US28,15.1,3.9,18.1,5.1,13.1,3.3,Mississippi,null,null,null,null,null,null,28
0400000US29,17.7,0.9,17.7,1.1,17.8,1.1,Missouri,null,null,null,null,null,null,29
0400000US30,20.3,1.9,19.7,3.2,20.8,2.8,Montana,null,null,null,null,null,null,30
0400000US31,16.8,1.5,15.8,1.9,17.9,2.7,Nebraska,null,null,null,null,null,null,31
0400000US32,18.4,1.0,19.4,2.5,17.4,1.6,Nevada,null,null,null,null,null,null,32
0400000US33,21.0,3.0,22.0,11.3,19.9,3.1,New Hampshire,null,null,null,null,null,null,33
0400000US34,20.8,1.2,20.2,1.5,21.9,2.0,New Jersey,null,null,null,null,null,null,34
0400000US35,21.3,1.4,21.8,2.2,21.2,2.1,New Mexico,null,null,null,null,null,null,35
0400000US36,22.8,0.7,22.2,1.0,23.4,0.8,New York,null,null,null,null,null,null,36
0400000US37,18.1,0.8,17.9,0.9,18.2,1.4,North Carolina,null,null,null,null,null,null,37
0400000US38,20.2,2.7,17.7,4.3,23.0,3.4,North Dakota,null,null,null,null,null,null,38
0400000US39,16.9,0.6,16.5,0.9,17.3,1.0,Ohio,null,null,null,null,null,null,39
0400000US40,21.5,0.6,21.0,0.8,22.0,1.0,Oklahoma,null,null,null,null,null,null,40
0400000US41,21.3,0.7,20.4,1.1,22.1,1.5,Oregon,null,null,null,null,null,null,41
0400000US42,17.7,0.7,18.0,1.0,17.5,0.8,Pennsylvania,null,null,null,null,null,null,42
0400000US44,19.5,1.9,18.6,2.8,20.3,1.9,Rhode Island,null,null,null,null,null,null,44
0400000US45,17.2,1.2,16.4,1.5,17.8,1.5,South Carolina,null,null,null,null,null,null,45
0400000US46,18.3,2.2,19.9,3.9,17.3,1.9,South Dakota,null,null,null,null,null,null,46
0400000US47,17.8,1.7,16.9,2.5,18.2,1.6,Tennessee,null,null,null,null,null,null,47
0400000US48,19.8,0.6,18.9,0.9,20.5,0.9,Texas,null,null,null,null,null,null,48
0400000US49,16.0,1.0,15.4,1.2,16.5,1.4,Utah,null,null,null,null,null,null,49
0400000US50,17.2,2.4,16.4,2.2,17.9,3.3,Vermont,null,null,null,null,null,null,50
0400000US51,18.0,0.7,17.2,1.1,18.7,0.7,Virginia,null,null,null,null,null,null,51
0400000US53,20.1,0.7,20.2,1.1,20.0,0.9,Washington,null,null,null,null,null,null,53
0400000US54,20.1,2.5,19.0,2.4,22.1,3.3,West Virginia,null,null,null,null,null,null,54
0400000US55,17.2,0.8,17.3,1.1,17.0,1.0,Wisconsin,null,null,null,null,null,null,55
0400000US56,17.3,3.4,12.0,6.5,23.0,4.3,Wyoming,null,null,null,null,null,null,56
0400000US72,34.4,0.8,32.9,0.8,36.0,1.3,Puerto Rico,null,null,null,null,null,null,72
