GEO_ID,B25120_001E,B25120_001M,B25120_002E,B25120_002M,B25120_003E,B25120_003M,B25120_004E,B25120_004M,B25120_005E,B25120_005M,NAME,B25120_001EA,B25120_001MA,B25120_002MA,B25120_002EA,B25120_003MA,B25120_003EA,B25120_004EA,B25120_004MA,B25120_005MA,B25120_005EA,state
0400000US01,108058861700,1477962600,87203331800,1481523843,58602038100,1289657111,28601293700,825410458,20855529900,582891541,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,21835769500,616878051,16442577900,619779273,11419002700,602393078,5023575200,457644079,5393191600,243365033,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,159388048600,1914278185,118747145200,1916632668,85454533100,1460670079,33292612100,1216406737,40640903300,976278294,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,62540081100,1007370575,49550903800,1008738461,32220457600,942786057,17330446200,614757026,12989177300,451372010,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1084245642700,5101413445,750313219900,5005178247,595738027000,4441985369,154575192900,2216439456,333932422800,3191012665,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,158983991500,1614980681,124977664600,1674232225,96854743300,1609713934,28122921300,1149967542,34006326900,896518452,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,131039876000,2132309822,108099139700,2090731883,81167863500,1777868371,26931276200,1092934732,22940736300,876064199,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,26106780900,656779383,21545737600,610262399,16336981200,596769536,5208756500,362295230,4561043300,352551268,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,27948083300,857200299,17251886400,808893262,13943601000,801673165,3308285300,420336795,10696197000,485094806,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,474002435100,3375827506,362605055500,3039495779,237697997100,2682574665,124907058400,2187258004,111397379600,1799837559,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,238121596100,2287404125,184821712300,2305396656,138296929100,1990092448,46524783200,1339814110,53299883700,1122572976,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,39062581800,808360983,26575491900,738019125,19805429600,662874199,6770062300,405284281,12487089900,564565248,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,35700548300,874420107,28825279700,895223279,20718839000,768494068,8106440700,530711315,6875268600,387893233,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,373147896800,2875548641,297502942300,2654695027,214171724800,2157843244,83331217500,1957104329,75644954500,1494217072,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,158021801300,1735898080,128546771700,1560875634,93923018800,1451833001,34623752900,860128011,29475029600,1169654472,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,84154781900,1202027144,70112779200,1159260592,46909794900,849693633,23202984300,815856165,14042002700,530759412,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,76654848600,1469864627,61413807100,1519745435,41287587700,1150363706,20126219400,1034633040,15241041500,509150331,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,101181862000,1542533500,81878543300,1541687880,55044111300,1269318199,26834431900,1303470842,19303318700,560006403,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,109101123800,1482719627,86793486700,1528238626,55148992800,1352165710,31644494000,918076895,22307637100,705439006,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,34273883800,732519088,28341383100,675545525,19708020500,594929387,8633362600,457403663,5932500600,341923311,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,207590363500,1988932688,165312522800,2130271833,131422843400,1955357606,33889679400,968441080,42277840600,1053981156,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,232940055500,2409375142,180646570100,2381107868,137037736000,2030026474,43608834000,1592893990,52293485400,1290536457,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,249622781300,2128165640,207412512900,2032185404,144688168400,1720444338,62724344600,1115804274,42210268400,878790654,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,166495677000,1565275537,140209688500,1476731898,103518469600,1353869405,36691218900,960041980,26285988500,685198927,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,57583101000,1012581666,45694370700,999073440,28194658500,881905149,17499712100,686870140,11888730300,457581968,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149428270100,1543284359,119929690700,1519248351,85042619800,1367128657,34887070900,873337827,29498579400,668069885,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25527454100,626834075,20541189700,631881577,13130288900,509323580,7410900800,450401856,4986264400,256251747,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,49572946300,709959502,39784592800,840040736,26799325000,676494353,12985267800,486402596,9788353500,354569369,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68123975100,1323756187,45897413600,1232902583,33311500400,868472083,12585913200,865906351,22226561500,600482008,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42782021900,896502669,35084088300,922832401,25978157900,857528199,9105930400,538251805,7697933600,469997627,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,307966627500,2562172155,244479821800,2730961622,183426441800,2536637489,61053380000,1528734604,63486805700,1221425919,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,45662547400,878828904,36517654100,904834650,23927060000,834563156,12590594100,558239532,9144893300,439388747,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,613453489600,5315565665,421950142200,4764368367,291389613800,3296573452,130560528400,3816522548,191503347400,2509213457,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,240875728600,2184899553,187848624800,2201182330,138040741300,1939729866,49807883500,1339054545,53027103700,1002566656,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22016248200,576115465,17584699500,573343137,9904431100,487543093,7680268400,443731672,4431548700,284473084,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,297298596000,2493923373,239745067300,2221382871,171648480800,1983372457,68096586500,1283091531,57553528700,1206262016,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,89751682400,1130833533,70730182600,1099251833,45913795800,941653364,24816386800,757344298,19021499800,506498725,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
