GEO_ID,B22005G_001E,B22005G_001M,B22005G_002E,B22005G_002M,B22005G_003E,B22005G_003M,NAME,B22005G_001MA,B22005G_001EA,B22005G_002EA,B22005G_002MA,B22005G_003EA,B22005G_003MA,state
0400000US01,19336,2118,4343,878,14993,1974,Alabama,null,null,null,null,null,null,01
0400000US02,12241,1915,1555,571,10686,1847,Alaska,null,null,null,null,null,null,02
0400000US04,45794,3828,7912,1269,37882,3427,Arizona,null,null,null,null,null,null,04
0400000US05,16229,1655,3597,802,12632,1549,Arkansas,null,null,null,null,null,null,05
0400000US06,378503,9584,44704,3383,333799,9701,California,null,null,null,null,null,null,06
0400000US08,49603,3260,7918,1458,41685,3069,Colorado,null,null,null,null,null,null,08
0400000US09,20117,1952,5980,1323,14137,1578,Connecticut,null,null,null,null,null,null,09
0400000US10,5496,1336,2254,922,3242,1067,Delaware,null,null,null,null,null,null,10
0400000US11,7451,1542,361,241,7090,1542,District of Columbia,null,null,null,null,null,null,11
0400000US12,107543,5789,20386,2155,87157,5332,Florida,null,null,null,null,null,null,12
0400000US13,45963,3704,8651,1675,37312,3377,Georgia,null,null,null,null,null,null,13
0400000US15,68768,3702,11710,2052,57058,3638,Hawaii,null,null,null,null,null,null,15
0400000US16,9441,1709,2590,882,6851,1563,Idaho,null,null,null,null,null,null,16
0400000US17,62424,3548,13088,1888,49336,3190,Illinois,null,null,null,null,null,null,17
0400000US18,30597,2655,5997,1371,24600,2428,Indiana,null,null,null,null,null,null,18
0400000US19,10270,1460,2751,751,7519,1167,Iowa,null,null,null,null,null,null,19
0400000US20,18483,1995,4413,1021,14070,1825,Kansas,null,null,null,null,null,null,20
0400000US21,19115,1985,5993,1137,13122,1797,Kentucky,null,null,null,null,null,null,21
0400000US22,19678,2065,5111,1113,14567,1781,Louisiana,null,null,null,null,null,null,22
0400000US23,6676,976,1629,454,5047,917,Maine,null,null,null,null,null,null,23
0400000US24,38197,3032,5668,1255,32529,2861,Maryland,null,null,null,null,null,null,24
0400000US25,46610,3350,14312,2012,32298,2780,Massachusetts,null,null,null,null,null,null,25
0400000US26,56356,3157,18704,1865,37652,2677,Michigan,null,null,null,null,null,null,26
0400000US27,28240,2016,7546,1232,20694,1878,Minnesota,null,null,null,null,null,null,27
0400000US28,7121,1308,2015,792,5106,1091,Mississippi,null,null,null,null,null,null,28
0400000US29,33614,3011,8806,1628,24808,2474,Missouri,null,null,null,null,null,null,29
0400000US30,6537,1077,1260,556,5277,917,Montana,null,null,null,null,null,null,30
0400000US31,8890,1357,1415,566,7475,1273,Nebraska,null,null,null,null,null,null,31
0400000US32,27161,2417,3951,954,23210,2322,Nevada,null,null,null,null,null,null,32
0400000US33,5879,1137,1083,472,4796,967,New Hampshire,null,null,null,null,null,null,33
0400000US34,46029,3822,9945,1637,36084,3061,New Jersey,null,null,null,null,null,null,34
0400000US35,16311,1969,2320,704,13991,1771,New Mexico,null,null,null,null,null,null,35
0400000US36,135581,6274,31408,2756,104173,5560,New York,null,null,null,null,null,null,36
0400000US37,50687,3459,13292,1860,37395,2944,North Carolina,null,null,null,null,null,null,37
0400000US38,3630,904,561,304,3069,897,North Dakota,null,null,null,null,null,null,38
0400000US39,61929,4299,19067,2357,42862,3278,Ohio,null,null,null,null,null,null,39
0400000US40,76537,3053,16425,1258,60112,2733,Oklahoma,null,null,null,null,null,null,40
0400000US41,42053,3063,12861,1720,29192,2644,Oregon,null,null,null,null,null,null,41
0400000US42,57487,3809,16893,2241,40594,3444,Pennsylvania,null,null,null,null,null,null,42
0400000US44,5518,1228,1345,647,4173,978,Rhode Island,null,null,null,null,null,null,44
0400000US45,19566,2459,4000,1079,15566,2100,South Carolina,null,null,null,null,null,null,45
0400000US46,5930,1233,2248,875,3682,961,South Dakota,null,null,null,null,null,null,46
0400000US47,31092,2776,9355,1537,21737,2165,Tennessee,null,null,null,null,null,null,47
0400000US48,162771,7656,27935,3011,134836,7071,Texas,null,null,null,null,null,null,48
0400000US49,11229,1647,1631,591,9598,1565,Utah,null,null,null,null,null,null,49
0400000US50,3415,693,916,382,2499,679,Vermont,null,null,null,null,null,null,50
0400000US51,57385,4161,7410,1404,49975,3961,Virginia,null,null,null,null,null,null,51
0400000US53,81145,4267,18145,1942,63000,3950,Washington,null,null,null,null,null,null,53
0400000US54,8762,1546,2994,889,5768,1241,West Virginia,null,null,null,null,null,null,54
0400000US55,25088,2436,7219,1235,17869,2053,Wisconsin,null,null,null,null,null,null,55
0400000US56,3448,1210,312,284,3136,1179,Wyoming,null,null,null,null,null,null,56
0400000US72,108153,4503,41757,3201,66396,3776,Puerto Rico,null,null,null,null,null,null,72
