GEO_ID,B19113A_001E,B19113A_001M,NAME,B19113A_001EA,B19113A_001MA,state
0400000US01,61139,745,Alabama,null,null,01
0400000US02,92246,3653,Alaska,null,null,02
0400000US04,60382,733,Arizona,null,null,04
0400000US05,54439,871,Arkansas,null,null,05
0400000US06,73265,579,California,null,null,06
0400000US08,75564,907,Colorado,null,null,08
0400000US09,94089,1649,Connecticut,null,null,09
0400000US10,74480,3197,Delaware,null,null,10
0400000US11,170363,12879,District of Columbia,null,null,11
0400000US12,59636,535,Florida,null,null,12
0400000US13,65878,846,Georgia,null,null,13
0400000US15,80908,2909,Hawaii,null,null,15
0400000US16,56980,1373,Idaho,null,null,16
0400000US17,75767,559,Illinois,null,null,17
0400000US18,62638,675,Indiana,null,null,18
0400000US19,68046,939,Iowa,null,null,19
0400000US20,67215,969,Kansas,null,null,20
0400000US21,56461,792,Kentucky,null,null,21
0400000US22,69077,1574,Louisiana,null,null,22
0400000US23,60593,1385,Maine,null,null,23
0400000US24,97587,1223,Maryland,null,null,24
0400000US25,90231,1111,Massachusetts,null,null,25
0400000US26,64487,549,Michigan,null,null,26
0400000US27,78390,840,Minnesota,null,null,27
0400000US28,58161,1561,Mississippi,null,null,28
0400000US29,61640,530,Missouri,null,null,29
0400000US30,61916,1096,Montana,null,null,30
0400000US31,66767,929,Nebraska,null,null,31
0400000US32,63021,1146,Nevada,null,null,32
0400000US33,78545,1812,New Hampshire,null,null,33
0400000US34,93282,1359,New Jersey,null,null,34
0400000US35,58081,1799,New Mexico,null,null,35
0400000US36,81107,533,New York,null,null,36
0400000US37,62881,765,North Carolina,null,null,37
0400000US38,77846,1997,North Dakota,null,null,38
0400000US39,64694,591,Ohio,null,null,39
0400000US40,60812,720,Oklahoma,null,null,40
0400000US41,63206,1092,Oregon,null,null,41
0400000US42,70465,448,Pennsylvania,null,null,42
0400000US44,78090,2156,Rhode Island,null,null,44
0400000US45,62669,1187,South Carolina,null,null,45
0400000US46,64702,1528,South Dakota,null,null,46
0400000US47,58325,812,Tennessee,null,null,47
0400000US48,64591,585,Texas,null,null,48
0400000US49,70196,944,Utah,null,null,49
0400000US50,68826,2050,Vermont,null,null,50
0400000US51,81249,740,Virginia,null,null,51
0400000US53,73539,943,Washington,null,null,53
0400000US54,51878,1089,West Virginia,null,null,54
0400000US55,68692,803,Wisconsin,null,null,55
0400000US56,72694,2571,Wyoming,null,null,56
0400000US72,23507,559,Puerto Rico,null,null,72
