GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001EA,B20005A_001MA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007EA,B20005A_007MA,B20005A_008MA,B20005A_008EA,B20005A_009EA,B20005A_009MA,B20005A_010MA,B20005A_010EA,B20005A_011EA,B20005A_011MA,B20005A_012MA,B20005A_012EA,B20005A_013MA,B20005A_013EA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017MA,B20005A_017EA,B20005A_018EA,B20005A_018MA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023MA,B20005A_023EA,B20005A_024MA,B20005A_024EA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029EA,B20005A_029MA,B20005A_030MA,B20005A_030EA,B20005A_031MA,B20005A_031EA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035MA,B20005A_035EA,B20005A_036MA,B20005A_036EA,B20005A_037MA,B20005A_037EA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040EA,B20005A_040MA,B20005A_041MA,B20005A_041EA,B20005A_042MA,B20005A_042EA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045EA,B20005A_045MA,B20005A_046MA,B20005A_046EA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049MA,B20005A_049EA,B20005A_050EA,B20005A_050MA,B20005A_051MA,B20005A_051EA,B20005A_052MA,B20005A_052EA,B20005A_053MA,B20005A_053EA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056EA,B20005A_056MA,B20005A_057MA,B20005A_057EA,B20005A_058MA,B20005A_058EA,B20005A_059EA,B20005A_059MA,B20005A_060MA,B20005A_060EA,B20005A_061MA,B20005A_061EA,B20005A_062EA,B20005A_062MA,B20005A_063MA,B20005A_063EA,B20005A_064EA,B20005A_064MA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067MA,B20005A_067EA,B20005A_068MA,B20005A_068EA,B20005A_069MA,B20005A_069EA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072MA,B20005A_072EA,B20005A_073EA,B20005A_073MA,B20005A_074MA,B20005A_074EA,B20005A_075MA,B20005A_075EA,B20005A_076EA,B20005A_076MA,B20005A_077MA,B20005A_077EA,B20005A_078EA,B20005A_078MA,B20005A_079MA,B20005A_079EA,B20005A_080MA,B20005A_080EA,B20005A_081MA,B20005A_081EA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088MA,B20005A_088EA,B20005A_089MA,B20005A_089EA,B20005A_090EA,B20005A_090MA,B20005A_091MA,B20005A_091EA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US01,2710706,5834,1319171,4604,629681,9357,332,355,629349,9346,1186,540,701,346,4027,1529,5267,1418,12406,2148,9042,1719,17880,2416,14905,2820,27554,3235,17169,2447,44896,3763,48213,4475,45026,3028,47886,3919,35509,2619,45451,3166,57654,3894,45326,3729,60521,3846,88730,3898,689490,8717,434295,8983,255195,7628,41684,3470,32118,2742,28520,3148,18331,2435,26583,2667,11440,1904,16419,2275,6665,1305,11035,1652,3916,1108,10190,1478,10683,2168,4442,1062,5098,1267,3110,878,5067,1239,4746,1163,3341,781,4185,1011,7622,1283,1391535,3541,429201,9007,0,192,429201,9007,639,349,1074,520,3566,907,5292,1313,12533,2066,10962,1932,22333,2507,18932,2316,30102,2665,18062,2413,45887,4057,40834,3503,35440,3101,35850,3425,28330,3117,30015,2463,29821,2791,18933,2351,20486,1968,20110,2187,962334,9621,656423,8355,305911,7891,59647,4178,37217,2917,40734,3674,24054,2606,34670,3224,16458,2254,18911,2223,10467,1846,13265,2025,5097,1343,10087,1596,8249,1114,5291,930,4691,935,3883,860,5169,1065,2758,778,2208,841,1689,497,1366,542,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,393303,2060,210515,1506,111495,3544,0,147,111495,3544,559,299,190,149,984,483,166,152,1291,546,576,334,2204,935,1094,533,3744,1083,2489,945,4209,1032,7581,1433,3823,905,5911,1185,5924,1384,7329,1609,11557,1610,11358,1749,17431,1788,23075,2523,99020,3630,38055,2357,60965,3268,6376,1544,4193,1090,4798,1246,1837,576,3744,979,1747,730,3329,1056,936,331,3696,1000,1830,676,4283,1139,3002,781,2079,854,1963,665,1903,804,1627,553,2004,646,2266,727,4809,1085,4543,926,182788,1468,72004,3184,145,162,71859,3154,202,208,0,147,293,193,592,319,1171,650,608,431,1798,996,842,370,2104,639,1866,600,4264,824,6037,1275,5248,1034,8783,1663,3809,1007,6492,1327,7325,1303,5120,1283,9347,1493,5958,1272,110784,3379,51237,2636,59547,2972,9452,1401,5796,1173,4840,915,3423,780,5888,1274,1564,492,3870,736,2230,879,4080,1024,1495,543,2662,651,2040,589,1319,475,2297,795,1085,410,1975,535,1739,601,1466,438,1617,545,709,384,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4187690,15231,2064666,8773,916490,9137,117,112,916373,9125,2154,633,1608,613,6111,1293,5744,1183,17209,2191,12038,1510,27504,3122,22181,2426,50732,3837,23296,2371,63814,4936,72961,5233,59194,4565,73904,4424,43403,3750,60856,4061,79409,5158,59301,3962,99051,4555,135903,5794,1148176,11256,709521,10238,438655,11019,69691,4516,51507,4394,43104,3431,29395,2488,48578,3621,20474,2202,28750,3302,12814,1749,24292,2951,9634,1562,18520,2387,16471,1807,12049,2180,9102,1765,6804,1499,5632,1078,8586,1423,3794,946,7338,1551,12120,1623,2123024,9387,666501,10589,0,203,666501,10589,775,326,2550,935,4000,996,5007,1246,23097,3125,11339,1719,26005,2517,21050,2433,39089,3398,22319,2643,64676,4602,66981,4144,64848,4328,55561,3856,41277,3733,47390,3632,44149,3537,36333,3027,48015,3284,42040,3566,1456523,14375,948211,11400,508312,10793,90964,5017,60510,4664,53533,3852,41207,3788,58733,4015,25585,2778,31241,2892,14881,2111,22753,2815,11610,1694,19693,2190,19215,2091,12003,1893,12281,1766,7117,1163,5981,1105,6207,1149,5130,1171,4555,1026,5113,1231,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1853218,4571,904706,2873,419993,6512,63,82,419930,6507,989,474,371,258,2470,702,2402,678,10477,2108,4845,1293,16113,2368,12514,1981,21369,2693,12528,1847,37581,3083,38286,3424,32618,2535,34812,2752,26548,2467,29313,2830,35121,2895,24751,2678,34530,2772,42292,2729,484713,7082,309409,6374,175304,5777,31764,2872,19369,1943,22061,2204,14932,1902,17075,1890,7572,1362,10428,1712,4459,997,8694,1628,3874,1091,7496,1348,6339,1178,4568,1225,3223,985,1733,706,2167,748,2662,699,1558,605,2154,622,3176,794,948512,3282,311114,6825,23,39,311091,6823,616,337,985,540,3373,877,3607,1027,10220,1643,8114,1543,17591,2130,15925,2188,25867,2999,15066,1566,35622,3101,34007,2614,25881,2650,21951,2708,17340,2210,18440,2232,21370,2341,10986,1694,14580,1931,9550,1370,637398,6588,428094,7733,209304,6685,37307,3279,30321,2896,24840,2498,17066,2155,24228,2360,13225,1616,11224,1675,6619,1547,8218,1560,3754,1258,6776,1417,6457,1593,3922,1065,3867,947,1989,602,3069,835,2162,608,1314,559,1658,721,1288,576,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,19084043,45539,9493405,27054,4348535,29063,607,357,4347928,29042,10611,1716,7594,1439,22588,2729,24131,2490,78715,5492,59067,4217,141218,7272,101804,6090,181376,6730,122041,5101,261057,7964,278417,9112,232553,8517,250878,8913,199319,7004,250282,9104,336742,9134,278908,9421,511694,12143,998933,14496,5144870,31778,2878349,22988,2266521,23785,307016,8665,207186,7729,207899,7914,161883,6120,222210,7145,103479,5805,142105,8034,76140,4597,124809,6547,50891,4373,102536,5699,91004,5446,60757,4200,60517,3876,37461,3183,45992,3376,53861,3914,40460,3050,69662,4242,100653,4577,9590638,23619,2859190,22672,509,281,2858681,22659,7361,1279,7489,1385,24457,2674,22812,2540,70834,4729,55318,4182,103369,5411,74598,4662,140348,6661,93716,5994,194787,8235,234271,9188,192999,7240,192566,7683,159303,5685,182151,6445,243721,7999,191018,6622,308456,9079,359107,9599,6731448,29119,4134849,24743,2596599,21518,383098,10561,275693,9293,281237,7598,204062,7118,276498,7541,124778,4826,156342,6316,77002,4733,127458,5659,60254,4283,110901,6058,97555,5058,62611,3441,56777,3413,39427,3243,43582,3484,50785,3749,46247,3159,69689,3426,52603,3369,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3545673,11946,1771840,7468,912425,11751,56,94,912369,11742,1922,572,899,395,5561,1323,5292,1171,16623,2056,6203,1236,18886,2688,15050,2023,31901,3403,22117,2008,51412,4079,68442,4234,58303,3858,65193,4257,52975,3866,61073,3694,81398,4697,64669,3574,110181,4510,174269,5565,859415,11074,411410,7786,448005,10533,65901,3823,46999,3696,44777,3388,28597,2926,41447,4032,17708,2402,25121,2713,12650,2006,27125,3258,8955,1449,22242,2961,19124,2259,12617,1994,12212,1860,8306,1467,8654,1305,9930,1433,8033,1554,10935,1737,16672,1938,1773833,6976,626509,9145,68,111,626441,9132,1422,644,1363,585,6535,1416,3890,1012,15433,2027,9321,1534,19038,2603,15154,1932,30304,2916,19041,2217,52429,3532,62712,4140,52956,4049,52718,3408,40789,3306,45023,2955,49833,3436,40416,3217,54374,3292,53690,3089,1147324,9801,607875,9431,539449,9798,91583,4286,64202,4250,59729,3909,40590,3607,53166,4311,25704,2757,31682,2882,16989,1498,30739,2737,12319,1657,26018,2273,20381,1889,13462,1696,11850,1551,7885,1266,7691,1254,8370,1199,5164,908,6242,1033,5683,1136,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2303282,9110,1106367,6071,553828,8676,156,148,553672,8645,1469,567,871,479,2368,802,2326,779,4872,1304,1489,773,7822,1763,5177,1190,15528,2394,9323,1829,21054,2570,23783,2737,23010,2629,32396,2700,25854,2731,43541,3605,51652,3226,47017,3231,81440,4818,152680,6133,552539,8789,293036,5953,259503,7424,45217,2772,28101,2557,23395,2525,13921,1861,20792,2236,10704,1731,14555,2030,6483,1390,11183,1471,5007,1489,11981,1971,11524,1514,8291,1228,8288,1169,3741,984,5526,1084,7802,1413,3946,812,6756,1103,12290,1613,1196915,4437,400469,8326,46,77,400423,8317,524,282,626,369,1850,681,1285,505,5547,1302,3391,1042,6226,1368,8324,1829,14826,1935,9329,1701,21836,2247,32497,3252,29708,3102,34834,2522,25668,2581,26640,2320,38100,3215,37011,3273,54164,2933,48037,3223,796446,8651,446148,7804,350298,6775,58488,3563,34499,2861,33281,2735,20043,2087,32353,3195,16759,2112,19761,2060,12157,1694,17573,2144,7149,1455,17979,1940,16139,1641,9834,1537,8483,1425,6368,1144,7828,1380,8792,1306,6728,1014,10414,1472,5670,1143,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,528402,3663,254503,2411,117929,4556,105,128,117824,4572,198,139,62,103,296,206,1085,605,1390,641,886,372,3319,1171,1547,622,3255,932,1859,708,7751,1519,8701,1528,8521,1587,8437,1446,6708,1043,8940,1361,12234,1800,9716,1573,13063,1697,19856,1837,136574,4140,75614,2443,60960,3683,11390,1637,6779,1165,6506,1525,4861,1053,5199,1212,2840,791,3046,901,1919,735,2415,720,1201,472,2564,810,2978,878,1606,578,1427,484,571,337,1083,517,968,525,485,255,1343,420,1779,557,273899,2009,93242,3635,0,189,93242,3635,328,429,204,219,574,465,703,426,2016,784,790,323,3212,960,1666,629,4450,1188,3424,1001,6985,1491,9395,1495,6193,908,8012,1408,6256,1248,8213,1297,8644,1446,5194,1128,7689,1282,9294,1363,180657,3937,109159,3403,71498,2954,12573,1581,8674,1423,7014,1406,6470,1442,7075,984,3494,930,4702,1154,2606,802,3665,925,1203,646,2685,1021,2250,614,1684,529,1515,647,862,483,1309,601,1224,562,716,285,993,368,784,464,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,236009,3733,118085,2348,78833,2626,0,203,78833,2626,20,42,33,53,33,55,505,346,658,327,342,282,159,165,605,407,1201,631,747,341,542,336,2421,791,1034,568,3297,835,3372,1018,4231,961,8367,1314,5177,906,12624,1742,33465,2019,39252,2419,12467,1319,26785,2172,4912,1209,3059,770,2364,626,1378,576,1707,568,568,387,1013,550,439,401,1841,753,243,199,839,439,633,457,557,325,1122,802,550,389,483,292,1253,703,1105,725,973,430,1746,552,117924,1816,65316,2775,0,203,65316,2775,108,180,337,320,114,149,192,176,763,481,0,203,376,374,772,501,433,301,603,480,1442,533,1757,634,1732,624,4847,1127,3714,920,4137,968,6711,1228,6732,1181,11795,1418,18751,2018,52608,3046,21644,1743,30964,2764,6055,1364,2734,897,2150,732,1660,801,1907,653,1784,875,1423,542,592,385,1150,498,461,319,1276,444,1692,620,893,451,1116,405,516,384,1154,518,1229,639,700,416,1087,524,1385,497,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12498114,17607,6084632,11202,2632130,20751,238,199,2631892,20741,4857,1391,4619,1210,16555,2448,17939,2895,65466,4748,49509,4712,93552,5617,72628,5917,155692,8843,81183,6367,216357,8235,228611,9379,182679,8074,184610,7725,137336,6824,165837,7202,196380,7714,154057,7441,237149,8365,366876,10004,3452502,22147,2207631,18733,1244871,18453,181614,7780,121869,5690,124411,6234,96316,6010,141948,6971,63372,4343,81140,5087,44178,4711,72290,5185,22260,2441,59081,4639,47685,4490,28897,3110,26322,3192,19246,2987,19909,2353,20948,2326,14937,2012,18884,2215,39564,3190,6413482,11842,1997209,20724,130,165,1997079,20724,4807,1424,4287,1202,17221,2605,17406,2180,69546,4961,43828,3860,86690,5865,66999,4710,130238,5777,89741,6268,207231,9206,213006,7972,186868,7506,167274,7830,111019,5399,112814,5719,146163,6257,92648,4811,119092,5992,110201,4813,4416273,21660,3001712,21506,1414561,16212,216298,6948,156427,7013,157752,7777,116843,6194,177833,7204,75864,4456,98275,5600,52556,4256,69644,5075,28372,3271,58965,4120,47710,3707,36204,3316,31825,3141,18710,2115,18927,2511,19134,2334,11577,1800,9124,1434,12521,1620,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
