GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,NAME,B25126_001EA,B25126_001MA,B25126_002EA,B25126_002MA,B25126_003EA,B25126_003MA,B25126_004EA,B25126_004MA,B25126_005EA,B25126_005MA,B25126_006MA,B25126_006EA,B25126_007MA,B25126_007EA,B25126_008EA,B25126_008MA,B25126_009MA,B25126_009EA,B25126_010EA,B25126_010MA,B25126_011EA,B25126_011MA,B25126_012MA,B25126_012EA,B25126_013EA,B25126_013MA,B25126_014EA,B25126_014MA,B25126_015MA,B25126_015EA,B25126_016EA,B25126_016MA,B25126_017EA,B25126_017MA,B25126_018MA,B25126_018EA,B25126_019EA,B25126_019MA,B25126_020MA,B25126_020EA,B25126_021MA,B25126_021EA,B25126_022EA,B25126_022MA,B25126_023MA,B25126_023EA,B25126_024MA,B25126_024EA,B25126_025EA,B25126_025MA,B25126_026EA,B25126_026MA,B25126_027MA,B25126_027EA,B25126_028EA,B25126_028MA,B25126_029EA,B25126_029MA,B25126_030EA,B25126_030MA,B25126_031EA,B25126_031MA,B25126_032EA,B25126_032MA,B25126_033EA,B25126_033MA,B25126_034MA,B25126_034EA,B25126_035EA,B25126_035MA,B25126_036EA,B25126_036MA,B25126_037EA,B25126_037MA,B25126_038MA,B25126_038EA,B25126_039EA,B25126_039MA,B25126_040MA,B25126_040EA,B25126_041MA,B25126_041EA,B25126_042EA,B25126_042MA,B25126_043MA,B25126_043EA,B25126_044MA,B25126_044EA,B25126_045EA,B25126_045MA,B25126_046MA,B25126_046EA,B25126_047MA,B25126_047EA,B25126_048EA,B25126_048MA,B25126_049MA,B25126_049EA,B25126_050MA,B25126_050EA,B25126_051EA,B25126_051MA,B25126_052MA,B25126_052EA,B25126_053MA,B25126_053EA,B25126_054MA,B25126_054EA,B25126_055EA,B25126_055MA,B25126_056EA,B25126_056MA,B25126_057EA,B25126_057MA,B25126_058EA,B25126_058MA,B25126_059EA,B25126_059MA,B25126_060EA,B25126_060MA,B25126_061EA,B25126_061MA,B25126_062EA,B25126_062MA,B25126_063EA,B25126_063MA,state
0400000US01,1822439,11200,1240017,12974,126598,4853,8138,1619,38811,3327,20434,2494,16895,2178,17067,2406,9385,1463,8086,1214,3009,833,4773,1018,728247,9439,19120,2465,139885,5863,167282,5756,113137,5119,114523,4588,64346,3834,52957,3883,24962,2262,32035,2798,385172,4718,4410,883,41667,2422,57840,3993,49235,2780,79019,3321,64659,3045,45323,2688,19746,1875,23273,1851,582422,10924,209400,7213,7757,1711,33815,3359,43299,3926,36005,3433,35237,3140,18864,1924,16890,2334,7236,1536,10297,1931,301276,8373,4706,1248,37503,3376,52767,4249,48067,3796,54690,3444,38460,3443,29038,1806,17574,2055,18471,2053,71746,3949,1871,681,11275,1708,10079,1584,11060,1339,11511,1461,9452,1392,8409,1303,4110,774,3979,918,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,246015,2720,156107,3268,19272,1786,863,314,4258,1040,3302,1097,5366,1095,3039,696,1565,606,696,372,52,49,131,80,104121,3002,1450,538,18582,1723,16947,1847,29183,2382,22966,2272,7808,1373,4305,966,1714,445,1166,377,32714,1639,417,248,3370,630,3692,652,7443,1146,9447,1321,3621,780,2702,711,1340,556,682,287,89908,3375,37564,2514,790,470,5911,1288,5761,1270,9806,1351,9524,1552,2679,754,1854,628,615,397,624,354,45282,2261,709,302,6477,1281,5171,1117,11220,1534,12794,1420,4385,1283,2860,795,787,294,879,382,7062,1246,207,242,1157,449,1413,704,977,372,1790,512,595,315,374,238,272,202,277,188,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2400809,11557,1490031,12319,150778,5166,3760,791,62973,3593,22168,2233,21782,2308,19097,1828,8582,1617,9069,1485,2274,625,1073,511,836666,9667,13668,1857,241790,5707,182274,6083,139000,4903,135659,5107,53335,3043,44612,2553,14066,1958,12262,1931,502587,6196,5416,1034,102706,3794,114694,4259,91736,4156,100240,4272,43275,2286,29603,1972,7279,1102,7638,1458,910778,13688,335453,8607,5379,1234,79332,4076,69677,4804,65829,4656,58550,4578,23385,2488,19389,2638,6090,1421,7822,1592,469454,10462,4608,1267,107715,4823,90065,5599,89115,4634,86528,4371,38146,3019,34619,3130,9746,1631,8912,1695,105871,4425,1351,630,17751,2395,23525,2729,23334,2552,19410,1852,9215,1508,6108,1132,2124,853,3053,709,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1125899,6925,739987,8706,81456,4151,6213,1565,23925,2275,16684,2088,10091,1497,11090,1674,5095,1034,3454,870,2607,704,2297,711,426900,6135,10922,1531,86744,3939,88655,4357,67424,4163,74076,3998,39337,2639,25009,1904,15760,1714,18973,1911,231631,4177,2057,500,26885,2466,39874,2706,32699,2803,51952,2863,35245,2289,19770,1915,10524,1469,12625,1425,385912,7213,149288,5504,4843,1526,29376,2761,31925,3111,26162,3224,27716,2743,11798,2179,7638,1476,5158,1326,4672,1169,186127,5541,3808,1276,26763,3186,30756,3064,30955,2972,37580,2656,22093,2347,14544,1713,10103,1766,9525,1520,50497,3133,984,428,7029,1019,8942,1503,8502,1298,9659,1579,6658,1126,3481,951,2509,757,2733,737,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12650592,16944,6804639,28833,551974,10003,16044,2009,116602,5824,65432,4192,82406,3669,80455,3948,55829,3756,71667,4219,28053,2388,35486,2617,4262568,23525,37558,2733,625963,12086,548419,11886,671438,12218,647577,12354,501122,9384,629892,11252,252633,6320,347966,8671,1990097,12633,8718,1328,147559,5226,178092,5552,286222,6886,410287,8202,318924,6810,337478,7059,135918,5379,166899,4172,5845953,25919,1879860,16300,23549,2804,209691,8673,210961,8296,303700,10008,389329,9160,246841,8129,207559,7428,98670,5389,189560,6904,3228225,22218,23211,2694,297499,10425,309422,8577,475251,10587,644930,12621,468362,10241,440419,9916,215559,8192,353572,9444,737868,12528,7843,1339,78582,4479,75932,3939,110085,5472,136948,6324,102225,4540,93501,4383,50572,3158,82180,4470,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2002800,8550,1291945,10661,147784,5715,4959,1144,37409,2822,24201,2626,19660,2155,23412,2449,10706,1522,12860,1506,3128,778,11449,1538,824390,8112,12628,1769,186682,5576,168476,5648,117063,4497,138072,5026,61646,3215,59248,3446,21083,1938,59492,3305,319771,4380,1987,557,46087,2801,50670,2849,44310,2601,67832,3294,41561,2940,32542,2042,10454,1221,24328,1842,710855,11436,298084,7505,4503,1065,49795,3599,42524,3534,48368,4142,59271,4077,32314,3259,25513,3035,7408,1224,28388,2752,333756,7926,5689,1270,47321,3426,48787,4123,51650,3348,69238,3877,36836,3407,33142,2982,12364,2000,28729,3242,79015,3701,1576,634,12055,1501,10761,1536,14651,1814,13702,2078,10459,1718,7106,1127,2297,592,6408,1193,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1339860,7005,888478,8542,68426,3434,1013,567,5303,1008,4379,957,10128,1750,8401,1410,9225,1391,14210,1795,4995,1095,10772,1640,570970,7347,4273,1088,51076,3245,57127,3333,86257,3643,70802,3347,76435,3798,95056,4030,38213,2608,91731,4180,249082,4627,566,357,11926,1725,13192,1474,27275,2161,37600,2397,44650,2702,51708,2806,20244,1631,41921,2443,451382,9182,139247,5721,2244,792,8500,1787,11571,1852,17476,2196,18460,2487,14921,2069,15059,2230,9107,1838,41909,3306,230317,6939,2091,816,12800,2369,10904,1530,23406,2802,31107,2670,29037,2656,34423,3021,19967,2466,66582,3735,81818,4042,1219,584,5188,1156,7954,1274,11066,1447,12565,1522,10581,1753,10060,1460,5796,1175,17389,1882,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,339071,3144,243047,3975,23752,2328,942,431,5345,1199,3392,990,2483,715,2306,726,2855,937,3165,838,1151,542,2113,662,144047,3256,2850,839,31357,2512,28362,2202,22956,2439,12954,1694,14878,1439,14521,1340,6262,1281,9907,1352,75248,2156,1250,489,13296,1253,8933,1271,11026,1290,9774,1251,12045,1200,9716,1042,3702,659,5506,855,96024,4093,35120,2667,583,390,6596,1380,5219,1078,5073,994,6341,1204,3418,1050,2160,844,942,566,4788,1177,47162,3055,1075,598,5286,1148,6487,1232,6950,1378,8418,1607,4803,1131,4919,1012,2633,1023,6591,1191,13742,1769,349,307,1353,487,1881,472,2588,669,2729,783,1313,563,1736,611,337,177,1456,677,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,271651,3228,110513,3814,13777,1629,107,136,2039,660,233,218,146,150,320,240,1150,583,1483,662,1124,522,7175,1309,66325,3275,1027,448,7045,1307,1422,555,2003,584,2510,662,3317,879,6352,1303,7894,1354,34755,2299,30411,1600,0,203,940,450,762,377,854,346,1641,537,2591,764,4144,801,5026,863,14453,1425,161138,4370,66670,3013,2577,678,6592,1243,3468,999,4195,984,8313,1428,7364,1484,7873,1406,5897,1130,20391,2235,75398,3868,1595,461,6447,1430,1379,506,3647,1008,9087,1658,13919,2045,11938,1766,8062,1276,19324,2165,19070,1670,239,178,2199,591,1084,410,674,407,1934,531,3128,738,2874,711,2668,828,4270,890,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7211584,26752,4672482,24352,311480,9517,11210,1674,101720,5585,47614,4174,56646,4063,40051,3497,21313,2129,21397,2030,5635,1278,5894,1327,2582437,18600,41731,3314,591843,10740,489023,11239,526531,9440,402567,10508,216676,5911,214700,6763,49582,3595,49784,3289,1778565,13348,17435,1680,289434,7301,318603,7491,417500,9064,347234,8169,184722,6302,134142,4621,36300,2830,33195,2317,2539102,20898,807681,14583,19046,3014,172214,7190,133818,6528,170581,8087,141694,7125,75736,4140,55140,4309,17858,2253,21594,2287,1354271,17375,16820,2275,251334,9054,195650,8305,276255,10107,265240,7501,156168,6927,108739,4996,41925,3559,42140,3485,377150,9394,6027,1560,52859,3460,59670,4225,82966,4807,83488,5038,40776,3570,28699,2907,11000,1798,11665,1539,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
