GEO_ID,B27005_001E,B27005_001M,B27005_002E,B27005_002M,B27005_003E,B27005_003M,B27005_004E,B27005_004M,B27005_005E,B27005_005M,B27005_006E,B27005_006M,B27005_007E,B27005_007M,B27005_008E,B27005_008M,B27005_009E,B27005_009M,B27005_010E,B27005_010M,B27005_011E,B27005_011M,B27005_012E,B27005_012M,B27005_013E,B27005_013M,B27005_014E,B27005_014M,B27005_015E,B27005_015M,B27005_016E,B27005_016M,B27005_017E,B27005_017M,B27005_018E,B27005_018M,B27005_019E,B27005_019M,B27005_020E,B27005_020M,B27005_021E,B27005_021M,B27005_022E,B27005_022M,B27005_023E,B27005_023M,B27005_024E,B27005_024M,B27005_025E,B27005_025M,B27005_026E,B27005_026M,B27005_027E,B27005_027M,B27005_028E,B27005_028M,B27005_029E,B27005_029M,B27005_030E,B27005_030M,B27005_031E,B27005_031M,B27005_032E,B27005_032M,B27005_033E,B27005_033M,B27005_034E,B27005_034M,B27005_035E,B27005_035M,B27005_036E,B27005_036M,B27005_037E,B27005_037M,B27005_038E,B27005_038M,B27005_039E,B27005_039M,B27005_040E,B27005_040M,B27005_041E,B27005_041M,B27005_042E,B27005_042M,B27005_043E,B27005_043M,B27005_044E,B27005_044M,B27005_045E,B27005_045M,B27005_046E,B27005_046M,B27005_047E,B27005_047M,B27005_048E,B27005_048M,B27005_049E,B27005_049M,B27005_050E,B27005_050M,B27005_051E,B27005_051M,B27005_052E,B27005_052M,B27005_053E,B27005_053M,B27005_054E,B27005_054M,B27005_055E,B27005_055M,B27005_056E,B27005_056M,B27005_057E,B27005_057M,NAME,B27005_001MA,B27005_001EA,B27005_002EA,B27005_002MA,B27005_003EA,B27005_003MA,B27005_004MA,B27005_004EA,B27005_005EA,B27005_005MA,B27005_006EA,B27005_006MA,B27005_007EA,B27005_007MA,B27005_008MA,B27005_008EA,B27005_009MA,B27005_009EA,B27005_010EA,B27005_010MA,B27005_011MA,B27005_011EA,B27005_012MA,B27005_012EA,B27005_013MA,B27005_013EA,B27005_014MA,B27005_014EA,B27005_015MA,B27005_015EA,B27005_016EA,B27005_016MA,B27005_017MA,B27005_017EA,B27005_018EA,B27005_018MA,B27005_019MA,B27005_019EA,B27005_020MA,B27005_020EA,B27005_021EA,B27005_021MA,B27005_022MA,B27005_022EA,B27005_023EA,B27005_023MA,B27005_024MA,B27005_024EA,B27005_025MA,B27005_025EA,B27005_026EA,B27005_026MA,B27005_027MA,B27005_027EA,B27005_028EA,B27005_028MA,B27005_029EA,B27005_029MA,B27005_030MA,B27005_030EA,B27005_031MA,B27005_031EA,B27005_032MA,B27005_032EA,B27005_033MA,B27005_033EA,B27005_034MA,B27005_034EA,B27005_035MA,B27005_035EA,B27005_036MA,B27005_036EA,B27005_037MA,B27005_037EA,B27005_038EA,B27005_038MA,B27005_039MA,B27005_039EA,B27005_040EA,B27005_040MA,B27005_041EA,B27005_041MA,B27005_042MA,B27005_042EA,B27005_043EA,B27005_043MA,B27005_044EA,B27005_044MA,B27005_045MA,B27005_045EA,B27005_046MA,B27005_046EA,B27005_047MA,B27005_047EA,B27005_048MA,B27005_048EA,B27005_049MA,B27005_049EA,B27005_050EA,B27005_050MA,B27005_051MA,B27005_051EA,B27005_052EA,B27005_052MA,B27005_053EA,B27005_053MA,B27005_054EA,B27005_054MA,B27005_055MA,B27005_055EA,B27005_056EA,B27005_056MA,B27005_057EA,B27005_057MA,state
0400000US13,9800887,3675,4727828,8687,407708,5978,16202,2712,391506,5987,861342,7717,57159,4318,804183,8874,490326,6668,47946,4634,442380,7224,619556,6014,46208,4133,573348,6575,650297,5994,52853,3490,597444,6398,654992,4519,60009,4297,594983,5228,537815,2947,61538,4107,476277,5229,331734,2812,76295,3785,255439,4406,174058,2424,52891,3091,121167,3903,5073059,7882,391128,6491,15177,1935,375951,6730,826901,6585,51574,4435,775327,7404,499859,5604,42591,3775,457268,6528,674633,6224,45530,3814,629103,6782,708123,4778,54202,3984,653921,5951,706374,4364,61658,3833,644716,4945,609915,2776,73797,3687,536118,4606,388337,2682,94847,3599,293490,4351,267789,2860,84897,3791,182892,4519,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,57250,1834,2978,999,54272,2080,101195,1701,5498,1273,95697,2033,60215,1705,6751,1307,53464,2161,89135,2286,6254,1368,82881,2318,82218,1675,5904,1185,76314,2024,86901,997,8171,1150,78730,1498,87876,659,11416,1321,76460,1526,57918,662,11974,1277,45944,1285,38644,435,10042,1170,28602,1145,683816,2110,51833,1555,1733,540,50100,1653,96570,1455,5880,1089,90690,1736,59444,1176,7423,1460,52021,1717,92501,1242,6709,1371,85792,1961,85079,1166,6059,1192,79020,1571,89628,821,9217,1093,80411,1362,89545,612,13062,1387,76483,1520,62395,473,13690,1356,48705,1426,56821,648,17308,1692,39513,1736,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,71262,2442,5187,1258,66075,2497,150506,2597,13835,2185,136671,2827,78723,1944,12838,2004,65885,2514,100175,2569,10632,1653,89543,3151,97033,1822,8641,1455,88392,2460,99854,1649,12451,1600,87403,2131,96286,1100,13946,1737,82340,1963,63907,1130,21306,1654,42601,1873,39221,695,20286,1640,18935,1605,795205,2627,66156,2292,6016,1301,60140,2619,138024,2453,12638,2178,125386,3047,75631,1337,10158,1713,65473,1887,102129,1797,11937,1892,90192,2312,95084,1849,8901,1349,86183,2047,102537,1847,12995,1651,89542,2375,99491,1087,17643,1892,81848,2142,66394,964,26400,1936,39994,1797,49759,897,23938,1721,25821,1790,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,493154,5029,21094,2083,472060,5167,1048765,5536,58416,3980,990349,7048,627139,2779,70240,4361,556899,4991,865063,3280,64947,3859,800116,4794,826767,2805,61736,4074,765031,4589,868602,2626,75839,3420,792763,3799,757111,2051,84625,3097,672486,3947,440595,1838,129899,4294,310696,3972,289597,1544,114595,3517,175002,3158,6487823,5356,465732,5393,23851,2552,441881,6414,1010309,4930,59506,3500,950803,5880,614495,2977,64786,4220,549709,5041,884968,3549,62784,3731,822184,5116,841321,2492,55258,3428,786063,4255,907147,2045,79496,4094,827651,4315,818158,2068,100801,4500,717357,4539,510156,1863,169026,5456,341130,5572,435537,2379,184371,4519,251166,4866,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,262820,3967,12839,2033,249981,4247,545630,3966,31458,2917,514172,4803,332878,2337,40093,2700,292785,3491,401265,3435,24425,2438,376840,4162,400299,3314,24691,2236,375608,3770,438621,2427,36947,2811,401674,3806,398724,1913,45209,2593,353515,3255,237012,1887,75490,3259,161522,3163,148564,1334,61656,2542,86908,2556,3305738,5074,250311,4273,12181,1800,238130,4322,525254,4391,25578,2906,499676,4902,327650,3293,36111,2839,291539,4260,420206,3738,24741,2458,395465,4097,411549,2726,26362,3060,385187,3802,454080,2407,36680,2286,417400,3102,423678,1938,53605,2939,370073,3455,271026,1994,100378,3146,170648,3138,221984,1545,102321,3169,119663,3085,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,122295,3011,8164,1230,114131,3282,246318,3512,19539,2147,226779,4275,159249,1958,19475,1825,139774,2403,193438,2338,19198,2070,174240,2599,180012,1845,20319,2039,159693,2720,204312,1676,25812,1859,178500,2515,197196,1344,31832,2123,165364,2297,116564,1176,48842,2156,67722,2352,84950,1049,46801,1765,38149,1786,1540950,3674,113901,2685,7421,1203,106480,2673,238750,3149,19687,2102,219063,3782,156026,2528,18615,2070,137411,3219,191051,2601,12913,1538,178138,3019,179303,2113,16010,1759,163293,2803,205846,1735,24369,2036,181477,2326,202419,1606,33357,1943,169062,2258,128371,1016,59330,2357,69041,2304,125283,1236,72233,2152,53050,2020,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,124617,2457,7693,1310,116924,2581,243832,3290,24684,2447,219148,4099,148825,2742,20246,1990,128579,3072,188418,2698,17623,1942,170795,3251,168713,1946,15713,1968,153000,2730,180715,1995,21068,1496,159647,2405,174151,1417,26313,1919,147838,2344,100709,1195,40724,1766,59985,1669,70375,921,35099,1762,35276,1695,1436378,3551,118247,3251,8632,1421,109615,3382,232238,3361,20572,2608,211666,4227,142639,2467,19339,1990,123300,2863,187019,2154,17366,1699,169653,2694,170944,2034,14740,1731,156204,2467,187605,1538,19362,1497,168243,2082,181340,1461,26327,2213,155013,2399,113682,1434,52247,2065,61435,2105,102664,1545,55350,2176,47314,2335,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,167698,2766,7964,1647,159734,3383,351277,3995,21203,2156,330074,4072,210283,2774,17292,1878,192991,3116,265853,3339,19298,2388,246555,3920,271559,2420,18261,1898,253298,2965,295959,2072,26617,2360,269342,3117,272157,1641,29048,2099,243109,2745,172424,1241,49501,2322,122923,2452,98430,1343,35934,2181,62496,2414,2206460,4106,160424,3597,7695,1578,152729,3600,332721,3702,21187,2845,311534,4527,205803,1622,18208,1944,187595,2224,279903,3152,20179,2336,259724,3814,280484,2483,17862,1535,262622,2820,311074,2088,26420,2211,284654,2633,294104,1398,36824,2321,257280,2713,193811,1437,62788,3032,131023,3171,148136,1837,58138,2897,89998,3024,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,189066,3664,7742,1620,181324,4051,371125,4236,24762,2711,346363,4707,226506,3602,20857,3643,205649,5136,306274,4644,22907,2312,283367,4713,260803,3157,20733,2573,240070,3535,291795,2901,30850,2422,260945,3774,274290,2002,34684,2860,239606,3230,161642,2039,37773,2327,123869,2543,94646,1789,30889,2041,63757,2155,2346763,4938,182327,4039,7892,1635,174435,4032,368459,4220,22892,2576,345567,4640,234815,3665,23639,3030,211176,4431,327963,4085,21578,2485,306385,4257,286205,3335,22662,1996,263543,4068,316425,3240,32154,2733,284271,4133,300025,1958,39222,3216,260803,3924,185241,1614,49249,2554,135992,2631,145303,1744,49819,2666,95484,2594,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,39612,1690,1894,673,37718,1767,93347,2300,5501,1307,87846,2760,58507,1176,5865,1169,52642,1279,72386,1357,3614,1047,68772,1707,76010,1150,4084,898,71926,1322,99745,1092,8108,1213,91637,1710,98156,858,11426,1191,86730,1508,63575,512,19349,1521,44226,1622,39967,763,15095,1051,24872,1038,672886,2064,37013,1423,1530,565,35483,1629,89855,1580,4336,944,85519,1762,54600,962,4076,1059,50524,1301,75680,1438,3201,913,72479,1652,80165,716,4129,900,76036,1085,104404,929,9038,1680,95366,1922,105854,777,12667,1382,93187,1672,68410,651,22013,1685,46397,1589,56905,847,20932,1396,35973,1613,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,225643,3527,9600,1631,216043,3665,459038,3523,35284,3491,423754,5193,276563,2544,29407,2775,247156,3571,381938,2978,29644,2742,352294,3549,361985,2572,30104,2986,331881,3802,418949,2452,39013,2754,379936,3398,351502,1916,41658,3056,309844,3074,205910,1629,52527,2731,153383,2964,127188,1336,40507,2172,86681,2275,3025323,3574,214606,3384,12121,1927,202485,3913,443831,3291,29524,2895,414307,3940,270684,2246,27423,2656,243261,3578,411423,2539,28406,2602,383017,3607,394483,2231,32183,2505,362300,3259,461221,1827,43687,2898,417534,3345,393453,1649,51023,2817,342430,3129,244262,1547,68778,3223,175484,3479,191360,1693,70301,2949,121059,2955,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,227334,4008,9841,1480,217493,4359,484407,4217,28902,2842,455505,4938,339465,1784,55234,3022,284231,3568,441446,2290,37424,3087,404022,3285,406200,2088,28805,2330,377395,3139,479083,1759,44499,3297,434584,3573,411202,1440,44278,3056,366924,3515,244769,1408,66294,3052,178475,3381,165628,1520,57804,2639,107824,2984,3414120,2292,216306,3653,10241,1847,206065,3827,461118,3777,31506,2938,429612,4379,348862,1457,55089,3181,293773,3327,458040,2045,40404,3153,417636,3322,430464,1701,27217,2545,403247,2887,509566,1323,44681,2598,464885,2834,448515,1063,55861,3355,392654,3421,286854,1381,87533,3188,199321,3384,254395,1632,89151,3787,165244,4038,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,359134,4671,15180,2155,343954,4775,787983,4828,42899,3461,745084,6205,500392,2879,47875,3002,452517,3786,573338,3253,43642,2702,529696,3773,584697,3102,39790,2379,544907,3473,689130,2661,60916,3433,628214,4458,645744,1628,74839,3581,570905,3705,391200,1580,115891,3583,275309,4040,251284,1669,97151,3020,154133,3480,5001549,4686,337431,3891,13799,1782,323632,4365,755455,4823,39900,3068,715555,5135,494134,2740,47170,3297,446964,4195,589202,2670,41910,3015,547292,3561,608224,2628,38820,2431,569404,3123,717555,2301,63830,3187,653725,3773,694345,1839,89608,2970,604737,3664,436417,1517,147856,3897,288561,4080,368786,1772,144994,3799,223792,3820,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,211705,2985,14443,1930,197262,3297,441384,4025,35351,2837,406033,4864,255471,2288,29218,2645,226253,3438,367629,2577,30621,2422,337008,3604,331908,2329,28711,2198,303197,3448,381659,1997,42618,2325,339041,3120,342985,1310,50193,2455,292792,2701,193774,1130,84707,2570,109067,2443,131089,1134,74781,2296,56308,2397,2705077,4152,204219,2531,14838,1940,189381,2998,422928,3338,36173,2750,386755,4250,249971,2326,32066,2564,217905,3113,363543,2126,30001,2428,333542,3051,331552,2070,27775,1881,303777,3012,384134,1863,41294,2520,342840,3192,348319,1383,53627,2576,294692,2631,212154,1051,104178,3252,107976,3411,188257,1456,109845,2649,78412,2600,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,119213,3643,5907,1221,113306,3613,255699,4245,17824,2740,237875,4994,152325,3377,11450,1869,140875,3925,172375,4756,12596,1938,159779,4944,173442,3623,14289,1992,159153,3924,181570,3009,16008,2000,165562,3252,175195,2526,18789,1947,156406,2873,108336,1740,30135,2722,78201,2924,63785,1691,22073,2274,41712,2607,1523271,5966,120686,3833,4512,1013,116174,3804,238477,3850,14890,2037,223587,4347,160553,3280,16208,2153,144345,3642,188175,4096,9763,1622,178412,3792,196181,3481,12418,1695,183763,3914,199354,2628,16390,2192,182964,3046,191576,1553,23450,2193,168126,2824,128717,1592,42420,2977,86297,2888,99552,1904,34078,2268,65474,2922,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,231391,3807,13848,1666,217543,4177,481200,4460,36353,3417,444847,5242,284658,3097,35522,3339,249136,4698,381651,3342,35495,2726,346156,3463,347461,2421,28126,2567,319335,3198,404690,3103,38682,3108,366008,4465,369792,1820,46819,2438,322973,3052,233174,1338,72282,2682,160892,2917,151776,1414,58564,2750,93212,2649,3044884,4865,222524,4015,12983,1547,209541,4262,459473,4872,38971,3055,420502,5275,294834,3158,36989,3326,257845,4834,393607,3172,29184,2488,364423,4233,363400,2452,28551,2255,334849,3300,424195,2408,38191,2933,386004,3333,401731,1716,51867,3079,349864,3436,266340,1584,93421,3111,172919,3113,218780,1644,93468,3107,125312,3192,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,38957,1583,2922,823,36035,1732,73661,1565,7280,1190,66381,1934,50191,1494,7236,1094,42955,1686,62174,1653,5708,1118,56466,1735,56258,1198,5451,1211,50807,1767,65475,959,8130,1061,57345,1450,73978,872,11321,1281,62657,1319,47030,584,15035,1567,31995,1589,28946,493,15027,1162,13919,1090,502720,2261,37530,1422,2790,609,34740,1619,72895,1643,7217,1600,65678,2076,49573,1554,6807,1129,42766,1823,60971,1234,6641,1210,54330,1635,56158,1010,6146,1128,50012,1587,67267,889,8299,1172,58968,1400,74080,709,13242,1445,60838,1557,46427,656,18431,1362,27996,1464,37819,828,18892,1515,18927,1494,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,77714,2158,6060,1182,71654,2385,155939,2356,15535,1678,140404,2509,93277,1996,14293,1745,78984,2686,125483,1915,14426,1623,111057,2262,110883,1581,12477,1290,98406,1992,120722,1492,16974,1479,103748,2001,112056,957,17891,1368,94165,1463,64843,760,25640,1370,39203,1519,48506,754,23344,1286,25162,1437,931236,2120,78393,2297,6476,921,71917,2532,150591,2475,14545,1590,136046,2837,92947,1540,14781,1386,78166,1946,120851,1646,11624,1174,109227,1956,110769,1600,12029,1621,98740,1900,122036,1539,16880,1560,105156,2332,116401,954,20552,1442,95849,1674,72354,980,30885,1646,41469,1651,66894,997,36171,1779,30723,1721,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,109030,2264,5168,1619,103862,2258,227477,2471,12825,1816,214652,3128,127493,1671,10063,1828,117430,2549,196361,2087,13037,1816,183324,2541,186512,1586,13144,1539,173368,2327,189718,1210,12885,1691,176833,2084,162910,1168,14132,1773,148778,1988,114132,687,22042,1931,92090,2023,62680,688,17204,1629,45476,1702,1380894,2325,105300,2567,5079,1416,100221,2636,219290,2289,13312,1987,205978,3060,122253,1118,9434,1739,112819,2112,192465,1559,9941,1710,182524,2278,186038,1349,12170,1502,173868,2085,184269,1031,13906,1803,170363,2120,171866,932,19443,1890,152423,1981,121005,1171,25961,1776,95044,1858,78408,1106,20543,1765,57865,2037,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,40540,1688,1671,760,38869,1826,96416,1714,5732,1303,90684,1983,63152,1179,6353,1227,56799,1635,74284,1034,5246,1277,69038,1744,78820,1477,6141,1232,72679,1748,106667,1450,6735,995,99932,1694,96194,1114,9244,1176,86950,1622,55353,747,15611,1421,39742,1663,33433,729,11338,1090,22095,1179,663799,2133,39404,1711,1356,477,38048,1769,94282,1635,5415,1134,88867,1842,63115,1362,6896,1318,56219,1750,74031,1383,4604,1009,69427,1547,81650,888,5833,1175,75817,1525,108519,1006,8914,1348,99605,1830,96448,815,10609,1251,85839,1418,59992,976,20493,1677,39499,1790,46358,926,18231,1442,28127,1655,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,327506,4140,17745,2319,309761,4583,703232,4052,43997,3327,659235,5182,399386,1957,31779,2474,367607,3228,556896,2604,36781,3359,520115,4059,569982,2193,29560,2437,540422,3013,650190,1695,50874,3332,599316,3811,533102,1284,51479,2879,481623,3184,317946,1513,76007,3300,241939,3707,213797,1964,68614,3098,145183,3378,4519615,3370,312811,3531,14144,1951,298667,3875,674163,3526,44727,3820,629436,5652,380029,1372,32779,2888,347250,3187,564577,2044,32596,2570,531981,3224,599040,1758,34933,2815,564107,3203,690871,1447,57176,3023,633695,3051,584764,1316,61526,3593,523238,3955,377090,1844,98332,4263,278758,4668,336270,2138,117756,4082,218514,4217,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
