GEO_ID,B08103_001E,B08103_001M,B08103_002E,B08103_002M,B08103_003E,B08103_003M,B08103_004E,B08103_004M,B08103_005E,B08103_005M,B08103_006E,B08103_006M,B08103_007E,B08103_007M,NAME,B08103_001MA,B08103_001EA,B08103_002EA,B08103_002MA,B08103_003EA,B08103_003MA,B08103_004MA,B08103_004EA,B08103_005MA,B08103_005EA,B08103_006MA,B08103_006EA,B08103_007EA,B08103_007MA,state
0400000US01,42.3,0.2,42.4,0.2,38.5,1.0,38.2,4.6,39.2,2.7,43.9,2.6,48.7,1.5,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,40.2,0.5,41.1,0.9,37.1,1.3,42.2,9.0,37.2,2.4,40.5,3.6,44.9,3.9,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,41.2,0.2,41.7,0.3,37.9,0.8,35.2,2.4,32.1,1.4,36.4,1.2,48.7,0.7,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,41.9,0.3,42.3,0.3,38.2,1.1,42.1,14.8,32.5,3.5,37.7,2.5,47.9,2.1,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,41.3,0.1,41.7,0.1,39.5,0.3,38.0,0.5,34.3,0.8,36.5,0.6,47.9,0.4,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,41.2,0.2,41.7,0.3,37.2,0.6,35.7,1.4,33.2,1.6,36.0,2.0,47.1,1.0,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,44.4,0.2,45.1,0.3,40.1,1.3,42.0,1.0,31.6,1.2,37.0,2.3,50.0,1.1,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,42.6,0.4,43.8,0.6,36.1,1.9,37.4,1.8,29.0,3.2,38.0,3.5,47.4,1.9,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,36.5,0.5,41.3,0.9,40.7,2.3,34.8,0.9,30.9,1.0,33.5,1.3,42.2,2.0,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,43.2,0.1,43.5,0.1,40.0,0.4,38.8,1.4,36.0,2.1,40.0,1.1,48.2,0.5,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,41.6,0.2,42.0,0.2,38.3,0.7,34.3,1.3,31.5,2.3,40.4,2.2,46.2,0.6,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,42.0,0.4,42.3,0.4,41.6,1.2,43.5,3.7,35.3,1.1,35.0,1.6,48.8,3.2,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41.7,0.4,41.9,0.5,37.8,1.9,44.0,7.5,33.7,4.4,41.1,4.1,48.6,1.7,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,42.1,0.1,43.0,0.2,40.1,0.6,36.5,0.5,33.1,0.9,37.8,1.5,46.4,0.7,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,42.5,0.2,43.0,0.2,38.5,0.8,37.4,2.0,28.5,1.4,37.2,1.8,46.8,1.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,42.2,0.2,42.8,0.3,38.0,1.0,31.7,1.8,31.5,2.6,39.2,2.8,48.6,0.9,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41.7,0.3,42.0,0.3,38.0,0.8,42.4,4.3,33.9,2.9,38.8,2.6,48.9,1.1,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41.8,0.2,42.4,0.2,38.5,0.7,36.5,3.5,28.6,1.9,40.9,1.8,47.0,1.4,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41.5,0.3,42.0,0.2,37.8,1.1,35.7,2.9,35.1,2.9,37.5,3.4,48.6,1.9,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45.4,0.3,46.1,0.3,41.5,1.2,36.0,5.5,28.7,4.1,41.4,5.3,49.7,1.5,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43.2,0.2,43.9,0.2,40.0,1.0,40.5,0.8,31.3,1.5,40.2,2.8,48.0,0.7,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43.0,0.2,44.7,0.2,39.3,0.9,36.0,0.7,29.2,0.8,35.5,1.4,48.8,0.7,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42.8,0.1,43.3,0.2,38.4,0.7,34.8,1.8,30.0,1.2,39.1,2.0,47.4,0.6,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,42.4,0.2,43.0,0.2,38.5,0.7,37.1,1.4,32.1,1.8,37.3,1.7,47.8,0.8,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,42.0,0.3,42.5,0.3,38.5,1.3,30.6,5.7,33.2,2.8,40.5,1.8,46.8,2.8,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42.0,0.2,42.5,0.2,38.5,0.7,38.3,2.0,30.4,1.2,39.5,2.8,46.5,1.1,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,43.0,0.4,43.5,0.5,40.0,1.6,46.7,9.1,38.3,2.5,39.2,4.5,47.7,1.7,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41.8,0.3,42.2,0.3,37.4,1.4,35.5,3.0,32.2,2.2,39.5,5.3,48.9,1.5,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41.4,0.3,41.7,0.4,39.1,1.0,38.9,2.2,37.9,3.6,37.8,3.8,50.2,1.5,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45.3,0.3,45.8,0.3,40.0,1.6,36.2,7.1,30.4,5.1,44.1,6.3,50.1,1.9,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,43.8,0.2,44.8,0.2,41.3,0.6,39.8,0.6,39.3,1.4,36.6,1.4,48.5,0.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41.9,0.4,41.6,0.4,38.8,1.4,47.9,4.3,39.5,2.5,41.5,4.3,52.3,1.5,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,42.5,0.1,44.8,0.2,41.7,0.5,38.8,0.3,36.4,0.7,38.6,1.0,47.4,0.6,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,41.9,0.2,42.4,0.2,37.7,0.7,34.0,2.0,32.2,1.5,38.4,2.5,47.2,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,40.1,0.5,40.0,0.6,35.8,2.6,41.3,17.0,41.1,4.1,42.4,5.9,48.5,2.9,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42.9,0.1,43.3,0.2,38.5,0.7,37.9,2.1,28.8,1.5,37.1,1.6,48.1,0.9,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,41.4,0.2,41.9,0.3,37.4,0.7,39.1,8.8,34.0,2.5,39.8,2.4,46.2,1.5,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42.2,0.2,43.0,0.3,39.4,0.9,36.5,1.7,32.8,1.6,36.5,1.5,48.6,1.5,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,43.8,0.2,44.8,0.1,40.1,0.6,38.3,0.7,32.3,0.8,34.5,1.3,47.8,0.6,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,43.3,0.3,44.1,0.4,42.2,2.0,34.4,3.7,26.8,2.7,36.3,4.1,49.2,1.5,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42.0,0.2,42.3,0.2,39.4,1.0,42.4,7.7,25.2,1.4,39.0,2.3,48.3,0.6,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41.8,0.4,42.0,0.5,37.7,1.7,51.7,25.5,38.2,4.4,36.8,2.5,49.9,2.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,42.2,0.2,42.4,0.2,38.3,0.9,44.0,2.1,33.0,3.0,38.5,1.7,47.2,1.3,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40.7,0.1,41.0,0.2,37.7,0.4,38.1,1.1,33.6,1.1,37.2,1.1,46.2,0.5,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
