GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005EA,B17023_005MA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008EA,B17023_008MA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011EA,B17023_011MA,B17023_012EA,B17023_012MA,B17023_013EA,B17023_013MA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017EA,B17023_017MA,B17023_018MA,B17023_018EA,B17023_019MA,B17023_019EA,B17023_020MA,B17023_020EA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027EA,B17023_027MA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032EA,B17023_032MA,B17023_033EA,B17023_033MA,B17023_034MA,B17023_034EA,B17023_035EA,B17023_035MA,state
0400000US13,2389803,16893,346652,9098,121547,6217,51362,3697,40968,3878,25235,2894,3982,1217,225105,7304,36259,3715,13547,2085,16580,2752,5535,1566,597,618,188846,7307,49733,3878,94103,5343,39114,3246,5896,1565,2043151,17369,1551157,16529,928930,12169,505278,10842,111547,6460,5402,1312,491994,12413,139443,6317,75615,3889,55846,4594,7751,1803,231,227,352551,9633,183057,6935,147361,6685,21343,2659,790,660,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,4802,893,2582,736,1469,516,245,187,13006,1611,3288,984,1726,708,1145,546,392,376,25,44,9718,1365,2394,473,5298,1192,1932,545,94,113,289099,4979,226092,4799,139350,3654,69514,3616,15555,1926,1673,767,63007,3971,19756,2125,12511,1657,6093,1303,1107,548,45,65,43251,3488,30055,2611,11322,1988,1861,780,13,23,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,8339,1556,6219,1271,4544,1204,923,365,22596,2518,5339,1542,684,288,3366,1264,595,319,694,979,17257,2240,2544,777,10594,1792,3818,1143,301,267,367440,6439,304897,6146,178808,4257,89087,4767,32593,2842,4409,1136,62543,3665,22279,2407,9598,1543,11038,1964,1583,676,60,84,40264,3045,19564,2391,18399,2253,2301,828,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,43751,3061,38128,3608,28512,2824,3787,1024,222122,6513,38918,3214,11969,1770,19198,2128,7324,1558,427,435,183204,6098,43078,3026,98825,4847,35093,3135,6208,1385,2792069,16410,2185466,17613,1305705,14116,705068,12197,163770,6524,10923,1689,606603,11632,183341,5881,107811,4785,65446,4058,9240,1611,844,595,423262,9450,232379,6395,168389,6954,21901,2656,593,343,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,27292,2603,21440,2297,14071,1890,3410,1020,129782,5588,22096,2619,6092,1313,12485,1769,3115,1113,404,310,107686,5389,22975,1949,59278,4572,23561,2839,1872,658,1451946,12889,1159991,12181,722879,8923,337599,9134,91627,3829,7886,1428,291955,8414,92177,4459,46022,2733,40838,3724,5253,1310,64,65,199778,7560,102600,5740,85422,4838,10863,1610,893,604,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,10176,1165,5255,1051,4171,858,857,436,43638,2894,7450,1116,1594,562,4620,963,1212,503,24,42,36188,2512,4450,694,22049,2233,8657,1358,1032,493,729652,7685,604648,7402,376192,5555,173581,4687,51110,2691,3765,754,125004,5124,45582,3176,19714,2192,22655,1998,3162,936,51,72,79422,3915,36130,2650,38395,2949,4671,1064,226,201,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,11127,1417,8441,1457,6216,1140,1832,710,43321,3714,5850,1173,2287,588,2869,745,572,375,122,152,37471,3467,5648,1098,21329,2424,9546,1757,948,508,664659,8088,540549,7886,320548,5925,164560,5565,51179,2803,4262,916,124110,4907,42494,3195,19133,2252,20504,2198,2635,803,222,225,81616,4034,41559,2568,34210,2890,5660,1296,187,171,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,31551,2791,19631,1923,8904,1454,1907,697,103033,4941,19050,2336,7999,1657,9397,1453,1451,717,203,170,83983,4090,20175,2153,49428,3719,13297,1778,1083,539,974570,10050,771347,8914,496381,6875,223000,6845,48793,3405,3173,774,203223,6723,67821,4643,38765,3048,25830,2788,3213,982,13,24,135402,5445,75725,3839,53763,3905,5816,1311,98,118,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,23632,2297,11138,1498,5871,1410,1074,524,131400,5137,15795,2153,7461,1461,6735,1517,1374,809,225,278,115605,5018,33674,2532,55503,4273,24162,2809,2266,976,956322,11629,703917,11605,439057,7652,209559,7030,51420,4017,3881,1171,252405,6243,75010,5466,43897,3497,27113,3571,3936,1283,64,79,177395,5878,97709,5000,68468,4161,11054,2086,164,209,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,6779,1057,3154,804,1769,595,357,179,20418,2331,3813,997,681,328,2861,1005,271,171,0,165,16605,2265,3931,1066,10427,1776,2048,818,199,230,306132,5500,251454,5302,175425,4651,63633,3028,11544,1589,852,434,54678,4018,19898,2682,7986,1501,10798,1885,1082,830,32,55,34780,2749,17056,1476,16552,2113,1035,663,137,222,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,15479,1950,10460,1692,5468,1375,687,419,69825,5054,9266,1712,3267,911,4999,1211,936,563,64,107,60559,4564,14562,1911,32308,3619,12613,2159,1076,599,1341877,11651,990300,11818,583854,9912,330853,7978,72067,4332,3526,778,351577,9490,92869,4626,53605,3880,35106,2875,3871,1086,287,347,258708,8759,140421,5690,105263,6376,12061,2172,963,519,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,18920,2179,15942,2077,4696,1056,1027,667,98013,4546,15332,2021,5382,1190,8264,1499,1686,767,0,203,82681,4038,15940,1943,47363,3084,18029,2490,1349,698,1482204,12602,1149664,14236,689259,10372,383037,8930,75158,4085,2210,670,332540,9472,92710,4654,57314,3355,31363,3060,4018,1172,15,25,239830,8209,132729,5863,96994,5930,9957,1685,150,146,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,40462,2622,32779,2987,20750,2056,3537,728,207635,5408,36204,3048,12554,1557,19092,2525,4066,896,492,331,171431,5223,36641,2612,98303,4821,31993,2651,4494,861,2179395,15204,1712295,14909,1093740,10454,484754,9973,125359,4701,8442,1163,467100,8862,143148,5530,79799,4288,56721,3685,6309,1148,319,247,323952,7380,180031,5958,127057,4952,16338,1784,526,355,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,14153,1103,8629,1347,7930,1638,2112,610,66423,3498,10498,1513,3002,803,5697,1231,1709,655,90,96,55925,3479,7260,1264,35316,2999,11665,1655,1684,589,1272942,10831,1045073,10587,627310,7499,319775,6486,88428,4070,9560,1431,227869,6100,75477,3593,35956,2284,33068,2693,6177,1068,276,251,152392,5184,67117,3266,74563,4090,10014,1593,698,417,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,21113,2233,10941,2191,7505,1569,1136,646,100638,4748,10265,1738,4864,1237,3891,1111,1235,618,275,218,90373,4730,26649,2297,45925,3571,16070,2252,1729,808,603746,9725,446953,8316,290243,7469,126517,5162,28209,2308,1984,866,156793,6075,43376,3305,27679,2546,14320,2164,1346,605,31,56,113417,5218,64363,3458,43286,3614,5531,1451,237,271,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,30599,2964,18908,2749,12363,1835,2662,717,111272,6072,18658,2282,5264,1147,10985,1956,2064,801,345,257,92614,5700,20088,2590,53146,3791,17686,2169,1694,737,1347281,11142,1069451,11725,676788,8816,310750,7675,75858,4503,6055,1163,277830,6802,82125,4160,43779,3120,34029,2888,4041,946,276,356,195705,5643,100885,4142,86124,5001,8031,1586,665,490,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5550,1080,3242,888,1648,573,545,416,17899,2470,4064,1042,1218,505,2270,785,495,370,81,122,13835,1911,2016,620,9091,1552,2267,754,461,413,227207,4879,188266,4137,123094,3359,49975,2756,13825,1534,1372,732,38941,3096,14913,1590,7268,1154,7093,1320,531,253,21,34,24028,2242,11974,1412,10684,1566,1308,584,62,94,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,6679,984,4658,1123,4135,1099,1049,399,25072,2145,4199,1025,922,345,1788,692,1279,816,210,301,20873,1950,3157,874,11840,1505,4890,1053,986,515,433407,5681,356284,5229,216466,4386,101317,3805,35372,2270,3129,891,77123,3860,26570,2401,12717,1495,11848,1750,1788,502,217,201,50553,3033,22340,2077,23486,2202,4529,963,198,242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,11300,1573,11533,1972,6083,1388,1767,687,43321,3555,9005,1638,2781,842,4783,1180,1347,612,94,155,34316,3246,6126,1095,18813,2442,7985,1585,1392,727,565821,9522,425536,8068,259274,5635,132036,5103,32023,2793,2203,725,140285,5562,47404,3683,26204,2660,17617,2419,3583,1208,0,206,92881,4499,47245,3064,39325,3036,5607,1391,704,535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3797,887,1707,743,760,398,65,109,11392,1961,1907,840,504,330,1154,668,249,347,0,185,9485,1586,1244,504,6304,1226,1616,666,321,395,329551,6516,265877,5737,166012,4596,83339,4008,15992,2073,534,293,63674,3965,20787,2628,9342,1582,9872,1911,1573,789,0,185,42887,2987,21138,2063,19527,2397,2222,893,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,25773,2540,24751,2503,11043,1997,3432,943,126577,6110,22203,2756,7211,1476,10146,2006,4577,1101,269,263,104374,5289,25821,2806,56891,4023,18845,2255,2817,740,2015532,14743,1544474,14314,879873,11772,553522,9521,104671,4042,6408,1233,471058,10477,138065,6718,86158,4893,46078,4507,5550,1396,279,301,332993,8103,197240,6585,122387,4937,12495,1917,871,689,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,12899,1647,9588,1624,7305,1709,641,399,48339,3530,9143,1492,2390,560,4998,1133,1430,571,325,276,39196,3119,8631,1373,21825,2379,8014,1372,726,421,403798,6847,306127,7165,198174,5459,82418,4444,23972,2331,1563,732,97671,4090,29874,2608,13985,1694,14037,2091,1791,695,61,101,67797,3845,35975,2705,28779,2758,3037,819,6,12,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,80562,4247,71215,4517,37124,3193,14048,1878,352766,8891,52702,3756,21068,2304,24145,2879,6274,1345,1215,618,300064,8614,80462,3715,164036,6915,50790,4121,4776,1066,4028380,22401,2955519,20351,1774181,14128,969142,13036,197547,5580,14649,1715,1072861,16601,311285,9608,200195,7643,98204,4988,12258,2163,628,474,761576,12978,447500,10251,284499,9489,28455,2854,1122,522,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
