GEO_ID,B12005_001E,B12005_001M,B12005_002E,B12005_002M,B12005_003E,B12005_003M,B12005_004E,B12005_004M,B12005_005E,B12005_005M,B12005_006E,B12005_006M,B12005_007E,B12005_007M,B12005_008E,B12005_008M,B12005_009E,B12005_009M,B12005_010E,B12005_010M,B12005_011E,B12005_011M,B12005_012E,B12005_012M,B12005_013E,B12005_013M,B12005_014E,B12005_014M,B12005_015E,B12005_015M,B12005_016E,B12005_016M,NAME,B12005_001EA,B12005_001MA,B12005_002EA,B12005_002MA,B12005_003MA,B12005_003EA,B12005_004EA,B12005_004MA,B12005_005MA,B12005_005EA,B12005_006EA,B12005_006MA,B12005_007EA,B12005_007MA,B12005_008EA,B12005_008MA,B12005_009MA,B12005_009EA,B12005_010MA,B12005_010EA,B12005_011EA,B12005_011MA,B12005_012EA,B12005_012MA,B12005_013EA,B12005_013MA,B12005_014MA,B12005_014EA,B12005_015MA,B12005_015EA,B12005_016EA,B12005_016MA,state
0400000US13,7916383,5465,2683489,20935,2425960,19390,257529,12002,3676186,29482,3140325,27816,535861,12355,192797,8629,166989,8313,25808,3466,436736,10135,402769,9784,33967,3565,927175,19116,858793,18581,68382,5978,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,380931,8551,333553,9392,47378,3736,573346,9919,425504,8250,147842,8006,16391,2280,13152,2033,3239,978,67327,2821,47658,2561,19669,2071,107303,4680,89227,4310,18076,2151,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,326726,7537,309413,7512,17313,2672,692071,11716,631536,11332,60535,4109,14566,2406,13933,2281,633,397,68175,4108,64134,4078,4041,1023,153821,7112,147850,6742,5971,1707,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,3622217,26183,3225417,24648,396800,13419,4968867,33588,3872771,29299,1096096,19926,178352,7402,133659,6387,44693,3749,609388,11018,521638,9938,87750,4732,1005460,14783,894563,13182,110897,5985,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,1586165,16951,1504624,16355,81541,5369,2597668,22653,2424788,22340,172880,7948,78147,4304,71325,3980,6822,1525,322073,6697,308372,6105,13701,1953,667541,13123,648694,13128,18847,2185,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,726783,9576,682669,9084,44114,4490,1308048,14352,1230476,13321,77572,5058,34342,2844,30772,2515,3570,1003,156708,4932,152653,4763,4055,819,265611,7213,255534,7083,10077,1765,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,656172,9581,603279,8552,52893,4553,1201972,13081,1091185,12775,110787,4942,31901,2614,27657,2540,4244,999,139704,4854,134328,4899,5376,923,261179,7452,247487,7576,13692,1732,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,993397,12556,948473,11917,44924,4966,1777226,18300,1705338,18308,71888,4479,80832,4569,77963,4393,2869,853,232543,6208,227948,6087,4595,1128,464467,11542,454187,11348,10280,1617,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1274651,17296,1221559,17101,53092,5437,1617265,22265,1523656,21131,93609,5312,102702,5301,96878,5066,5824,1206,247499,7128,239778,7120,7721,1450,449283,12163,435241,11691,14042,2402,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,318389,6765,309151,6750,9238,1765,555937,10712,531690,10538,24247,2230,10436,1650,10026,1630,410,252,68896,3500,65161,3359,3735,941,163460,5947,159847,6099,3613,937,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,1701139,17527,1476768,18497,224371,8389,2246355,22546,1783644,20797,462711,12335,115580,5226,94149,4287,21431,3053,270951,6612,237842,5642,33109,3167,480181,11573,420664,11464,59517,4209,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2017084,20311,1748777,19580,268307,9228,2585042,27570,2017314,24735,567728,12460,104966,5611,75892,4750,29074,3134,314893,7427,261169,6840,53724,3668,527805,12565,444675,11653,83130,4911,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,2649455,19258,2528975,18750,120480,7134,3838402,29158,3463780,27735,374622,10521,122320,5722,113040,5491,9280,1782,497316,8364,461483,7905,35833,3001,952223,15249,913330,14777,38893,3067,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,1370555,13861,1261960,14020,108595,6761,2259467,19586,2050662,18966,208805,7284,52592,3449,41999,3351,10593,1786,227242,5308,212887,5328,14355,1781,440842,9171,409793,8757,31049,3132,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,794944,10592,778776,10405,16168,2840,1060727,15862,1026405,15561,34322,3581,73979,5028,72438,4904,1541,812,162981,5567,160725,5406,2256,641,282923,9274,278183,9307,4740,1285,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,1474097,14396,1417443,13680,56654,5291,2412961,22275,2283456,21579,129505,5741,89657,4848,83464,4701,6193,1276,309688,6839,301280,6890,8408,1360,594082,11947,578773,12134,15309,1988,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,234358,5156,230739,5228,3619,1125,424186,8319,413876,8511,10310,1374,12402,1815,12151,1790,251,200,51082,2734,49280,2671,1802,623,107161,5071,104795,4954,2366,644,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,436172,6862,402151,7009,34021,2922,786440,10299,716768,9133,69672,3683,20851,2240,17335,2005,3516,1078,81267,2977,77768,2974,3499,868,154189,5592,147876,5377,6313,1499,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,728873,12294,614345,11743,114528,6957,1027008,16802,722771,13816,304237,7641,56047,3872,37686,3590,18361,3023,122207,5061,98013,4182,24194,2908,305448,9949,254012,8617,51436,4082,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,322606,7852,308269,7613,14337,2808,572441,10923,525920,10583,46521,3635,15498,2783,13862,2604,1636,864,59928,3369,55241,3140,4687,1145,133248,6602,128432,6530,4816,1064,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,2474336,18294,2013971,17851,460365,13209,3537204,27656,2434515,24768,1102689,15708,144129,5670,94161,5577,49968,3711,451062,9095,349648,7971,101414,4908,626172,14569,487963,12695,138209,6244,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,579451,10031,528350,10040,51101,4145,740517,14123,623771,11726,116746,6912,33569,3413,26355,3052,7214,1394,100591,4573,89931,4332,10660,1635,206403,8075,190350,7523,16053,2046,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,6179715,31351,4989493,33539,1190222,22384,7142845,46388,4874406,36645,2268439,26014,427773,12561,267479,9149,160294,7791,986832,13315,722045,10907,264787,8309,1410608,18421,1067176,17484,343432,9378,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,2512268,20907,2297073,20702,215195,8574,3835254,30514,3430042,27539,405212,10882,240790,7277,217002,6932,23788,2900,487957,10146,469013,9723,18944,1983,862355,16615,815450,15145,46905,4224,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,189231,5158,181719,4968,7512,1821,303852,6922,293325,6813,10527,1645,5633,1379,5574,1396,59,75,33493,1794,32886,1864,607,312,55270,3683,54354,3708,916,493,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9386353,3494,2987663,21605,2878281,21973,109382,7389,4489026,34676,4212972,32880,276054,10508,172972,8312,163707,8017,9265,1748,604103,8821,578655,8394,25448,2477,1132589,17286,1102764,17186,29825,2791,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,852308,10498,798937,9956,53371,3471,1528342,12853,1402916,12794,125426,4909,65194,3941,58027,3463,7167,1544,199316,4884,192168,5027,7148,1147,408340,9063,395655,9074,12685,1442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,973949,13083,881538,12168,92411,5556,1583795,17907,1361335,16438,222460,7804,61670,5082,50144,4442,11526,2485,178177,5449,159600,5031,18577,2425,421568,11641,393701,10887,27867,3099,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10539705,2653,3540212,19402,3345425,21548,194787,10506,5015110,30599,4576108,28936,439002,10009,231256,7467,208113,6724,23143,2957,730475,10358,685473,10377,45002,3454,1022652,15346,970650,15152,52002,3670,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877192,1106,314772,7194,278140,7157,36632,3839,390792,10043,323605,8655,67187,4861,16501,2046,12364,1792,4137,1092,58030,3153,48549,3251,9481,1712,97097,5327,84786,4673,12311,2041,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3872748,2384,1248194,14132,1189427,14004,58767,4371,1807761,25013,1676589,25122,131172,6598,130407,5508,124911,5628,5496,1394,267381,6562,257592,6319,9789,1688,419005,12170,404753,11922,14252,1817,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,668811,1397,199494,5577,192793,5650,6701,1709,350814,7051,339442,6694,11372,1969,6817,1263,6368,1269,449,290,37558,2471,36923,2338,635,494,74128,4074,72027,3905,2101,729,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5255128,3510,1536674,16211,1457894,15113,78780,6504,2590642,23237,2418913,22804,171729,8071,119998,5735,112391,5511,7607,1636,340718,8673,330181,8195,10537,1698,667096,12896,649765,13198,17331,2393,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20547265,4807,6601554,35792,5625381,34283,976173,21540,10112871,54484,7532265,48119,2580606,28311,546497,12129,398023,9745,148474,7880,1062332,13889,886760,12474,175572,6127,2224011,29216,1934889,23948,289122,11712,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2141536,1590,629287,9412,576258,10494,53029,6213,1196226,12558,1057916,12796,138310,5610,33868,2988,26325,2494,7543,1845,81247,3917,72327,3855,8920,1796,200908,7157,185620,7089,15288,2464,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525951,888,169126,4519,164400,4423,4726,915,257009,6611,241610,6321,15399,1908,6995,1252,6737,1261,258,170,27818,1871,26050,1863,1768,475,65003,3625,62606,3478,2397,771,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6707967,3871,2155162,19362,1920939,18077,234223,10299,3320304,28594,2774420,28572,545884,12303,176945,7648,148155,6665,28790,3214,371425,8477,334877,7937,36548,3506,684131,13625,621307,12742,62824,4293,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5639983,2184,1753661,17216,1532006,17621,221655,8636,2825184,23384,2277974,20289,547210,13866,97300,6021,76447,5433,20853,2916,274565,7849,233952,7281,40613,3371,689273,15398,619250,15093,70023,4583,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1537629,1480,432732,9279,424975,9339,7757,1447,759926,13238,747992,13115,11934,1489,24222,2635,23637,2576,585,324,118218,4649,116947,4437,1271,550,202531,7061,200295,7090,2236,864,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4661823,2630,1490980,15062,1422718,13749,68262,5347,2352780,21587,2201383,19773,151397,7135,47328,3261,42360,3060,4968,1284,271479,6320,260356,6077,11123,1510,499256,10417,480250,9816,19006,1976,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464301,1506,124460,5385,120913,5355,3547,863,251084,7557,241444,7037,9640,1631,8152,2335,7172,2190,980,656,24529,2304,23418,2140,1111,740,56076,3932,54736,3996,1340,677,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2955172,931,1136714,14119,1113732,14171,22982,2787,1126547,17995,1083095,17749,43452,4109,86567,5102,82802,4942,3765,879,214176,6524,207328,6618,6848,1460,391168,10180,376932,10003,14236,2055,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
