GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002MA,C18130_002EA,C18130_003EA,C18130_003MA,C18130_004EA,C18130_004MA,C18130_005MA,C18130_005EA,C18130_006EA,C18130_006MA,C18130_007EA,C18130_007MA,C18130_008MA,C18130_008EA,C18130_009EA,C18130_009MA,C18130_010EA,C18130_010MA,C18130_011MA,C18130_011EA,C18130_012EA,C18130_012MA,C18130_013EA,C18130_013MA,C18130_014MA,C18130_014EA,C18130_015MA,C18130_015EA,C18130_016MA,C18130_016EA,C18130_017MA,C18130_017EA,C18130_018MA,C18130_018EA,C18130_019MA,C18130_019EA,C18130_020MA,C18130_020EA,C18130_021MA,C18130_021EA,C18130_022MA,C18130_022EA,state
0400000US13,9689892,5962,2456254,5501,95729,5410,32321,3419,63408,4685,2360525,7582,618589,19707,1741936,19263,6071720,6732,669475,15177,199054,8184,470421,12350,5402245,16390,868075,18369,4534170,22179,1161918,4109,441225,7883,64570,4273,376655,8256,720693,8551,60247,3902,660446,8276,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1332859,3308,302254,1604,9250,1671,2607,1170,6643,1247,293004,2213,37681,4557,255323,4724,814827,3475,64795,3737,15616,2106,49179,3395,750032,4637,76554,5571,673478,7189,215778,811,76916,3136,8019,1260,68897,3030,138862,3302,7440,1447,131422,3493,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1580745,1532,421646,1745,16972,2086,4220,1044,12752,1866,404674,2788,76456,7863,328218,8127,939818,1931,105391,5685,31543,3417,73848,4532,834427,5626,116266,7764,718161,10242,219281,1361,85845,3995,8492,1303,77353,3795,133436,3829,9527,2114,123909,4178,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12569349,4394,2974889,4487,99789,4913,31343,3237,68446,4385,2875100,6535,584717,18293,2290383,18889,7918575,3592,712916,14158,190152,7855,522764,11965,7205659,14920,890791,18705,6314868,21290,1675885,2533,591238,9306,69744,4096,521494,8935,1084647,9336,78567,4588,1006080,10095,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6365561,3303,1553397,4199,75175,4608,26255,3163,48920,3502,1478222,6130,318801,12931,1159421,13851,3933578,3425,484174,11291,140283,6130,343891,7865,3449404,12085,460354,12646,2989050,16851,878586,3049,333054,7085,35848,2840,297206,6573,545532,7842,33370,2697,512162,8072,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2989818,1785,712071,2700,26567,2513,7719,1446,18848,1987,685504,3272,107475,6851,578029,6984,1822579,2415,179515,5970,48763,3765,130752,4947,1643064,6232,179419,6533,1463645,9197,455168,1686,148956,3513,16137,1657,132819,3364,306212,3677,19591,1698,286621,3558,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2799859,2732,709813,2699,29253,2660,7378,1174,21875,2383,680560,3642,125082,9129,555478,8859,1702616,3312,176496,6199,44759,4026,131737,5283,1526120,6541,185028,8369,1341092,9671,387430,1816,142967,3861,15576,1781,127391,3691,244463,3822,15160,1520,229303,4065,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4259458,2767,994926,3779,53453,4065,21215,2614,32238,3279,941473,5457,230047,10289,711426,10649,2651731,3546,420085,9152,140222,6486,279863,8506,2231646,9218,340227,10508,1891419,11282,612801,2596,257430,5292,37280,2762,220150,4946,355371,5461,31500,2477,323871,5861,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4484207,3378,1096920,3046,64531,4634,22611,3254,41920,4294,1032389,5663,281633,12085,750756,13171,2800455,3088,366587,10167,111326,6164,255261,8521,2433868,10221,397698,13003,2036170,14984,586832,2388,244763,5365,38351,2678,206412,4951,342069,6016,36235,2852,305834,5834,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292303,1341,255203,1625,15220,2251,4742,1394,10478,1689,239983,2607,40417,3799,199566,4639,808243,1778,116765,4691,38817,3122,77948,3789,691478,4875,75920,4785,615558,6093,228857,1052,80899,3250,9674,1356,71225,3459,147958,3225,11043,1634,136915,3405,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5768429,3604,1326375,3245,47447,3870,12072,2564,35375,3307,1278928,4428,168279,10925,1110649,11316,3673334,3444,320182,8853,69245,4664,250937,8411,3353152,9467,273919,10668,3079233,13070,768720,2242,252789,5674,28193,2386,224596,5047,515931,5654,33495,3318,482436,5884,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6452700,2880,1370296,2864,65862,3960,19445,2997,46417,3533,1304434,4540,204035,9530,1100399,10487,4130758,2428,385122,11262,103573,6451,281549,9693,3745636,11223,359746,12997,3385890,16371,951646,1725,324695,6831,42870,3289,281825,6384,626951,6892,40656,2842,586295,6880,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9665788,4136,2198976,4770,111256,5065,42265,3511,68991,4294,2087720,5899,481533,12533,1606187,13287,6019125,3193,768305,13950,243717,8348,524588,10832,5250820,14107,760868,14390,4489952,20607,1447687,2363,528296,8377,61550,3676,466746,8696,919391,8311,58450,3262,860941,8273,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5290973,2396,1258929,3249,44826,3064,11903,1538,32923,2530,1214103,4654,164816,8703,1049287,9130,3306770,2592,285274,7274,73922,3964,211352,5932,3021496,7551,288140,9293,2733356,11952,725274,1621,230337,4905,24125,1992,206212,4805,494937,4978,29485,1929,465452,5172,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2888312,2935,724578,3084,33024,3879,14353,2105,18671,2974,691554,4529,231945,10047,459609,11289,1763344,2497,272179,9628,91216,6681,180963,7652,1491165,9799,299615,10857,1191550,14304,400390,2230,180731,5468,31405,2473,149326,5668,219659,5534,27317,2332,192342,5151,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5851462,3315,1367766,4088,61644,4708,20574,2929,41070,4159,1306122,5944,283604,13061,1022518,12576,3613626,3620,463954,9824,140152,6756,323802,8742,3149672,10323,404663,12794,2745009,15457,870070,2406,322369,6308,40448,3271,281921,6371,547701,6889,41116,2928,506585,6760,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,987383,1322,219350,1741,8570,1445,3186,1186,5384,1289,210780,2047,43620,4344,167160,4620,607811,1804,73853,4359,19128,2329,54725,3613,533958,4714,82765,5429,451193,6399,160222,1207,57032,2472,7013,1144,50019,2322,103190,2476,7790,1359,95400,2827,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1811478,1768,456064,2016,15628,1818,4940,1096,10688,1284,440436,2395,75713,7013,364723,7452,1102817,1873,98972,4528,23883,2241,75089,3972,1003845,5186,113594,5486,890251,6439,252597,1325,89303,3284,10075,1516,79228,3167,163294,3161,11191,1290,152103,3150,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2744568,2322,651791,2314,27177,2713,8500,1961,18677,2228,624614,3608,139196,9468,485418,10165,1716552,1849,193315,8703,46040,4606,147275,7617,1523237,8424,207098,9230,1316139,12155,376225,1248,136031,4759,14486,2082,121545,4555,240194,5194,18256,2468,221938,4730,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280496,1395,265245,1835,11831,1572,2839,1103,8992,1427,253414,1904,24283,3684,229131,4221,820115,1817,85228,4843,18677,2679,66551,4139,734887,4960,54754,5067,680133,7208,195136,1485,67590,3090,5836,1264,61754,3141,127546,3096,5106,1016,122440,3052,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8714530,3341,1996508,3347,73269,4689,16883,2728,56386,4636,1923239,6005,316492,13852,1606747,14027,5472919,2310,443520,10586,97474,5448,346046,9888,5029399,10875,465986,13510,4563413,15833,1245103,1889,417225,8013,46411,2916,370814,8111,827878,8018,55121,3587,772757,9009,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039635,1849,502640,2204,19845,2263,8815,1719,11030,1702,482795,2785,147795,6322,335000,6477,1235399,1922,164822,6579,47815,3577,117007,6434,1070577,7043,208603,8451,861974,9768,301596,1425,126507,3815,19127,1882,107380,3758,175089,3965,16229,2176,158860,4298,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19118274,6141,4166450,6009,156240,7663,53799,4692,102441,5770,4010210,8173,896278,19106,3113932,19229,12222705,4834,1072985,19458,325091,10349,747894,15451,11149720,18523,1463940,24914,9685780,28673,2729119,3230,930067,11072,147576,7272,782491,11354,1799052,11610,168670,6612,1630382,11878,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9519916,5145,2245986,5312,104013,4997,39183,4072,64830,4091,2141973,7184,526813,17452,1615160,16567,5909361,5288,699343,12575,214075,8849,485268,11142,5210018,13283,797169,17169,4412849,20372,1364569,3424,521461,7489,75040,4222,446421,7686,843108,7419,61573,3636,781535,7906,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,694757,972,158720,1459,4084,849,585,306,3499,800,154636,1772,18485,2323,136151,2436,439590,1406,37993,2624,9347,1522,28646,2564,401597,2919,44803,3182,356794,3599,96447,602,32591,1654,4278,751,28313,1543,63856,1767,4820,917,59036,1870,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11241619,5089,2600819,5330,121640,5774,43510,3973,78130,4669,2479179,7361,547818,18201,1931361,18264,6959568,3837,835042,14258,265844,10133,569198,11677,6124526,15567,798307,18614,5326219,23854,1681232,3199,592290,9738,69106,3548,523184,9298,1088942,9683,72181,3887,1016761,9748,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3724266,2501,930279,2421,47557,2777,16914,1813,30643,2095,882722,3381,206200,7337,676522,7576,2265645,2704,318548,7236,87131,3903,231417,6841,1947097,7661,266543,7881,1680554,10737,528342,1967,226375,5044,27510,1877,198865,4771,301967,5285,22472,2208,279495,5286,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3850959,2328,842193,2892,37317,3847,12962,2494,24355,2417,804876,4250,169126,9523,635750,9514,2414685,2324,306707,8559,94128,5683,212579,7950,2107978,8665,312678,11448,1795300,13792,594081,1989,225261,5633,26753,2925,198508,5274,368820,5008,26491,2658,342329,5965,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12348919,4085,2665896,4577,136240,5599,47279,3840,88961,4819,2529656,6674,469111,17107,2060545,17863,7672007,4166,851842,14011,246182,7737,605660,13505,6820165,14633,756555,19625,6063610,22874,2011016,3135,690385,8757,78129,3905,612256,7966,1320631,8299,92981,4283,1227650,8108,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008820,1929,208700,2154,10502,1966,3197,994,7305,1623,198198,3027,41726,4227,156472,4942,644952,1623,65000,4482,18133,2460,46867,3572,579952,4787,68243,4850,511709,7306,155168,975,54414,2736,5091,1079,49323,2752,100754,2745,8056,1446,92698,2695,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4618052,3690,1062653,3252,48795,4484,20550,3344,28245,2912,1013858,5686,271282,10672,742576,12736,2847740,3571,366091,11334,106497,6284,259594,8982,2481649,11452,389893,12191,2091756,14114,707659,2265,263090,5752,34322,2680,228768,5872,444569,6397,37671,3121,406898,6103,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,812565,1436,202999,1608,8736,1585,3214,1000,5522,1096,194263,1945,34525,3179,159738,3833,491560,1458,56693,3442,15088,1937,41605,2902,434867,3827,50658,3742,384209,4767,118006,900,41934,2125,6315,954,35619,2119,76072,2093,5598,1099,70474,2003,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6319625,3664,1468067,4466,66542,4828,23809,2574,42733,4128,1401525,6506,365727,10714,1035798,11427,3930048,4086,544063,11931,167372,7024,376691,10710,3385985,12089,480180,14697,2905805,17530,921510,3007,368788,6636,47517,3255,321271,6113,552722,7032,41849,3365,510873,7275,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25775809,8140,6952776,7479,291137,11296,103595,7175,187542,7690,6661639,12462,1636965,33134,5024674,35558,15940832,7807,1596868,23982,429193,13274,1167675,18469,14343964,25064,2042140,35598,12301824,38376,2882201,4431,1148650,13476,165022,6771,983628,12912,1733551,13445,151802,6117,1581749,13263,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2847855,2570,883199,2436,26626,2690,6611,1694,20015,2028,856573,3383,123734,8347,732839,8146,1685833,1812,145615,6091,30463,3198,115152,5143,1540218,6320,180234,8910,1359984,9435,278823,1286,100382,4039,9675,1534,90707,3809,178441,3846,10401,1486,168040,4067,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602380,531,122125,1086,6076,1001,1578,588,4498,840,116049,1281,17119,2468,98930,2677,380897,1066,44814,3144,13093,1753,31721,2958,336083,3344,34354,2748,301729,3797,99358,666,33999,1819,4104,909,29895,1550,65359,1942,3810,997,61549,1787,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7942760,5384,1835964,4529,65899,3829,18798,2978,47101,3305,1770065,5593,269341,11328,1500724,12040,5027186,5251,470712,11615,115740,6254,354972,9956,4556474,12080,454110,13578,4102364,19967,1079610,3908,366139,7477,38668,2351,327471,7274,713471,7612,40831,2993,672640,7284,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6800241,4796,1566636,3947,62667,4591,19951,2671,42716,3224,1503969,6330,275118,11946,1228851,13351,4303158,4517,480118,12667,133605,6490,346513,12234,3823040,13359,462454,13331,3360586,17956,930447,2388,347533,6944,37989,3048,309544,6862,582914,7454,37250,3604,545664,7914,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797293,2060,370447,2172,21900,2808,8352,1779,13548,1994,348547,3525,91656,6181,256891,6939,1115884,1845,204152,6206,64009,4603,140143,5489,911732,6392,138983,5787,772749,9323,310962,1342,141335,4188,16571,1925,124764,4299,169627,4291,12776,1791,156851,4354,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5591058,2707,1283530,3107,57143,3850,19843,2474,37300,2626,1226387,4481,216854,9680,1009533,10848,3487146,2852,352976,8516,93449,4588,259527,6967,3134170,9183,351621,8483,2782549,12970,820382,1700,272041,5502,35370,2581,236671,5466,548341,5497,38414,2276,509927,5896,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567313,947,137889,1708,5757,1171,1240,616,4517,1181,132132,2242,16947,2761,115185,2874,354031,1875,36441,2811,6082,1870,30359,2533,317590,2801,31922,3227,285668,4391,75393,1195,26093,2000,2952,888,23141,1908,49300,2100,2752,781,46548,1928,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3580722,2172,808407,2128,67465,5359,46230,3883,21235,3460,740942,6124,416652,10869,324290,11753,2180159,1137,391990,11543,199400,9606,192590,7831,1788169,11541,725046,14842,1063123,17187,592156,972,294902,5462,129488,5306,165414,4979,297254,5431,109978,5028,187276,6236,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
